wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0481732,0.8542108,1.1420379,0.7764123,0.72997475,0.6981591,0.993182,0.7444204,0.7521427,0.77202165,0.7434236,0.98547167,1.081912,0.81688917,0.7855402,0.7838133,0.91124004,0.76919574,0.730816,0.9256057,0.79428625,1.1154736,0.78698486,0.77738094,0.7041673,1.1408688,0.76660526,0.74651104,0.75829816,0.811864,0.7882293,0.7070623,0.8147871,0.7602951,0.938659,0.86844516,0.7373468,0.784644,0.71158266,0.795301,0.7269976,0.70242774,0.829472,0.9486116,0.90009254,0.79974043,0.74143803,0.9175582,0.87327456
0.918449,0.6942231,1.0643264,0.68853796,0.5713255,0.5438914,0.94289774,0.6085321,0.58758146,0.62361324,0.57995456,0.8645224,0.99574226,0.73017824,0.6727613,0.6053257,0.77071846,0.61024016,0.5891916,0.79515564,0.6035869,1.0384574,0.6116009,0.6526216,0.52317506,1.0732403,0.57157373,0.62895733,0.5632055,0.67393875,0.6591449,0.52902544,0.6903209,0.6195169,0.81008357,0.693381,0.6003607,0.6213241,0.519768,0.6976716,0.5292078,0.52255785,0.8218193,0.901725,0.85246325,0.79366326,0.59689665,0.91383106,0.74451935
0.82547575,0.56649333,0.99747926,0.6126016,0.4691549,0.41622147,0.85521317,0.4994401,0.4516799,0.5045439,0.4438606,0.7860984,0.9071746,0.66465425,0.5755312,0.46615857,0.6490617,0.4779928,0.4845777,0.7006715,0.4417089,0.95242953,0.5045042,0.5473752,0.38892546,1.0192887,0.41202208,0.52093524,0.4213104,0.549366,0.5464619,0.41166514,0.5866963,0.5348303,0.6846774,0.5477627,0.48491192,0.5037177,0.37578523,0.6088472,0.39828515,0.3905777,0.7756178,0.85131645,0.77712685,0.79552954,0.46237743,0.83498067,0.6480875
0.7525152,0.47603,0.93007404,0.5734159,0.39273933,0.32555813,0.7705351,0.40056586,0.35389724,0.41246086,0.33486173,0.7083665,0.8279392,0.6050848,0.494272,0.35560536,0.5490939,0.38822582,0.40733448,0.6338167,0.32206723,0.8704005,0.40807688,0.4497618,0.28956816,0.9658357,0.30411908,0.43342835,0.32024264,0.44086796,0.45019144,0.33450055,0.4835746,0.46043056,0.58166856,0.42498064,0.40627638,0.4095044,0.270007,0.5495925,0.3027806,0.29103968,0.7307246,0.77686316,0.6698849,0.8313156,0.35812953,0.77754384,0.56273293
0.68000853,0.38653105,0.8829918,0.53939784,0.33164236,0.25144717,0.7033468,0.32933813,0.2809308,0.32726508,0.25066233,0.63869387,0.7609829,0.56418073,0.42758057,0.26212546,0.46053496,0.32045192,0.33401722,0.5526998,0.22801703,0.80883193,0.34791034,0.3997608,0.21653979,0.92585266,0.23100561,0.37517083,0.23596433,0.35247827,0.35698208,0.26835805,0.41319585,0.4185034,0.497574,0.33456054,0.34437698,0.3280312,0.18854515,0.49719134,0.23041794,0.2119628,0.6680825,0.74765956,0.57667035,0.8188795,0.27228862,0.7202346,0.5018782
0.6152197,0.33080202,0.823644,0.50411266,0.2812787,0.19517298,0.64851815,0.26506695,0.23076463,0.2671458,0.18197984,0.55760723,0.69462186,0.5077899,0.36456272,0.19931656,0.38637835,0.27825108,0.2736928,0.5052823,0.1600566,0.74360377,0.29577386,0.3381028,0.16188973,0.8859392,0.18809824,0.31939667,0.17910951,0.28359678,0.2860839,0.22108784,0.34261206,0.37795064,0.42387715,0.25819135,0.29732278,0.27080822,0.13063174,0.46049035,0.17577934,0.15903284,0.6163255,0.7271273,0.5017046,0.83016425,0.20990208,0.66047287,0.43275347
0.5631733,0.28892967,0.76655537,0.48070818,0.24309514,0.15926242,0.61475897,0.21075666,0.1928124,0.22039866,0.1313565,0.49331063,0.6398575,0.46869284,0.31772697,0.15090775,0.32974634,0.23736946,0.23178735,0.4616955,0.11246617,0.69355613,0.25336206,0.29310083,0.12160065,0.8507528,0.14518249,0.2706897,0.13481624,0.22985634,0.2184225,0.18221502,0.2908131,0.3397886,0.37953487,0.20194444,0.25950634,0.21514313,0.08765599,0.42194796,0.13115427,0.114656895,0.577594,0.71372426,0.4237237,0.82840836,0.1568108,0.6153999,0.37598276
0.51195204,0.24326605,0.7160909,0.45267892,0.21014526,0.13134356,0.5773616,0.17145139,0.16636775,0.17167842,0.094014555,0.43718234,0.5873644,0.43438822,0.27678236,0.11324378,0.27575725,0.20727353,0.19273394,0.41948688,0.07634464,0.6411303,0.2221489,0.24797133,0.0883146,0.8194473,0.11831559,0.23890598,0.1060064,0.18695453,0.16660647,0.15017155,0.23606123,0.3070951,0.32663733,0.15839681,0.22416751,0.17420316,0.056839686,0.39063376,0.100220986,0.08439577,0.5395104,0.69566685,0.38096476,0.8405746,0.11829242,0.5471778,0.32746577
0.4720431,0.2103269,0.66941273,0.42589238,0.18087572,0.11097715,0.5388141,0.13484031,0.14804928,0.13647409,0.06625309,0.39621004,0.53339124,0.39752123,0.24523225,0.08711992,0.2392521,0.18204342,0.1633985,0.382684,0.051024515,0.58223146,0.18906231,0.2078491,0.068085015,0.7881878,0.096873954,0.21313919,0.08171551,0.1504265,0.12754299,0.12503514,0.18939094,0.27218813,0.29488048,0.12305819,0.1996987,0.14200121,0.036343407,0.37086463,0.076829694,0.061859053,0.5040206,0.68958753,0.35159132,0.8325783,0.090136655,0.5081475,0.2943069
