k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.6208992878729462,0.5308304002000945,0.6823006947489718,0.6823006947489718,0.6208992878729462,0.6823006947489718
3,0.8740691942334509,0.7494290685358461,0.8829307423141491,0.86834789375659,0.8841753351921671,0.8360682723555047
6,0.920563817260146,0.9131184830769127,0.9198497054823939,0.8890487572646664,0.9147706318380907,0.8722037210478933
13,0.9517142287637018,0.945564620501413,0.9486100283531189,0.953771237413157,0.9384097794450303,0.9142747928522423
18,0.9605079145165438,0.9622466820110301,0.9594623234094112,0.9616236213060925,0.9347186248401713,0.9514177971636585
26,0.965891545318402,0.9619970138068108,0.9610516086960413,0.9698607935761261,0.9468728623624549,0.9529527914694566
48,0.9583241673878011,0.9605888953904921,0.9578127488535915,0.9667907847527522,0.9629679977001954,0.9670054339839406
