epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss,active_features
1,0.34383593185951833,0.6561640501022339,0.345029111270134,0.635799765586853,0.6909343770710136,0.6909343770710136,0.506005224792399,55
2,0.21577622131661184,0.784223735332489,0.21777711263517055,0.7701223492622375,0.26965515709941756,0.26965515709941756,0.521406366432286,55
3,0.15914403850924505,0.8408559560775757,0.15990048631026252,0.8312148451805115,0.19356353326347564,0.19356353326347564,0.5279115867651119,55
4,0.12144381713767165,0.8785561323165894,0.12339131438695802,0.8697525858879089,0.14225861057639122,0.14225861057639122,0.5314910861483791,55
5,0.08963766396130932,0.9103623628616333,0.0995448725298047,0.8949240446090698,0.11039795061469669,0.11039795061469669,0.5294460330775091,55
6,0.07199635913469107,0.9280036687850952,0.08114399981298824,0.9143473505973816,0.08358673036558814,0.08358673036558814,0.5256518870023804,55
7,0.05807448940992378,0.9419255256652832,0.0702366791722342,0.9258607029914856,0.07153204779341692,0.07153204779341692,0.5222473928802892,55
8,0.04975820252775555,0.9502418041229248,0.061988551731834686,0.9345671534538269,0.05837501172604313,0.05837501172604313,0.5190578931665529,55
9,0.046331940407770264,0.9536680579185486,0.05620341903598207,0.9406737089157104,0.05313591585046321,0.05313591585046321,0.5168422434186317,55
10,0.041262938149421155,0.9587370753288269,0.050865570895328394,0.9463081359863281,0.047824585033135955,0.047824585033135955,0.5147709354792361,55
11,0.0382105913077155,0.9617894291877747,0.04913034364467532,0.9481397867202759,0.042822490775180536,0.042822490775180536,0.5134747485046983,55
12,0.035058037698635455,0.9649419784545898,0.04523606681287652,0.9522504210472107,0.03911297191943175,0.03911297191943175,0.5119353913106053,55
13,0.03798274205774523,0.9620172381401062,0.04784545916836799,0.9494960904121399,0.03766447351783696,0.03766447351783696,0.5113034788249196,55
14,0.032987862045384383,0.9670121669769287,0.0439655127560311,0.9535915851593018,0.03538646092986465,0.03538646092986465,0.510097913301964,55
15,0.030231133247580037,0.9697688817977905,0.041831371877001734,0.9558443427085876,0.034628383584411476,0.034628383584411476,0.5095638483649079,55
16,0.034687542240756965,0.9653124809265137,0.04421502553074189,0.9533282518386841,0.03531098409259619,0.03531098409259619,0.5081986457132184,55
17,0.031239771708266414,0.9687602519989014,0.04114263604690389,0.9565713405609131,0.032223929087031124,0.032223929087031124,0.5071065368586875,55
18,0.026046947888677625,0.9739530682563782,0.037198260639476156,0.9607348442077637,0.03021124126510389,0.03021124126510389,0.506739227054321,55
19,0.029195671223749036,0.9708043336868286,0.041083731052533885,0.9566335082054138,0.029728410103444285,0.029728410103444285,0.5068075621882802,55
20,0.024461461088323894,0.9755385518074036,0.03590671142858521,0.9620981812477112,0.02880049285831954,0.02880049285831954,0.5064750525853181,55
21,0.025877287844018364,0.9741227030754089,0.03745211292875976,0.9604669213294983,0.029087743245940413,0.029087743245940413,0.5064126917826683,55
22,0.026785943664263717,0.9732140302658081,0.03705677241030172,0.9608842134475708,0.028299958739944037,0.028299958739944037,0.5060184355413159,55
23,0.02377972413461107,0.9762202501296997,0.03524519404305554,0.9627964496612549,0.0282205722218736,0.0282205722218736,0.5059805597447876,55
24,0.024469740861781015,0.9755302667617798,0.03510176960560607,0.9629478454589844,0.0250774017822148,0.0250774017822148,0.5063651051346716,55
25,0.02141662914992163,0.9785833954811096,0.03233250708137525,0.9658709764480591,0.024817537473021664,0.024817537473021664,0.5061335750293586,55
26,0.024431637344451394,0.9755683541297913,0.03527221204315471,0.9627679586410522,0.02425302978651918,0.02425302978651918,0.5062608032804877,55
27,0.029675066409295837,0.9703249335289001,0.04084940170642079,0.9568808674812317,0.025241606613417945,0.025241606613417945,0.5056838938564312,55
28,0.023389369649293994,0.9766106605529785,0.03472930262228701,0.9633409976959229,0.02433187727376671,0.02433187727376671,0.5057366982068295,55
29,0.02061170565985956,0.9793882966041565,0.03134351080033656,0.9669149518013,0.02278076819748732,0.02278076819748732,0.5056377221026737,55
30,0.021832591227115814,0.9781674146652222,0.03438182990634587,0.9637078046798706,0.02389261840567743,0.02389261840567743,0.5058921084751344,55
31,0.02178858048804701,0.9782114028930664,0.03307724126512412,0.9650848507881165,0.025126281306985836,0.025126281306985836,0.5050789959825331,55
32,0.021728151504512988,0.9782718420028687,0.03332658316201826,0.9648216366767883,0.021678753607443937,0.021678753607443937,0.5048655405424644,55
33,0.019596153978914774,0.9804038405418396,0.031070894987617687,0.9672026634216309,0.021196491084282496,0.021196491084282496,0.5053728547239922,55
34,0.020628272851291138,0.9793717265129089,0.032155704871955806,0.9660575985908508,0.021973387229531252,0.021973387229531252,0.5052749701441016,55
35,0.018996539858150672,0.98100346326828,0.029592972237435056,0.9687627553939819,0.02188767913713324,0.02188767913713324,0.5052559335071745,55
36,0.01984318378250009,0.9801568388938904,0.03207367683317876,0.9661442041397095,0.021025596943085062,0.021025596943085062,0.5053264248425682,55
37,0.02095636197072429,0.9790436625480652,0.03240121917219878,0.9657984375953674,0.02165040268841918,0.02165040268841918,0.5049495837053755,55
38,0.018276004169369295,0.9817240238189697,0.02982914389576763,0.9685134291648865,0.02067057220840686,0.02067057220840686,0.5049832830394524,55
39,0.018920861273751085,0.9810791611671448,0.03067904499802375,0.9676163196563721,0.020332773969793574,0.020332773969793574,0.5055887748002097,55
40,0.019035960928395584,0.9809640645980835,0.030661332352859217,0.9676350355148315,0.021200712343278638,0.021200712343278638,0.5053511870262006,55
41,0.01786774566857404,0.9821322560310364,0.029787651231944014,0.9685572385787964,0.021242007717254346,0.021242007717254346,0.5051401575770113,55
42,0.020198744085200365,0.9798012375831604,0.03198543938569634,0.9662373065948486,0.0192052670385089,0.0192052670385089,0.5048970062027079,55
43,0.016886677469029557,0.9831133484840393,0.028700811257472307,0.9697044491767883,0.019638929155198423,0.019638929155198423,0.5049893248408556,55
44,0.01639124125414148,0.9836087822914124,0.02795124640574724,0.9704957008361816,0.018890021442386665,0.018890021442386665,0.5050460019018884,55
45,0.020285278885155734,0.9797147512435913,0.031636544506110975,0.9666056036949158,0.019137027562957494,0.019137027562957494,0.5049537962215898,55
46,0.015602471067163096,0.9843975305557251,0.027846951747494863,0.9706057906150818,0.019852591114094542,0.019852591114094542,0.504744258366133,55
47,0.01895166309209417,0.9810483455657959,0.03071211689867352,0.9675813913345337,0.018229063807380715,0.018229063807380715,0.5049849648361076,55
48,0.016773976674367346,0.9832260012626648,0.029032140896405753,0.9693547487258911,0.018210617309289863,0.018210617309289863,0.5052199544204636,55
49,0.015586583245002887,0.9844134449958801,0.02775986932740524,0.9706977009773254,0.019973864228323295,0.019973864228323295,0.505097414363349,55
50,0.016539756940716122,0.9834602475166321,0.029208253751077305,0.9691688418388367,0.01843063125186504,0.01843063125186504,0.5048730198796881,55
51,0.016143557343853625,0.9838564395904541,0.029115537278036157,0.9692667126655579,0.020853499103334686,0.018331579944299296,0.5043838356261395,55
52,0.01566817622182821,0.9843318462371826,0.027884669457107963,0.9705659747123718,0.020378921706297647,0.017859929663212266,0.5037984330175852,55
53,0.01837745832505229,0.9816225171089172,0.029893323773427342,0.9684456586837769,0.021014990280421406,0.018498455497495188,0.5033069647831556,55
54,0.019182054496076864,0.9808179140090942,0.030449623440778475,0.9678584933280945,0.020475228643861778,0.017961589919657517,0.5027277439628095,55
55,0.014724470135627256,0.9852755069732666,0.028114396621609423,0.9703234434127808,0.02139441650268472,0.018887679157586816,0.5013474782489803,55
56,0.01857061328509898,0.981429398059845,0.030662678832347256,0.9676336050033569,0.01995799250220191,0.017454161707590343,0.5007661576947576,55
57,0.014940317022215651,0.9850596785545349,0.028975847304980384,0.9694141149520874,0.020564121963182063,0.018061385018655833,0.5005473851089165,55
58,0.01652515454403914,0.983474850654602,0.03009332847929128,0.9682345390319824,0.02001791348372544,0.017517732894992914,0.5000361252453925,55
59,0.014931664867667605,0.9850683212280273,0.028419726002938683,0.9700011610984802,0.019220530119043306,0.016722192757632967,0.4996674813949634,55
60,0.014840615143563277,0.9851593971252441,0.02838966016169274,0.9700329303741455,0.020194329167584783,0.01769822702368737,0.4992204337721104,55
61,0.015200370670495872,0.9847996234893799,0.028019805546713676,0.9704232811927795,0.019985234134345338,0.01749268349709059,0.49851013968956553,55
62,0.01660149595554574,0.9833984971046448,0.030154568745141348,0.9681699275970459,0.019699031976566663,0.017209372745328147,0.4979318642120703,55
63,0.0164603351467608,0.9835396409034729,0.028550132626395035,0.9698635339736938,0.019593941223254238,0.017105516854000174,0.4976848751124674,55
64,0.01552092547963205,0.9844790697097778,0.029069012110462276,0.9693158268928528,0.02022356637394799,0.017739519630335016,0.4968093746177665,55
65,0.01435154553965973,0.9856484532356262,0.028278195549075198,0.9701505899429321,0.01879286893034634,0.016311346335531215,0.49630450913689683,55
66,0.015271934107355176,0.9847280383110046,0.029041765516101405,0.9693445563316345,0.018769125075844592,0.01628785693029142,0.49625363952780754,55
67,0.013794176628767682,0.9862058162689209,0.026724105584435165,0.9717910289764404,0.018981656157301526,0.016504495659335868,0.4954321106297655,55
68,0.015005538886530903,0.9849944710731506,0.029335217303369285,0.9690347909927368,0.018045425091100777,0.015569927735988713,0.4950994741452913,55
69,0.01458860836528145,0.9854114055633545,0.028835110542387132,0.9695627093315125,0.017693518461342716,0.0152190835634282,0.4948869884968895,55
70,0.01457916054317712,0.985420823097229,0.027929676497900267,0.9705184698104858,0.018519228565471828,0.016047530959223195,0.49433949931853605,55
71,0.014246480628595177,0.9857535362243652,0.028308777581536916,0.9701182842254639,0.017717308613445403,0.01524983613107504,0.49349450937761413,55
72,0.013430522785512808,0.9865694642066956,0.02734692038672908,0.9711335897445679,0.017910096626714566,0.015444187797651457,0.4931817598510207,55
73,0.013863136052899204,0.9861368536949158,0.027598925051279366,0.9708675742149353,0.01827442493257031,0.015810947047942905,0.4926955804376544,55
74,0.013321319572957166,0.9866786599159241,0.027375205307801413,0.9711037278175354,0.017759099163677655,0.015298361082303442,0.4921476217079126,55
75,0.015106157515507724,0.9848938584327698,0.02893364280405477,0.9694586992263794,0.018138180622897765,0.01567853297356269,0.49192954624863094,55
76,0.013105876265877956,0.9868941307067871,0.02655215038656734,0.9719725251197815,0.018115091844782244,0.01565860239163746,0.4912978993696079,55
77,0.014740128496705826,0.9852598905563354,0.029456770822701112,0.9689065217971802,0.017517769490073852,0.015065189222588532,0.4905160496723188,55
78,0.015121124174394719,0.9848788976669312,0.02917950964964381,0.9691991806030273,0.017241350404241903,0.014792732000393575,0.489723692474067,55
