W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.11689469,0.111787125,0.112984,0.11354073,0.10534011,0.099362865,1
0.1198095,0.11756853,0.12093886,0.12028654,0.11239026,0.110399574,2
0.11681803,0.11623134,0.12184713,0.1194947,0.11471701,0.11949188,3
0.1087654,0.1122422,0.11946829,0.11565271,0.1100919,0.11602922,4
0.10214964,0.10720427,0.1160704,0.11038546,0.1060691,0.118722826,5
0.09497078,0.103514485,0.11486618,0.10623776,0.10345644,0.12190416,6
0.08920093,0.09948278,0.11300473,0.10253939,0.10290665,0.123915195,7
0.083258025,0.096075535,0.11057537,0.099339984,0.102096416,0.124440216,8
0.079531774,0.09420091,0.11116939,0.097537145,0.10355174,0.12345528,9
0.075249456,0.09550334,0.11272846,0.09828706,0.10547713,0.12752913,10
0.071577586,0.094571896,0.11298594,0.097235724,0.1060133,0.12334234,11
0.069392614,0.09205248,0.11127296,0.09492768,0.10680966,0.12618944,12
0.068613544,0.09258791,0.11593928,0.095345795,0.10945257,0.13213854,13
0.066823214,0.09443143,0.11904307,0.0966395,0.11220239,0.12968032,14
0.06633264,0.09090292,0.11822711,0.093612134,0.11286557,0.13481875,15
0.0651279,0.08971034,0.11746875,0.09235335,0.11217539,0.1347987,16
0.06319178,0.089694925,0.11938773,0.09232888,0.113621466,0.1329781,17
0.06171568,0.08702415,0.118743375,0.08980021,0.11305429,0.13214828,18
0.061217014,0.088595934,0.12152081,0.09133132,0.1167695,0.13844676,19
0.058661908,0.08753977,0.12269785,0.090062656,0.11782011,0.1426441,20
0.05804498,0.08936886,0.12539989,0.09176167,0.119469345,0.13903436,21
0.05745364,0.090003945,0.1275615,0.09244317,0.12161655,0.14473863,22
0.055701196,0.08691267,0.12763335,0.089136235,0.12022154,0.14215577,23
0.05719321,0.08814775,0.12916158,0.09035822,0.122162476,0.14378062,24
0.05516203,0.087456755,0.13093263,0.08907364,0.12235889,0.14101148,25
0.054956306,0.08794857,0.13268062,0.08966102,0.12588628,0.14521202,26
0.054808516,0.08602361,0.13229162,0.08830982,0.1269203,0.14460927,27
0.05563446,0.08787826,0.13549565,0.089903936,0.12912314,0.1438803,28
0.050857086,0.08636849,0.13720708,0.08872011,0.13245589,0.14454022,29
0.049878407,0.08408338,0.13513052,0.08618941,0.12849815,0.142931,30
0.049367987,0.08153633,0.13451095,0.0843006,0.13010225,0.14613378,31
0.04880784,0.08360917,0.13845325,0.08556335,0.13186985,0.14567348,32
0.049496647,0.08076773,0.13558713,0.08261432,0.13256161,0.14522591,33
0.049828112,0.07851743,0.13495646,0.08063304,0.13228437,0.1436426,34
0.050126247,0.07988369,0.13765146,0.081115365,0.13361908,0.14645106,35
0.05104956,0.08005983,0.13863955,0.080720045,0.13267788,0.14191455,36
0.051316336,0.07467037,0.13399166,0.0762655,0.12992203,0.13939254,37
0.05217313,0.07608305,0.1366877,0.07677363,0.13105646,0.14414206,38
0.0521654,0.07678646,0.13758162,0.07647699,0.12963063,0.1443093,39
0.048454158,0.080744974,0.14235222,0.08073243,0.13458003,0.14109308,40
0.04711486,0.08041338,0.14498262,0.08027902,0.13761507,0.13892485,41
0.046884224,0.077066176,0.14222924,0.07700417,0.13760813,0.13667244,42
0.04650112,0.07452046,0.14070976,0.074433155,0.13692458,0.14095613,43
0.048073415,0.07639633,0.14353757,0.076303735,0.13894328,0.1397823,44
0.047105487,0.07060664,0.13797164,0.07034723,0.13259238,0.13667539,45
0.049489953,0.073650666,0.14172505,0.07362799,0.1382651,0.1340426,46
0.047033872,0.068962686,0.13876307,0.06839008,0.1344304,0.13701734,47
0.048933443,0.07202887,0.14262179,0.07074221,0.1374455,0.13722281,48
0.049071338,0.07443612,0.1461223,0.07303143,0.14065222,0.13702257,49
0.04740316,0.068707,0.14160572,0.06796753,0.14104603,0.1304594,50
0.049774095,0.069621935,0.14257097,0.06877707,0.14280723,0.13373156,51
0.049888514,0.066524655,0.14066336,0.06549818,0.140756,0.12762856,52
0.051950313,0.0662883,0.13920943,0.06498312,0.14230151,0.13049777,53
0.053831615,0.065842114,0.13871294,0.06455652,0.14352663,0.12773333,54
0.048325524,0.06302017,0.13897116,0.061974604,0.14341047,0.13251711,55
0.04905948,0.062047884,0.13832161,0.06119197,0.14707954,0.1313066,56
0.05143452,0.06542784,0.14233601,0.06418444,0.14990939,0.13052301,57
0.051126923,0.06169508,0.13911504,0.06016243,0.14935002,0.12783632,58
0.05242668,0.06175183,0.13840583,0.06060279,0.15274946,0.12594074,59
0.053295236,0.060180575,0.13702558,0.05842927,0.1498817,0.12442989,60
0.05693694,0.062462218,0.14017594,0.060544815,0.15236197,0.12397077,61
0.055726912,0.0559612,0.13414854,0.05401945,0.150848,0.124257125,62
0.056907807,0.060475484,0.13852474,0.057757325,0.15142354,0.12886508,63
0.057741355,0.058413967,0.13679649,0.056271385,0.15233617,0.12513271,64
0.05816085,0.058711722,0.13765176,0.05659074,0.15441532,0.1241977,65
0.055945493,0.05836196,0.13734455,0.056526944,0.15368257,0.123231746,66
0.06027256,0.062420584,0.14044599,0.060468968,0.15778863,0.12247654,67
0.059462428,0.060318764,0.13943912,0.057655837,0.15552083,0.12552239,68
0.060269706,0.056445073,0.13620095,0.05479283,0.15748364,0.12349165,69
0.06137141,0.056552928,0.13507809,0.054693315,0.15961814,0.1203344,70
0.06046092,0.0559898,0.13442123,0.05439936,0.15586378,0.11885798,71
0.064512454,0.05867618,0.13780966,0.05667881,0.15955958,0.122553736,72
0.06394881,0.056072585,0.13578619,0.05363145,0.15878235,0.11668029,73
0.06626028,0.055570632,0.1357105,0.05367267,0.16123228,0.11907171,74
0.063802704,0.053485982,0.13457565,0.0511194,0.15938365,0.11775547,75
0.06620574,0.053718124,0.1350297,0.051351067,0.15801382,0.11819791,76
0.0683705,0.05775091,0.13905668,0.054818653,0.1627628,0.119275,77
0.06693805,0.051582452,0.13406193,0.049224585,0.16049398,0.1155154,78
0.06780082,0.049410842,0.13175105,0.047269512,0.1597809,0.116560616,79
