n_fields,test_r2,fields
1,0.22692829961305339,gen_fuel_wind_mw
2,0.4046057499088537,gen_fuel_wind_mw|gen_fuel_solar_mw
3,0.5326870570666953,gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_natural_gas_mw
5,0.8107526690859459,gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_natural_gas_mw|gen_fuel_coal_mw|reserve_spin_r1_mw
8,0.9979790351443427,gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_natural_gas_mw|gen_fuel_coal_mw|reserve_spin_r1_mw|gen_fuel_hydro_mw|area_2_load_day_ahead_mw|reserve_spin_r3_mw
12,0.9986100551747421,gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_natural_gas_mw|gen_fuel_coal_mw|reserve_spin_r1_mw|gen_fuel_hydro_mw|area_2_load_day_ahead_mw|reserve_spin_r3_mw|reserve_spin_r2_mw|area_3_load_day_ahead_mw|area_1_load_day_ahead_mw|area_2_load_actual_mw
21,0.9991095043567437,gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_natural_gas_mw|gen_fuel_coal_mw|reserve_spin_r1_mw|gen_fuel_hydro_mw|area_2_load_day_ahead_mw|reserve_spin_r3_mw|reserve_spin_r2_mw|area_3_load_day_ahead_mw|area_1_load_day_ahead_mw|area_2_load_actual_mw|area_1_load_actual_mw|area_2_net_export_mw|system_load_actual_mw|area_1_net_export_mw|area_3_load_actual_mw|area_3_net_export_mw|system_load_day_ahead_mw|reserve_reg_up_mw|reserve_reg_down_mw
