epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss
1,0.2638526651511021,0.7361473441123962,0.2582267860359535,0.7274250984191895,0.5767938383747656,0.5767938383747656,0.0
2,0.15938154801237592,0.8406184315681458,0.15979639324927475,0.8313246965408325,0.20745024484852903,0.20745024484852903,0.0
3,0.11858430738375443,0.8814156651496887,0.12408076402753955,0.8690248131752014,0.1466645351678565,0.1466645351678565,0.0
4,0.0912792369280036,0.9087207913398743,0.10497203346614431,0.8891953229904175,0.10999680543353911,0.10999680543353911,0.0
5,0.07355355038886575,0.9264464378356934,0.08882863959865417,0.9062356948852539,0.08964781923479564,0.08964781923479564,0.0
6,0.06671441013375645,0.9332855939865112,0.0829794279004379,0.9124099016189575,0.07387053520254604,0.07387053520254604,0.0
7,0.05616536306204526,0.943834662437439,0.0736827815928292,0.9222230911254883,0.06250529528704198,0.06250529528704198,0.0
8,0.05031448929456242,0.9496855139732361,0.06943158965512383,0.9267105460166931,0.052061122192835686,0.052061122192835686,0.0
9,0.04194717704937214,0.9580528140068054,0.05771070035038198,0.939082682132721,0.05166157784010053,0.05166157784010053,0.0
10,0.040530297986901644,0.9594696760177612,0.05481374893541925,0.9421405792236328,0.0415351210491665,0.0415351210491665,0.0
11,0.03542889997044835,0.9645711183547974,0.05035914412540633,0.9468427300453186,0.03688686152225364,0.03688686152225364,0.0
12,0.029095980747227083,0.9709040522575378,0.04191417684608207,0.9557569026947021,0.03547163645670807,0.03547163645670807,0.0
13,0.02572416409091423,0.9742758274078369,0.03904317683403993,0.9587874412536621,0.03254914803190326,0.03254914803190326,0.0
14,0.026781730528588427,0.9732182621955872,0.04147740983029419,0.9562179446220398,0.02907455573391246,0.02907455573391246,0.0
15,0.02261380543847072,0.9773861765861511,0.03533968043786178,0.9626967310905457,0.028043560543425047,0.028043560543425047,0.0
16,0.02242924484675061,0.9775707721710205,0.03461342239070956,0.963463306427002,0.02608767609217813,0.02608767609217813,0.0
17,0.01925013814381488,0.9807498455047607,0.03220337458954352,0.9660072922706604,0.023712555946061895,0.023712555946061895,0.0
18,0.02298342100537114,0.9770165681838989,0.03715935296367672,0.9607759118080139,0.022144523106478468,0.022144523106478468,0.0
19,0.01894793369289428,0.981052041053772,0.03398738061816136,0.9641241431236267,0.021770113111210066,0.021770113111210066,0.0
20,0.01938817796171632,0.9806118011474609,0.03175652229011331,0.9664789438247681,0.020217117603760267,0.020217117603760267,0.0
21,0.01934246335130307,0.9806575179100037,0.032477990678716,0.9657174348831177,0.020797805923863415,0.020797805923863415,0.0
22,0.0176678942683388,0.9823321104049683,0.030958845192089496,0.96732097864151,0.01885429988767949,0.01885429988767949,0.0
23,0.017237968004396018,0.9827620387077332,0.028390429908318852,0.9700320959091187,0.019565615594858754,0.019565615594858754,0.0
24,0.016748961310053684,0.9832510352134705,0.028717226874105994,0.9696871042251587,0.017876000589002735,0.017876000589002735,0.0
25,0.015042077590129604,0.9849579334259033,0.025839613942236345,0.9727246165275574,0.017379641492050468,0.017379641492050468,0.0
26,0.013519296426685494,0.986480712890625,0.02524764115195267,0.9733495116233826,0.01552755407552845,0.01552755407552845,0.0
27,0.012630630647912791,0.9873693585395813,0.023064760401810904,0.9756536483764648,0.015232757580502798,0.015232757580502798,0.0
28,0.01193091895592539,0.9880690574645996,0.023209322678356816,0.9755010604858398,0.014642772226417501,0.014642772226417501,0.0
29,0.01338999681096612,0.9866099953651428,0.025508629892123637,0.9730740189552307,0.013594294124418581,0.013594294124418581,0.0
30,0.010832350119816255,0.9891676306724548,0.022400950910750686,0.9763543605804443,0.013070779446935854,0.013070779446935854,0.0
31,0.015000067921930784,0.98499995470047,0.02571874275298153,0.9728522300720215,0.013216532653156443,0.013216532653156443,0.0
32,0.011830887715683854,0.9881691336631775,0.0224990437414906,0.9762508273124695,0.013968104868843118,0.013968104868843118,0.0
33,0.011862206690668389,0.9881377816200256,0.0214637731082692,0.9773436188697815,0.013219619388276501,0.013219619388276501,0.0
34,0.01079264778944342,0.9892073273658752,0.022433121232940566,0.9763203859329224,0.01305038264730958,0.01305038264730958,0.0
35,0.012519416209270511,0.9874805808067322,0.02312820293321615,0.9755867123603821,0.012852141463135965,0.012852141463135965,0.0
36,0.00982791736855546,0.9901720881462097,0.02067809049238837,0.9781729578971863,0.011768841757961215,0.011768841757961215,0.0
37,0.009646837286648294,0.9903531670570374,0.020124241716807663,0.9787575602531433,0.010974985451993768,0.010974985451993768,0.0
38,0.01002927028633012,0.9899707436561584,0.020923514177500293,0.9779139161109924,0.011008734028242262,0.011008734028242262,0.0
39,0.011775975084517642,0.9882240295410156,0.021924731250647908,0.97685706615448,0.011096472841986576,0.011096472841986576,0.0
40,0.011165829653681904,0.9888341426849365,0.022118670537942885,0.9766523241996765,0.010622813214329842,0.010622813214329842,0.0
