area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw
2.0777473,-1.3892086,-1.6535648,-1.7182808,2.352396,-1.61356,-1.6765454,-1.6728168,-1.4268348,2.272702,-1.6012192,-1.643979,2.271415,2.2826254,-1.0837455,2.4442508,2.2707903,2.214532,-1.5083603,2.3440013
2.0766342,-1.3897239,-1.661302,-1.7231388,2.3741724,-1.622188,-1.7129128,-1.6756749,-1.4319556,2.272702,-1.6106527,-1.6478392,2.2875285,2.2826254,-1.1004547,2.4442508,2.2707903,2.2197948,-1.5155337,2.3446105
2.0795753,-1.4004219,-1.6652995,-1.7281771,2.374593,-1.630937,-1.7145749,-1.6786826,-1.4372882,2.274619,-1.6201626,-1.6518749,2.289298,2.2826254,-1.1156092,2.4442508,2.2707903,2.270293,-1.5228992,2.363314
2.0766754,-1.411269,-1.6693894,-1.7333952,2.374593,-1.6397992,-1.7163115,-1.6818442,-1.4428343,2.3011122,-1.6297525,-1.6560894,2.3089633,2.2826254,-1.1303865,2.4442508,2.2723868,2.270666,-1.530451,2.3632429
2.079297,-1.4222103,-1.6736577,-1.7387921,2.376457,-1.6487671,-1.7181522,-1.6851637,-1.4485947,2.3011262,-1.6394147,-1.6604844,2.3187854,2.3101861,-1.140848,2.4442508,2.2729352,2.270666,-1.5381836,2.3632429
2.0987895,-1.4332364,-1.6781062,-1.7443666,2.3771956,-1.6578331,-1.7201018,-1.6886451,-1.4545691,2.3011262,-1.649141,-1.6650625,2.3277924,2.322749,-1.162785,2.4442508,2.2729352,2.2756875,-1.5460899,2.376612
2.0931213,-1.4443365,-1.6827363,-1.7501166,2.3771956,-1.6669888,-1.7221655,-1.6922923,-1.4556314,2.3011262,-1.6589255,-1.6698248,2.3340483,2.323812,-1.1775708,2.4442508,2.2729352,2.2896621,-1.5541642,2.376612
2.0930123,-1.4555024,-1.6875497,-1.7560394,2.3771956,-1.676227,-1.7243477,-1.6961086,-1.4669101,2.3011262,-1.6687598,-1.674772,2.3366587,2.334244,-1.1923623,2.4442508,2.2791579,2.2901049,-1.5623988,2.376612
2.0927231,-1.4667234,-1.6925466,-1.7621324,2.3771956,-1.7038313,-1.7266538,-1.7000966,-1.4733618,2.3011262,-1.6786392,-1.6799046,2.3446896,2.3342428,-1.2064993,2.4442508,2.301827,2.306547,-1.5707866,2.376612
2.0926895,-1.4779909,-1.6977271,-1.7683918,2.3771956,-1.7100201,-1.7290881,-1.7042594,-1.4800221,2.30153,-1.6885551,-1.685222,2.3463376,2.3476675,-1.2201548,2.4471242,2.3118,2.3091416,-1.5797294,2.376612
2.1169884,-1.5046028,-1.7030902,-1.7748135,2.3771956,-1.7163819,-1.7316557,-1.7085986,-1.486888,2.3015683,-1.6985013,-1.6907235,2.346902,2.3480568,-1.2354923,2.4645073,2.3118,2.3091416,-1.5891234,2.376612
2.1169884,-1.513291,-1.7086357,-1.7813932,2.3771956,-1.7229125,-1.7343612,-1.7131164,-1.4939562,2.3015683,-1.7084748,-1.696408,2.3763866,2.3480568,-1.2464521,2.4645073,2.3103936,2.3168564,-1.5978558,2.376612
2.1211228,-1.5221307,-1.7143613,-1.7881261,2.3771956,-1.7296079,-1.7372091,-1.7178136,-1.5202284,2.3015683,-1.7184674,-1.7022734,2.3763893,2.3480568,-1.260557,2.4645073,2.3139157,2.3246117,-1.6067121,2.4025245
2.1211228,-1.5311136,-1.7202649,-1.795007,2.3771956,-1.7364628,-1.7402037,-1.722691,-1.5300059,2.3015683,-1.7284738,-1.708317,2.3778405,2.3480568,-1.2773056,2.4645073,2.31386,2.3370929,-1.6156849,2.4026334
2.1219783,-1.5402316,-1.7263441,-1.8020309,2.3771956,-1.7434723,-1.7433498,-1.7277488,-1.5341585,2.3015683,-1.7384917,-1.714536,2.3789444,2.3624218,-1.2898531,2.4645073,2.31386,2.337093,-1.6247654,2.4026334
2.1295967,-1.5494754,-1.7325951,-1.8091913,2.3771956,-1.750631,-1.7466506,-1.7329863,-1.5385001,2.3015683,-1.7485095,-1.7209262,2.3789444,2.36655,-1.2969693,2.4645073,2.3169754,2.3595128,-1.6339461,2.4026334
2.122118,-1.5588369,-1.7390145,-1.8164827,2.3771956,-1.7579324,-1.75011,-1.7384028,-1.5430331,2.3277044,-1.7585274,-1.7274845,2.3789444,2.378958,-1.3066739,2.4645073,2.3250198,2.3595128,-1.6432188,2.4276023
2.125128,-1.568307,-1.7455977,-1.8238991,2.3771956,-1.765371,-1.7537315,-1.7439969,-1.538027,2.3291676,-1.7685453,-1.7342058,2.3789444,2.402253,-1.3235387,2.4645073,2.3250985,2.3595128,-1.6525761,2.4276092
2.1350799,-1.5778782,-1.752341,-1.831434,2.408871,-1.7729404,-1.7575183,-1.749766,-1.543168,2.3291676,-1.7785631,-1.7410856,2.3789444,2.4022584,-1.3371441,2.4645073,2.3250985,2.3595128,-1.6620097,2.4276092
2.1400232,-1.5875409,-1.7592382,-1.8390813,2.4090085,-1.7806336,-1.7614725,-1.755708,-1.5450224,2.3291676,-1.7885644,-1.7481182,2.3789444,2.4291456,-1.3311104,2.4645073,2.3250985,2.3691669,-1.6715131,2.4276092
2.1476002,-1.5972879,-1.7662842,-1.8468342,2.4061823,-1.7884445,-1.7655966,-1.7618196,-1.546988,2.3291676,-1.798555,-1.755298,2.4096792,2.4291456,-1.3433139,2.4645073,2.3441703,2.3691669,-1.6810784,2.4276092
2.1476116,-1.6071098,-1.7734742,-1.8546866,2.398538,-1.796366,-1.769893,-1.7680976,-1.5372999,2.3291676,-1.8085297,-1.7626195,2.4095824,2.4291456,-1.3542187,2.4645073,2.3441782,2.385887,-1.6906991,2.4276092
2.1657429,-1.6170002,-1.7808013,-1.8626317,2.398538,-1.8043919,-1.7743626,-1.7745379,-1.5395039,2.347474,-1.818486,-1.7700762,2.4095802,2.4291456,-1.3665941,2.4645073,2.3441782,2.3875318,-1.7003675,2.4276092
2.166026,-1.6269504,-1.7882594,-1.8706635,2.398538,-1.8125159,-1.7790059,-1.7811357,-1.5418364,2.347474,-1.8284205,-1.7776622,2.4095802,2.4492383,-1.3931099,2.4645073,2.3441782,2.3875318,-1.7100791,2.4276092
2.164537,-1.6369534,-1.7958428,-1.8787758,2.398538,-1.8207302,-1.7838238,-1.7878864,-1.5443029,2.347474,-1.8383306,-1.7853705,2.4095802,2.4492383,-1.4029777,2.4645073,2.355013,2.3875318,-1.7198259,2.427728
2.1594713,-1.647003,-1.8035442,-1.8869619,2.398538,-1.8290291,-1.788816,-1.7947845,-1.5469087,2.347474,-1.8482162,-1.7931947,2.411249,2.4492383,-1.4129895,2.4645073,2.3985221,2.3875318,-1.7296017,2.4277313
2.1774397,-1.657091,-1.8113577,-1.8952163,2.455038,-1.8374052,-1.7939817,-1.8018252,-1.5496589,2.347474,-1.8580741,-1.8011281,2.4225125,2.4545975,-1.423135,2.4645073,2.3989596,2.3875318,-1.7394038,2.4252954
2.190033,-1.6655506,-1.8192765,-1.9035323,2.4554448,-1.8458534,-1.79932,-1.809002,-1.5525589,2.347604,-1.8679019,-1.809164,2.421162,2.4545975,-1.4334043,2.4645073,2.4038856,2.3875318,-1.7492245,2.4218397
2.190033,-1.6741427,-1.8272938,-1.9119058,2.4568017,-1.8543669,-1.804829,-1.8163091,-1.5556136,2.347604,-1.8776996,-1.8172954,2.421162,2.4545975,-1.4437878,2.4645073,2.4092364,2.3875318,-1.7590575,2.420659
2.1913426,-1.6842995,-1.8354032,-1.9203297,2.4568017,-1.8629397,-1.8105065,-1.823741,-1.5588291,2.3738687,-1.8874654,-1.8255165,2.421162,2.4545975,-1.4758971,2.4645073,2.4113889,2.3875318,-1.7689059,2.4363134
2.1913426,-1.6944722,-1.8435981,-1.9288002,2.4568017,-1.8715659,-1.8163495,-1.8312905,-1.562209,2.3780138,-1.8971978,-1.8338201,2.421162,2.4731736,-1.4863526,2.4645073,2.4114242,2.388509,-1.7787557,2.4363797
2.191025,-1.7046582,-1.8518717,-1.9373103,2.4568017,-1.88024,-1.8223553,-1.8389518,-1.5657583,2.3780138,-1.906896,-1.8422002,2.421162,2.4748034,-1.4977926,2.4645073,2.4114242,2.4179065,-1.7886055,2.462158
2.201063,-1.7148483,-1.8602189,-1.9458569,2.4568017,-1.888957,-1.8285199,-1.8467182,-1.5694815,2.3780138,-1.916559,-1.85065,2.421162,2.4748034,-1.5150788,2.4932601,2.4114242,2.4179065,-1.7984552,2.4644217
2.2121613,-1.725051,-1.8686324,-1.9544356,2.4568017,-1.8977114,-1.8348393,-1.8545831,-1.5733823,2.3908374,-1.9261862,-1.8591638,2.421162,2.4748034,-1.5184821,2.4932609,2.4114242,2.4290621,-1.8082982,2.4672556
2.2204552,-1.7352417,-1.8771074,-1.9630396,2.4568017,-1.9064976,-1.8413092,-1.8625407,-1.5774643,2.3908374,-1.9357764,-1.8677353,2.421162,2.4748034,-1.5219955,2.4932609,2.4114242,2.4290621,-1.8181312,2.4716299
2.223313,-1.7454276,-1.885637,-1.9716676,2.4568017,-1.9153128,-1.847925,-1.8705841,-1.5817311,2.3908374,-1.9453282,-1.8763589,2.421162,2.4748034,-1.5256842,2.5240026,2.4114242,2.4291253,-1.8279506,2.471985
2.2180202,-1.7685068,-1.894216,-1.9803137,2.4568017,-1.9241498,-1.8546814,-1.8787069,-1.5861851,2.3908374,-1.9548427,-1.8850302,2.421162,2.4748034,-1.5295526,2.5241828,2.4114242,2.447903,-1.8377558,2.471985
2.22921,-1.7875121,-1.9028392,-1.9889734,2.4568017,-1.9330066,-1.8615729,-1.886904,-1.5870783,2.3908374,-1.9643192,-1.8937414,2.4362335,2.4748034,-1.5336043,2.5241828,2.4307666,2.4751375,-1.8475437,2.471985
2.2446122,-1.791614,-1.9115009,-2.0047598,2.4568017,-1.9418805,-1.8792716,-1.9234847,-1.5919849,2.3892045,-1.9737562,-1.9024895,2.4325016,2.4765291,-1.537843,2.5241828,2.4308028,2.4751723,-1.8573121,2.471985
2.243796,-1.7958859,-1.9201975,-2.0127325,2.4568017,-1.9507654,-1.9004133,-1.924072,-1.5970948,2.3887925,-1.9831539,-1.91127,2.4325016,2.4765291,-1.5422717,2.5241828,2.4391708,2.4928715,-1.867056,2.4688485
2.248283,-1.8003287,-1.9289236,-2.0207512,2.4568017,-1.9596571,-1.9007092,-1.924638,-1.6023986,2.4193485,-1.9925131,-1.920076,2.4325016,2.4765291,-1.5468932,2.5241828,2.4480612,2.4929159,-1.8767779,2.4687831
2.2516394,-1.8049434,-1.9376739,-2.0288112,2.4568017,-1.9685488,-1.9010252,-1.9252422,-1.6078964,2.4193778,-2.0018334,-1.9289058,2.45338,2.4765291,-1.5517098,2.5241828,2.4576313,2.4929159,-1.8864719,2.4687831
2.2573245,-1.8097302,-1.9464447,-2.0369098,2.4568017,-1.9774405,-1.901366,-1.9258869,-1.6135874,2.4193778,-2.0111136,-1.9377533,2.45338,2.4765291,-1.5567237,2.5241828,2.4635868,2.5000966,-1.8961396,2.4687831
2.2549708,-1.8146887,-1.9552336,-2.0450442,2.4879994,-1.9863322,-1.9017286,-1.9265755,-1.61947,2.4193778,-2.0203514,-1.9466136,2.45338,2.4765291,-1.5844624,2.5241828,2.4635868,2.5000966,-1.9057785,2.4687831
2.2549708,-1.8198181,-1.964036,-2.0532098,2.4880056,-1.9952239,-1.9021181,-1.9273107,-1.6255426,2.4315705,-2.0295503,-1.9554884,2.45338,2.4765291,-1.5873936,2.5241828,2.4635868,2.5000966,-1.9153858,2.4687831
2.2580323,-1.825117,-1.9728436,-2.0614002,2.4880056,-2.0041077,-1.9025332,-1.9280946,-1.6318027,2.4517393,-2.0387106,-1.9643633,2.45338,2.4765291,-1.60344,2.5241828,2.4635868,2.5000966,-1.924962,2.4687831
2.2704024,-1.8573034,-1.9816637,-2.0696049,2.4880056,-2.0129826,-1.9029782,-1.9289305,-1.6382468,2.459744,-2.047832,-1.973253,2.45338,2.4765291,-1.5993009,2.5241828,2.4635868,2.5000966,-1.9345058,2.4687831
2.273884,-1.8584833,-1.9904882,-2.077841,2.4880056,-2.0218575,-1.9034542,-1.9298218,-1.6448717,2.459744,-2.0569148,-1.9821447,2.45338,2.4765291,-1.5990281,2.537193,2.4635868,2.5000966,-1.9440161,2.4789245
2.2977366,-1.8597386,-1.9993126,-2.0860772,2.4880056,-2.0307107,-1.9039627,-1.9307715,-1.6516733,2.459744,-2.0659552,-1.9910254,2.45338,2.4765291,-1.6020745,2.5371985,2.4635868,2.5000966,-1.9534922,2.4882839
2.3275356,-1.8610724,-2.0081215,-2.0943398,2.49249,-2.039552,-1.904506,-1.931783,-1.6586468,2.459744,-2.0749557,-1.9999003,2.45338,2.4765291,-1.5990789,2.5371985,2.4635868,2.5021183,-1.9629333,2.4882839
2.331058,-1.8624893,-2.0169291,-2.1026096,2.4924912,-2.0483782,-1.9050871,-1.9328595,-1.6657867,2.459744,-2.0839179,-2.0087752,2.45338,2.4765291,-1.6025138,2.532284,2.4635868,2.5021183,-1.9723388,2.4882839
2.3366497,-1.8639933,-2.0257368,-2.1108794,2.4924912,-2.057186,-1.9057077,-1.9340048,-1.673088,2.459744,-2.0928419,-2.0176475,2.45338,2.4765291,-1.6061176,2.532284,2.4635868,2.5193458,-1.9817073,2.4882839
2.337411,-1.8655887,-2.034542,-2.1191492,2.5009787,-2.0659726,-1.9063702,-1.9352226,-1.7022893,2.459744,-2.1017277,-2.0264888,2.45338,2.4765291,-1.6098946,2.532284,2.4635868,2.519356,-1.9910393,2.5158494
2.3417788,-1.8672796,-2.0433161,-2.127419,2.5009787,-2.0747466,-1.907077,-1.9365169,-1.706794,2.4605806,-2.1105757,-2.03533,2.4544535,2.4765291,-1.6138477,2.532284,2.4635868,2.519356,-2.0003345,2.5158563
2.341783,-1.8690711,-2.0520902,-2.1356888,2.5009787,-2.0834873,-1.9078319,-1.9378918,-1.7114676,2.4579842,-2.119384,-2.0441532,2.4544535,2.4765291,-1.6068817,2.5610232,2.4635868,2.519356,-2.0095928,2.5158563
2.341783,-1.8709674,-2.0608447,-2.1439586,2.5009787,-2.0922112,-1.9086368,-1.9393507,-1.7163222,2.4579842,-2.1281526,-2.0529609,2.4544535,2.4765291,-1.6158757,2.5610232,2.4635868,2.519356,-2.0188138,2.5158563
2.327604,-1.8729725,-2.069585,-2.1522284,2.5009787,-2.1009157,-1.9094956,-1.9408985,-1.7213575,2.4579842,-2.1368837,-2.0617497,2.4544535,2.4811947,-1.6563865,2.571335,2.4635868,2.519356,-2.0279977,2.5158563
2.3275902,-1.8750913,-2.078305,-2.1604888,2.5009787,-2.1095889,-1.9104108,-1.9425389,-1.7265732,2.4579842,-2.145578,-2.0705237,2.4544535,2.4811947,-1.6580957,2.571335,2.4635868,2.5329704,-2.037143,2.5158563
2.3289175,-1.8773286,-2.0870118,-2.168725,2.5009787,-2.1182377,-1.9113857,-1.9749265,-1.7319688,2.4579842,-2.1542351,-2.0792694,2.4544535,2.4811947,-1.6599088,2.571335,2.4635868,2.5329704,-2.046248,2.5455213
2.3290088,-1.8796881,-2.0956888,-2.1769612,2.5009787,-2.1268632,-1.9124237,-1.9751425,-1.7375427,2.4579842,-2.1628556,-2.0880003,2.4544535,2.4811947,-1.6618301,2.571335,2.4635868,2.5329704,-2.0553155,2.5463834
2.3290088,-1.8821745,-2.1043513,-2.18519,2.5009787,-2.135464,-1.9135287,-1.975357,-1.743293,2.479699,-2.1714396,-2.096707,2.4544535,2.4811947,-1.663865,2.571335,2.4827702,2.5531855,-2.0643456,2.5463834
2.341016,-1.8847917,-2.1129909,-2.1933925,2.5009787,-2.1440363,-1.9147041,-1.9755864,-1.7492172,2.4797242,-2.1799874,-2.1053863,2.4387183,2.4811947,-1.6660187,2.571335,2.483006,2.5532115,-2.073338,2.5463834
2.341016,-1.8875444,-2.121602,-2.201595,2.5066073,-2.1525776,-1.9159535,-1.9758319,-1.7553121,2.4797242,-2.188499,-2.1140447,2.438706,2.4811947,-1.6682961,2.571335,2.483006,2.5532115,-2.082293,2.5463834
2.341016,-1.8904358,-2.130193,-2.2097661,2.5207145,-2.1610923,-1.9172813,-1.9760946,-1.7615745,2.4797242,-2.1969748,-2.1226804,2.438706,2.4811947,-1.6830046,2.5935056,2.4850626,2.5532115,-2.0912106,2.5563242
2.3656,-1.8934702,-2.1387618,-2.217935,2.5207145,-2.1695797,-1.9186913,-1.9763756,-1.7966479,2.4797242,-2.205415,-2.1312864,2.438706,2.4811947,-1.6851512,2.5935056,2.495176,2.5532115,-2.100091,2.5563242
2.3713188,-1.8966506,-2.1473005,-2.2260716,2.5207145,-2.1780393,-1.9201878,-1.9766765,-1.7970673,2.4797242,-2.2138193,-2.1398644,2.438706,2.5126593,-1.6874211,2.6073768,2.495176,2.5532115,-2.1089325,2.5563242
2.3713188,-1.8999801,-2.155812,-2.2342007,2.5207145,-2.1864707,-1.9217749,-1.9770004,-1.8024073,2.4797242,-2.222188,-2.1484175,2.438706,2.5261235,-1.6898187,2.6198828,2.495176,2.5532115,-2.1177351,2.5563242
2.3759968,-1.9034618,-2.164299,-2.2423024,2.5207145,-2.1948736,-1.9234565,-1.9773455,-1.8037142,2.4797242,-2.2305222,-2.1569443,2.4567266,2.5261235,-1.6923493,2.6198828,2.495176,2.5532115,-2.1265008,2.5563242
2.3759968,-1.9070984,-2.1727602,-2.2503867,2.5207145,-2.2032442,-1.9252373,-1.977715,-1.804174,2.4797242,-2.238822,-2.1654444,2.5030315,2.5261235,-1.6950175,2.6456816,2.495176,2.5722725,-2.1352298,2.5563242
2.3759968,-1.9108914,-2.1811953,-2.2584548,2.5207145,-2.2115846,-1.9271214,-1.9781102,-1.8046652,2.4797242,-2.247088,-2.1739159,2.5027084,2.5261235,-1.6978279,2.6456816,2.495176,2.57334,-2.1439223,2.5563242
2.3759968,-1.9148433,-2.1895995,-2.2664912,2.5207145,-2.219896,-1.9291134,-1.9785336,-1.8051902,2.4797242,-2.25532,-2.182355,2.5017996,2.5261235,-1.6867876,2.6456816,2.495176,2.57334,-2.1525784,2.5563242
2.3759968,-1.918955,-2.1979742,-2.274511,2.5207145,-2.2281783,-1.9312173,-1.9789857,-1.805751,2.4797242,-2.2635188,-2.190766,2.5017996,2.5261235,-1.6898042,2.6456816,2.495176,2.57334,-2.1611981,2.5661874
2.3759968,-1.9232278,-2.2063215,-2.282512,2.5207145,-2.2364311,-1.9334382,-1.9794691,-1.8063515,2.4797242,-2.2716842,-2.199149,2.5017996,2.5444946,-1.6930304,2.6456816,2.495176,2.57334,-2.169782,2.57247
2.3890042,-1.9276614,-2.214641,-2.2904801,2.5207145,-2.2446547,-1.9357797,-1.979986,-1.8069918,2.4797242,-2.2798166,-2.207503,2.5017996,2.5444953,-1.6964159,2.6468854,2.495176,2.57334,-2.17833,2.57247
2.3890042,-1.9322568,-2.2229326,-2.298429,2.5507636,-2.2528486,-1.9382455,-1.9805384,-1.8076766,2.4797242,-2.2879164,-2.2158287,2.5017996,2.5444953,-1.6999644,2.6468875,2.495176,2.57334,-2.1868422,2.57247
2.3890042,-1.9370127,-2.231196,-2.3063574,2.5507925,-2.2610133,-1.9408406,-1.9811281,-1.8084071,2.4845145,-2.2959838,-2.2241251,2.5017996,2.5444953,-1.7036796,2.6468875,2.495176,2.57334,-2.1953192,2.5731578
2.3890042,-1.9419285,-2.2394307,-2.3142574,2.5507925,-2.2691483,-1.9435685,-1.981758,-1.8091868,2.4845145,-2.3040183,-2.2323925,2.5017996,2.5503666,-1.7075644,2.6468875,2.495176,2.57334,-2.2037609,2.5744758
2.3890042,-1.9470023,-2.2476332,-2.3221307,2.5507925,-2.27725,-1.9464328,-1.9824305,-1.8100187,2.4845145,-2.31202,-2.2406287,2.5017996,2.5503666,-1.7116213,2.6695871,2.495176,2.57334,-2.2121675,2.5744758
2.3890042,-1.9522332,-2.255806,-2.3299818,2.5507925,-2.285322,-1.9494374,-1.9831485,-1.8109052,2.4845145,-2.31999,-2.2488332,2.5017996,2.5503666,-1.7158535,2.6695871,2.5249426,2.57334,-2.2205393,2.5744758
2.3890042,-1.9576182,-2.2639499,-2.33781,2.567713,-2.2933645,-1.9525849,-1.9839141,-1.8118515,2.4845145,-2.327928,-2.2570083,2.5017996,2.5503666,-1.7202619,2.6695871,2.5261414,2.57334,-2.2288766,2.5744758
2.3890042,-1.9631547,-2.2720652,-2.3456092,2.5677934,-2.3013778,-1.9558789,-1.9847306,-1.8128592,2.512881,-2.3358347,-2.2651541,2.5017996,2.5503666,-1.7248486,2.6695871,2.5261414,2.57334,-2.2371795,2.5744758
2.3890042,-1.9688392,-2.2801516,-2.3533804,2.5677934,-2.3093617,-1.9593217,-1.9856006,-1.8139324,2.512311,-2.3437104,-2.2732706,2.5017996,2.5503666,-1.7296143,2.6695871,2.5261414,2.57334,-2.2454486,2.5744758
2.3890042,-1.9746687,-2.2882092,-2.3611279,2.5677934,-2.3173163,-1.9629157,-1.9865284,-1.815075,2.512311,-2.351555,-2.2813578,2.5081615,2.5503666,-1.734559,2.6695871,2.5529368,2.57334,-2.253684,2.5770347
2.3890042,-1.9806389,-2.296238,-2.368851,2.5677934,-2.3252418,-1.9666628,-1.9875157,-1.8162901,2.512311,-2.359369,-2.2894156,2.5098262,2.5503666,-1.7396833,2.6695871,2.5633812,2.57334,-2.2618864,2.5776215
2.3890042,-1.9867458,-2.3042378,-2.3765492,2.5677934,-2.3331382,-1.9705648,-1.9885668,-1.817583,2.512311,-2.3671525,-2.2974443,2.5098262,2.5503666,-1.7167356,2.6695871,2.5930884,2.57334,-2.2700553,2.5776215
2.3890042,-1.9929849,-2.312205,-2.3842142,2.5677934,-2.3410046,-1.9746228,-1.9896854,-1.8189566,2.512311,-2.3749053,-2.3054438,2.5098262,2.5503666,-1.7203623,2.6695871,2.5930953,2.6035826,-2.278191,2.5776215
2.4047477,-1.9993509,-2.3201427,-2.391854,2.5677934,-2.3488386,-1.9788371,-1.9908749,-1.8204155,2.5096295,-2.3826282,-2.313411,2.5098262,2.5503666,-1.7241561,2.6695871,2.5930953,2.6035826,-2.286294,2.5951197
2.4047477,-2.0058405,-2.3280516,-2.3994684,2.5677934,-2.3566434,-1.9832087,-1.9921383,-1.8219645,2.5096252,-2.3903208,-2.3213477,2.5098262,2.5503666,-1.7281201,2.6695871,2.5930953,2.6035826,-2.2943645,2.595576
2.425866,-2.0124464,-2.3359318,-2.4070573,2.5677934,-2.3644195,-1.9877368,-1.9934807,-1.8236071,2.5096252,-2.3979836,-2.3292553,2.5098262,2.5503666,-1.7322562,2.6695871,2.5930953,2.6035826,-2.3024027,2.595576
2.4259768,-2.0191634,-2.3437834,-2.41462,2.5677934,-2.3721666,-1.992421,-1.9949051,-1.8253484,2.5096252,-2.4056146,-2.337134,2.5098262,2.5503666,-1.7365667,2.6695871,2.5930953,2.6035826,-2.310409,2.595576
2.4259768,-2.0259871,-2.3516064,-2.4221501,2.5677934,-2.3798852,-1.9972603,-1.9964159,-1.8271928,2.5027413,-2.4132137,-2.3449836,2.5098262,2.5503666,-1.7410531,2.6695871,2.5930953,2.6035826,-2.3183837,2.595576
2.4259768,-2.0329125,-2.3594007,-2.429653,2.5677934,-2.387575,-2.0022533,-1.9980175,-1.8291444,2.5027304,-2.420783,-2.3528044,2.5098262,2.5503666,-1.7457165,2.6695871,2.5930953,2.5805063,-2.3263268,2.595576
2.4259768,-2.039934,-2.3671663,-2.437129,2.5677934,-2.395236,-2.0073977,-1.9997133,-1.8312085,2.5027304,-2.4283226,-2.3605964,2.5098262,2.5816271,-1.7505574,2.6695871,2.5930953,2.5805063,-2.3342385,2.595576
2.4414067,-2.0470445,-2.3748987,-2.4445782,2.5677934,-2.402867,-2.0126915,-2.0015087,-1.833389,2.5027304,-2.4358323,-2.3683596,2.5098262,2.5816305,-1.7555758,2.6695871,2.5930953,2.6061335,-2.3421192,2.595576
2.4414067,-2.0542393,-2.3826025,-2.4520001,2.5677934,-2.4104657,-2.0181322,-2.0034063,-1.8356911,2.5027304,-2.4433122,-2.3760915,2.5339572,2.6071122,-1.760771,2.6695871,2.5930953,2.6061335,-2.3499691,2.595576
2.4608357,-2.0615118,-2.3902776,-2.4593942,2.5677934,-2.4180357,-2.0237155,-2.0054107,-1.8381189,2.5027304,-2.4507623,-2.3837924,2.5339572,2.607367,-1.7661424,2.6695871,2.5947537,2.6061335,-2.3577886,2.595576
2.4609094,-2.0688598,-2.3979244,-2.4667563,2.5677934,-2.425577,-2.0294383,-2.0075264,-1.8406771,2.5027304,-2.4581823,-2.3914647,2.5339572,2.607367,-1.7716881,2.6695871,2.5947537,2.6061335,-2.3655775,2.595576
