field,中文名,score
gen_fuel_coal_mw,燃煤出力,2.6695871353149414
reserve_spin_r2_mw,区域2旋转备用,2.6073670387268066
gen_fuel_nuclear_mw,核电出力,2.606133460998535
gen_fuel_wind_mw,风电出力,2.595576047897339
gen_fuel_natural_gas_mw,燃气出力,2.5947537422180176
area_1_load_day_ahead_mw,区域1日前负荷,2.567793369293213
reserve_spin_r1_mw,区域1旋转备用,2.5339572429656982
system_losses_mw,系统网损,2.502730369567871
area_1_load_actual_mw,区域1实时负荷,2.460909366607666
reserve_spin_r3_mw,区域3旋转备用,-1.7716881036758423
system_generation_mw,系统发电量,-1.8406771421432495
system_load_day_ahead_mw,系统日前负荷,-2.007526397705078
area_3_load_day_ahead_mw,区域3日前负荷,-2.0294382572174072
area_2_load_actual_mw,区域2实时负荷,-2.068859815597534
gen_fuel_hydro_mw,水电出力,-2.365577459335327
reserve_reg_down_mw,调频下备用,-2.3914647102355957
area_3_load_actual_mw,区域3实时负荷,-2.3979244232177734
area_2_load_day_ahead_mw,区域2日前负荷,-2.42557692527771
reserve_reg_up_mw,调频上备用,-2.4581823348999023
system_load_actual_mw,系统实时负荷,-2.4667563438415527
