rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,66,net_actual_interchange_mw,gross_sched_interchange_mw,0.13280136358951514,-0.46491716099079555,-0.4828652672516189,-0.31812065610230744,0.458119802026588,0.8134304863325155,1,1,1,1,1,1,6,0.8134304863325155
2,8,net_actual_interchange_mw,gen_fuel_nuclear_mw,0.11620610397722465,-0.3541013284954533,-0.42417399169991377,-0.24828952607808022,0.44243131835788446,0.7945053233166174,1,1,1,1,1,1,6,0.7945053233166174
3,46,net_actual_interchange_mw,da_as_as_mw_primary_reserve,0.0846352069431757,-0.3429191408390256,-0.35078930132896297,-0.25124151597941174,0.3956463541087916,0.11355268746666972,1,1,1,1,1,1,6,0.3956463541087916
4,43,net_actual_interchange_mw,da_as_total_mw_primary_reserve,0.08586117661542611,-0.317105694913789,-0.33577180252704397,-0.250127567216758,0.38753969384652254,0.11540437614033942,1,1,1,1,1,1,6,0.38753969384652254
5,57,net_actual_interchange_mw,total_lmp_da,0.08293949367327802,0.3194899286454909,0.15538592751387983,0.22767306088407008,0.26388865777356646,0.17699830801381972,1,1,1,1,1,1,6,0.3194899286454909
6,36,net_actual_interchange_mw,total_pjm_rmpcp_cr,0.11198615027705036,-0.25670840158825464,-0.19853579214335024,-0.15681510037142735,0.27699287628950375,0.1750628708024746,1,1,1,1,1,1,6,0.27699287628950375
7,5,net_actual_interchange_mw,gen_fuel_gas_mw,0.026926800486067014,-0.32857987087092566,-0.32749450006662867,-0.20035432774351006,0.28723030214060347,0.9061877994080342,0,1,1,1,1,1,5,0.9061877994080342
8,35,net_actual_interchange_mw,total_pjm_rmccp_cr,0.3792701808320931,0.24004303842004324,0.11099538421400092,0.14096743614582938,0.1964112597410734,0.8854805931947165,1,1,0,1,1,1,5,0.8854805931947165
9,48,net_actual_interchange_mw,da_as_as_mw_thirty_minutes_reserve,0.07614815441971755,-0.4300114088035583,-0.39416815297246177,-0.2894166004709139,0.40269971867767107,0.8558365835569046,0,1,1,1,1,1,5,0.8558365835569046
10,45,net_actual_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.06680115168473988,-0.42781225695955516,-0.39684885592078545,-0.2519403416643604,0.37389662034362914,0.8453124862765271,0,1,1,1,1,1,5,0.8453124862765271
11,13,net_actual_interchange_mw,gen_fuel_wind_mw,0.014837346333268504,0.175679818344607,0.159428543456348,0.1252864562106853,0.1988406057516847,0.8442467460503356,0,1,1,1,1,1,5,0.8442467460503356
12,42,net_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.17968932630709744,-0.32442464998287346,-0.4058240141898126,-0.3020780167965689,0.4756106883824669,0.03567341150190416,1,1,1,1,1,0,5,0.4756106883824669
13,40,net_actual_interchange_mw,da_as_as_req_mw_primary_reserve,0.18981709847042072,-0.32745917501931604,-0.40179133343569284,-0.24792284195747588,0.45043897299654584,0.06737914625556095,1,1,1,1,1,0,5,0.45043897299654584
14,41,net_actual_interchange_mw,da_as_as_req_mw_synchronized_reserve,0.176779058440217,-0.32440049212190586,-0.4045966617736275,-0.23503945483758856,0.4130447362843996,0.06542902202712592,1,1,1,1,1,0,5,0.4130447362843996
15,34,net_actual_interchange_mw,total_pjm_assigned_reg,0.039514062033339264,0.2371752769997925,0.26464128967510575,0.16839142183241945,0.2586812802941945,0.40905686227530286,0,1,1,1,1,1,5,0.40905686227530286
16,47,net_actual_interchange_mw,da_as_as_mw_synchronized_reserve,0.07227086810252432,-0.3686681519235862,-0.34756996762223014,-0.23208270891326066,0.32162462404488024,0.23127895862132933,0,1,1,1,1,1,5,0.3686681519235862
17,32,net_actual_interchange_mw,total_pjm_reg_purchases,0.04784662303798179,0.22319540302171142,0.2513476044053398,0.18010564359188214,0.29212041327015664,0.36047779824512727,0,1,1,1,1,1,5,0.36047779824512727
18,44,net_actual_interchange_mw,da_as_total_mw_synchronized_reserve,0.05819263646985124,-0.35821513955682577,-0.3473804830605827,-0.23736205705151395,0.3308215015510649,0.2072586810190892,0,1,1,1,1,1,5,0.35821513955682577
19,10,net_actual_interchange_mw,gen_fuel_other_renewables_mw,0.04644314285975286,-0.2141386756235211,-0.22306326950137442,-0.13159621186171894,0.20544384106070157,0.3436118157359548,0,1,1,1,1,1,5,0.3436118157359548
20,61,net_actual_interchange_mw,total_lmp_rt,0.1743151031171437,0.23663579209693641,0.07922782985315176,0.1315151515151515,0.15792517003507545,0.17460514939108132,1,1,0,1,1,1,5,0.23663579209693641
21,28,net_actual_interchange_mw,rmccp,0.14924260563882105,0.23138384172225243,0.11507626890343717,0.13297893104631334,0.18182613278020623,0.1989981198870658,1,1,0,1,1,1,5,0.23138384172225243
22,60,net_actual_interchange_mw,system_energy_price_rt,0.12751323725556202,0.2260244418950727,0.08991954727713959,0.14200725307003292,0.1525894743378045,0.17966306454870756,1,1,0,1,1,1,5,0.2260244418950727
23,25,net_actual_interchange_mw,forecast_load_mw_day_ahead,0.03352974412550699,-0.17833990194431043,-0.19520200780500904,-0.1161480806085785,0.21205318605309775,0.9165759121206075,0,1,1,0,1,1,4,0.9165759121206075
24,56,net_actual_interchange_mw,system_energy_price_da,0.06784389504394933,0.33200352688612866,0.10329905583733852,0.22178632756938244,0.27150478173379405,0.17619967944852707,0,1,0,1,1,1,4,0.33200352688612866
25,17,net_actual_interchange_mw,gen_fuel_multiple_fuels_pct,0.04982634076447717,0.3033634236188058,0.32296110401823375,0.18106064859079457,0.3093514314877337,0.027760330366200726,0,1,1,1,1,0,4,0.32296110401823375
26,7,net_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.03347162984976238,0.20317884003998,0.19623469120069476,0.11200592471851882,0.20199502044442946,0.31125424514864414,0,1,1,0,1,1,4,0.31125424514864414
27,63,net_actual_interchange_mw,marginal_loss_price_rt,0.1949391256130735,0.26469801039770624,0.09170787083487848,0.19558738491490052,0.2314035333394437,0.03253500206960559,1,1,0,1,1,0,4,0.26469801039770624
28,15,net_actual_interchange_mw,gen_fuel_gas_pct,0.03351654787401633,-0.26061713314991225,-0.25907406908047337,-0.15131078078605148,0.23372701706673576,0.026881487514348504,0,1,1,1,1,0,4,0.26061713314991225
29,23,net_actual_interchange_mw,gen_fuel_wind_pct,0.015613508764340155,0.19940130551271112,0.18322283785389076,0.12498898859479314,0.18423393017347997,0.026626704729614755,0,1,1,1,1,0,4,0.19940130551271112
30,2,net_actual_interchange_mw,wind_generation_mw,0.016435465406142196,0.15642276652617912,0.14931071777384267,0.09112315818737837,0.1614049306056826,0.8516882710074049,0,1,0,0,1,1,3,0.8516882710074049
31,67,net_actual_interchange_mw,gross_inadv_interchange_mw,0.022749079701277986,-0.08005587313510944,-0.15305122108697328,-0.027331109257714762,0.15936448118236965,0.8435216433350838,0,0,1,0,1,1,3,0.8435216433350838
32,59,net_actual_interchange_mw,marginal_loss_price_da,0.060538723972195174,0.19675445288166438,0.05183896757766991,0.15615512927439532,0.2414801354109004,0.03997064477338479,0,1,0,1,1,0,3,0.2414801354109004
33,29,net_actual_interchange_mw,rmpcp,0.08272074937557232,-0.20401793227151552,-0.13885766693932608,-0.11639308030757903,0.20969936992436364,0.05171265971248973,1,1,0,0,1,0,3,0.20969936992436364
34,27,net_actual_interchange_mw,metered_load_mw,0.02246884543357901,-0.08287683543075948,-0.10202579464894647,-0.05094801223241591,0.15751280579338847,0.9172610616203445,0,0,0,0,1,1,2,0.9172610616203445
35,4,net_actual_interchange_mw,gen_fuel_coal_mw,0.05690704777691717,-0.10673326992642074,-0.1477572879455859,-0.09851698380150639,0.250036970229292,0.8846357213008724,0,0,0,0,1,1,2,0.8846357213008724
36,1,net_actual_interchange_mw,total_losses,0.03963189335682223,0.08268687122698032,0.07464246245195844,0.08600682653905208,0.18321022450702223,0.4301389673623036,0,0,0,0,1,1,2,0.4301389673623036
