area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
0.08369043,2.2757999e-05,2.1324278e-05,3.8559643e-05,0.3511252,0.0008998837,0.013089972,3.7983227e-05,1.8788076e-05,0.12995765,0.00028446698,0.0051472993,0.11385006,3.0440837e-05,1.8861896e-05,0.0035017102,5.3170254e-05,0.0005832387,0.24149498,0.18595132,0.04096057,0.07838283,0.23216987,0.30387467
0.06954536,6.038947e-06,5.3547183e-06,1.0952042e-05,0.33854932,0.00038094076,0.00820909,1.09147095e-05,4.8822913e-06,0.11995737,0.0001045097,0.0030370413,0.10718732,7.854211e-06,4.6778296e-06,0.0018815204,1.5437121e-05,0.00019846695,0.23112905,0.17977892,0.037875798,0.07233164,0.21979116,0.2835846
0.0565327,1.4322331e-06,1.1952817e-06,2.797202e-06,0.32554263,0.00014982764,0.0044281664,2.823201e-06,1.1320294e-06,0.10861899,3.530363e-05,0.0016135577,0.09838029,1.8065499e-06,1.030891e-06,0.0009598518,4.037641e-06,6.0493276e-05,0.22070272,0.17506692,0.035856098,0.069377236,0.20553108,0.26612312
0.04610233,3.0116476e-07,2.3526816e-07,6.37568e-07,0.31583053,5.4557633e-05,0.0019797902,6.5244177e-07,2.3227541e-07,0.09871744,1.0897968e-05,0.00076455483,0.09167194,3.673036e-07,2.0015102e-07,0.00046415834,9.443068e-07,1.6542186e-05,0.21268761,0.16914162,0.03286549,0.06355863,0.19546288,0.25234938
0.036681797,5.5655214e-08,4.046488e-08,1.2861362e-07,0.3064089,1.8275177e-05,0.00075215474,1.3360543e-07,4.1799098e-08,0.092769004,3.0549488e-06,0.0003202711,0.08647687,6.543615e-08,3.3917548e-08,0.00021159374,1.9587316e-07,4.0494874e-06,0.20489167,0.16995396,0.03146192,0.060270313,0.18555377,0.236402
0.02872988,8.953048e-09,6.0209393e-09,2.275528e-08,0.2972585,5.602556e-06,0.00024883883,2.4027084e-08,6.532917e-09,0.08427511,7.7235904e-07,0.00012063105,0.08098955,1.0115869e-08,4.966097e-09,9.057606e-05,3.5720237e-08,8.8241825e-07,0.19476607,0.16857205,0.030748164,0.057228703,0.17498618,0.22686008
0.022024425,1.2406539e-09,7.6657164e-10,3.4964893e-09,0.2873532,1.5620632e-06,7.2184586e-05,3.757848e-09,8.773844e-10,0.07887567,1.7477745e-07,4.1197316e-05,0.0761833,1.3425127e-09,6.2130984e-10,3.6251866e-05,5.6718332e-09,1.6983411e-07,0.18865776,0.16214381,0.030036494,0.053386472,0.16752551,0.21516201
0.016534507,1.4640916e-10,8.25118e-11,4.6159282e-10,0.27837607,3.933267e-07,1.8628301e-05,5.057196e-10,1.00079535e-10,0.07497373,3.5107988e-08,1.2774929e-05,0.07247268,1.5116819e-10,6.561769e-11,1.3500109e-05,7.75934e-10,2.8617851e-08,0.18092228,0.15960628,0.028665168,0.052007522,0.16186254,0.2019969
0.012183481,1.4530344e-11,7.410137e-12,5.1742603e-11,0.27060917,8.8772424e-08,4.2828633e-06,5.788332e-11,9.5724e-12,0.07237342,6.2039356e-09,3.594157e-06,0.06868821,1.42573705e-11,5.7725712e-12,4.653015e-06,9.040807e-11,4.1797397e-09,0.1748117,0.15590368,0.027154766,0.049670737,0.15385868,0.19411041
0.008731555,1.1961925e-12,5.472663e-13,4.8618293e-12,0.26168063,1.7810224e-08,8.7394784e-07,5.563332e-12,7.5705886e-13,0.068092555,9.549864e-10,9.131343e-07,0.06459966,1.1105124e-12,4.1687075e-13,1.4757109e-06,8.859085e-12,5.233324e-10,0.16817175,0.15511918,0.026481016,0.048683148,0.14788266,0.1850766
0.0061217137,8.046174e-14,3.2713636e-14,3.775524e-13,0.2551893,3.1478722e-09,1.5710316e-07,4.4277966e-13,4.8751523e-14,0.06418208,1.2668765e-10,2.0818426e-07,0.06270086,7.033657e-14,2.4318662e-14,4.2798138e-07,7.2004983e-13,5.5496472e-11,0.1627408,0.15175785,0.025826538,0.046073873,0.14284915,0.177114
0.004164394,4.3494833e-15,1.5553206e-15,2.3858624e-14,0.2479481,4.853486e-10,2.4660762e-08,2.8737826e-14,2.5133255e-15,0.06144004,1.43150075e-11,4.2266787e-08,0.06029957,3.5613056e-15,1.1259129e-15,1.1273573e-07,4.781232e-14,4.9187694e-12,0.15884988,0.15332328,0.025300542,0.043501522,0.13769631,0.16948837
0.0027506312,1.8552991e-16,5.768942e-17,1.206147e-15,0.24098091,6.4584935e-11,3.345341e-09,1.4956197e-15,1.018164e-16,0.05906846,1.3602129e-12,7.574959e-09,0.05967822,1.4146598e-16,4.0572326e-17,2.6774929e-08,2.5508245e-15,3.5912338e-13,0.15293752,0.14907537,0.024471948,0.042372126,0.1328971,0.16076712
0.0017605078,6.1202543e-18,1.6341937e-18,4.7872545e-17,0.23512997,7.3312086e-12,3.8771913e-10,6.1268097e-17,3.1751179e-18,0.056842245,1.0717432e-13,1.1868434e-09,0.055687606,4.318201e-18,1.1136577e-18,5.6880967e-09,1.0735367e-16,2.1257003e-14,0.15088357,0.14522952,0.02375095,0.041953426,0.12733026,0.15538934
0.0010866668,1.5269494e-19,3.4529184e-20,1.4611824e-18,0.22850838,7.0088293e-13,3.7911264e-11,1.9355578e-18,7.450488e-20,0.054567877,6.895579e-15,1.6085895e-10,0.053764608,9.8990216e-20,2.2735053e-20,1.0715793e-09,3.4926705e-18,1.0023555e-15,0.14484884,0.14538832,0.023711152,0.040006533,0.123403326,0.1496152
0.00064768764,2.8108783e-21,5.300891e-22,3.3519132e-20,0.22279242,5.565168e-14,3.0846606e-12,4.6100297e-20,1.2826719e-21,0.053579103,3.5621997e-16,1.8643235e-11,0.053050444,1.6613035e-21,3.361431e-22,1.7734517e-10,8.58977e-20,3.6933452e-17,0.14094687,0.14123341,0.023526795,0.039477043,0.119147524,0.14461952
0.0003713152,3.714241e-23,5.742096e-24,5.633668e-22,0.21592562,3.6143764e-15,2.0571653e-13,8.072686e-22,1.5751467e-23,0.049723756,1.4503484e-17,1.8245173e-12,0.05157356,1.9839696e-23,3.494283e-24,2.552186e-11,1.5577695e-21,1.0409761e-18,0.13864294,0.13946998,0.02229189,0.03824424,0.11561878,0.13962615
0.00020399198,3.4162657e-25,4.2471864e-26,6.743402e-24,0.21016732,1.8880816e-16,1.1059945e-14,1.010646e-23,1.3369523e-25,0.049164113,4.559761e-19,1.4871023e-13,0.051434968,1.6332081e-25,2.4703352e-26,3.1583885e-12,2.0263661e-23,2.1919734e-20,0.13307823,0.13845961,0.02217903,0.037388712,0.11085952,0.13429692
0.000107159234,2.1129189e-27,2.0672126e-28,5.5688816e-26,0.20600192,7.7879774e-18,4.7069817e-16,8.7671326e-26,7.570338e-28,0.047883686,1.0821702e-20,9.9436704e-15,0.050153386,8.941988e-28,1.1440313e-28,3.3204955e-13,1.8331908e-25,3.3590455e-22,0.13063903,0.133988,0.021595335,0.036490012,0.10984445,0.13009124
5.3623407e-05,8.451192e-30,6.3491906e-31,3.061615e-28,0.20033424,2.4854844e-19,1.55422e-17,5.087743e-28,2.747378e-30,0.046423454,1.8907388e-22,5.3651115e-16,0.048603572,3.1270587e-30,3.326065e-31,2.9265913e-14,1.1140458e-27,3.638188e-24,0.12702613,0.13404936,0.021487597,0.03538602,0.10578722,0.12514319
2.5482532e-05,2.0911824e-32,1.1730321e-33,1.0761802e-30,0.196191,6.0008633e-21,3.8942474e-19,1.8981937e-30,6.105321e-33,0.045056496,2.364889e-24,2.2937065e-17,0.047099546,6.66985e-33,5.782495e-34,2.1312757e-15,4.373012e-30,2.6953824e-26,0.124365635,0.1315057,0.021354483,0.03602291,0.10383751,0.12246986
1.1452654e-05,3.0423826e-35,1.2336515e-36,2.309832e-33,0.19230646,1.0690688e-22,7.224274e-21,4.351663e-33,7.883487e-36,0.043876693,2.0524084e-26,7.6158896e-19,0.045829337,8.228988e-36,5.683541e-37,1.2622032e-16,1.0604247e-32,1.3164488e-28,0.12250693,0.1323882,0.020790182,0.035512157,0.1006547,0.11813432
4.847003e-06,2.4535957e-38,6.92512e-40,2.8712093e-36,0.18664803,1.3669128e-24,9.654809e-23,5.8198855e-36,5.56569e-39,0.04255801,1.1932986e-28,1.9209483e-20,0.045476165,5.52163e-39,2.9579e-40,5.973783e-18,1.5093785e-35,4.0652356e-31,0.12056493,0.12814698,0.020948183,0.034756064,0.099095546,0.115321696
1.9232216e-06,1.0236e-41,1.92e-43,1.943797e-39,0.18255955,1.2160634e-26,9.015871e-25,4.275227e-39,2e-42,0.041338246,4.467264e-31,3.5914777e-22,0.04445203,1.874e-42,7.6e-44,2.2164558e-19,1.1885472e-38,7.5673243e-34,0.11750914,0.1277555,0.020824067,0.03436699,0.095869556,0.11179003
7.119265e-07,1e-45,0.0,6.67e-43,0.17905538,7.270114e-29,5.684602e-27,1.607e-42,0.0,0.040766474,1.0293019e-33,4.8434423e-24,0.043340273,0.0,0.0,6.3118392e-21,4.83e-42,8.0370525e-37,0.11560648,0.12541647,0.020448618,0.032724287,0.09460502,0.1086675
2.4455275e-07,0.0,0.0,0.0,0.17306927,2.8081906e-31,2.328217e-29,0.0,0.0,0.040349986,1.38599135e-36,4.5702496e-26,0.042332716,0.0,0.0,1.3476046e-22,1e-45,4.56802e-40,0.11157466,0.12356738,0.01968822,0.032852232,0.09148495,0.107255585
7.7510826e-08,0.0,0.0,0.0,0.17031588,6.701974e-34,5.9278364e-32,0.0,0.0,0.039383423,1.027114e-39,2.9161025e-28,0.04060336,0.0,0.0,2.1017467e-24,0.0,1.29e-43,0.11044529,0.1223557,0.019669674,0.032608707,0.08867662,0.10351678
2.2526944e-08,0.0,0.0,0.0,0.16703753,9.388867e-37,8.922018e-35,0.0,0.0,0.038773622,3.91e-43,1.2106372e-30,0.040264748,0.0,0.0,2.3260633e-26,0.0,0.0,0.10859026,0.12074774,0.018838104,0.032232456,0.08709909,0.10116406
5.9631633e-09,0.0,0.0,0.0,0.16482592,7.27577e-40,7.489356e-38,0.0,0.0,0.039029133,0.0,3.1302507e-33,0.03991142,0.0,0.0,1.768466e-28,0.0,0.0,0.10673347,0.11798411,0.018758934,0.0318247,0.084880516,0.09879995
1.4273307e-09,0.0,0.0,0.0,0.16070965,2.91e-43,3.2753e-41,0.0,0.0,0.038005583,0.0,4.794527e-36,0.040450666,0.0,0.0,8.9054935e-31,0.0,0.0,0.104497336,0.11895711,0.018738402,0.03132317,0.08337779,0.09539397
3.0649572e-10,0.0,0.0,0.0,0.15743142,0.0,7e-45,0.0,0.0,0.03704793,0.0,4.105519e-39,0.03897883,0.0,0.0,2.8501012e-33,0.0,0.0,0.10273677,0.12012997,0.018339792,0.03048662,0.08054316,0.09276387
5.85412e-11,0.0,0.0,0.0,0.15430687,0.0,0.0,0.0,0.0,0.035501514,0.0,1.837e-42,0.038276665,0.0,0.0,5.5301567e-36,0.0,0.0,0.10167514,0.11660697,0.017773772,0.030618751,0.08033886,0.09153703
9.853795e-12,0.0,0.0,0.0,0.15148994,0.0,0.0,0.0,0.0,0.035430867,0.0,0.0,0.03764153,0.0,0.0,6.162216e-39,0.0,0.0,0.100165196,0.114206776,0.018312398,0.030209426,0.07840328,0.08966961
1.4469967e-12,0.0,0.0,0.0,0.14739823,0.0,0.0,0.0,0.0,0.03487164,0.0,0.0,0.036827408,0.0,0.0,3.702e-42,0.0,0.0,0.097078145,0.10936401,0.01736752,0.029201958,0.07685096,0.088801734
1.8335144e-13,0.0,0.0,0.0,0.14672996,0.0,0.0,0.0,0.0,0.03489059,0.0,0.0,0.03673769,0.0,0.0,1e-45,0.0,0.0,0.09647434,0.111995056,0.017284125,0.028947122,0.07681562,0.085866466
1.9808834e-14,0.0,0.0,0.0,0.14449237,0.0,0.0,0.0,0.0,0.03451845,0.0,0.0,0.036238514,0.0,0.0,0.0,0.0,0.0,0.09528667,0.11086151,0.017192846,0.029129028,0.07488489,0.0842903
1.8010324e-15,0.0,0.0,0.0,0.14040935,0.0,0.0,0.0,0.0,0.033997208,0.0,0.0,0.036756508,0.0,0.0,0.0,0.0,0.0,0.09263841,0.10887581,0.017550144,0.02863225,0.07294134,0.08314424
1.3585491e-16,0.0,0.0,0.0,0.13753414,0.0,0.0,0.0,0.0,0.03321086,0.0,0.0,0.03582586,0.0,0.0,0.0,0.0,0.0,0.09175491,0.10431585,0.016858509,0.028634854,0.0705702,0.080335885
8.370276e-18,0.0,0.0,0.0,0.1353394,0.0,0.0,0.0,0.0,0.03351217,0.0,0.0,0.035294183,0.0,0.0,0.0,0.0,0.0,0.090297274,0.10160584,0.016977292,0.02853335,0.06978595,0.08004603
4.1407193e-19,0.0,0.0,0.0,0.13282368,0.0,0.0,0.0,0.0,0.033596806,0.0,0.0,0.034712914,0.0,0.0,0.0,0.0,0.0,0.089246504,0.104105815,0.016799964,0.028514637,0.06842447,0.07780584
1.6140142e-20,0.0,0.0,0.0,0.13079819,0.0,0.0,0.0,0.0,0.03277351,0.0,0.0,0.03407555,0.0,0.0,0.0,0.0,0.0,0.08784422,0.103375025,0.016911285,0.027580624,0.0677679,0.07703599
4.8553836e-22,0.0,0.0,0.0,0.12814716,0.0,0.0,0.0,0.0,0.032600686,0.0,0.0,0.033660147,0.0,0.0,0.0,0.0,0.0,0.08600623,0.10336811,0.016656665,0.02708625,0.0675613,0.07603988
1.1017052e-23,0.0,0.0,0.0,0.12745605,0.0,0.0,0.0,0.0,0.032155275,0.0,0.0,0.03377601,0.0,0.0,0.0,0.0,0.0,0.086391926,0.10143074,0.016126098,0.026726883,0.0657318,0.07404132
1.8381941e-25,0.0,0.0,0.0,0.124514185,0.0,0.0,0.0,0.0,0.03243932,0.0,0.0,0.0331355,0.0,0.0,0.0,0.0,0.0,0.08511926,0.09987884,0.015995374,0.026728267,0.06446729,0.07215142
2.192359e-27,0.0,0.0,0.0,0.122446835,0.0,0.0,0.0,0.0,0.032122876,0.0,0.0,0.0331761,0.0,0.0,0.0,0.0,0.0,0.08378876,0.09583852,0.01508849,0.026143145,0.06431609,0.07173061
1.810892e-29,0.0,0.0,0.0,0.121636234,0.0,0.0,0.0,0.0,0.03161264,0.0,0.0,0.032623474,0.0,0.0,0.0,0.0,0.0,0.0826167,0.09940374,0.015013017,0.025598835,0.06379312,0.07051349
9.997659e-32,0.0,0.0,0.0,0.119240776,0.0,0.0,0.0,0.0,0.031425536,0.0,0.0,0.031017885,0.0,0.0,0.0,0.0,0.0,0.081370726,0.09594847,0.01527811,0.02586264,0.06267899,0.070068955
3.543951e-34,0.0,0.0,0.0,0.11808273,0.0,0.0,0.0,0.0,0.03120638,0.0,0.0,0.03187916,0.0,0.0,0.0,0.0,0.0,0.0810844,0.09612558,0.01484399,0.025360031,0.06200719,0.06864903
7.705557e-37,0.0,0.0,0.0,0.11591007,0.0,0.0,0.0,0.0,0.03144862,0.0,0.0,0.03184605,0.0,0.0,0.0,0.0,0.0,0.08000894,0.09660048,0.01495607,0.025270976,0.061046388,0.06673311
9.75099e-40,0.0,0.0,0.0,0.11417072,0.0,0.0,0.0,0.0,0.030778602,0.0,0.0,0.030360304,0.0,0.0,0.0,0.0,0.0,0.07847523,0.09554013,0.015252365,0.024554314,0.061146133,0.0669766
6.75e-43,0.0,0.0,0.0,0.11255137,0.0,0.0,0.0,0.0,0.030698618,0.0,0.0,0.03076552,0.0,0.0,0.0,0.0,0.0,0.07759151,0.093395926,0.01483707,0.024341227,0.059448015,0.06681205
0.0,0.0,0.0,0.0,0.11108519,0.0,0.0,0.0,0.0,0.03016495,0.0,0.0,0.030371243,0.0,0.0,0.0,0.0,0.0,0.07646132,0.094044685,0.014596109,0.024118574,0.05800511,0.065376244
0.0,0.0,0.0,0.0,0.108258806,0.0,0.0,0.0,0.0,0.029925488,0.0,0.0,0.03057879,0.0,0.0,0.0,0.0,0.0,0.07522541,0.08985426,0.013902285,0.023699027,0.057327867,0.063990705
0.0,0.0,0.0,0.0,0.10731371,0.0,0.0,0.0,0.0,0.030083446,0.0,0.0,0.030034792,0.0,0.0,0.0,0.0,0.0,0.07441554,0.0881735,0.014259811,0.023477435,0.056491595,0.06367193
0.0,0.0,0.0,0.0,0.10646361,0.0,0.0,0.0,0.0,0.030034618,0.0,0.0,0.030246167,0.0,0.0,0.0,0.0,0.0,0.07375888,0.08919886,0.01431287,0.023700874,0.056277502,0.061996166
0.0,0.0,0.0,0.0,0.10508551,0.0,0.0,0.0,0.0,0.030510306,0.0,0.0,0.029825348,0.0,0.0,0.0,0.0,0.0,0.07255339,0.08833808,0.013849577,0.024019087,0.05560836,0.06147383
0.0,0.0,0.0,0.0,0.103381366,0.0,0.0,0.0,0.0,0.02961736,0.0,0.0,0.029545808,0.0,0.0,0.0,0.0,0.0,0.07184074,0.0855373,0.014220806,0.023146568,0.055338535,0.06075972
0.0,0.0,0.0,0.0,0.101707496,0.0,0.0,0.0,0.0,0.029777609,0.0,0.0,0.029010031,0.0,0.0,0.0,0.0,0.0,0.07133898,0.08746969,0.013474546,0.022742318,0.05400085,0.060472317
0.0,0.0,0.0,0.0,0.10129702,0.0,0.0,0.0,0.0,0.029440822,0.0,0.0,0.02894714,0.0,0.0,0.0,0.0,0.0,0.071058676,0.0856669,0.013461762,0.023126366,0.05372284,0.059629366
0.0,0.0,0.0,0.0,0.098854534,0.0,0.0,0.0,0.0,0.029601334,0.0,0.0,0.028560676,0.0,0.0,0.0,0.0,0.0,0.06999644,0.08398745,0.013839945,0.022794742,0.05377165,0.058698107
0.0,0.0,0.0,0.0,0.0981718,0.0,0.0,0.0,0.0,0.029929152,0.0,0.0,0.028662989,0.0,0.0,0.0,0.0,0.0,0.0695936,0.08453913,0.013495971,0.02287645,0.052417997,0.0583018
0.0,0.0,0.0,0.0,0.09730256,0.0,0.0,0.0,0.0,0.029594146,0.0,0.0,0.028514862,0.0,0.0,0.0,0.0,0.0,0.06895043,0.08488932,0.013573159,0.022478595,0.05356522,0.057867553
0.0,0.0,0.0,0.0,0.09585329,0.0,0.0,0.0,0.0,0.029255692,0.0,0.0,0.02880421,0.0,0.0,0.0,0.0,0.0,0.068278804,0.083680384,0.013521525,0.022303473,0.05106033,0.05769408
0.0,0.0,0.0,0.0,0.09434887,0.0,0.0,0.0,0.0,0.028651234,0.0,0.0,0.027935682,0.0,0.0,0.0,0.0,0.0,0.0673935,0.08267082,0.013259126,0.022713883,0.05137708,0.05742036
0.0,0.0,0.0,0.0,0.09309726,0.0,0.0,0.0,0.0,0.029170005,0.0,0.0,0.028434344,0.0,0.0,0.0,0.0,0.0,0.06708707,0.08206536,0.013430404,0.022031857,0.050307307,0.056444507
0.0,0.0,0.0,0.0,0.09238911,0.0,0.0,0.0,0.0,0.028916258,0.0,0.0,0.028342638,0.0,0.0,0.0,0.0,0.0,0.06611297,0.08226448,0.013167352,0.021647776,0.05064354,0.05579872
0.0,0.0,0.0,0.0,0.09143499,0.0,0.0,0.0,0.0,0.029247204,0.0,0.0,0.02744766,0.0,0.0,0.0,0.0,0.0,0.066039175,0.08253414,0.0130604915,0.021316973,0.049673095,0.05515399
0.0,0.0,0.0,0.0,0.09078782,0.0,0.0,0.0,0.0,0.028866658,0.0,0.0,0.028030481,0.0,0.0,0.0,0.0,0.0,0.064965986,0.08228599,0.012718119,0.021407476,0.04883065,0.054465584
0.0,0.0,0.0,0.0,0.08902104,0.0,0.0,0.0,0.0,0.028790072,0.0,0.0,0.027364712,0.0,0.0,0.0,0.0,0.0,0.064729854,0.08055537,0.012967349,0.021081235,0.047856223,0.054132503
0.0,0.0,0.0,0.0,0.087917164,0.0,0.0,0.0,0.0,0.028946286,0.0,0.0,0.027555004,0.0,0.0,0.0,0.0,0.0,0.06406219,0.0802697,0.0129344845,0.020609463,0.048624292,0.05352337
0.0,0.0,0.0,0.0,0.08691924,0.0,0.0,0.0,0.0,0.029356383,0.0,0.0,0.027160577,0.0,0.0,0.0,0.0,0.0,0.06363276,0.07845653,0.012667601,0.021373041,0.047655977,0.05367733
0.0,0.0,0.0,0.0,0.08609862,0.0,0.0,0.0,0.0,0.028714016,0.0,0.0,0.027453192,0.0,0.0,0.0,0.0,0.0,0.063137405,0.076786466,0.012687395,0.02132764,0.047296394,0.053130522
0.0,0.0,0.0,0.0,0.0851436,0.0,0.0,0.0,0.0,0.028899439,0.0,0.0,0.027201604,0.0,0.0,0.0,0.0,0.0,0.06275731,0.07815654,0.012958563,0.020944282,0.046840575,0.052326582
0.0,0.0,0.0,0.0,0.08452672,0.0,0.0,0.0,0.0,0.028774444,0.0,0.0,0.027075406,0.0,0.0,0.0,0.0,0.0,0.061939683,0.0780496,0.012422348,0.020675547,0.04665691,0.052026544
0.0,0.0,0.0,0.0,0.083546676,0.0,0.0,0.0,0.0,0.029184876,0.0,0.0,0.027348755,0.0,0.0,0.0,0.0,0.0,0.061611697,0.07625668,0.012053133,0.02036469,0.046097994,0.051398296
0.0,0.0,0.0,0.0,0.08228371,0.0,0.0,0.0,0.0,0.028956166,0.0,0.0,0.026948024,0.0,0.0,0.0,0.0,0.0,0.06067885,0.07574958,0.012510109,0.020045206,0.045886397,0.051549777
0.0,0.0,0.0,0.0,0.08223594,0.0,0.0,0.0,0.0,0.028841887,0.0,0.0,0.02597514,0.0,0.0,0.0,0.0,0.0,0.061557323,0.07461775,0.012211313,0.020172417,0.045577615,0.051140238
0.0,0.0,0.0,0.0,0.082061306,0.0,0.0,0.0,0.0,0.028453073,0.0,0.0,0.02691003,0.0,0.0,0.0,0.0,0.0,0.0607965,0.07324332,0.012345856,0.020293204,0.044881217,0.050308164
0.0,0.0,0.0,0.0,0.0813294,0.0,0.0,0.0,0.0,0.028348688,0.0,0.0,0.02601947,0.0,0.0,0.0,0.0,0.0,0.06083048,0.07435422,0.012261482,0.020115016,0.044575457,0.050366405
0.0,0.0,0.0,0.0,0.0807482,0.0,0.0,0.0,0.0,0.02955996,0.0,0.0,0.026339104,0.0,0.0,0.0,0.0,0.0,0.05972063,0.07438586,0.012611543,0.019587206,0.0450493,0.05030856
0.0,0.0,0.0,0.0,0.07976441,0.0,0.0,0.0,0.0,0.029366883,0.0,0.0,0.026012216,0.0,0.0,0.0,0.0,0.0,0.059485618,0.0732094,0.011882616,0.020317707,0.044730715,0.050111927
0.0,0.0,0.0,0.0,0.07929742,0.0,0.0,0.0,0.0,0.029170675,0.0,0.0,0.026368592,0.0,0.0,0.0,0.0,0.0,0.058994677,0.0720868,0.012131242,0.020634899,0.043859333,0.049589958
