partition,seed,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description,n_input_declared,n_input_variable
03_public_plus_tier1_voltage,44,slack_bus_p_mw,T2_operational,continuous,0.8300554752349854,3.328033447265625,2.1415348052978516,8.072982788085938,0.4122433364391327,0.911302387714386,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,44,slack_bus_q_mvar,T2_operational,continuous,0.9748661518096924,1.7694979906082153,1.34212064743042,11.161455154418945,0.15853649377822876,0.9880332946777344,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,44,bus_118_va_deg,T3_high,continuous,0.9767753481864929,0.49916505813598633,0.37124761939048767,3.2754437923431396,0.15239615738391876,0.9888579845428467,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,44,bus_118_p_injection_mw,T2_operational,continuous,0.9169446229934692,7.510113716125488,5.740502834320068,26.059295654296875,0.2881932854652405,0.962602436542511,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,44,bus_118_q_injection_mvar,T2_operational,continuous,0.9887270331382751,1.803541898727417,1.4090075492858887,16.986602783203125,0.10617437213659286,0.9952408671379089,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,44,bus_115_va_deg,T3_high,continuous,0.9728213548660278,0.38978198170661926,0.28782862424850464,2.3643300533294678,0.16485938429832458,0.9868031740188599,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,44,bus_115_p_injection_mw,T2_operational,continuous,0.924701988697052,3.8654637336730957,2.871842622756958,14.086713790893555,0.27440494298934937,0.966885507106781,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,44,bus_115_q_injection_mvar,T2_operational,continuous,0.9857665300369263,1.721948266029358,1.3040481805801392,14.433265686035156,0.11930413544178009,0.9932571649551392,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,44,bus_218_va_deg,T3_high,continuous,0.9820387959480286,0.22676871716976166,0.1601649671792984,1.69205904006958,0.1340193897485733,0.9920278191566467,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
03_public_plus_tier1_voltage,44,bus_218_p_injection_mw,T2_operational,continuous,0.936492919921875,30.14811134338379,21.539918899536133,119.63245391845703,0.2520061135292053,0.9698695540428162,1,,,,候选发布字段加时变节点电压幅值，预测其余目标,30,27
