wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.2751114,0.01776903,0.13413405,0.22133914,0.073681824,0.11728259,0.42865744,0.52314824,0.0105742235,0.04665881,0.015523737,0.034036767,0.39246732,0.34365255,0.018980894,0.11188902,0.23678124,0.66189444,0.03085683,0.0073194844,0.011987337,0.71452624,0.036476735,0.086124,0.0091783125,0.022587903,0.1839437,0.096307516,0.0071169054,0.009062984,0.06525415,0.04573021,0.24323204,0.7495597,0.007570464,0.0040520066,0.03682522,0.033951957,0.07830147,0.13686945,0.005380678,0.0051333257,0.23658179,0.4684497,0.4996503,0.017279685,0.21510474,0.0693327
0.27583653,0.010840904,0.110395096,0.20924556,0.06062257,0.10790987,0.40633336,0.4979915,0.005100457,0.04205992,0.0090830475,0.020986948,0.36226845,0.32374457,0.011108405,0.109634794,0.22111014,0.6298414,0.021447487,0.0033371376,0.0061298492,0.7012852,0.02332097,0.065902054,0.0047210264,0.013025622,0.16526504,0.084123276,0.003372225,0.004361006,0.046102006,0.032735143,0.2313806,0.7286568,0.0034599537,0.0016089475,0.026551345,0.022420047,0.06501473,0.12379331,0.00228724,0.002243835,0.20304416,0.43854955,0.48322803,0.009491049,0.19806924,0.05590826
0.26926103,0.005921117,0.09315408,0.20179646,0.050958004,0.09859831,0.39672354,0.46632814,0.0022387845,0.037070844,0.0049561043,0.011790851,0.3357337,0.30174047,0.0061138645,0.109665826,0.21507676,0.59648156,0.0145028345,0.0013628807,0.0028961494,0.6738094,0.01420077,0.048952743,0.0022518844,0.007177925,0.15815073,0.07067769,0.0014578196,0.0018691742,0.032034326,0.023766804,0.22350639,0.7014709,0.0014355526,0.000575883,0.018862931,0.014993646,0.057033435,0.11786361,0.0008833131,0.00090367364,0.17312415,0.4032115,0.45581952,0.0048586475,0.18979661,0.04752816
0.2611612,0.0029489018,0.08019403,0.19439025,0.04151936,0.09526844,0.39073652,0.44494262,0.00089922466,0.03342411,0.002558735,0.0061950786,0.3257555,0.27797574,0.0030813308,0.11020371,0.2085991,0.5720265,0.009412147,0.00050538464,0.0012733411,0.6537939,0.008311061,0.036151495,0.0009684355,0.0037448886,0.14337833,0.06224625,0.0005614713,0.00072431844,0.022512771,0.016468758,0.21746704,0.6789748,0.0005325647,0.00018392717,0.012411391,0.009468166,0.051792186,0.11286873,0.000310392,0.00033355525,0.14978766,0.37638327,0.4447851,0.0023347663,0.18861423,0.038973454
0.25101942,0.001316823,0.06665956,0.18828005,0.033979565,0.08517033,0.3774928,0.42179254,0.00033132106,0.030405669,0.0012271437,0.0030272808,0.3099873,0.2631162,0.0014223552,0.106579855,0.20427138,0.54847085,0.0057968595,0.00016932681,0.0005189911,0.6336572,0.004661678,0.025605563,0.00037601258,0.0018652339,0.14234105,0.051796086,0.00019769491,0.00025473186,0.014947189,0.010786018,0.20793426,0.66206884,0.0001789745,5.274485e-05,0.008257748,0.005621525,0.051319733,0.105512686,9.8764634e-05,0.000112596914,0.12970003,0.35430098,0.42826974,0.0010462988,0.18262771,0.030747723
0.2437517,0.0005339787,0.056628857,0.18420091,0.027987795,0.08193709,0.36927742,0.4041033,0.00011114878,0.029187495,0.00055869034,0.001387545,0.29124886,0.24588253,0.0006057641,0.114257604,0.2029772,0.5284259,0.0033660955,5.128734e-05,0.0001958833,0.6193152,0.0025037122,0.018817907,0.00013199614,0.0008754064,0.13494712,0.045071658,6.344091e-05,8.1355516e-05,0.009975566,0.0068080514,0.19956268,0.64601994,5.373656e-05,1.3458981e-05,0.0048147123,0.0030658448,0.04962373,0.10202566,2.8435967e-05,3.4503373e-05,0.10998895,0.33924407,0.41101438,0.0004316165,0.17299709,0.02364509
0.23507677,0.00019525936,0.04580309,0.17547546,0.022697149,0.07040686,0.35423923,0.3844907,3.388026e-05,0.025514113,0.00023478887,0.00059089885,0.27731746,0.23003614,0.00023474867,0.10463617,0.19291084,0.50877535,0.0018130151,1.3972066e-05,6.797262e-05,0.6073366,0.0012704789,0.013258219,4.159014e-05,0.00038342617,0.12813942,0.036100943,1.8324306e-05,2.3413155e-05,0.0064782198,0.0036332528,0.19468738,0.6290839,1.44240585e-05,3.0431584e-06,0.002460086,0.001475162,0.049205672,0.0971334,7.352148e-06,9.539433e-06,0.09440766,0.32183966,0.39739114,0.00016437664,0.16465998,0.017480876
0.23751378,6.505322e-05,0.037221555,0.17230333,0.019039476,0.06379908,0.34871402,0.35980436,9.342309e-06,0.024647186,9.172814e-05,0.0002342488,0.2689593,0.22112715,8.322264e-05,0.10803129,0.19145069,0.49050963,0.0009193288,3.406589e-06,2.1581673e-05,0.5855112,0.0006092586,0.008945752,1.18990065e-05,0.00015707802,0.12455949,0.029598422,4.759506e-06,6.0510843e-06,0.003927071,0.0019395573,0.18842283,0.60718054,3.4490042e-06,6.0562616e-07,0.0011030626,0.00063428486,0.048823513,0.09543475,1.6947636e-06,2.364995e-06,0.07912691,0.3122125,0.38723394,5.7495912e-05,0.16598585,0.012327575
0.23547374,1.9638397e-05,0.030457653,0.16849306,0.014071062,0.058626186,0.3368795,0.34204572,2.3136176e-06,0.021878805,3.303098e-05,8.5724125e-05,0.25514555,0.21081956,2.670041e-05,0.11417697,0.18862012,0.4735445,0.00043814236,7.377671e-07,6.228814e-06,0.5751997,0.00027596334,0.0055327425,3.0592673e-06,5.9853897e-05,0.11453626,0.023999546,1.103563e-06,1.3959653e-06,0.002214169,0.000949027,0.18161769,0.60100174,7.3047914e-07,1.0518356e-07,0.0004351399,0.00024532815,0.048654888,0.097396724,3.45496e-07,5.21735e-07,0.06853233,0.28187802,0.37725607,1.837328e-05,0.15814859,0.008188712
0.22598031,5.3617573e-06,0.024799835,0.16390488,0.010493162,0.053128116,0.32837313,0.32997563,5.105589e-07,0.020331835,1.0938027e-05,2.888014e-05,0.2500022,0.19776385,7.786422e-06,0.115386575,0.18692179,0.4555442,0.00019538077,1.407664e-07,1.6233736e-06,0.55959487,0.00011707837,0.0034119578,7.028295e-07,2.1079491e-05,0.11055638,0.018976185,2.2676537e-07,2.8520546e-07,0.0012430599,0.00043666814,0.17296395,0.58074623,1.3593032e-07,1.5787421e-08,0.00015184926,8.469226e-05,0.046878032,0.09233324,6.173714e-08,1.0156705e-07,0.058062606,0.28286642,0.37122276,5.3435556e-06,0.15243489,0.0049942425
0.22479555,1.3158209e-06,0.01939583,0.16096672,0.0072095897,0.047660526,0.3162592,0.3104061,9.9587545e-08,0.017963078,3.308207e-06,8.912977e-06,0.24327001,0.19301695,2.0479067e-06,0.120289154,0.18435007,0.43512425,8.1165825e-05,2.3443235e-08,3.792801e-07,0.5524241,4.6421963e-05,0.0019715684,1.4312987e-07,6.829328e-06,0.103229895,0.015222877,4.0924448e-08,5.1153354e-08,0.0006402845,0.00018420129,0.17073019,0.5604262,2.2024444e-08,2.0258029e-09,4.7534762e-05,2.6235042e-05,0.048554603,0.09206847,9.575454e-09,1.7287617e-08,0.04750558,0.26127928,0.34938747,1.4051035e-06,0.1459617,0.002830275
0.2303254,2.8820796e-07,0.015187613,0.15673661,0.0049870936,0.040899035,0.3119687,0.29456133,1.7010036e-08,0.014794267,9.091877e-07,2.5031536e-06,0.23765516,0.18605597,4.8342054e-07,0.1217533,0.18005651,0.42465776,3.1400916e-05,3.373176e-09,7.8793065e-08,0.5424306,1.709188e-05,0.0010926125,2.561689e-08,2.0199664e-06,0.09576625,0.011097659,6.4247323e-09,7.976605e-09,0.00031429876,7.2604635e-05,0.16476458,0.5483285,3.075502e-09,2.195889e-10,1.3377962e-05,7.337322e-06,0.048813,0.09389934,1.2753462e-09,2.5470028e-09,0.03914405,0.25257117,0.34449798,3.3170983e-07,0.14417566,0.0015255344
0.2268342,5.587953e-08,0.011741243,0.15538919,0.0031159918,0.03495301,0.3056087,0.2834331,2.5187596e-09,0.013454728,2.2529831e-07,6.350988e-07,0.22704023,0.17855906,1.0157967e-07,0.123400345,0.18092468,0.40965807,1.1264275e-05,4.146675e-10,1.4426342e-08,0.52990466,5.818836e-06,0.00057963183,3.990066e-09,5.4259556e-07,0.09012044,0.0075454833,8.681313e-10,1.0699797e-09,0.00014525877,2.6145388e-05,0.16099985,0.5452657,3.659571e-10,1.9844671e-11,3.3777667e-06,1.8392853e-06,0.049607377,0.09377147,1.4416462e-10,3.212442e-10,0.03138822,0.24232967,0.33300018,6.975663e-08,0.13992618,0.0007405501
0.2215679,9.502191e-09,0.008812623,0.14988059,0.0018262081,0.028267628,0.29714704,0.2661011,3.1979513e-10,0.011499105,4.9974542e-08,1.445175e-07,0.22888789,0.1710876,1.8842671e-08,0.118793584,0.17754462,0.39377007,3.7253512e-06,4.302016e-11,2.3056828e-09,0.52027154,1.8192763e-06,0.0002929305,5.3517807e-10,1.3131944e-07,0.08613739,0.0050394386,9.98011e-11,1.2203476e-10,6.327555e-05,8.688656e-06,0.16124298,0.53042835,3.6646648e-11,1.4737669e-12,7.624206e-07,4.1198388e-07,0.04883843,0.09415056,1.3654366e-11,3.4269358e-11,0.025300262,0.23717955,0.3230024,1.295375e-08,0.13766897,0.00033687925
0.22582266,1.4030036e-09,0.0064519723,0.14701936,0.0009883263,0.023887446,0.30012807,0.25028497,3.4398262e-11,0.009272253,9.839405e-09,2.9253734e-08,0.2256644,0.16573809,3.056791e-09,0.122922644,0.17452161,0.38067415,1.1295842e-06,3.7163965e-12,3.1831968e-10,0.50776553,5.1939236e-07,0.00013742356,6.109609e-11,2.8413611e-08,0.08471585,0.0031395862,9.638021e-12,1.168415e-11,2.5640362e-05,2.644359e-06,0.15750033,0.5141341,3.046417e-12,8.852609e-14,1.527891e-07,8.1887094e-08,0.04707983,0.09135084,1.0684367e-12,3.0513656e-12,0.020465063,0.2248255,0.32114938,2.1040443e-09,0.13390689,0.00014103214
0.22106026,1.7790369e-10,0.0047521247,0.1456379,0.00049135933,0.019489681,0.28598532,0.24009635,3.093565e-12,0.006953155,1.7040439e-09,5.220328e-09,0.2166815,0.16099107,4.2922338e-10,0.12839603,0.17548825,0.3711502,3.1205263e-07,2.634195e-13,3.7529202e-11,0.49699658,1.3445435e-07,6.110802e-05,5.8612473e-12,5.4504112e-09,0.08402189,0.0018277696,7.710625e-13,9.260584e-13,9.6325275e-06,7.328703e-07,0.14989182,0.5027479,2.070972e-13,4.2265275e-15,2.696244e-08,1.4320943e-08,0.046726663,0.096838504,6.801005e-14,2.2350803e-13,0.015952185,0.22101365,0.31702453,2.9584823e-10,0.13187264,5.4886794e-05
0.21556862,1.914179e-11,0.0033331562,0.14466585,0.00022427118,0.014665377,0.284818,0.22785917,2.292824e-13,0.0048864176,2.570081e-10,8.1330337e-10,0.21401009,0.15570079,5.1580205e-11,0.12552923,0.17581351,0.35690972,7.798522e-08,1.507367e-14,3.7314865e-12,0.49392778,3.132449e-08,2.5374187e-05,4.659732e-13,9.182025e-10,0.07637444,0.0009541669,5.032696e-14,5.983243e-14,3.3517701e-06,1.8375698e-07,0.15069701,0.5029097,1.13245315e-14,1.5732407e-16,4.1492942e-09,2.1823137e-09,0.049011223,0.093351096,3.46224e-15,1.3254986e-14,0.01176514,0.19981724,0.30322596,3.5605553e-11,0.13128133,1.9761297e-05
0.21757396,1.7248087e-12,0.0022794914,0.14107165,9.5454394e-05,0.01120334,0.2849342,0.21688701,1.3784545e-14,0.0033469046,3.3393358e-11,1.0945162e-10,0.2086437,0.15662198,5.2395085e-12,0.12584946,0.17269297,0.3475411,1.7497621e-08,6.8406333e-16,3.0863655e-13,0.4821223,6.5146204e-09,9.8645e-06,3.0232303e-14,1.3447918e-10,0.07751021,0.0004770084,2.6352641e-15,3.0985852e-15,1.07479e-06,4.137132e-08,0.14501107,0.48209602,4.891423e-16,4.469451e-18,5.509634e-10,2.8670954e-10,0.049025524,0.0901127,1.3834527e-16,6.2536824e-16,0.008994657,0.20313467,0.2943232,3.6226916e-12,0.129631,6.5724034e-06
0.20813932,1.2829431e-13,0.0015156218,0.13837458,3.724963e-05,0.008243554,0.27602622,0.20200692,6.6063197e-16,0.0020316478,3.6938486e-12,1.2576674e-11,0.20487079,0.14943819,4.4383692e-13,0.12640467,0.17171244,0.3359593,3.4956058e-09,2.4140758e-17,2.0919129e-14,0.47267908,1.1989983e-09,3.5617759e-06,1.5740254e-15,1.6935692e-11,0.071739286,0.00022037762,1.08674625e-16,1.2625465e-16,3.1613163e-07,8.295528e-09,0.14008543,0.4797856,1.635741e-17,9.464742e-20,6.2395464e-11,3.209645e-11,0.049560867,0.09179668,4.2502083e-18,2.302337e-17,0.006696179,0.19159102,0.28338993,3.0741926e-13,0.12503366,2.0056502e-06
0.21339536,7.753957e-15,0.0009812774,0.13720596,1.347588e-05,0.006038902,0.26986066,0.19495413,2.4759359e-17,0.0011459641,3.4338542e-13,1.2183692e-12,0.2027949,0.14766414,3.0891634e-14,0.13437259,0.17133503,0.3271641,6.161996e-10,6.482662e-19,1.1429063e-15,0.46736068,1.9342362e-10,1.1868295e-06,6.4555855e-17,1.8119417e-12,0.069410376,9.382027e-05,3.4581948e-18,3.9653583e-18,8.450604e-08,1.468159e-09,0.13622817,0.4653762,4.142192e-19,1.4553144e-21,5.95005e-12,3.0226563e-12,0.050516244,0.089438304,9.8117844e-20,6.4744636e-19,0.0048020883,0.18241763,0.27743024,2.1437796e-14,0.12497389,5.5844663e-07
0.207768,3.7424224e-16,0.00061029015,0.13397756,4.4748544e-06,0.004098882,0.26904985,0.17944586,7.104466e-19,0.0005962835,2.6449652e-14,9.813864e-14,0.19884025,0.15020983,1.7380931e-15,0.1290421,0.1685616,0.31694722,9.491012e-11,1.29316086e-20,4.9427744e-17,0.45702296,2.706768e-11,3.6430478e-07,2.04347e-18,1.6253996e-13,0.07011502,3.7198817e-05,8.301993e-20,9.38456e-20,2.0441416e-08,2.2710836e-10,0.1329609,0.45204082,7.75002e-21,1.5778884e-23,4.711479e-13,2.3611912e-13,0.04933178,0.09178892,1.6593402e-21,1.3582147e-20,0.0034060527,0.1778002,0.27071774,1.208687e-15,0.11773893,1.4092646e-07
0.20219493,1.4151404e-17,0.0003684042,0.13205828,1.3631719e-06,0.0027654734,0.25977919,0.1706162,1.5245701e-20,0.0002832412,1.6620894e-15,6.4737072e-15,0.19471776,0.14052705,7.765094e-17,0.1337516,0.16712584,0.30962372,1.2637212e-11,1.8656375e-22,1.65861e-18,0.44939092,3.2487808e-12,1.0204637e-07,4.880808e-20,1.2050192e-14,0.0671595,1.3639903e-05,1.4663848e-21,1.6319503e-21,4.428973e-09,3.0380413e-11,0.12872396,0.44256747,1.04243e-22,1.1673636e-25,3.0508013e-14,1.5065728e-14,0.04721126,0.08907925,1.9983256e-23,2.0703581e-22,0.0023557912,0.17458147,0.2595161,5.4121405e-17,0.11888247,3.1991448e-08
0.19870237,4.1049564e-19,0.00021347823,0.13094643,3.7862833e-07,0.0017834724,0.26489803,0.16118291,2.3837958e-22,0.00012649912,8.3770096e-17,3.4393868e-16,0.19641508,0.13991152,2.7008516e-18,0.13453746,0.16589256,0.30036938,1.4377194e-12,1.8893065e-24,4.2241264e-20,0.439752,3.3033206e-13,2.5924495e-08,8.57856e-22,7.2675295e-16,0.06484068,4.6282103e-06,1.8532394e-23,2.0275918e-23,8.5293944e-10,3.4737944e-12,0.12612875,0.43000457,9.776509e-25,5.6790917e-28,1.5885143e-15,7.720035e-16,0.049965337,0.0890435,1.6602306e-25,2.2268863e-24,0.0015678005,0.16733469,0.25564092,1.8870825e-18,0.12539676,6.480037e-09
0.19125065,8.923674e-21,0.00011889602,0.12820044,9.526679e-08,0.001103081,0.25867426,0.15539193,2.6380112e-24,5.257844e-05,3.3234107e-18,1.4449904e-17,0.19218133,0.1363234,7.1561424e-20,0.13760094,0.16385342,0.29483017,1.3799274e-13,1.2987533e-26,7.967352e-22,0.43399683,2.8072105e-14,5.9296053e-09,1.0789705e-23,3.5043593e-17,0.059604224,1.4437078e-06,1.6243802e-25,1.7442714e-25,1.4463973e-10,3.352393e-13,0.123525634,0.42530274,6.1773398e-27,1.7420967e-30,6.529254e-17,3.1184345e-17,0.04903814,0.091545455,9.182364e-28,1.635508e-26,0.0010122338,0.15819764,0.24924773,5.0134134e-20,0.11723099,1.1606983e-09
0.19460528,1.4166223e-22,6.333567e-05,0.12747495,2.1564457e-08,0.0006481547,0.25714263,0.14809068,2.0000271e-26,2.0419959e-05,1.01663586e-19,4.7047205e-19,0.18908723,0.13573991,1.40996e-21,0.135276,0.16392356,0.28179064,1.1019364e-14,5.835672e-29,1.0830534e-23,0.42897284,1.9645953e-15,1.211269e-09,9.412809e-26,1.3254739e-18,0.05582396,4.1199291e-07,9.534467e-28,1.0029942e-27,2.138634e-11,2.6929112e-14,0.12111834,0.41500968,2.5296783e-29,3.2119836e-33,2.0757829e-18,9.728222e-19,0.050319053,0.08856191,3.2471352e-30,7.903675e-29,0.0006454776,0.1556437,0.24633947,9.906772e-22,0.11778926,1.8207838e-10
0.19016755,1.5955095e-24,3.21624e-05,0.12509368,4.356048e-09,0.0003681046,0.24616407,0.14122173,1.001467e-28,7.3673896e-06,2.3437373e-21,1.16090655e-20,0.18581636,0.13133639,2.0111397e-23,0.13805877,0.16350782,0.2731133,7.210438e-16,1.6420023e-31,1.02928476e-25,0.4243019,1.1140639e-16,2.1902911e-10,5.4993235e-28,3.850639e-20,0.05548309,1.0683672e-07,3.6021003e-30,3.704443e-30,2.7270183e-12,1.7734146e-15,0.11778268,0.40862575,6.424515e-32,3.368061e-36,4.990761e-20,2.291176e-20,0.04835093,0.08857917,7.011937e-33,2.4098972e-31,0.0003876925,0.14626284,0.22864677,1.4176025e-23,0.11845608,2.4751694e-11
0.1906574,1.2343549e-26,1.5526306e-05,0.121781915,7.782902e-10,0.00020014998,0.2521697,0.13454196,3.1772521e-31,2.4599465e-06,3.9701457e-23,2.1179368e-22,0.18529409,0.13043444,2.0155373e-25,0.13777013,0.15925549,0.2698823,3.8020477e-17,2.7546812e-34,6.609206e-28,0.41766748,5.028718e-18,3.472415e-11,2.0680675e-30,8.394187e-22,0.054469705,2.4994012e-08,8.373132e-33,8.3981526e-33,2.9633338e-13,9.4164494e-17,0.11512907,0.39529178,9.620488e-35,1.883261e-39,8.85065e-22,3.9727139e-22,0.047390334,0.090268396,8.770368e-36,4.4191796e-34,0.0002254241,0.1362428,0.22641785,1.425681e-25,0.122134805,2.8824584e-12
0.18774813,6.32529e-29,7.0971837e-06,0.12098166,1.2180926e-10,0.00010346011,0.24682239,0.1249998,6.0912565e-34,7.5588343e-07,4.8039687e-25,2.7792895e-24,0.18082237,0.13028076,1.3724182e-27,0.13851221,0.15978298,0.26176894,1.586179e-18,2.603669e-37,2.7591074e-30,0.40545416,1.7717579e-19,4.7760333e-12,4.7851186e-33,1.338077e-23,0.055510316,5.2331126e-09,1.13716946e-35,1.1093162e-35,2.7085944e-14,3.958262e-18,0.11198504,0.38686585,8.0123163e-38,5.2e-43,1.1260074e-23,4.9312957e-24,0.050345123,0.085314006,5.975614e-39,4.6116504e-37,0.00012623274,0.13273765,0.2220479,9.745085e-28,0.1158443,2.8397618e-13
