total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.104293264,0.0,0.0,1.4455907e-36,0.0,0.0,0.0,0.1699878,0.06858446,0.08063356,0.0,0.0,0.073279105,0.1279397,0.10647383,0.06607525,0.11597942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14179139,0.0,0.047520805,0.0,0.0,0.0,0.043129463,0.0,0.0,0.0,0.10006316,0.028576031,0.059859026,0.051645692,0.071668446,4.096812e-29,0.0,0.15458886,0.04609774,0.073630035,0.0,0.03948134,0.04965818,0.0,0.0,0.11369723,0.0,0.07037156,0.066907406,0.0
0.0,0.10305381,0.0,0.0,2.543088e-39,0.0,0.0,0.0,0.17140682,0.064637676,0.081945896,0.0,0.0,0.072363354,0.12893884,0.10580491,0.069019966,0.1153238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14317255,0.0,0.04671493,0.0,0.0,0.0,0.044414815,0.0,0.0,0.0,0.10057071,0.029104032,0.059455875,0.05098582,0.070789605,2.800461e-31,0.0,0.15495665,0.04554471,0.07084726,0.0,0.036312975,0.052412685,0.0,0.0,0.10994914,0.0,0.07458971,0.06533264,0.0
0.0,0.1024174,0.0,0.0,2.543e-42,0.0,0.0,0.0,0.16638145,0.064748354,0.083971456,0.0,0.0,0.07282931,0.124619536,0.105740495,0.07071644,0.117705815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14164656,0.0,0.043614086,0.0,0.0,0.0,0.04439479,0.0,0.0,0.0,0.10123071,0.02818943,0.059621837,0.052557297,0.068553895,1.2558997e-33,0.0,0.15254019,0.0466909,0.07015896,0.0,0.036572896,0.048615135,0.0,0.0,0.11056177,0.0,0.07264513,0.06516351,0.0
0.0,0.10123482,0.0,0.0,1e-45,0.0,0.0,0.0,0.16471069,0.06757774,0.08101959,0.0,0.0,0.070926614,0.12893958,0.1031813,0.068791404,0.114668354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14001343,0.0,0.047223385,0.0,0.0,0.0,0.04261536,0.0,0.0,0.0,0.10029659,0.026569428,0.05971997,0.053306304,0.07217833,3.5406175e-36,0.0,0.15174164,0.044597216,0.070012,0.0,0.036980275,0.05042406,0.0,0.0,0.111666396,0.0,0.07165947,0.06260505,0.0
0.0,0.1001184,0.0,0.0,0.0,0.0,0.0,0.0,0.16234936,0.06678562,0.08339054,0.0,0.0,0.07235255,0.12356809,0.104014695,0.06662721,0.11368749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13923874,0.0,0.04463692,0.0,0.0,0.0,0.041737985,0.0,0.0,0.0,0.099736966,0.025530536,0.059627373,0.051667877,0.07008242,5.975969e-39,0.0,0.15161261,0.046174955,0.072072856,0.0,0.037064556,0.049318347,0.0,0.0,0.10917924,0.0,0.07085667,0.06484289,0.0
0.0,0.1027163,0.0,0.0,0.0,0.0,0.0,0.0,0.16473982,0.0646526,0.07857495,0.0,0.0,0.07154966,0.12507333,0.103548594,0.06799923,0.113942616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13813023,0.0,0.043523464,0.0,0.0,0.0,0.04457152,0.0,0.0,0.0,0.09979729,0.02508836,0.059049632,0.049874738,0.07012583,5.707e-42,0.0,0.14911218,0.04533215,0.07511948,0.0,0.03551132,0.049729913,0.0,0.0,0.111086965,0.0,0.06958561,0.06274749,0.0
0.0,0.101180464,0.0,0.0,0.0,0.0,0.0,0.0,0.16340289,0.06277057,0.08356871,0.0,0.0,0.0728708,0.12012618,0.10398068,0.06786005,0.1107578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906391,0.0,0.04468456,0.0,0.0,0.0,0.04414448,0.0,0.0,0.0,0.09970292,0.023995433,0.05783897,0.052752305,0.06744707,3e-45,0.0,0.14942153,0.04608647,0.073444866,0.0,0.037866727,0.048331663,0.0,0.0,0.107160255,0.0,0.06910797,0.0638815,0.0
0.0,0.10050146,0.0,0.0,0.0,0.0,0.0,0.0,0.16164543,0.063639306,0.080890745,0.0,0.0,0.07272329,0.123659335,0.10228964,0.066059075,0.112797216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13583662,0.0,0.045816436,0.0,0.0,0.0,0.04108313,0.0,0.0,0.0,0.09760012,0.023091445,0.05818027,0.051270586,0.0682959,0.0,0.0,0.14527988,0.0450682,0.071957506,0.0,0.037297875,0.05047639,0.0,0.0,0.10782711,0.0,0.068047926,0.06663829,0.0
0.0,0.099871695,0.0,0.0,0.0,0.0,0.0,0.0,0.16112764,0.061211042,0.08221746,0.0,0.0,0.07039505,0.12371884,0.10433846,0.06742643,0.11315994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13415486,0.0,0.047025226,0.0,0.0,0.0,0.042749844,0.0,0.0,0.0,0.096619494,0.022014543,0.056745578,0.05224244,0.066533774,0.0,0.0,0.14523181,0.04484233,0.068868935,0.0,0.0391524,0.049179498,0.0,0.0,0.10617791,0.0,0.07237682,0.0647359,0.0
0.0,0.09938594,0.0,0.0,0.0,0.0,0.0,0.0,0.16004369,0.06426244,0.07936352,0.0,0.0,0.07142663,0.12194049,0.10433126,0.06578095,0.115531005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13377288,0.0,0.04393217,0.0,0.0,0.0,0.041438814,0.0,0.0,0.0,0.09596871,0.021524167,0.05661265,0.05296406,0.06860574,0.0,0.0,0.14587656,0.042666353,0.06906732,0.0,0.03801851,0.049270943,0.0,0.0,0.10580853,0.0,0.07124877,0.06169784,0.0
0.0,0.09757075,0.0,0.0,0.0,0.0,0.0,0.0,0.16095154,0.06417763,0.080291286,0.0,0.0,0.07296972,0.121574916,0.104261786,0.066100314,0.10937017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13490064,0.0,0.044798896,0.0,0.0,0.0,0.04051983,0.0,0.0,0.0,0.097418815,0.02042066,0.05636894,0.05351095,0.06691009,0.0,0.0,0.14508937,0.042763125,0.072705954,0.0,0.03619771,0.047065027,0.0,0.0,0.10668695,0.0,0.06765555,0.062667154,0.0
0.0,0.09606723,0.0,0.0,0.0,0.0,0.0,0.0,0.16072515,0.06269415,0.08161434,0.0,0.0,0.07157233,0.12310356,0.100026935,0.06503293,0.11059296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13557233,0.0,0.044791285,0.0,0.0,0.0,0.04089339,0.0,0.0,0.0,0.097600214,0.020099338,0.05716886,0.049997676,0.06971895,0.0,0.0,0.14466587,0.042961147,0.068388075,0.0,0.036126927,0.04798717,0.0,0.0,0.109885804,0.0,0.06976841,0.064053774,0.0
0.0,0.09599308,0.0,0.0,0.0,0.0,0.0,0.0,0.15904324,0.06297314,0.08087615,0.0,0.0,0.069601454,0.11838915,0.10109081,0.065593086,0.112297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1350451,0.0,0.041954644,0.0,0.0,0.0,0.042198803,0.0,0.0,0.0,0.095808804,0.018604212,0.056536414,0.05017411,0.066053875,0.0,0.0,0.14273028,0.044736512,0.07206493,0.0,0.037248194,0.045835417,0.0,0.0,0.108817,0.0,0.06787841,0.062249273,0.0
0.0,0.099090785,0.0,0.0,0.0,0.0,0.0,0.0,0.15674695,0.060473256,0.08062496,0.0,0.0,0.06901648,0.1196448,0.10176287,0.06588099,0.11032627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322556,0.0,0.043427113,0.0,0.0,0.0,0.039189573,0.0,0.0,0.0,0.09716489,0.018138083,0.05552022,0.05209654,0.06376091,0.0,0.0,0.14293197,0.043953232,0.069645815,0.0,0.035437223,0.047582567,0.0,0.0,0.10715188,0.0,0.068418294,0.06371496,0.0
0.0,0.0980343,0.0,0.0,0.0,0.0,0.0,0.0,0.15518399,0.059171624,0.07863416,0.0,0.0,0.071134716,0.118177764,0.099986754,0.064251415,0.110186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13203551,0.0,0.044925526,0.0,0.0,0.0,0.03938489,0.0,0.0,0.0,0.09730052,0.017560458,0.055165097,0.049658537,0.06824913,0.0,0.0,0.1403504,0.04261611,0.06852491,0.0,0.03451862,0.047049966,0.0,0.0,0.10535408,0.0,0.06956033,0.0611618,0.0
0.0,0.09898348,0.0,0.0,0.0,0.0,0.0,0.0,0.15723638,0.061527334,0.07914607,0.0,0.0,0.06935937,0.11744054,0.09694475,0.06349704,0.11073934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13131723,0.0,0.04270744,0.0,0.0,0.0,0.041147973,0.0,0.0,0.0,0.09831025,0.017251022,0.055057317,0.049921274,0.065367736,0.0,0.0,0.13773522,0.04423648,0.06780401,0.0,0.037008934,0.04810459,0.0,0.0,0.10373028,0.0,0.06598624,0.06176683,0.0
0.0,0.09501023,0.0,0.0,0.0,0.0,0.0,0.0,0.15386741,0.060849875,0.078026205,0.0,0.0,0.072154194,0.117316075,0.09685995,0.062914476,0.111892074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12988554,0.0,0.044712894,0.0,0.0,0.0,0.040498853,0.0,0.0,0.0,0.097888485,0.016872054,0.054990783,0.04922943,0.066215605,0.0,0.0,0.13790807,0.04145379,0.07196571,0.0,0.034788318,0.046350792,0.0,0.0,0.1036101,0.0,0.06861601,0.063099205,0.0
0.0,0.095270365,0.0,0.0,0.0,0.0,0.0,0.0,0.15610169,0.0581266,0.07883166,0.0,0.0,0.06721633,0.118550986,0.09712646,0.062488984,0.105451494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12676302,0.0,0.04395269,0.0,0.0,0.0,0.041431483,0.0,0.0,0.0,0.09379165,0.01540692,0.055082045,0.049861137,0.064871565,0.0,0.0,0.13723394,0.043292828,0.06895696,0.0,0.036483105,0.044398174,0.0,0.0,0.10404329,0.0,0.067660734,0.061305605,0.0
0.0,0.096908525,0.0,0.0,0.0,0.0,0.0,0.0,0.15205565,0.060787886,0.07831331,0.0,0.0,0.07056407,0.11901417,0.09732233,0.060339022,0.10824936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12767006,0.0,0.04431287,0.0,0.0,0.0,0.041508414,0.0,0.0,0.0,0.09691475,0.014450659,0.05419791,0.05069442,0.06557353,0.0,0.0,0.13737123,0.04259455,0.0672105,0.0,0.035190254,0.044213247,0.0,0.0,0.10346527,0.0,0.067036204,0.0603919,0.0
0.0,0.09515664,0.0,0.0,0.0,0.0,0.0,0.0,0.15147303,0.0611155,0.07933023,0.0,0.0,0.07307326,0.11667882,0.09635407,0.063880876,0.10891294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12863782,0.0,0.043290596,0.0,0.0,0.0,0.0392244,0.0,0.0,0.0,0.095135376,0.013476931,0.053425774,0.04944101,0.06440675,0.0,0.0,0.13442469,0.042432897,0.06755743,0.0,0.036125187,0.044216324,0.0,0.0,0.10331831,0.0,0.06971885,0.06181743,0.0
0.0,0.09533169,0.0,0.0,0.0,0.0,0.0,0.0,0.15167779,0.063100666,0.07933438,0.0,0.0,0.070133284,0.11505736,0.09637705,0.061554108,0.11011929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288038,0.0,0.041163813,0.0,0.0,0.0,0.04140662,0.0,0.0,0.0,0.09548283,0.012704008,0.05381952,0.048730493,0.06539501,0.0,0.0,0.1346532,0.044677116,0.06740329,0.0,0.035954785,0.043681327,0.0,0.0,0.10176166,0.0,0.06666448,0.061060876,0.0
0.0,0.09740725,0.0,0.0,0.0,0.0,0.0,0.0,0.14945576,0.061382286,0.07810469,0.0,0.0,0.06709561,0.111889295,0.097275935,0.061690412,0.10907912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12957633,0.0,0.043263815,0.0,0.0,0.0,0.041972633,0.0,0.0,0.0,0.09715757,0.012092513,0.054025937,0.0466567,0.062370416,0.0,0.0,0.13426338,0.04435428,0.072078675,0.0,0.03506462,0.046739936,0.0,0.0,0.10246816,0.0,0.06842872,0.061592124,0.0
0.0,0.092507415,0.0,0.0,0.0,0.0,0.0,0.0,0.1501334,0.06391575,0.07939108,0.0,0.0,0.06733541,0.11300914,0.09447283,0.06129612,0.10690924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12938195,0.0,0.04402766,0.0,0.0,0.0,0.040024754,0.0,0.0,0.0,0.094087996,0.011199445,0.05299776,0.047095463,0.06340796,0.0,0.0,0.1338942,0.04406953,0.068553016,0.0,0.033747274,0.04427285,0.0,0.0,0.104175664,0.0,0.06689291,0.061496127,0.0
0.0,0.094038494,0.0,0.0,0.0,0.0,0.0,0.0,0.14916371,0.061924074,0.07738001,0.0,0.0,0.069830365,0.11465797,0.09637103,0.0628266,0.11038318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12700354,0.0,0.041291296,0.0,0.0,0.0,0.04049943,0.0,0.0,0.0,0.09375961,0.010263475,0.05110358,0.04767819,0.065610245,0.0,0.0,0.1343523,0.039638177,0.06788947,0.0,0.033898987,0.046003584,0.0,0.0,0.10204658,0.0,0.06601736,0.059722196,0.0
0.0,0.09576167,0.0,0.0,0.0,0.0,0.0,0.0,0.15015048,0.06422384,0.08045063,0.0,0.0,0.067481674,0.11036199,0.095490694,0.061414137,0.10827485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12770098,0.0,0.041251235,0.0,0.0,0.0,0.03870648,0.0,0.0,0.0,0.09361441,0.009581566,0.05196981,0.047464795,0.0647228,0.0,0.0,0.13236898,0.039930787,0.06735237,0.0,0.034014206,0.04397503,0.0,0.0,0.103161246,0.0,0.06551033,0.059689377,0.0
0.0,0.09471384,0.0,0.0,0.0,0.0,0.0,0.0,0.14896962,0.06307518,0.08014654,0.0,0.0,0.06735588,0.114535056,0.0943973,0.06468408,0.1096495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12492706,0.0,0.04419131,0.0,0.0,0.0,0.037343446,0.0,0.0,0.0,0.09640701,0.008777056,0.052291285,0.049070474,0.06334619,0.0,0.0,0.13030012,0.041407503,0.067585304,0.0,0.0332199,0.04636773,0.0,0.0,0.09993399,0.0,0.06746469,0.059081484,0.0
0.0,0.0938762,0.0,0.0,0.0,0.0,0.0,0.0,0.14603561,0.063312605,0.07954477,0.0,0.0,0.06815342,0.11092709,0.09574498,0.06212743,0.104168035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12674357,0.0,0.0431592,0.0,0.0,0.0,0.037847776,0.0,0.0,0.0,0.09501693,0.008185117,0.052536186,0.049106296,0.0643966,0.0,0.0,0.13016832,0.040966857,0.06787163,0.0,0.03202642,0.045573022,0.0,0.0,0.10354458,0.0,0.06454186,0.059120577,0.0
0.0,0.09372691,0.0,0.0,0.0,0.0,0.0,0.0,0.1441758,0.06456797,0.07963666,0.0,0.0,0.06919119,0.11214274,0.09444896,0.062586166,0.105042584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12612335,0.0,0.040888563,0.0,0.0,0.0,0.037294094,0.0,0.0,0.0,0.09534614,0.0072935205,0.053288415,0.04865004,0.065426216,0.0,0.0,0.12979396,0.042966668,0.069544554,0.0,0.033582177,0.045705747,0.0,0.0,0.09937696,0.0,0.06333309,0.061008744,0.0
0.0,0.096034,0.0,0.0,0.0,0.0,0.0,0.0,0.1466377,0.06468483,0.077906705,0.0,0.0,0.06696371,0.110579796,0.094391644,0.062107883,0.10892175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12464878,0.0,0.04254947,0.0,0.0,0.0,0.038665034,0.0,0.0,0.0,0.09376697,0.0067019914,0.051447827,0.04733936,0.06445453,0.0,0.0,0.1289003,0.041550104,0.068662174,0.0,0.034766596,0.043393135,0.0,0.0,0.10245522,0.0,0.063375145,0.059387594,0.0
0.0,0.09546018,0.0,0.0,0.0,0.0,0.0,0.0,0.14681001,0.06329671,0.078112796,0.0,0.0,0.06904049,0.10912691,0.0943516,0.060968615,0.10303636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12563345,0.0,0.043833762,0.0,0.0,0.0,0.039584383,0.0,0.0,0.0,0.0921251,0.005816641,0.051577426,0.048224386,0.06453452,0.0,0.0,0.12971242,0.042845007,0.06982451,0.0,0.032334983,0.04440682,0.0,0.0,0.103103265,0.0,0.06307152,0.060261987,0.0
0.0,0.0922345,0.0,0.0,0.0,0.0,0.0,0.0,0.14493898,0.060429156,0.078372866,0.0,0.0,0.071381375,0.10927727,0.093194075,0.06370256,0.10572637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258846,0.0,0.043274887,0.0,0.0,0.0,0.04065116,0.0,0.0,0.0,0.09385755,0.005167456,0.05161315,0.047993626,0.0640061,0.0,0.0,0.13007195,0.041587576,0.06773147,0.0,0.031304844,0.044932555,0.0,0.0,0.1022165,0.0,0.06311179,0.05994043,0.0
0.0,0.09374514,0.0,0.0,0.0,0.0,0.0,0.0,0.14261793,0.060683366,0.079412036,0.0,0.0,0.06753901,0.110548824,0.09234667,0.061651714,0.10413455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12535107,0.0,0.042069197,0.0,0.0,0.0,0.040661793,0.0,0.0,0.0,0.09300387,0.0045702374,0.05134783,0.048011977,0.066396944,0.0,0.0,0.1268881,0.042557072,0.06567287,0.0,0.03306107,0.042470176,0.0,0.0,0.101706095,0.0,0.06359849,0.058846157,0.0
0.0,0.091845244,0.0,0.0,0.0,0.0,0.0,0.0,0.14471133,0.062132522,0.07754792,0.0,0.0,0.06682377,0.10799683,0.09360718,0.062235232,0.10620583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12401857,0.0,0.040740892,0.0,0.0,0.0,0.040790476,0.0,0.0,0.0,0.093404755,0.0039302404,0.050887354,0.047074318,0.06468496,0.0,0.0,0.12762043,0.04237043,0.0689556,0.0,0.031522717,0.041747473,0.0,0.0,0.10001493,0.0,0.06327872,0.058142524,0.0
0.0,0.09115898,0.0,0.0,0.0,0.0,0.0,0.0,0.14211118,0.062165156,0.07779778,0.0,0.0,0.06783745,0.107952595,0.09533295,0.06277116,0.10446015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123077236,0.0,0.04229652,0.0,0.0,0.0,0.039493725,0.0,0.0,0.0,0.09380983,0.0033612424,0.052010685,0.046568472,0.063343994,0.0,0.0,0.12658419,0.042402104,0.06737657,0.0,0.033006042,0.041073985,0.0,0.0,0.099216685,0.0,0.06491944,0.059094224,0.0
0.0,0.09263869,0.0,0.0,0.0,0.0,0.0,0.0,0.14252004,0.060884602,0.078507915,0.0,0.0,0.0654053,0.107211575,0.091526315,0.062231317,0.10437125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123111546,0.0,0.040194206,0.0,0.0,0.0,0.03888878,0.0,0.0,0.0,0.092143215,0.0028125811,0.050235335,0.04593197,0.06529913,0.0,0.0,0.12573296,0.041911975,0.06588972,0.0,0.03356842,0.040167976,0.0,0.0,0.09861097,0.0,0.066040434,0.058145892,0.0
0.0,0.09297346,0.0,0.0,0.0,0.0,0.0,0.0,0.1431702,0.06357641,0.07659595,0.0,0.0,0.0686945,0.106651984,0.0942064,0.063061334,0.100719236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12483344,0.0,0.04025628,0.0,0.0,0.0,0.03815108,0.0,0.0,0.0,0.091124356,0.002282731,0.05034938,0.045694407,0.06295472,0.0,0.0,0.12532115,0.042832933,0.06879665,0.0,0.031675734,0.04225308,0.0,0.0,0.0970566,0.0,0.061324343,0.057961088,0.0
0.0,0.09216226,0.0,0.0,0.0,0.0,0.0,0.0,0.1422545,0.06105866,0.07568206,0.0,0.0,0.067376666,0.10612827,0.09228708,0.060647227,0.1014276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12598634,0.0,0.04134716,0.0,0.0,0.0,0.03885165,0.0,0.0,0.0,0.0901597,0.0018870827,0.050028477,0.04484952,0.06182815,0.0,0.0,0.12609501,0.04135437,0.06851069,0.0,0.032672483,0.044633303,0.0,0.0,0.09771048,0.0,0.06374691,0.057089224,0.0
0.0,0.092347324,0.0,0.0,0.0,0.0,0.0,0.0,0.14219905,0.060569342,0.08009136,0.0,0.0,0.065821916,0.10747155,0.0926118,0.06227127,0.103264585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12308051,0.0,0.039801557,0.0,0.0,0.0,0.041251607,0.0,0.0,0.0,0.09041307,0.0014967687,0.051334653,0.046322595,0.0635164,0.0,0.0,0.12262297,0.041065138,0.06670403,0.0,0.033244137,0.0445646,0.0,0.0,0.0975126,0.0,0.06576816,0.058823626,0.0
0.0,0.09217134,0.0,0.0,0.0,0.0,0.0,0.0,0.14203382,0.061917186,0.07635331,0.0,0.0,0.06412017,0.1076146,0.09374737,0.061121795,0.10332635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12306772,0.0,0.04108786,0.0,0.0,0.0,0.037819874,0.0,0.0,0.0,0.09071943,0.0011697382,0.05060313,0.04652642,0.06332203,0.0,0.0,0.12371116,0.040984385,0.06706034,0.0,0.033792775,0.04327821,0.0,0.0,0.095681265,0.0,0.06307746,0.058519952,0.0
0.0,0.08968549,0.0,0.0,0.0,0.0,0.0,0.0,0.13876674,0.063597,0.07891328,0.0,0.0,0.06772664,0.10619217,0.09631298,0.059075635,0.10479909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245962,0.0,0.04227054,0.0,0.0,0.0,0.039811917,0.0,0.0,0.0,0.09098036,0.00090300385,0.050716467,0.0449574,0.061022658,0.0,0.0,0.12419922,0.04145521,0.06619396,0.0,0.030516636,0.04146135,0.0,0.0,0.09820933,0.0,0.06718853,0.05740885,0.0
0.0,0.09205354,0.0,0.0,0.0,0.0,0.0,0.0,0.14029028,0.062114038,0.07658005,0.0,0.0,0.06802303,0.10603162,0.09213001,0.060550716,0.10385958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12245923,0.0,0.04250869,0.0,0.0,0.0,0.040389832,0.0,0.0,0.0,0.090746365,0.0006786659,0.050697125,0.04703217,0.06127543,0.0,0.0,0.12333945,0.042982083,0.06832476,0.0,0.03043809,0.043222986,0.0,0.0,0.09677184,0.0,0.06464673,0.056102697,0.0
0.0,0.091856204,0.0,0.0,0.0,0.0,0.0,0.0,0.1399968,0.06167809,0.07504558,0.0,0.0,0.06629253,0.10624936,0.09193327,0.061304327,0.099932745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12362574,0.0,0.040516082,0.0,0.0,0.0,0.041194133,0.0,0.0,0.0,0.090053156,0.0004972649,0.05000424,0.044004075,0.062829316,0.0,0.0,0.12289162,0.040922772,0.063099965,0.0,0.030498033,0.040932897,0.0,0.0,0.099284895,0.0,0.06387297,0.05680128,0.0
0.0,0.09031279,0.0,0.0,0.0,0.0,0.0,0.0,0.13632873,0.06315509,0.07566306,0.0,0.0,0.0665294,0.102488756,0.09254668,0.062087316,0.10093756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12191601,0.0,0.04144995,0.0,0.0,0.0,0.04191407,0.0,0.0,0.0,0.092398584,0.00035520308,0.050206456,0.045543972,0.060408678,0.0,0.0,0.12127715,0.038947117,0.06492212,0.0,0.03032607,0.04011524,0.0,0.0,0.09802636,0.0,0.062356047,0.05679732,0.0
0.0,0.0926787,0.0,0.0,0.0,0.0,0.0,0.0,0.13811891,0.060849406,0.076167956,0.0,0.0,0.06549358,0.104121074,0.08970437,0.06005768,0.10310461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12476246,0.0,0.041131034,0.0,0.0,0.0,0.040869772,0.0,0.0,0.0,0.08952847,0.00024650907,0.049889617,0.043701015,0.061049785,0.0,0.0,0.12014081,0.041323252,0.066559985,0.0,0.02906424,0.03950615,0.0,0.0,0.098121904,0.0,0.05992108,0.056413308,0.0
0.0,0.08600479,0.0,0.0,0.0,0.0,0.0,0.0,0.13754615,0.059391573,0.07420958,0.0,0.0,0.068101294,0.104729265,0.08986228,0.061265234,0.10499757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12222244,0.0,0.041342363,0.0,0.0,0.0,0.04003015,0.0,0.0,0.0,0.08976938,0.00016616912,0.0513679,0.045617957,0.060946736,0.0,0.0,0.12050498,0.04088033,0.065008245,0.0,0.028665435,0.041263558,0.0,0.0,0.09825492,0.0,0.06283302,0.056235798,0.0
0.0,0.09094524,0.0,0.0,0.0,0.0,0.0,0.0,0.13599332,0.063223734,0.07403695,0.0,0.0,0.064300194,0.10377318,0.091336526,0.061133593,0.0988842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11973163,0.0,0.040432222,0.0,0.0,0.0,0.039229315,0.0,0.0,0.0,0.09117428,0.00010873615,0.050641757,0.04362235,0.06210976,0.0,0.0,0.12045087,0.040032655,0.06590862,0.0,0.027618332,0.042263895,0.0,0.0,0.09730239,0.0,0.06293705,0.057531983,0.0
