lambda,n_selected,val_loss
0.0,57,0.0577172227203846
3.2768,57,0.10683972388505936
3.3423360000000004,57,0.11716199666261673
3.4091827200000004,57,0.09287119656801224
3.4773663744000003,57,0.08131685107946396
3.546913701888,57,0.07616501301527023
3.61785197592576,57,0.07435861974954605
3.6902090154442755,57,0.07286610454320908
3.764013195753161,57,0.0715935230255127
3.8392934596682244,57,0.07045852392911911
3.916079328861589,57,0.06942179054021835
3.994400915438821,57,0.06847446411848068
4.074288933747598,57,0.06761904805898666
4.1557747124225495,57,0.06683758646249771
4.238890206671001,57,0.06611412018537521
4.323668010804421,57,0.06544546037912369
4.41014137102051,57,0.06482972949743271
4.49834419844092,57,0.06425327807664871
4.588311082409739,57,0.06371046602725983
4.680077304057933,57,0.06319575011730194
4.773678850139092,57,0.06271781027317047
4.869152427141874,57,0.062272556126117706
4.9665354756847115,57,0.06184779852628708
5.065866185198406,57,0.06143787130713463
5.167183508902374,57,0.06104838848114014
5.270527179080422,57,0.06068309023976326
5.37593772266203,57,0.06033938378095627
5.483456477115271,57,0.060017894953489304
5.593125606657576,57,0.059705112129449844
5.704988118790728,57,0.05940767750144005
5.819087881166542,57,0.059127189218997955
5.935469638789873,57,0.058864280581474304
6.0541790315656705,57,0.05861774459481239
6.175262612196984,57,0.05838089436292648
6.298767864440924,57,0.058157097548246384
6.424743221729742,57,0.05795411765575409
6.553238086164337,57,0.057758819311857224
6.684302847887624,57,0.057572897523641586
6.817988904845376,57,0.057402104139328
6.954348682942284,57,0.05723686143755913
7.093435656601129,57,0.057077474892139435
7.235304369733152,57,0.05692468211054802
7.380010457127815,57,0.05677466467022896
7.5276106662703715,57,0.05663332715630531
7.678162879595779,57,0.056490905582904816
7.831726137187695,57,0.056348688900470734
7.988360659931449,57,0.05621641129255295
8.148127873130079,57,0.056096311658620834
8.311090430592682,57,0.05598464608192444
8.477312239204535,57,0.05587850138545036
8.646858483988625,57,0.05577588453888893
8.819795653668399,57,0.05567558482289314
8.996191566741766,57,0.05557730048894882
9.176115398076602,57,0.05548029765486717
9.359637706038134,57,0.055375661700963974
9.546830460158898,57,0.055268656462430954
9.737767069362075,57,0.05516641587018967
9.932522410749316,57,0.05507193133234978
10.131172858964302,57,0.05498132482171059
10.333796316143587,57,0.0548897311091423
10.540472242466459,57,0.05479864403605461
10.751281687315789,57,0.05471033230423927
10.966307321062105,57,0.054631173610687256
11.185633467483347,57,0.05455385148525238
11.409346136833014,57,0.054481662809848785
11.637533059569675,57,0.05441093444824219
11.87028372076107,57,0.0543459877371788
12.10768939517629,57,0.05428655445575714
12.349843183079816,57,0.05422602593898773
12.596840046741413,57,0.05416293814778328
12.848776847676241,57,0.05410020053386688
13.105752384629767,57,0.054042257368564606
13.367867432322363,57,0.0539858378469944
13.63522478096881,57,0.053929273039102554
