area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.57684875,0.37833762,0.23870273,0.23293877,0.6733796,0.3684055,0.35032022,0.114440106,0.20454618,0.85618156,0.48114717,0.4621962,0.6324107,0.39614314,0.3009326,0.5713777,0.56333774,0.5232486,0.59218496,0.7102431,0.67731416,0.76947653,0.8209383,0.39419958,0.40537265,1.0869709,0.84685355,0.65985596,0.08344356,0.61150265,0.59110004,0.594115,-0.17517267,0.6509541,0.3976815,0.23464882,0.5993286,0.7829764,-0.25342807,0.4943401,-0.5228699,-0.42891306,-0.622611
0.6062593,0.36270306,0.1972033,0.1851112,0.6948049,0.3504547,0.31802174,0.047396176,0.15784429,0.8804039,0.47566164,0.44572985,0.64434654,0.37479278,0.27412218,0.58340627,0.5690083,0.5264185,0.6105058,0.72422165,0.6784975,0.8132183,0.84544235,0.37353924,0.39396995,1.1252263,0.8910008,0.6723575,0.019779705,0.62073547,0.59796005,0.59375966,-0.2554786,0.6697491,0.38945735,0.19835277,0.60584134,0.7987587,-0.3144299,0.5067009,-0.60278815,-0.50022614,-0.6896289
0.6146735,0.34446776,0.14877963,0.14423026,0.7127912,0.32823983,0.28871667,-0.024347726,0.110687144,0.8890958,0.46727464,0.43165097,0.65869987,0.3522751,0.24834944,0.59006274,0.5705708,0.51964784,0.6267044,0.7277466,0.68277746,0.84326905,0.89137834,0.34998634,0.37312123,1.1605587,0.9219727,0.68860066,-0.050560605,0.6304661,0.6215024,0.59557664,-0.33002952,0.70117104,0.37144512,0.16348504,0.6237928,0.82811,-0.3846003,0.5239078,-0.6661179,-0.56697166,-0.7496749
0.62385464,0.315006,0.09309321,0.10396549,0.73309386,0.3025294,0.25103593,-0.08508322,0.06234309,0.9094465,0.45816922,0.40060025,0.674971,0.32835403,0.21996775,0.6090308,0.56581175,0.5176063,0.6498923,0.7355206,0.6939829,0.87465507,0.93914497,0.31540582,0.34630203,1.2043284,0.9475963,0.6984176,-0.11577117,0.6286559,0.62871546,0.59150666,-0.39332122,0.7106076,0.3593757,0.13302346,0.63039875,0.846772,-0.46318424,0.5187965,-0.7297065,-0.6386583,-0.80538774
0.6354323,0.2852636,0.034275036,0.07607342,0.75022185,0.27803856,0.21230948,-0.15924509,0.0075003915,0.9340746,0.4612348,0.39014202,0.68496704,0.30908403,0.18370599,0.6160321,0.55646116,0.51791275,0.6827968,0.7415324,0.6964427,0.89946824,0.9803844,0.2860885,0.32676637,1.2390919,0.97725123,0.7198128,-0.19720705,0.6350275,0.6402989,0.5851367,-0.4539675,0.72222984,0.3267021,0.09688758,0.6357821,0.86680114,-0.51529753,0.5218976,-0.7822751,-0.6882677,-0.85534644
0.6584975,0.2534383,-0.024760522,0.03944387,0.7643835,0.26133487,0.15410845,-0.22586639,-0.05132332,0.96588844,0.44488946,0.37854505,0.70287573,0.27587375,0.13548605,0.61909956,0.5551368,0.5143949,0.7144505,0.7452035,0.70271325,0.94253606,1.0282842,0.25738108,0.30695006,1.2706554,0.99318576,0.73197126,-0.27083075,0.6422592,0.65655524,0.5710937,-0.52494454,0.7319528,0.30485326,0.056193326,0.6369378,0.8941616,-0.57485384,0.5292566,-0.82672477,-0.73516876,-0.90039134
0.68422455,0.22202961,-0.09666186,-0.0071764933,0.7767532,0.22986616,0.1094526,-0.2926157,-0.118580535,0.9868766,0.43374413,0.358145,0.7127265,0.24512835,0.09162771,0.62386227,0.547859,0.50228035,0.7323382,0.749446,0.71130437,0.97061926,1.0656363,0.22476451,0.27854282,1.315138,1.0202452,0.74482864,-0.33618802,0.6483189,0.6697629,0.5596532,-0.5760793,0.73545575,0.28569543,0.017473135,0.6395045,0.91787094,-0.6315803,0.5322551,-0.870327,-0.7886899,-0.94118726
0.6948165,0.18333533,-0.16329227,-0.047712274,0.7865561,0.18937969,0.04689985,-0.35861292,-0.18161118,1.0044925,0.42440334,0.32714903,0.7279379,0.21212631,0.03589712,0.6333168,0.5455894,0.49142194,0.76398593,0.7513111,0.71766776,0.9986019,1.108725,0.18746978,0.25923902,1.3444895,1.0426952,0.7598336,-0.39338118,0.65319556,0.6846473,0.5409993,-0.6156022,0.731731,0.25811705,-0.029454151,0.6345213,0.9355776,-0.68504393,0.5410105,-0.91307646,-0.8309829,-0.9796491
0.71426964,0.13604128,-0.2314051,-0.08987234,0.79974735,0.16005902,-0.010092739,-0.42032567,-0.23973191,1.0301381,0.40807202,0.31029657,0.73827356,0.1774219,-0.018009298,0.6403889,0.5416356,0.48095125,0.7888775,0.7589,0.72615224,1.0296359,1.1546012,0.14574258,0.23842576,1.3813981,1.070206,0.7705515,-0.4462246,0.6731485,0.70101684,0.52288103,-0.66779447,0.7435508,0.2216994,-0.086259745,0.64620316,0.94988483,-0.72507614,0.5365118,-0.9517382,-0.8729003,-1.0178686
0.7240464,0.09322698,-0.29337287,-0.13977985,0.80881417,0.123467624,-0.06674037,-0.47528654,-0.30206522,1.0412074,0.3864228,0.29154095,0.75110084,0.13489848,-0.06279631,0.6420081,0.53139806,0.4811033,0.8250857,0.7648468,0.73815113,1.0576869,1.1893903,0.086003445,0.20701683,1.4086671,1.1069019,0.78040797,-0.49616718,0.6812725,0.71372354,0.50299853,-0.703556,0.7485844,0.17378676,-0.12800848,0.6499147,0.96674013,-0.76671404,0.53361493,-0.9868836,-0.91227406,-1.049944
0.74119586,0.038601857,-0.36345518,-0.18210456,0.8234692,0.08215454,-0.13320357,-0.52965176,-0.3641976,1.0687151,0.36182272,0.26266414,0.75861144,0.08366467,-0.118529156,0.6469122,0.5333408,0.48007783,0.85036534,0.766893,0.740819,1.0861785,1.2463652,0.025467524,0.17979397,1.4402951,1.1358827,0.7899413,-0.55988467,0.69178027,0.73467815,0.4731574,-0.74005544,0.77508897,0.13745335,-0.18052113,0.6530397,0.9909126,-0.8051647,0.5223312,-1.0193436,-0.9464986,-1.0822891
0.7514345,-0.018581826,-0.4261541,-0.2340409,0.84207547,0.038928684,-0.2022791,-0.5827496,-0.42381147,1.0914263,0.3460573,0.22669761,0.7578245,0.030848425,-0.18658015,0.6462839,0.522102,0.47170898,0.87190783,0.7718902,0.73641646,1.1243757,1.284841,-0.03005146,0.13887095,1.4622202,1.1553415,0.800716,-0.6062908,0.6896674,0.7386626,0.43915203,-0.77373195,0.7766083,0.09156365,-0.22611487,0.65730107,1.0111802,-0.8229163,0.5112662,-1.0509783,-0.9776591,-1.110774
0.7578309,-0.07132801,-0.48560023,-0.28166908,0.86198246,-0.0123146605,-0.2582078,-0.63135767,-0.4799156,1.1132041,0.31503373,0.17870672,0.75728977,-0.021075878,-0.24330488,0.64725524,0.5274419,0.46171936,0.9007462,0.77230895,0.73729205,1.1493047,1.3212949,-0.10193766,0.11455578,1.5017742,1.1853061,0.8115385,-0.6585632,0.70230275,0.7532788,0.40682477,-0.8084269,0.7840949,0.042227875,-0.28185347,0.66006577,1.0273215,-0.856816,0.50652623,-1.0783257,-1.0022329,-1.135319
0.77551585,-0.1287074,-0.5338715,-0.33051896,0.8914517,-0.06904166,-0.32351622,-0.6794431,-0.5314037,1.1242943,0.2892942,0.1406226,0.7610794,-0.0879341,-0.30442914,0.6457977,0.5250396,0.45171583,0.9448569,0.77296793,0.7278951,1.1841439,1.3743771,-0.1628892,0.07710798,1.5194889,1.2135412,0.82941645,-0.6967937,0.72158784,0.7620877,0.36489874,-0.838166,0.799879,-0.022522137,-0.32667977,0.66726524,1.0460057,-0.8899796,0.50061166,-1.1015996,-1.0343225,-1.1613154
0.7792334,-0.18903746,-0.5840227,-0.37851343,0.89696556,-0.12724774,-0.38609985,-0.7229238,-0.59194463,1.1505815,0.2652436,0.09509606,0.75453615,-0.14634594,-0.35416025,0.634885,0.51935285,0.4256615,0.99313277,0.77216375,0.7214042,1.2158772,1.4090801,-0.22774969,0.030163888,1.5579901,1.2363957,0.8312852,-0.7409132,0.72364306,0.7646255,0.3200286,-0.8630132,0.81117845,-0.09324977,-0.37319747,0.6787056,1.0706155,-0.9258155,0.49160817,-1.1315284,-1.0603106,-1.1861174
0.79672146,-0.24965952,-0.63100356,-0.42619446,0.91577566,-0.18233298,-0.44815496,-0.76321495,-0.6331773,1.1609641,0.23251761,0.04938904,0.76655585,-0.20453793,-0.4118542,0.6363755,0.51777667,0.40200993,1.0311892,0.7686691,0.71803695,1.2558099,1.4458913,-0.2958623,-0.015843822,1.5731131,1.2629814,0.8566691,-0.7813938,0.7304481,0.77470475,0.2699552,-0.8888046,0.83915293,-0.137675,-0.42619535,0.6809562,1.0861325,-0.9554505,0.48888183,-1.1623511,-1.0752939,-1.2136792
0.8176559,-0.31085408,-0.6743416,-0.4707334,0.9379209,-0.2405312,-0.49656686,-0.8030252,-0.6759813,1.1824511,0.19667797,-0.00762817,0.77355134,-0.26621228,-0.46488696,0.6443638,0.5025452,0.38755867,1.0848306,0.76293945,0.704357,1.3011729,1.4838661,-0.3544528,-0.07203275,1.5943472,1.2906951,0.8782284,-0.8136167,0.74761593,0.78882575,0.21204285,-0.91372705,0.8494607,-0.18613647,-0.47671556,0.6789436,1.102451,-0.9802545,0.47351128,-1.1840501,-1.1026633,-1.2359155
0.8372557,-0.36877,-0.71604115,-0.51570225,0.95691603,-0.300534,-0.5458731,-0.84068197,-0.7207058,1.2043029,0.16186342,-0.059520792,0.7761953,-0.31968877,-0.5210273,0.64180136,0.4963293,0.35636744,1.1251627,0.7661422,0.6969645,1.3279797,1.4906601,-0.41143838,-0.12776406,1.6128056,1.3118687,0.8887861,-0.84834296,0.7585906,0.79825747,0.14615047,-0.95049393,0.85892725,-0.25181207,-0.52478886,0.69220144,1.1155927,-1.0051758,0.46339318,-1.2063951,-1.1273098,-1.2573373
0.84247786,-0.4298443,-0.751597,-0.55869013,0.9766955,-0.35317442,-0.5993813,-0.87460434,-0.7605761,1.2249764,0.118564524,-0.11092063,0.7840439,-0.37738755,-0.57530653,0.63651425,0.4866301,0.33004925,1.1796086,0.77041495,0.68646115,1.3583496,1.5142146,-0.4582841,-0.18867467,1.6353831,1.3438809,0.8891863,-0.87739533,0.78142744,0.8019052,0.077540606,-0.9771119,0.8717853,-0.31509835,-0.5673503,0.7032198,1.1356522,-1.0259714,0.4450479,-1.2310497,-1.1507013,-1.2780133
0.84696484,-0.48352718,-0.7956997,-0.60232925,0.99657214,-0.41266307,-0.65358984,-0.90540844,-0.8001918,1.2425401,0.07020145,-0.16625369,0.7772267,-0.44060463,-0.6263804,0.6258418,0.4779073,0.29021445,1.2236246,0.7635428,0.6737201,1.3912575,1.5560073,-0.51893,-0.2453322,1.6489106,1.370308,0.89850676,-0.9103559,0.7951805,0.8105859,0.013379079,-1.0075767,0.89415324,-0.36531687,-0.6052544,0.6982374,1.1582456,-1.0406853,0.43305865,-1.2514678,-1.1718929,-1.298006
0.87173057,-0.53264236,-0.83415014,-0.64447606,1.0081037,-0.4675129,-0.6965826,-0.9392393,-0.834422,1.2529606,0.023995934,-0.22649087,0.7965998,-0.49571258,-0.6631833,0.6187225,0.4758404,0.24901906,1.2591814,0.7697794,0.65725034,1.4124519,1.588903,-0.5733223,-0.29842553,1.6762586,1.3973737,0.90498,-0.939019,0.82217634,0.8085655,-0.06051888,-1.0325376,0.9186215,-0.42831734,-0.6398483,0.70822585,1.1929696,-1.0626374,0.4068906,-1.2708495,-1.1964836,-1.3173709
0.87791556,-0.5866153,-0.8690628,-0.6866192,1.0217686,-0.52319413,-0.7386006,-0.9698334,-0.8681946,1.2679036,-0.03758425,-0.28889304,0.79813135,-0.5435037,-0.7065237,0.6031146,0.46081597,0.20609362,1.2988502,0.7679926,0.64560086,1.4374915,1.6040568,-0.62677926,-0.35288,1.6920937,1.4180037,0.904898,-0.9657744,0.83225006,0.8123349,-0.13074218,-1.0511503,0.9426962,-0.479266,-0.6767683,0.70680463,1.2301937,-1.0817277,0.37967283,-1.287183,-1.2119621,-1.3362926
0.90059286,-0.63249433,-0.90185827,-0.72678244,1.0432327,-0.57133985,-0.7821072,-0.997341,-0.89863193,1.2935455,-0.09360186,-0.350181,0.7970945,-0.60062176,-0.75941515,0.58619994,0.44736782,0.15375233,1.3401898,0.7855181,0.6236817,1.4627824,1.6259475,-0.66684514,-0.40486214,1.7277259,1.4413006,0.92136794,-0.9909349,0.84634465,0.8046684,-0.21006401,-1.0706996,0.9594294,-0.5377909,-0.7175592,0.73032874,1.2433141,-1.1041774,0.33922747,-1.3086643,-1.2341449,-1.3550594
0.9281686,-0.6776075,-0.93434405,-0.7623018,1.0644282,-0.62227076,-0.8200163,-1.0200888,-0.9255071,1.3099481,-0.16012192,-0.4113882,0.80868906,-0.6459392,-0.79291624,0.5617534,0.44432217,0.088472374,1.3661671,0.7899257,0.59944046,1.4957796,1.665466,-0.7083156,-0.46043923,1.741614,1.4742334,0.9394025,-1.014212,0.8786902,0.79921657,-0.28834078,-1.092865,0.9710072,-0.58673763,-0.7505258,0.7351123,1.2660403,-1.1266477,0.29475513,-1.326851,-1.2596191,-1.3727521
0.9465021,-0.7211166,-0.9623565,-0.7950414,1.0899271,-0.66416526,-0.8542114,-1.0440588,-0.9530768,1.3210863,-0.22974367,-0.46490243,0.8216234,-0.68560034,-0.82555175,0.5380535,0.43589395,0.008227489,1.4008917,0.78947973,0.5664603,1.522921,1.7047204,-0.75344855,-0.51338613,1.7637544,1.4814264,0.95132756,-1.0365299,0.90913904,0.78883296,-0.3613029,-1.1046741,0.99014413,-0.62663317,-0.78804505,0.7352644,1.2786591,-1.1440042,0.25021374,-1.3398196,-1.2795248,-1.3910658
0.95681334,-0.7596039,-0.98777,-0.8313862,1.0990865,-0.70730096,-0.8896117,-1.0621921,-0.98350227,1.3396395,-0.2935412,-0.5215527,0.8276716,-0.7230629,-0.85918903,0.5080109,0.41858637,-0.06307945,1.4308633,0.78748983,0.5353497,1.5564101,1.723453,-0.79321575,-0.5626405,1.7762058,1.5172896,0.96069133,-1.0619905,0.93538755,0.7771737,-0.43055356,-1.1291803,1.0154129,-0.6735532,-0.820039,0.75225484,1.3226533,-1.1644149,0.20734458,-1.3588285,-1.2989031,-1.4077783
0.96882737,-0.795997,-1.0108153,-0.8628596,1.1217593,-0.73911303,-0.92089415,-1.0866542,-1.0080936,1.3489125,-0.34791625,-0.5669341,0.82875717,-0.7627574,-0.893313,0.48085535,0.4013416,-0.12990259,1.4591132,0.8034977,0.48763177,1.5801003,1.7596705,-0.8262698,-0.60810244,1.786043,1.5453564,0.9723543,-1.0937332,0.96023715,0.76423347,-0.4942189,-1.1541063,1.0455866,-0.7139811,-0.8474088,0.77765095,1.3421696,-1.1869256,0.1417363,-1.3778585,-1.3177185,-1.4241104
0.98575914,-0.8352004,-1.0377318,-0.8915864,1.1390889,-0.77928984,-0.9505233,-1.1082635,-1.0332284,1.3605791,-0.39977625,-0.6064428,0.841833,-0.796374,-0.92885405,0.44249997,0.3776962,-0.1984673,1.4825468,0.8203182,0.44732764,1.5952713,1.7869923,-0.86244136,-0.6534258,1.8178622,1.5799813,0.98783803,-1.1107565,0.99185336,0.74911225,-0.5589067,-1.1629933,1.072713,-0.75136614,-0.88269514,0.8104301,1.3795317,-1.2086073,0.07391181,-1.394199,-1.3305436,-1.4415171
0.98765975,-0.86779726,-1.0684255,-0.9200815,1.1616495,-0.8139414,-0.97751415,-1.1311622,-1.0587095,1.3807464,-0.46058702,-0.6482422,0.839155,-0.8299641,-0.95597494,0.4008512,0.35834545,-0.26366556,1.5202178,0.83076966,0.39299494,1.620692,1.7998537,-0.8969544,-0.69605887,1.8472412,1.5937886,0.99676406,-1.1325096,1.0188587,0.7327132,-0.61469436,-1.1879452,1.096155,-0.78173506,-0.91088885,0.8269842,1.4008126,-1.2214521,0.0175057,-1.4102116,-1.3412769,-1.4570193
1.000669,-0.90139145,-1.0954739,-0.94843006,1.1845708,-0.85502136,-1.0020281,-1.15332,-1.0818281,1.3994988,-0.5100381,-0.6908915,0.84348285,-0.8620419,-0.98479605,0.34871486,0.3227246,-0.3308746,1.5538619,0.8393515,0.33081943,1.6359742,1.8047384,-0.93161255,-0.7317793,1.8535603,1.6066718,1.0010926,-1.1515428,1.0334567,0.7197952,-0.6663266,-1.204624,1.117439,-0.8162566,-0.94348645,0.8436814,1.4163909,-1.2449867,-0.053298745,-1.4259149,-1.3483773,-1.4722208
1.0135823,-0.9325645,-1.1147404,-0.97106457,1.2121558,-0.8871424,-1.0297265,-1.173636,-1.1012623,1.4102037,-0.5604411,-0.7262641,0.8462097,-0.8940596,-1.0130258,0.3028981,0.29219714,-0.39668024,1.5755253,0.85065347,0.26170573,1.6680615,1.831364,-0.9675551,-0.77302027,1.8745921,1.6249144,1.0094814,-1.1712971,1.0590423,0.7046959,-0.7133341,-1.2232572,1.1453815,-0.83976024,-0.9704019,0.8643729,1.4421145,-1.2621707,-0.13562277,-1.4413257,-1.3656849,-1.4878447
1.0267457,-0.9627106,-1.1366587,-0.99505454,1.2478111,-0.9169003,-1.0579591,-1.1932867,-1.1252857,1.4281025,-0.6160517,-0.77338344,0.842121,-0.92041427,-1.0427718,0.23714,0.24647176,-0.46294382,1.593505,0.85522383,0.18268788,1.692504,1.8470099,-0.99383074,-0.80979496,1.8884603,1.6395535,1.022845,-1.1966965,1.0891957,0.6740794,-0.75822324,-1.2396104,1.1642838,-0.869604,-0.9945152,0.8812838,1.4639508,-1.2789683,-0.2049342,-1.4564596,-1.3875389,-1.5024426
1.0379717,-0.99132836,-1.160849,-1.0215617,1.2724481,-0.9402819,-1.0839504,-1.2151934,-1.1515094,1.4448977,-0.6632283,-0.81830627,0.8450174,-0.95078504,-1.0663148,0.16359198,0.199373,-0.52271014,1.6324064,0.86447537,0.09044031,1.7162851,1.8457791,-1.0184692,-0.8391015,1.9067717,1.6568667,1.0293369,-1.2154133,1.1159046,0.6485014,-0.8005577,-1.266058,1.198982,-0.90663934,-1.0182011,0.91659683,1.4889416,-1.3025496,-0.27907395,-1.4713316,-1.4032098,-1.5135161
1.0515579,-1.0179342,-1.1810951,-1.046166,1.3041489,-0.9678585,-1.1080401,-1.2347331,-1.1716872,1.4574686,-0.7107451,-0.8557629,0.843635,-0.9802068,-1.088217,0.087770194,0.13862976,-0.5743352,1.6579449,0.8700834,-0.0003021155,1.7457402,1.8580804,-1.0417558,-0.87051713,1.9169934,1.6801807,1.0407333,-1.2336589,1.1413769,0.6140861,-0.8408602,-1.2806326,1.209077,-0.93405855,-1.036989,0.9346702,1.5088941,-1.3276924,-0.35252893,-1.4859545,-1.4186764,-1.5278248
1.0595104,-1.0486763,-1.2021774,-1.0722069,1.3307647,-0.9914226,-1.1315058,-1.2591331,-1.1963164,1.4720461,-0.75036275,-0.8825219,0.8309932,-1.0093644,-1.1108644,0.009167869,0.07325112,-0.6284398,1.6666586,0.8787017,-0.10031796,1.7787416,1.8735125,-1.0699564,-0.9027564,1.929804,1.7072427,1.0490966,-1.2575648,1.1636373,0.5675419,-0.87706727,-1.2950963,1.226964,-0.96738535,-1.0580289,0.9786777,1.5430487,-1.3425009,-0.41993478,-1.5003414,-1.4338796,-1.5418959
1.0662531,-1.0694757,-1.2226217,-1.096937,1.3530208,-1.0155989,-1.1559649,-1.2749777,-1.2157285,1.486512,-0.7878485,-0.9112392,0.83107096,-1.0330724,-1.1342303,-0.08022943,6.252719e-05,-0.68249494,1.6909913,0.8748835,-0.19683307,1.7772776,1.8880376,-1.0932126,-0.9328637,1.940447,1.7247018,1.0609809,-1.2742859,1.1936336,0.5134678,-0.91407037,-1.3094904,1.2477359,-0.98613685,-1.0749745,0.9990449,1.5590655,-1.3561777,-0.48699126,-1.514504,-1.4488322,-1.5557414
1.0737597,-1.0942425,-1.2424744,-1.1204875,1.3835385,-1.0411716,-1.1760976,-1.2998224,-1.233853,1.5010254,-0.8236194,-0.94193184,0.8334866,-1.048479,-1.1568787,-0.16972937,-0.07182305,-0.72806185,1.7156181,0.88207275,-0.29291585,1.800073,1.8979568,-1.1161444,-0.96312135,1.9438274,1.7293496,1.072794,-1.2907592,1.2207965,0.45775214,-0.9476903,-1.3265996,1.2813351,-1.0147822,-1.0842304,1.0389593,1.5903962,-1.3698,-0.546792,-1.5284524,-1.4635462,-1.5693737
1.0804368,-1.1160239,-1.260533,-1.1414618,1.4193261,-1.063621,-1.1974667,-1.3101614,-1.2496252,1.5228215,-0.86374956,-0.9724232,0.8242633,-1.0693603,-1.1765227,-0.25914234,-0.14715882,-0.77409047,1.7571825,0.9022934,-0.38365996,1.8084068,1.8995987,-1.1335196,-0.99708325,1.9457474,1.7451208,1.0685234,-1.306992,1.2462258,0.38083825,-0.97732455,-1.340802,1.3006921,-1.0403436,-1.1064302,1.0829918,1.6008701,-1.3833613,-0.60498506,-1.5421971,-1.4780319,-1.5828034
