目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
congestion_price_rt,实时阻塞价,95%,8,XGBoost,DGatingDNN,0.6043131698443059,0.6513680634829484,36,gen_fuel_multiple_fuels_pct|marginal_loss_price_rt|gen_fuel_coal_mw|system_energy_price_rt|gen_fuel_gas_pct|rmccp|gross_inadv_interchange_mw|da_as_as_req_mw_synchronized_reserve
congestion_price_rt,实时阻塞价,95%,8,XGBoost,STG,0.5285742010199492,0.6513680634829484,36,gross_inadv_interchange_mw|marginal_loss_price_rt|gen_fuel_solar_pct|gen_fuel_multiple_fuels_pct|da_as_mcp_synchronized_reserve|rmccp|gen_fuel_coal_pct|gen_fuel_gas_pct
congestion_price_rt,实时阻塞价,95%,8,XGBoost,LassoNet,0.5739130449922274,0.6513680634829484,36,system_energy_price_rt|gen_fuel_multiple_fuels_pct|da_as_as_req_mw_primary_reserve|da_as_mcp_synchronized_reserve|total_pjm_loc_credit|gen_fuel_gas_pct|marginal_loss_price_rt|gen_fuel_coal_pct
congestion_price_rt,实时阻塞价,95%,8,XGBoost,XGBoost,0.629039452079788,0.6513680634829484,36,system_energy_price_rt|marginal_loss_price_rt|gen_fuel_solar_pct|da_as_as_req_mw_primary_reserve|gen_fuel_multiple_fuels_pct|gen_fuel_gas_pct|rmccp|da_as_mcp_synchronized_reserve
congestion_price_rt,实时阻塞价,95%,8,XGBoost,Lasso,0.5440436088603338,0.6513680634829484,36,system_energy_price_rt|solar_generation_mw|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_mcp_primary_reserve
congestion_price_rt,实时阻塞价,95%,8,XGBoost,Pearson,0.5594888536381715,0.6513680634829484,36,system_energy_price_rt|marginal_loss_price_rt|system_energy_price_da|gen_fuel_oil_pct|gen_fuel_oil_mw|rmccp|gen_fuel_multiple_fuels_mw|total_pjm_rmccp_cr
congestion_price_rt,实时阻塞价,97%,10,DGatingDNN,DGatingDNN,0.6426044173837215,0.6513680634829484,36,gen_fuel_multiple_fuels_pct|marginal_loss_price_rt|gen_fuel_coal_mw|system_energy_price_rt|gen_fuel_gas_pct|rmccp|gross_inadv_interchange_mw|da_as_as_req_mw_synchronized_reserve|gen_fuel_oil_pct|solar_generation_mw
congestion_price_rt,实时阻塞价,97%,10,DGatingDNN,STG,0.6046301429755259,0.6513680634829484,36,gross_inadv_interchange_mw|marginal_loss_price_rt|gen_fuel_solar_pct|gen_fuel_multiple_fuels_pct|da_as_mcp_synchronized_reserve|rmccp|gen_fuel_coal_pct|gen_fuel_gas_pct|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve
congestion_price_rt,实时阻塞价,97%,10,DGatingDNN,LassoNet,0.5970228911154543,0.6513680634829484,36,system_energy_price_rt|gen_fuel_multiple_fuels_pct|da_as_as_req_mw_primary_reserve|da_as_mcp_synchronized_reserve|total_pjm_loc_credit|gen_fuel_gas_pct|marginal_loss_price_rt|gen_fuel_coal_pct|gen_fuel_multiple_fuels_mw|gross_inadv_interchange_mw
congestion_price_rt,实时阻塞价,97%,10,DGatingDNN,XGBoost,0.6214950205918844,0.6513680634829484,36,system_energy_price_rt|marginal_loss_price_rt|gen_fuel_solar_pct|da_as_as_req_mw_primary_reserve|gen_fuel_multiple_fuels_pct|gen_fuel_gas_pct|rmccp|da_as_mcp_synchronized_reserve|gen_fuel_coal_pct|gen_fuel_solar_mw
congestion_price_rt,实时阻塞价,97%,10,DGatingDNN,Lasso,0.5270600272939115,0.6513680634829484,36,system_energy_price_rt|solar_generation_mw|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve
congestion_price_rt,实时阻塞价,97%,10,DGatingDNN,Pearson,0.5190122444036389,0.6513680634829484,36,system_energy_price_rt|marginal_loss_price_rt|system_energy_price_da|gen_fuel_oil_pct|gen_fuel_oil_mw|rmccp|gen_fuel_multiple_fuels_mw|total_pjm_rmccp_cr|prelim_load_avg_hourly|total_pjm_rt_load_mwh
