field,中文名,score
gen_fuel_nuclear_pct,核电占比,0.8623253107070923
gen_fuel_nuclear_mw,核电出力,0.07542235404253006
system_energy_price_da,日前能量价格,0.019025521352887154
gen_fuel_gas_mw,燃气出力,0.0053679379634559155
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.005326155107468367
marginal_loss_price_rt,实时边际损耗价,0.0040929000824689865
gen_fuel_oil_mw,燃油出力,0.003313543973490596
gen_fuel_solar_mw,光伏出力,0.002989476313814521
gen_fuel_coal_mw,燃煤出力,0.002661525970324874
gen_fuel_hydro_mw,水电出力,0.0021676640026271343
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.0019624202977865934
gen_fuel_other_renewables_pct,其他可再生占比,0.0017175092361867428
gen_fuel_coal_pct,燃煤占比,0.0017137709073722363
da_as_as_mw_primary_reserve,日前主用备用实际量,0.0015497414860874414
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.0014370864955708385
gen_fuel_solar_pct,光伏占比,0.0010804744670167565
gen_fuel_multiple_fuels_mw,多燃料出力,0.0010535329347476363
gross_inadv_interchange_mw,总非计划交换,0.0010216294322162867
gen_fuel_oil_pct,燃油占比,0.0009526555077172816
gen_fuel_gas_pct,燃气占比,0.0007989851292222738
gen_fuel_other_renewables_mw,其他可再生出力,0.0007985751144587994
gen_fuel_wind_pct,风电占比,0.0006210764404386282
gen_fuel_hydro_pct,水电占比,0.0005706441006623209
gen_fuel_storage_mw,储能出力,0.0004964172840118408
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.0004883391666226089
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.00039340867078863084
system_energy_price_rt,实时能量价格,0.0003855788381770253
da_as_mcp_primary_reserve,日前主用备用出清价,0.0002658678567968309
