epoch,b_meta
1,0.043463870882987976
2,0.03411807864904404
3,0.03647104650735855
4,0.043544702231884
5,0.054001547396183014
6,0.0663757473230362
7,0.07319795340299606
8,0.0782558023929596
9,0.0925203263759613
10,0.10199236124753952
11,0.10473174601793289
12,0.11084394156932831
13,0.11199751496315002
14,0.11751729249954224
15,0.11986170709133148
16,0.12721766531467438
17,0.12913978099822998
18,0.1338828057050705
19,0.13321484625339508
20,0.13341942429542542
21,0.13851039111614227
22,0.1427661031484604
23,0.14449161291122437
24,0.1466578245162964
25,0.14695994555950165
26,0.1503726691007614
27,0.1485898196697235
28,0.15335549414157867
29,0.15485835075378418
30,0.15492156147956848
31,0.1553872525691986
32,0.1544516235589981
33,0.1625005304813385
34,0.16683217883110046
35,0.16815316677093506
36,0.16876432299613953
37,0.16815897822380066
38,0.1635647565126419
39,0.17016109824180603
40,0.1679660826921463
41,0.16898401081562042
42,0.1673409640789032
43,0.16660049557685852
44,0.1735655516386032
45,0.17059729993343353
46,0.17430634796619415
47,0.1699855923652649
48,0.17275238037109375
49,0.1688181459903717
50,0.1636859029531479
51,0.1700386106967926
52,0.16744092106819153
53,0.1700720191001892
54,0.16779190301895142
55,0.17306651175022125
56,0.16739878058433533
57,0.16701170802116394
58,0.1666000634431839
59,0.1718953400850296
60,0.1676725596189499
61,0.1663896143436432
62,0.1668531447649002
63,0.16687539219856262
64,0.16236239671707153
65,0.16261695325374603
66,0.16520340740680695
67,0.15460537374019623
68,0.162070631980896
69,0.16194596886634827
70,0.1614989936351776
71,0.15937425196170807
72,0.1563253551721573
73,0.15335571765899658
74,0.15713448822498322
75,0.15410980582237244
76,0.1505282074213028
77,0.15035276114940643
78,0.1492936760187149
79,0.14966368675231934
80,0.1527431160211563
81,0.15473350882530212
82,0.14770375192165375
83,0.14999255537986755
84,0.1502903699874878
85,0.14719387888908386
86,0.14776933193206787
87,0.14857453107833862
88,0.14403241872787476
89,0.1448550969362259
90,0.14514951407909393
91,0.14126037061214447
92,0.13915374875068665
93,0.14048568904399872
94,0.14183643460273743
95,0.14307209849357605
96,0.1396564096212387
97,0.13435395061969757
98,0.1373860090970993
99,0.13664667308330536
100,0.1334688663482666
101,0.1345152109861374
102,0.1351078897714615
103,0.13020172715187073
104,0.1286475956439972
105,0.1270953267812729
106,0.12564529478549957
107,0.12479427456855774
108,0.12912403047084808
109,0.1266390085220337
110,0.12372899800539017
111,0.12204650044441223
112,0.12674063444137573
113,0.12564949691295624
114,0.1208973154425621
115,0.12235167622566223
116,0.12347777187824249
117,0.12256333231925964
118,0.12696123123168945
119,0.12362714111804962
120,0.11976069957017899
121,0.11819535493850708
122,0.11980488151311874
123,0.11516132205724716
124,0.11691133677959442
125,0.11402860283851624
126,0.12064127624034882
127,0.11630553007125854
128,0.11624836176633835
129,0.11888838559389114
130,0.11191751062870026
131,0.11256703734397888
132,0.10876905173063278
133,0.10782430320978165
134,0.10785795748233795
135,0.10288133472204208
136,0.10490681231021881
137,0.1088763028383255
138,0.10999897122383118
139,0.10917539149522781
140,0.1070484146475792
141,0.1015329360961914
142,0.10598333925008774
143,0.10751306265592575
144,0.10401754826307297
145,0.10554110258817673
146,0.10187714546918869
147,0.09881924092769623
148,0.10153023153543472
149,0.1051560789346695
150,0.09977996349334717
151,0.09830270707607269
152,0.09910137206315994
153,0.09693796187639236
154,0.09481918066740036
155,0.10072725266218185
156,0.09901989251375198
157,0.09911072999238968
158,0.09082998335361481
159,0.09526902437210083
160,0.09390907734632492
161,0.09189578890800476
162,0.08988425135612488
163,0.09309975057840347
164,0.09483122825622559
165,0.08823942393064499
166,0.09121090918779373
167,0.08748701214790344
168,0.0912984311580658
169,0.08832138776779175
170,0.08682531118392944
171,0.08955573290586472
172,0.0886153131723404
173,0.08914770185947418
174,0.08636365830898285
175,0.08345673233270645
176,0.0906500518321991
177,0.08776252716779709
178,0.08797766268253326
179,0.0812266394495964
180,0.08329500257968903
181,0.0838431790471077
182,0.0832163617014885
183,0.0852619856595993
184,0.07972077280282974
185,0.07870142161846161
186,0.08213595300912857
187,0.07983186095952988
188,0.08173508942127228
189,0.07953523844480515
190,0.07660364359617233
191,0.07987131178379059
192,0.07901110500097275
193,0.07873880118131638
194,0.07138800621032715
195,0.07273763418197632
196,0.0756710097193718
197,0.07393109798431396
