epoch,train_residual_mse_mean,val_residual_mse_mean,val_y_r2_mean,median_effective_norm,max_effective_norm
1,0.9817599392298496,0.9739062190055847,0.7634539604187012,0.16071027517318726,0.3066559433937073
2,0.9230826099713644,0.901561439037323,0.7810252904891968,0.1498119831085205,0.46060091257095337
3,0.8473319989262205,0.8637772798538208,0.7902024984359741,0.14316925406455994,0.5467085838317871
4,0.7859607280203791,0.8106002807617188,0.8031184077262878,0.14123782515525818,0.564490795135498
5,0.7341975732283159,0.8282831311225891,0.7988234758377075,0.13641732931137085,0.5165867805480957
6,0.6983896222981539,0.7528995871543884,0.817132830619812,0.1297408640384674,0.5550335049629211
7,0.6630742969838056,0.7434313893318176,0.8194326162338257,0.12500591576099396,0.6004059314727783
8,0.6095927082227938,0.7008293867111206,0.8297799825668335,0.11859689652919769,0.6481175422668457
9,0.5750093401381464,0.687418520450592,0.8330371975898743,0.1136123389005661,0.7074531316757202
10,0.5457663129676472,0.6544044017791748,0.8410557508468628,0.10667906701564789,0.7306309938430786
11,0.5159957657257715,0.6560355424880981,0.8406596183776855,0.10196730494499207,0.761118471622467
12,0.5076485325892767,0.6735523343086243,0.8364050984382629,0.09777623414993286,0.7826672792434692
13,0.4774903849218831,0.6087004542350769,0.8521565198898315,0.09251007437705994,0.8134491443634033
14,0.45590591250043927,0.6220030784606934,0.8489254713058472,0.09007043391466141,0.8359168767929077
15,0.4423929222605445,0.6129803657531738,0.8511170148849487,0.08707024902105331,0.8439043164253235
16,0.4364231906153939,0.6108461022377014,0.8516353368759155,0.08372142910957336,0.860912561416626
17,0.4229201238715287,0.5665656924247742,0.862390398979187,0.08126319199800491,0.877705454826355
18,0.408761180711515,0.5623235702514648,0.8634207844734192,0.07937425374984741,0.8868473768234253
19,0.3992016207088124,0.567809522151947,0.8620883226394653,0.07697645574808121,0.8927562236785889
20,0.38607067501906195,0.5480054020881653,0.8668983578681946,0.07534416019916534,0.8991744518280029
21,0.3709996103337317,0.5474017858505249,0.8670450448989868,0.07393047213554382,0.9043939113616943
22,0.38257059635538043,0.5855441093444824,0.8577808141708374,0.07215385138988495,0.9104065895080566
23,0.3768046439597101,0.5488972067832947,0.8666817545890808,0.0698232650756836,0.9195777177810669
24,0.3628467305591612,0.5529431104660034,0.8656989932060242,0.06833755970001221,0.9218776822090149
25,0.35495749273986527,0.5568312406539917,0.8647547960281372,0.06710486859083176,0.9238905906677246
26,0.35733262968785834,0.5578569769859314,0.8645055890083313,0.0666845291852951,0.9274187088012695
27,0.3429225511623151,0.534960150718689,0.8700668215751648,0.06520310044288635,0.9328711628913879
28,0.34682500633326446,0.5609292387962341,0.8637593388557434,0.0637415274977684,0.9326364994049072
29,0.3311175103440429,0.5335692167282104,0.8704047203063965,0.06278780102729797,0.9380767345428467
30,0.32499528924624127,0.5276205539703369,0.871849536895752,0.06079000234603882,0.9433441758155823
31,0.33396851768096286,0.5673903822898865,0.8621900677680969,0.05907091498374939,0.9392697215080261
32,0.32794360342350876,0.5372665524482727,0.8695066571235657,0.05762176215648651,0.944856584072113
33,0.3289346175663399,0.5447642207145691,0.8676856756210327,0.0567874051630497,0.9478604793548584
34,0.3098142887606765,0.5187235474586487,0.8740103840827942,0.05572790652513504,0.9502634406089783
35,0.30253342335874384,0.526020348072052,0.872238278388977,0.05447283014655113,0.9480123519897461
36,0.30181780886469467,0.5278891324996948,0.8717843890190125,0.053275756537914276,0.9494386911392212
37,0.30577049765622977,0.5335333943367004,0.8704133033752441,0.05245830863714218,0.9515151381492615
38,0.29916268225872156,0.5127981901168823,0.8754496574401855,0.050798624753952026,0.9516106247901917
39,0.2997470224897067,0.5314489603042603,0.8709195852279663,0.05032103508710861,0.9503860473632812
40,0.29837272677457694,0.5381447672843933,0.8692933917045593,0.04905642569065094,0.9543325304985046
41,0.2951282619526892,0.5519474744796753,0.8659409284591675,0.048127636313438416,0.9519897103309631
42,0.2829133624380285,0.5083814859390259,0.8765223622322083,0.04788481816649437,0.952461302280426
43,0.28387977273175213,0.5128036737442017,0.8754483461380005,0.047038182616233826,0.9580723643302917
44,0.29198385097763757,0.5077143907546997,0.8766844868659973,0.046539463102817535,0.9561104774475098
45,0.2702833872401353,0.5217339992523193,0.8732792735099792,0.04558006674051285,0.9555798172950745
46,0.2776034643704241,0.507101833820343,0.8768332600593567,0.04483320564031601,0.9584690928459167
47,0.2830072688785466,0.4992421567440033,0.8787420988082886,0.04428935423493385,0.9554941058158875
48,0.261480541166031,0.5013517737388611,0.8782297968864441,0.044342704117298126,0.9584857821464539
49,0.26399034961606516,0.5468371510505676,0.8671821355819702,0.04298112541437149,0.9519481658935547
50,0.2666220324057521,0.4934805929660797,0.8801416158676147,0.04239227995276451,0.9569286108016968
51,0.2655871659517288,0.49603503942489624,0.8795211911201477,0.04170365631580353,0.9597414135932922
52,0.2621552223960559,0.5504502058029175,0.8663046956062317,0.04139391705393791,0.9525720477104187
53,0.26619749267896015,0.49394264817237854,0.8800293803215027,0.04131736606359482,0.9564542770385742
54,0.2529989140051784,0.49807676672935486,0.8790252804756165,0.04013082757592201,0.9592425227165222
55,0.2521050556591063,0.4950733184814453,0.8797548413276672,0.039773885160684586,0.9563465118408203
56,0.24818572853550766,0.5252533555030823,0.8724244832992554,0.03991367667913437,0.9583855271339417
57,0.2528458269256534,0.49407535791397095,0.8799971342086792,0.03881791606545448,0.9554664492607117
58,0.25115880934578,0.523047149181366,0.8729602098464966,0.039319392293691635,0.9573025703430176
59,0.25080506187496765,0.49843645095825195,0.8789379000663757,0.038438476622104645,0.9557103514671326
60,0.2599409211314086,0.5042259097099304,0.8775316476821899,0.03854040056467056,0.9549976587295532
61,0.251776827894377,0.5000056028366089,0.8785567283630371,0.03803205117583275,0.9583310484886169
62,0.24196634915742007,0.5142156481742859,0.8751053810119629,0.0375225804746151,0.9596771597862244
63,0.2448744656461658,0.4950149953365326,0.879768967628479,0.036286190152168274,0.9586975574493408
64,0.24407790736718613,0.4897727966308594,0.8810421228408813,0.035960156470537186,0.9569801092147827
65,0.23815184831619263,0.49255555868148804,0.8803662061691284,0.03581644222140312,0.959560215473175
66,0.23526268316940827,0.5065576434135437,0.8769654035568237,0.03517729043960571,0.9569791555404663
67,0.23989735317952704,0.5162547826766968,0.8746101260185242,0.03476627171039581,0.9565657377243042
68,0.2357394668188962,0.516109049320221,0.8746455907821655,0.03420422971248627,0.961918830871582
69,0.2369839684529738,0.5349855422973633,0.8700607419013977,0.033394843339920044,0.9617283344268799
70,0.23391461496551832,0.5395113229751587,0.86896151304245,0.03267160803079605,0.9573485851287842
71,0.23197647884036554,0.5131188631057739,0.8753717541694641,0.03200908750295639,0.9602290987968445
72,0.2355271207563805,0.487446129322052,0.8816072344779968,0.031169097870588303,0.9566476345062256
73,0.22345706165739984,0.49395471811294556,0.8800263404846191,0.030516982078552246,0.9571666121482849
74,0.22345090251077304,0.5275365114212036,0.8718699216842651,0.029695874080061913,0.9576968550682068
75,0.22608207312948775,0.5127065777778625,0.8754717707633972,0.028296038508415222,0.9551831483840942
76,0.22165620168953232,0.5015034675598145,0.8781929016113281,0.02775505557656288,0.956522524356842
77,0.2163277885904818,0.5057053565979004,0.8771724700927734,0.02673143893480301,0.9552897810935974
78,0.22296458956870166,0.5580293536186218,0.8644636869430542,0.02559998258948326,0.9566071033477783
79,0.22552899542179974,0.5072766542434692,0.8767907023429871,0.025003401562571526,0.9563143849372864
80,0.2154873042847171,0.49026161432266235,0.8809234499931335,0.024404272437095642,0.9578791856765747
81,0.22604124417359178,0.5087282061576843,0.8764381408691406,0.02353302389383316,0.9567669630050659
82,0.22546999404827753,0.5052802562713623,0.8772756457328796,0.02301660180091858,0.9569888114929199
83,0.22654817163041144,0.5290451049804688,0.8715035319328308,0.02235669642686844,0.9533275961875916
84,0.21484169567173178,0.4955936372280121,0.8796283006668091,0.022208992391824722,0.9561963081359863
85,0.205809214349949,0.5254560708999634,0.8723751902580261,0.02156877890229225,0.9556981921195984
86,0.2075401759057334,0.5044273138046265,0.8774827718734741,0.02100532129406929,0.9551982283592224
87,0.2169745196447228,0.5126470327377319,0.8754863739013672,0.020414452999830246,0.955167293548584
88,0.21306144965417456,0.505394458770752,0.8772479295730591,0.020019030198454857,0.9570716619491577
89,0.20347817264723056,0.5056756734848022,0.8771795034408569,0.019711188971996307,0.9558522701263428
90,0.20929323768976962,0.5227029323577881,0.8730438351631165,0.01961788348853588,0.954982340335846
91,0.19422715145981673,0.49960145354270935,0.878654956817627,0.019106384366750717,0.9573256969451904
92,0.20553162761709906,0.49916425347328186,0.8787611126899719,0.01869088038802147,0.9565150141716003
93,0.1977718062698841,0.4933626651763916,0.8801703453063965,0.018294047564268112,0.9529030323028564
94,0.20024159008806403,0.5472464561462402,0.8670827746391296,0.017426934093236923,0.951051652431488
95,0.19566951059933865,0.512424886226654,0.8755402565002441,0.01716562733054161,0.9541603326797485
96,0.1991891928694465,0.5344024896621704,0.870202362537384,0.01690913364291191,0.9507175087928772
97,0.20022845776243645,0.5001694560050964,0.8785169720649719,0.016535937786102295,0.9537374973297119
98,0.1884680027988824,0.501247763633728,0.8782550096511841,0.01586322672665119,0.9494933485984802
99,0.19573392831917966,0.5285962224006653,0.871612548828125,0.015366492792963982,0.9503009915351868
100,0.19088922012032886,0.5145081877708435,0.8750343322753906,0.014715949073433876,0.9473469853401184
101,0.1989156361104864,0.536612868309021,0.8696654438972473,0.014445198699831963,0.9478108882904053
102,0.19812131119948445,0.5314368605613708,0.8709226846694946,0.013964803889393806,0.9544379115104675
103,0.20028952554319845,0.5141952633857727,0.8751103281974792,0.013351256027817726,0.950167179107666
104,0.1939688538285819,0.5255689024925232,0.8723479509353638,0.012776965275406837,0.9503844976425171
105,0.19008761542764577,0.49396640062332153,0.8800235986709595,0.012281309813261032,0.9519923329353333
106,0.17991555493437883,0.5044381022453308,0.8774802088737488,0.011757858097553253,0.9508096575737
107,0.18607352786895,0.5555440783500671,0.8650673627853394,0.011455369181931019,0.9505764245986938
