field,中文名,score
system_energy_price_da,日前能量价格,0.1314152181148529
rmccp,调频容量出清价,0.11868966370820999
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.04080699384212494
gross_sched_interchange_mw,总计划交换,0.031714532524347305
gen_fuel_wind_pct,风电占比,0.031568899750709534
total_pjm_rt_load_mwh,实时负荷电量,0.027205608785152435
gen_fuel_oil_pct,燃油占比,0.027048606425523758
gen_fuel_gas_pct,燃气占比,0.026646321639418602
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.02545437030494213
total_pjm_rmccp_cr,调频容量信用额,0.024555249139666557
gen_fuel_multiple_fuels_mw,多燃料出力,0.0241487305611372
gen_fuel_storage_mw,储能出力,0.023546259850263596
gen_fuel_solar_pct,光伏占比,0.022975794970989227
gross_inadv_interchange_mw,总非计划交换,0.02174811065196991
gen_fuel_multiple_fuels_pct,多燃料占比,0.02172122709453106
prelim_load_avg_hourly,预估小时负荷,0.021049050614237785
gen_fuel_solar_mw,光伏出力,0.020677270367741585
gen_fuel_coal_pct,燃煤占比,0.020410526543855667
gen_fuel_coal_mw,燃煤出力,0.018275674432516098
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.017647258937358856
total_pjm_assigned_reg,调频分配量,0.017610499635338783
gen_fuel_other_renewables_pct,其他可再生占比,0.017421843484044075
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.01719304360449314
gen_fuel_hydro_pct,水电占比,0.01713889092206955
gen_fuel_nuclear_mw,核电出力,0.01689406856894493
da_as_ss_mw_primary_reserve,日前主用备用自调度,0.014375394210219383
gen_fuel_oil_mw,燃油出力,0.014291501604020596
gen_fuel_other_renewables_mw,其他可再生出力,0.01402735523879528
forecast_load_mw_latest_available,最新负荷预测,0.013924052938818932
gen_fuel_wind_mw,风电出力,0.01388122234493494
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.01374799758195877
da_as_nsr_mw_primary_reserve,非同步备用,0.01305759884417057
gen_fuel_gas_mw,燃气出力,0.012538198381662369
gen_fuel_nuclear_pct,核电占比,0.012216465547680855
gen_fuel_hydro_mw,水电出力,0.010423632338643074
da_as_as_mw_primary_reserve,日前主用备用实际量,0.010274923406541348
da_as_mcp_primary_reserve,日前主用备用出清价,0.00969783402979374
solar_generation_mw,光伏出力,0.009412521496415138
total_pjm_reg_purchases,调频购买量,0.009245095774531364
net_inadv_interchange_mw,净非计划交换,0.008702235296368599
total_pjm_loc_credit,机会成本信用,0.008611558005213737
rmpcp,调频性能出清价,0.007893827743828297
total_pjm_rmpcp_cr,调频性能信用额,0.007571639958769083
wind_generation_mw,风电出力,0.006799253169447184
total_pjm_self_sched_reg,调频自调度量,0.005743871908634901
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
