epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss
1,0.45217868593371524,0.5478212833404541,0.212715730678699,0.6303203105926514,0.753307124413692,0.753307124413692,0.0
2,0.26881919807060406,0.7311807870864868,0.13106584772410826,0.7722200155258179,0.37411133340374486,0.37411133340374486,0.0
3,0.21656803559571572,0.7834320068359375,0.15792573264391138,0.725540041923523,0.25899763880361476,0.25899763880361476,0.0
4,0.21104107845310352,0.7889589071273804,0.12106258118036771,0.7896047234535217,0.19093468850712958,0.19093468850712958,0.0
5,0.14054820358449158,0.8594517707824707,0.11085521454479909,0.8073441982269287,0.1894651688251738,0.1894651688251738,0.0
6,0.12938847119723176,0.8706115484237671,0.12418186148946606,0.7841837406158447,0.16139188214985925,0.16139188214985925,0.0
7,0.17316447464077186,0.8268355131149292,0.1583979331842828,0.7247194051742554,0.1463790257425139,0.1463790257425139,0.0
8,0.10086508695651371,0.8991349339485168,0.1197136531998517,0.7919490337371826,0.12740481327750316,0.12740481327750316,0.0
9,0.11480908064153202,0.8851909041404724,0.10505113655576347,0.8174310922622681,0.10683664083296134,0.10683664083296134,0.0
10,0.08349011274527766,0.9165098667144775,0.11601023263831782,0.7983852624893188,0.09757638116907769,0.09757638116907769,0.0
11,0.11161747323150209,0.8883825540542603,0.08415799980653768,0.8537414073944092,0.10359096991375634,0.10359096991375634,0.0
12,0.07166096767549873,0.9283390641212463,0.08130374187944321,0.8587018251419067,0.1324588789609577,0.1324588789609577,0.0
13,0.07132236031896394,0.9286776781082153,0.10260726878044718,0.8216782808303833,0.07251599498596085,0.07251599498596085,0.0
14,0.06531878221640824,0.934681236743927,0.07861541134373444,0.863373875617981,0.07610403012994373,0.07610403012994373,0.0
15,0.05957737144844324,0.9404226541519165,0.08102652875751984,0.8591836094856262,0.07246043912932834,0.07246043912932834,0.0
16,0.056640178437574185,0.9433598518371582,0.07776432965950268,0.8648529648780823,0.06222626606952953,0.06222626606952953,0.0
17,0.06560440849041116,0.9343956112861633,0.09045893522888059,0.842790961265564,0.0634763563164772,0.0634763563164772,0.0
18,0.07950689960668939,0.9204931259155273,0.08633694634346928,0.8499546051025391,0.05965675129558718,0.05965675129558718,0.0
19,0.05422818556841403,0.9457718133926392,0.08432091454969629,0.8534582853317261,0.05663738075415032,0.05663738075415032,0.0
20,0.050336674348082505,0.9496633410453796,0.09500177135611544,0.8348959684371948,0.06019127886730987,0.06019127886730987,0.0
21,0.0569040318613575,0.9430959820747375,0.06240851892635408,0.8915399312973022,0.057260855539004986,0.057260855539004986,0.0
22,0.04074550965022293,0.9592545032501221,0.07241560494464754,0.8741485476493835,0.04829528967442856,0.04829528967442856,0.0
23,0.04084848341852438,0.9591515064239502,0.07274161299077295,0.8735820055007935,0.045564486997871224,0.045564486997871224,0.0
24,0.044403729341571836,0.9555962681770325,0.07452312960834583,0.8704859018325806,0.06448227449367853,0.06448227449367853,0.0
25,0.04865733409353015,0.9513426423072815,0.06557422877777731,0.8860381841659546,0.04977363837466587,0.04977363837466587,0.0
26,0.03774157725310082,0.9622583985328674,0.0676257191793766,0.8824729323387146,0.05039866662049321,0.05039866662049321,0.0
27,0.04099483448908324,0.9590051770210266,0.0731306902115892,0.8729058504104614,0.04081967143657313,0.04081967143657313,0.0
28,0.041478339648037627,0.9585216641426086,0.0759898717032473,0.8679368495941162,0.06041159816647501,0.06041159816647501,0.0
29,0.03561732618700824,0.9643826484680176,0.06834609374665178,0.8812209963798523,0.06077981781758635,0.06077981781758635,0.0
30,0.04218587458409329,0.9578141570091248,0.08407206685429938,0.8538907170295715,0.048587317538712656,0.048587317538712656,0.0
31,0.03663023161750875,0.9633697867393494,0.07986130064819008,0.8612086772918701,0.038143896588005696,0.038143896588005696,0.0
32,0.030008108953431725,0.96999192237854,0.06743312704024791,0.8828076124191284,0.03371170564578785,0.03371170564578785,0.0
33,0.04181273669483244,0.9581872820854187,0.06766877977444404,0.8823981285095215,0.043538094559665924,0.043538094559665924,0.0
34,0.030937168970249427,0.9690628051757812,0.07186989879900045,0.8750969171524048,0.03516049021293788,0.03516049021293788,0.0
