目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,95%,8,DGatingDNN,DGatingDNN,0.8680625430789113,0.8949160072394289,48,gen_fuel_nuclear_mw|system_energy_price_da|gen_fuel_coal_pct|gen_fuel_nuclear_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_other_renewables_mw|gen_fuel_oil_pct
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,95%,8,DGatingDNN,STG,0.8272459437891558,0.8949160072394289,48,gen_fuel_gas_pct|da_as_as_mw_synchronized_reserve|da_as_ss_mw_primary_reserve|gen_fuel_multiple_fuels_pct|total_pjm_assigned_reg|gen_fuel_coal_pct|system_energy_price_da|da_as_as_mw_primary_reserve
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,95%,8,DGatingDNN,LassoNet,0.8179153872717313,0.8949160072394289,48,gen_fuel_nuclear_mw|system_energy_price_da|da_as_as_mw_primary_reserve|gen_fuel_multiple_fuels_mw|gen_fuel_hydro_mw|da_as_mcp_synchronized_reserve|da_as_as_req_mw_synchronized_reserve|total_pjm_rmpcp_cr
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,95%,8,DGatingDNN,XGBoost,0.8183804268035944,0.8949160072394289,48,da_as_mcp_primary_reserve|da_as_as_mw_primary_reserve|da_as_mcp_synchronized_reserve|gen_fuel_nuclear_mw|gen_fuel_gas_mw|system_energy_price_da|da_as_as_req_mw_primary_reserve|forecast_load_mw_latest_available
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,95%,8,DGatingDNN,Lasso,0.8323864942633299,0.8949160072394289,48,gen_fuel_nuclear_mw|system_energy_price_da|da_as_as_mw_primary_reserve|gen_fuel_multiple_fuels_mw|gen_fuel_oil_mw|gen_fuel_hydro_mw|da_as_as_req_mw_primary_reserve|total_pjm_rmpcp_cr
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,95%,8,DGatingDNN,Pearson,0.8105606923109966,0.8949160072394289,48,gen_fuel_nuclear_mw|system_energy_price_da|da_as_as_mw_primary_reserve|da_as_mcp_synchronized_reserve|gen_fuel_multiple_fuels_pct|gen_fuel_oil_pct|da_as_mcp_primary_reserve|gen_fuel_multiple_fuels_mw
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,97%,10,DGatingDNN,DGatingDNN,0.8808752288993228,0.8949160072394289,48,gen_fuel_nuclear_mw|system_energy_price_da|gen_fuel_coal_pct|gen_fuel_nuclear_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_other_renewables_mw|gen_fuel_oil_pct|wind_generation_mw|da_as_as_req_mw_primary_reserve
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,97%,10,DGatingDNN,STG,0.8337426769985223,0.8949160072394289,48,gen_fuel_gas_pct|da_as_as_mw_synchronized_reserve|da_as_ss_mw_primary_reserve|gen_fuel_multiple_fuels_pct|total_pjm_assigned_reg|gen_fuel_coal_pct|system_energy_price_da|da_as_as_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|gen_fuel_oil_mw
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,97%,10,DGatingDNN,LassoNet,0.8391048413989739,0.8949160072394289,48,gen_fuel_nuclear_mw|system_energy_price_da|da_as_as_mw_primary_reserve|gen_fuel_multiple_fuels_mw|gen_fuel_hydro_mw|da_as_mcp_synchronized_reserve|da_as_as_req_mw_synchronized_reserve|total_pjm_rmpcp_cr|gen_fuel_oil_mw|da_as_as_mw_synchronized_reserve
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,97%,10,DGatingDNN,XGBoost,0.8397448979727365,0.8949160072394289,48,da_as_mcp_primary_reserve|da_as_as_mw_primary_reserve|da_as_mcp_synchronized_reserve|gen_fuel_nuclear_mw|gen_fuel_gas_mw|system_energy_price_da|da_as_as_req_mw_primary_reserve|forecast_load_mw_latest_available|gen_fuel_multiple_fuels_mw|total_pjm_rmpcp_cr
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,97%,10,DGatingDNN,Lasso,0.8378861218122752,0.8949160072394289,48,gen_fuel_nuclear_mw|system_energy_price_da|da_as_as_mw_primary_reserve|gen_fuel_multiple_fuels_mw|gen_fuel_oil_mw|gen_fuel_hydro_mw|da_as_as_req_mw_primary_reserve|total_pjm_rmpcp_cr|gen_fuel_solar_mw|da_as_mcp_synchronized_reserve
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,97%,10,DGatingDNN,Pearson,0.8387078135225013,0.8949160072394289,48,gen_fuel_nuclear_mw|system_energy_price_da|da_as_as_mw_primary_reserve|da_as_mcp_synchronized_reserve|gen_fuel_multiple_fuels_pct|gen_fuel_oil_pct|da_as_mcp_primary_reserve|gen_fuel_multiple_fuels_mw|gen_fuel_oil_mw|da_as_as_req_mw_primary_reserve
