wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0024404442,0.0025377779,0.059456844,0.14858343,0.007356081,0.008350397,0.13036762,0.008049911,0.0012211471,0.03722222,0.0023337689,0.01892861,0.007594228,0.002476965,0.005466599,0.0013694233,0.24295233,0.008722948,0.0046169707,0.0015972385,0.001723097,0.0017235983,0.0036942642,0.0024047638,0.010069223,0.0016979018,0.0038856775,0.0038977466,0.0028611652,0.008536912,0.006855482,0.003649452,0.0035133075,0.0058997204,0.019547971,0.0023490188,0.0015964778,0.13526502,0.0041333656,0.0034512256,0.0027700725,0.028706947,0.0020951123
0.0008556979,0.00092115655,0.038789622,0.123446375,0.003619096,0.0052383216,0.120015986,0.0038173457,0.00041701942,0.027775532,0.0009046382,0.012838882,0.0034613733,0.0009294806,0.002397255,0.00048467043,0.23126929,0.0042355224,0.001964656,0.0005641836,0.0006036201,0.00063438783,0.001619753,0.00093423034,0.010316846,0.0006195962,0.0017354995,0.0016528342,0.0011991767,0.0040789945,0.003140933,0.0014640178,0.0013978705,0.0027886336,0.01749085,0.0008906151,0.0005755041,0.11811628,0.0018094408,0.0014736418,0.001099129,0.025850272,0.0007727953
0.00026366583,0.00030134644,0.02440576,0.10139787,0.0014741166,0.0027401177,0.111773305,0.0016547607,0.00012879352,0.020280467,0.0003157781,0.008040841,0.0014676607,0.00031177397,0.00092333165,0.00014963611,0.22084199,0.0018976051,0.0007736846,0.00018073311,0.00019001965,0.00021325065,0.00063465146,0.00033294284,0.011938261,0.00020405631,0.0006223823,0.0006478859,0.0004406707,0.0018081204,0.0013293212,0.0005334418,0.00050371716,0.0011825619,0.017246295,0.00030383823,0.00018863686,0.102485605,0.0007218806,0.00055233215,0.00040066172,0.024041578,0.00025684357
7.1844486e-05,8.8645764e-05,0.014858215,0.0827226,0.0005073488,0.001203782,0.10473699,0.0006545534,3.572754e-05,0.015151534,9.890681e-05,0.0044136345,0.00057541253,9.381967e-05,0.00031602255,4.0860396e-05,0.21243736,0.0007814234,0.00028048264,5.2173684e-05,5.3586227e-05,6.492302e-05,0.00022099112,0.00010810855,0.012328515,6.0464e-05,0.00018746579,0.00023246049,0.0001423536,0.0007361363,0.00051916623,0.00017649577,0.00016452055,0.00043567587,0.015928062,9.3524315e-05,5.586744e-05,0.09130589,0.0002603425,0.00018135739,0.00013348862,0.022439018,7.675896e-05
1.7320328e-05,2.3329598e-05,0.008792549,0.06661625,0.00015257456,0.00041733,0.09849584,0.00023581192,8.83715e-06,0.011482139,2.7802731e-05,0.0019623106,0.0002069859,2.527973e-05,9.727098e-05,9.86104e-06,0.20728643,0.00029468565,9.29248e-05,1.347519e-05,1.3469294e-05,1.7788932e-05,6.897898e-05,3.176921e-05,0.012452039,1.6049631e-05,4.9667895e-05,7.5990065e-05,4.089656e-05,0.00027560157,0.0001860104,5.283517e-05,4.8558188e-05,0.00013981103,0.015906982,2.5843301e-05,1.4843054e-05,0.08331336,8.503575e-05,5.2898642e-05,4.031868e-05,0.021239394,2.0550633e-05
3.6801412e-06,5.4567504e-06,0.0050450345,0.05332671,4.077821e-05,0.000121600635,0.094678044,7.740547e-05,1.9329532e-06,0.008644875,6.9843445e-06,0.00076101633,6.7963374e-05,6.0674292e-06,2.693726e-05,2.0960795e-06,0.19806196,0.000101710626,2.7978227e-05,3.0896817e-06,2.9976993e-06,4.352988e-06,1.9276278e-05,8.388824e-06,0.011526718,3.790729e-06,1.1655655e-05,2.2504328e-05,1.0444078e-05,9.4586154e-05,6.088513e-05,1.4229794e-05,1.287818e-05,3.9576702e-05,0.01406387,6.377155e-06,3.5106032e-06,0.07470734,2.5032135e-05,1.3669524e-05,1.0971737e-05,0.020980392,4.8969855e-06
6.8340813e-07,1.1255139e-06,0.0027941046,0.042322304,9.709477e-06,3.0903913e-05,0.0915855,2.3039469e-05,3.7063367e-07,0.00685348,1.5571011e-06,0.00025117333,2.0249834e-05,1.2871939e-06,6.6805346e-06,3.8942395e-07,0.19308455,3.1970143e-05,7.601277e-06,6.236708e-07,5.857045e-07,9.434551e-07,4.8180564e-06,1.9753686e-06,0.010976744,7.9033134e-07,2.4113808e-06,6.0037337e-06,2.3675816e-06,2.9623287e-05,1.8110628e-05,3.4234074e-06,3.046766e-06,9.95959e-06,0.014169433,1.3945539e-06,7.330598e-07,0.06959343,6.6210378e-06,3.1294746e-06,2.6698674e-06,0.01993131,1.030686e-06
1.0988856e-07,2.0291026e-07,0.0014756536,0.03298724,2.0451093e-06,6.9263933e-06,0.08600509,6.187967e-06,6.17126e-08,0.0056653228,3.0552832e-07,7.3246876e-05,5.44177e-06,2.392904e-07,1.4720637e-06,6.264564e-08,0.18725595,9.111851e-06,1.8500449e-06,1.0982502e-07,9.954274e-08,1.7955377e-07,1.0701406e-06,4.1141504e-07,0.0098132575,1.4416351e-07,4.3618002e-07,1.4318886e-06,4.728838e-07,8.413606e-06,4.862021e-06,7.2984096e-07,6.3781266e-07,2.2232775e-06,0.01393404,2.6794962e-07,1.3394457e-07,0.06591051,1.5636502e-06,6.309798e-07,5.763217e-07,0.018860655,1.8994768e-07
1.5139662e-08,3.166288e-08,0.0007350722,0.025310157,3.779847e-07,1.3659022e-06,0.08282384,1.4889732e-06,8.831431e-09,0.0050846855,5.2279038e-08,1.9212408e-05,1.3101866e-06,3.8608466e-08,2.857831e-07,8.634833e-09,0.18100855,2.3385235e-06,4.0016053e-07,1.6704487e-08,1.4566779e-08,2.9722118e-08,2.0952653e-07,7.511628e-08,0.009375812,2.2784779e-08,6.831301e-08,3.0286955e-07,8.24897e-08,2.1522021e-06,1.1698273e-06,1.3668419e-07,1.17104626e-07,4.3749355e-07,0.014436299,4.4813554e-08,2.120883e-08,0.061732925,3.2713336e-07,1.1110108e-07,1.0940315e-07,0.018624324,3.035817e-08
1.7666635e-09,4.230963e-09,0.0003411405,0.019335043,6.071667e-08,2.3534085e-07,0.07903756,3.1859346e-07,1.0740296e-09,0.0041988115,7.722411e-09,4.500954e-06,2.8045088e-07,5.3500466e-09,4.8427015e-08,1.0081035e-09,0.17760068,5.3667515e-07,7.625934e-08,2.1708413e-09,1.815112e-09,4.2351327e-09,3.5833178e-08,1.1906881e-08,0.009691346,3.087172e-09,9.164988e-09,5.6328446e-08,1.24429995e-08,4.9205613e-07,2.502622e-07,2.2273369e-08,1.8675935e-08,7.5222545e-08,0.012946517,6.457262e-09,2.8794214e-09,0.06023045,6.011637e-08,1.6924606e-08,1.8091702e-08,0.01835207,4.163616e-09
1.724096e-10,4.784908e-10,0.00014836877,0.01458204,8.388102e-09,3.5084746e-08,0.07824592,6.009153e-08,1.09635426e-10,0.0042084106,9.739297e-10,9.361965e-07,5.2919134e-08,6.294468e-10,7.090355e-09,9.843344e-11,0.1720013,1.09220686e-07,1.26844775e-08,2.3817995e-10,1.9024851e-10,5.1362276e-10,5.299074e-09,1.6213366e-09,0.0090943705,3.5444506e-10,1.0410267e-09,9.124095e-09,1.6054323e-09,9.973165e-08,4.7192962e-08,3.1254168e-09,2.5599567e-09,1.1189028e-08,0.012494585,7.9267576e-10,3.3131498e-10,0.05841467,9.611831e-09,2.2069253e-09,2.5794986e-09,0.016776914,4.843961e-10
1.3876852e-11,4.521262e-11,5.998827e-05,0.010916787,9.852464e-10,4.476332e-09,0.07437687,9.897256e-09,9.2668095e-12,0.0042159134,1.03606554e-10,1.714477e-07,8.719756e-09,6.2089014e-11,8.870554e-10,7.927272e-12,0.16859841,1.9535596e-08,1.8227035e-09,2.177616e-11,1.654989e-11,5.2363454e-11,6.7017814e-10,1.874669e-10,0.008865673,3.404578e-11,9.8835336e-11,1.2738469e-09,1.7506722e-10,1.7759591e-08,7.770847e-09,3.7336698e-10,2.9813244e-10,1.4240698e-09,0.012514203,8.1885394e-11,3.18997e-11,0.055923466,1.3231352e-09,2.4343727e-10,3.135423e-10,0.016720353,4.7201836e-11
9.0718004e-13,3.5193382e-12,2.252084e-05,0.008001773,9.7157844e-11,4.8293053e-10,0.07221144,1.4088404e-09,6.389438e-13,0.004448958,9.1740626e-12,2.7381127e-08,1.241816e-09,5.064323e-12,9.368135e-11,5.185608e-13,0.16477834,3.0410914e-09,2.2374304e-10,1.6353701e-12,1.1774014e-12,4.4270672e-12,7.161539e-11,1.8173347e-11,0.008535706,2.6978508e-12,7.733189e-12,1.5155142e-10,1.5924597e-11,2.75138e-09,1.1058403e-09,3.7501755e-11,2.9128443e-11,1.5322636e-10,0.012379297,7.0229573e-12,2.53432e-12,0.053243723,1.5502176e-10,2.242146e-11,3.2091826e-11,0.016180191,3.7993003e-12
4.7363724e-14,2.2219149e-13,7.820062e-06,0.005606159,7.933485e-12,4.3479262e-11,0.07038579,1.7137936e-10,3.5351e-14,0.0048945164,6.663668e-13,3.7736387e-09,1.5113921e-10,3.3641896e-13,8.24118e-12,2.709248e-14,0.15894867,4.0763926e-10,2.3176218e-11,9.929857e-14,6.740109e-14,3.0579087e-13,6.381147e-12,1.456646e-12,0.00893635,1.7366815e-13,4.9098545e-13,1.5173819e-11,1.1910532e-12,3.6689e-10,1.3447901e-10,3.124016e-12,2.3546581e-12,1.3755297e-11,0.0114566805,4.9271904e-13,1.6360028e-13,0.052021027,1.526517e-11,1.6998576e-12,2.7286606e-12,0.015648514,2.4876775e-13
1.938518e-15,1.1184816e-14,2.4985372e-06,0.0037711884,5.283433e-13,3.2198534e-12,0.06780332,1.7597522e-11,1.5412338e-15,0.0055327206,3.907303e-14,4.4368217e-10,1.5527885e-11,1.7899072e-14,5.951261e-13,1.1096762e-15,0.15486997,4.650515e-11,1.9987304e-12,4.7907074e-15,3.0497205e-15,1.6975406e-14,4.6725747e-13,9.5067746e-14,0.0077926856,8.929055e-15,2.4867378e-14,1.2611808e-12,7.209805e-14,4.1620554e-11,1.3803877e-11,2.1261641e-13,1.5510381e-13,1.015439e-12,0.011019823,2.7820365e-14,8.43718e-15,0.0501179,1.2460489e-12,1.04425156e-13,1.898899e-13,0.015075708,1.3029299e-14
6.093058e-17,4.4052339e-16,7.302575e-07,0.0023865476,2.8222077e-14,1.9304175e-13,0.06547661,1.5047969e-12,5.1899413e-17,0.0052744076,1.8171154e-15,4.3947405e-11,1.3286238e-12,7.488053e-16,3.471627e-14,3.4907138e-17,0.14996219,4.458231e-12,1.4140945e-13,1.8015401e-16,1.069385e-16,7.437855e-16,2.7672477e-14,4.967783e-15,0.00800092,3.598763e-16,9.859839e-16,8.572033e-14,3.4712077e-15,3.965586e-12,1.1799656e-12,1.1628724e-14,8.186908e-15,6.0670686e-14,0.0104708625,1.24169e-15,3.4118564e-16,0.04910065,8.304446e-14,5.1089267e-15,1.0640251e-14,0.015024844,5.358312e-16
1.4376391e-18,1.3295132e-17,1.9397123e-07,0.00141724,1.1871436e-15,9.207493e-15,0.06369487,1.05587116e-13,1.32023e-18,0.0061100884,6.573049e-17,3.617217e-12,9.328657e-14,2.4135607e-17,1.6072502e-15,8.2435336e-19,0.14614578,3.541536e-13,8.075659e-15,5.169513e-18,2.8431926e-18,2.5213504e-17,1.3024026e-15,2.0402628e-16,0.007887268,1.1137527e-17,2.9974666e-17,4.686454e-15,1.3039575e-16,3.1293032e-13,8.2761794e-14,5.0189937e-16,3.3993812e-16,2.8830166e-15,0.01019577,4.29478e-17,1.0597495e-17,0.048053138,4.44422e-15,1.9529949e-16,4.715032e-16,0.014632315,1.6951727e-17
2.4826811e-20,3.004452e-19,4.6484665e-08,0.0007748884,3.8534517e-17,3.4272173e-16,0.061551794,5.9812444e-15,2.4753297e-20,0.005797385,1.8099808e-18,2.4369883e-13,5.288214e-15,5.860183e-19,5.791495e-17,1.4249706e-20,0.14166196,2.2957839e-14,3.6568427e-16,1.1055801e-19,5.5944086e-20,6.468152e-19,4.7778978e-17,6.4522036e-18,0.007631613,2.5868696e-19,6.827744e-19,2.0237986e-16,3.741556e-18,2.013953e-14,4.6862263e-15,1.6754696e-17,1.0879464e-17,1.0687643e-16,0.010135866,1.1262263e-18,2.4712067e-19,0.04663842,1.8750959e-16,5.7116966e-18,1.6198549e-17,0.014228419,4.032957e-19
3.0506468e-22,4.9549124e-21,9.971608e-09,0.00039456063,9.438037e-19,9.745609e-18,0.059828933,2.6869293e-16,3.3281388e-22,0.0058655636,3.7045012e-20,1.32185175e-14,2.3774433e-16,1.0453527e-20,1.5896243e-18,1.7528194e-22,0.1387674,1.1941764e-15,1.28744144e-17,1.71669e-21,7.9298424e-22,1.225289e-20,1.3372949e-18,1.5359766e-19,0.0075981147,4.3960966e-21,1.13585025e-20,6.766218e-18,8.0100106e-20,1.0393818e-15,2.1041851e-16,4.2310376e-19,2.6238546e-19,3.0256983e-18,0.009666186,2.1852613e-20,4.2177754e-21,0.04551904,6.112315e-18,1.2484761e-19,4.220741e-19,0.0138792265,7.035754e-21
2.584277e-24,5.795205e-23,1.8983732e-09,0.00018673087,1.7012858e-20,2.0677854e-19,0.05907039,9.3852566e-18,3.1119579e-24,0.006135264,5.487775e-22,5.668362e-16,8.311238e-18,1.3323165e-22,3.2450337e-20,1.4865879e-24,0.13488992,4.8927644e-17,3.448289e-19,1.8795842e-23,7.85687e-24,1.6678361e-22,2.7887936e-20,2.6839939e-21,0.0073357476,5.3132243e-23,1.3411718e-22,1.7129773e-19,1.2463789e-21,4.2222918e-17,7.3459875e-18,7.885847e-21,4.6506816e-21,6.388824e-20,0.009227734,3.0536364e-22,5.1219375e-23,0.045031484,1.5052842e-19,1.9873438e-21,8.14042e-21,0.013811435,8.751372e-23
1.4565458e-26,4.65513e-25,3.177647e-10,8.217063e-05,2.1952734e-22,3.1889592e-21,0.05761739,2.4940217e-19,1.9550673e-26,0.0060279854,5.7120223e-24,1.8834735e-17,2.2106435e-19,1.175986e-24,4.797634e-22,8.389413e-27,0.13205086,1.5470655e-18,6.85921e-21,1.4043239e-25,5.2603427e-26,1.5822389e-24,4.2203864e-22,3.347494e-23,0.0072643072,4.4245132e-25,1.0886318e-24,3.2040819e-21,1.3690856e-23,1.3226971e-18,1.9510209e-19,1.0554321e-22,5.891398e-23,9.800937e-22,0.009312325,2.9814669e-24,4.2874753e-25,0.044021305,2.731963e-21,2.2380501e-23,1.1310449e-22,0.013438618,7.520858e-25
5.2465714e-29,2.4771153e-27,4.629449e-11,3.36874e-05,1.9658002e-24,3.471696e-23,0.056873582,4.9219557e-21,7.9373874e-29,0.005977714,4.0407582e-26,4.743013e-19,4.3670794e-21,6.940962e-27,4.986983e-24,3.026181e-29,0.12877923,3.690714e-20,9.8651884e-23,6.900415e-28,2.290727e-28,1.0109078e-26,4.5004562e-24,2.8878327e-25,0.0066846986,2.4495395e-27,5.859788e-27,4.3084172e-23,1.02748184e-25,3.1235946e-20,3.847991e-21,9.837373e-25,5.169961e-25,1.0608264e-23,0.008676528,1.9660485e-26,2.3872972e-27,0.04316928,3.5543744e-23,1.7261656e-25,1.098343e-24,0.013081124,4.3105436e-27
1.1536565e-31,8.3821256e-30,5.8056264e-12,1.2842311e-05,1.17974225e-26,2.5819873e-25,0.055677578,7.0226424e-23,1.9922669e-31,0.0055099414,1.8712092e-28,8.831954e-21,6.237763e-23,2.632985e-29,3.5254225e-26,6.6646133e-32,0.1257273,6.4783353e-22,9.956551e-25,2.1384539e-30,6.212763e-31,4.184711e-29,3.271931e-26,1.663487e-27,0.006628797,8.658994e-30,2.0081241e-29,4.0393578e-25,5.077876e-28,5.422432e-22,5.4866443e-23,6.169391e-27,3.0344854e-27,7.839652e-26,0.008199074,8.426823e-29,8.492382e-30,0.041157056,3.2140764e-25,8.79118e-28,7.2054725e-27,0.012829158,1.5830801e-29
1.4690573e-34,1.7214728e-32,6.1919767e-13,4.54204e-06,4.561627e-29,1.2643173e-27,0.054715026,7.0303343e-25,2.938439e-34,0.0056917835,5.435999e-31,1.1832585e-22,6.2520865e-25,6.1360594e-32,1.632538e-28,8.501406e-35,0.12284885,8.136445e-24,6.818941e-27,3.984453e-33,9.985532e-34,1.0740641e-31,1.5626284e-28,6.1480333e-30,0.0063078515,1.8664298e-32,4.1823983e-32,2.5513732e-27,1.5849664e-30,6.728229e-24,5.488649e-25,2.5039972e-29,1.1449457e-29,3.8120945e-28,0.008218112,2.2476522e-31,1.8433443e-32,0.040219493,1.9510637e-27,2.8365495e-30,3.0732335e-29,0.012437571,3.559571e-32
1.0189877e-37,2.0336451e-35,5.5430764e-14,1.4827721e-06,1.0865905e-31,3.909112e-30,0.053558443,4.7749473e-27,2.4012668e-37,0.005254926,9.436167e-34,1.1062242e-24,4.2519607e-27,8.3415094e-35,4.745956e-31,5.908296e-38,0.12143606,7.0869624e-26,3.051427e-29,4.2240856e-36,8.980182e-37,1.6251999e-34,4.7000755e-31,1.3931377e-32,0.0065112566,2.3265917e-35,5.018429e-35,1.0444e-29,2.9790237e-33,5.78305e-26,3.724862e-27,6.2929485e-32,2.654464e-32,1.1695994e-30,0.008055796,3.5491862e-34,2.3157183e-35,0.039709065,7.6448285e-30,5.530899e-33,8.158586e-32,0.012591879,4.6503885e-35
3.5824e-41,1.29827e-38,4.1054315e-15,4.4445954e-07,1.5145395e-34,7.275577e-33,0.052588128,2.1184658e-29,1.01476e-40,0.0055847117,9.252704e-37,6.973342e-27,1.8891673e-29,6.2289415e-38,8.250348e-34,2.0816e-41,0.117762044,4.1333216e-28,8.547145e-32,2.389277e-39,4.22507e-40,1.3675882e-37,8.484696e-34,1.8370995e-35,0.006562417,1.577145e-38,3.2599796e-38,2.65126e-32,3.191348e-36,3.323973e-28,1.6511216e-29,9.308822e-35,3.5904247e-35,2.1583426e-33,0.007944037,3.1319532e-37,1.5834343e-38,0.038991433,1.8491107e-32,6.172138e-36,1.282476e-34,0.012193929,3.3219748e-38
6e-45,4.16e-42,2.4762963e-16,1.2155792e-07,1.1637628e-37,7.714488e-36,0.0510749,5.881009e-32,2.1e-44,0.005078643,4.79959e-40,2.8513336e-29,5.252835e-32,2.381e-41,8.108408e-37,3e-45,0.11467161,1.5514112e-30,1.4267288e-34,6.68e-43,9.7e-44,5.977e-41,8.696184e-37,1.3269628e-38,0.006426263,5.408e-42,1.0654e-41,3.968256e-35,1.827666e-39,1.2277254e-30,4.5791588e-32,7.6431667e-38,2.667955e-38,2.2669298e-36,0.0077254996,1.44369e-40,5.482e-42,0.038443413,2.6231676e-35,3.699918e-39,1.1267782e-37,0.012012399,1.208e-41
0.0,0.0,1.1955293e-17,3.012351e-08,4.5964e-41,4.370364e-39,0.05049807,9.725005e-35,0.0,0.0054209824,1.22e-43,7.2367423e-32,8.7016067e-35,4e-45,4.21945e-40,0.0,0.11257201,3.5821163e-33,1.3410082e-37,0.0,0.0,1.3e-44,4.7429e-40,4.889e-42,0.006264367,1e-45,1e-45,3.303128e-38,5.18e-43,2.7847981e-33,7.5640657e-35,3.2517e-41,1.0148e-41,1.270686e-39,0.008045731,3.2e-44,1e-45,0.037510507,2.056834e-38,1.106e-42,5.1719e-41,0.012135529,1e-45
0.0,0.0,4.532728e-19,6.712472e-09,8e-45,1.226e-42,0.04950908,9.0500984e-38,0.0,0.005491848,0.0,1.0839717e-34,8.1136437e-38,0.0,1.08e-43,0.0,0.110484086,4.8310382e-36,6.6422e-41,0.0,0.0,0.0,1.28e-43,1e-45,0.00622925,0.0,0.0,1.4279e-41,0.0,3.6823548e-36,7.0306686e-38,7e-45,1e-45,3.52e-43,0.0075917547,0.0,0.0,0.03691338,8.315e-42,0.0,1.1e-44,0.011844501,0.0
0.0,0.0,1.3215319e-20,1.3338713e-09,0.0,0.0,0.049101323,4.435e-41,0.0,0.0054039136,0.0,9.039066e-38,3.9849e-41,0.0,0.0,0.0,0.108100355,3.583786e-39,1.5e-44,0.0,0.0,0.0,0.0,0.0,0.006045402,0.0,0.0,3e-45,0.0,2.672216e-39,3.4407e-41,0.0,0.0,0.0,0.007599818,0.0,0.0,0.036358614,1e-45,0.0,0.0,0.011881773,0.0
0.0,0.0,2.8948345e-22,2.3424734e-10,0.0,0.0,0.04869922,1.1e-44,0.0,0.0050695627,0.0,3.9189e-41,1e-44,0.0,0.0,0.0,0.105610244,1.362e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0058125965,0.0,0.0,0.0,0.0,9.91e-43,8e-45,0.0,0.0,0.0,0.0072922595,0.0,0.0,0.034842543,0.0,0.0,0.0,0.011406405,0.0
