area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
-1.5958887,-1.668368,-1.7430624,-1.8872945,2.1499808,-1.6367716,2.316588,-1.7355644,-1.7018712,2.4251695,2.1626527,-1.7400197,2.2621322,-1.7114412,-1.6743884,2.4365842,2.3342395,2.1846316,2.3038292,2.3976862
-1.592635,-1.6774777,-1.751455,-1.8973526,2.1510181,-1.6473945,2.316589,-1.7409555,-1.7111101,2.4251695,2.162619,-1.7505562,2.2702734,-1.7448002,-1.6736132,2.4365842,2.3342395,2.1965847,2.3131351,2.4103181
-1.5879859,-1.6866693,-1.7599419,-1.9073502,2.1514554,-1.6580175,2.3140118,-1.7465235,-1.7204126,2.4251695,2.1625855,-1.7610564,2.2769034,-1.7481569,-1.6825382,2.4365842,2.3342395,2.1988206,2.330992,2.4103181
-1.5860171,-1.6959345,-1.7685165,-1.9172899,2.149018,-1.6686381,2.314633,-1.7522671,-1.7297711,2.4251695,2.1745188,-1.7715169,2.278234,-1.7516737,-1.6915529,2.4365842,2.3342395,2.1988368,2.330992,2.4103181
-1.6156474,-1.7052668,-1.7771723,-1.927171,2.1527894,-1.6764551,2.3218656,-1.7581834,-1.7391803,2.4251695,2.1754022,-1.7819381,2.2857215,-1.7553533,-1.7006488,2.4365842,2.337126,2.1987185,2.330992,2.4103181
-1.6208302,-1.7146585,-1.7859015,-1.9369955,2.1573207,-1.6872054,2.3218656,-1.7642694,-1.7486324,2.4251695,2.1785421,-1.7923179,2.290764,-1.7591989,-1.7098199,2.444883,2.3527277,2.1986735,2.3312616,2.4103181
-1.6261053,-1.724104,-1.7946988,-1.9467645,2.1720555,-1.6979316,2.3218288,-1.7705214,-1.7581232,2.4251695,2.19367,-1.8026551,2.2924962,-1.7632132,-1.7457063,2.4477625,2.3527277,2.1986399,2.3353274,2.4103181
-1.6315719,-1.7335969,-1.803557,-1.956477,2.187087,-1.7086298,2.3218288,-1.7769358,-1.7676457,2.4251695,2.1865144,-1.8129486,2.3224792,-1.7673981,-1.7493734,2.4477625,2.3527277,2.204508,2.3355541,2.4103181
-1.6372283,-1.7431298,-1.8124703,-1.9661355,2.1870944,-1.7192967,2.3218288,-1.7835081,-1.7771962,2.4251695,2.1979127,-1.8231984,2.3224816,-1.7717553,-1.7528805,2.4477625,2.3763363,2.204044,2.3355541,2.4242568
-1.6507392,-1.7526982,-1.8214321,-1.9757406,2.1870944,-1.7299309,2.3321407,-1.7902334,-1.786768,2.4251695,2.197879,-1.8334023,2.3276098,-1.7762862,-1.7565509,2.4477625,2.3763363,2.2266889,2.3582022,2.4243166
-1.6563162,-1.7622955,-1.8304384,-1.9852928,2.186773,-1.7405301,2.3433142,-1.7971067,-1.7963564,2.4251695,2.2247713,-1.8435602,2.3315115,-1.7809913,-1.760387,2.4477625,2.3763363,2.2266622,2.3582022,2.4243166
-1.6620656,-1.7719173,-1.8394821,-1.9947929,2.1868353,-1.7510912,2.3552468,-1.8041222,-1.8059541,2.4251695,2.2248518,-1.8536723,2.3315115,-1.7858707,-1.7643915,2.4477625,2.3763363,2.2360446,2.3582022,2.4243166
-1.6679999,-1.781558,-1.8485583,-2.0042422,2.1897151,-1.761614,2.355268,-1.8112745,-1.8155676,2.4396741,2.2283223,-1.8637378,2.3315115,-1.7909244,-1.7685663,2.4477625,2.379098,2.236011,2.3582022,2.4552503
-1.6741168,-1.7912123,-1.8576617,-2.0136395,2.188982,-1.7720968,2.3723822,-1.8185579,-1.8251821,2.440486,2.2519994,-1.8737558,2.3315115,-1.7961513,-1.7729135,2.4477625,2.3790627,2.2359774,2.3582022,2.455259
-1.6804131,-1.8008772,-1.8667885,-2.0229886,2.2252405,-1.7825367,2.3738205,-1.8259656,-1.8347965,2.440486,2.2519994,-1.8837261,2.3315115,-1.8167593,-1.7774338,2.4477625,2.3790627,2.2359438,2.3582022,2.455259
-1.6868854,-1.8105421,-1.8759339,-2.0322864,2.2310996,-1.7929343,2.3753352,-1.833492,-1.844411,2.440486,2.2519994,-1.8936492,2.3315115,-1.8294404,-1.782128,2.4477625,2.3790627,2.2411954,2.3829713,2.455259
-1.6935296,-1.820207,-1.8850945,-2.0415397,2.231156,-1.8032879,2.3753352,-1.8411301,-1.8540108,2.440486,2.2519994,-1.903525,2.3551378,-1.8324445,-1.7869968,2.4477625,2.3963017,2.2411618,2.3841875,2.455259
-1.7003412,-1.8298719,-1.8942667,-2.0507402,2.236077,-1.8135958,2.3936536,-1.8488743,-1.8636074,2.440486,2.2718387,-1.9133533,2.3557072,-1.8355963,-1.7920394,2.4477625,2.3963087,2.2509465,2.3841875,2.455259
-1.7073151,-1.8395368,-1.9034442,-2.0598977,2.230993,-1.8238583,2.385455,-1.8567173,-1.8731883,2.4670959,2.2775908,-1.9231341,2.3557072,-1.8388995,-1.797255,2.4477625,2.3963087,2.2764297,2.3841875,2.455259
-1.7144461,-1.8491949,-1.9126216,-2.0690074,2.2371194,-1.8340746,2.3854413,-1.8646538,-1.8827554,2.4670959,2.2974598,-1.9328668,2.3557072,-1.8423569,-1.8026425,2.4477625,2.3963087,2.2652595,2.382803,2.455259
-1.7217284,-1.8588426,-1.9217991,-2.0780706,2.2336202,-1.8442436,2.3854413,-1.8726763,-1.8923062,2.4670959,2.3100905,-1.9425521,2.3557072,-1.845972,-1.8081995,2.4477625,2.4101176,2.264153,2.382803,2.4518569
-1.7291563,-1.8684739,-1.9309765,-2.0870917,2.2278106,-1.8543649,2.3854413,-1.8807789,-1.9018381,2.4670959,2.3101301,-1.9521903,2.368844,-1.8497467,-1.8139244,2.4477625,2.4541566,2.2594032,2.382803,2.4517345
-1.7367231,-1.8780897,-1.940152,-2.0960662,2.272556,-1.8644384,2.3854413,-1.8889556,-1.9113472,2.4670959,2.3101301,-1.9617816,2.378659,-1.8536836,-1.8198143,2.4477625,2.4547756,2.2594032,2.382803,2.456157
-1.7444223,-1.8876855,-1.9493127,-2.1049962,2.2727993,-1.8744642,2.3854413,-1.8972006,-1.9208349,2.4670959,2.3101301,-1.9713265,2.3776486,-1.8577842,-1.8258651,2.4477625,2.4571056,2.2540016,2.382803,2.458151
-1.7522476,-1.8972607,-1.9584658,-2.113885,2.2826028,-1.8844417,2.3854413,-1.9055082,-1.9302976,2.4670959,2.3164775,-1.980824,2.3776486,-1.8620497,-1.8320737,2.4352207,2.4812136,2.2539961,2.377048,2.4597065
-1.760192,-1.9068146,-1.9676065,-2.1227329,2.2842789,-1.8943713,2.4040864,-1.9138719,-1.9397349,2.487401,2.3164828,-1.9902753,2.3776486,-1.8664812,-1.8384356,2.428455,2.4813159,2.2560892,2.4044957,2.4761262
-1.7682486,-1.9163427,-1.9767317,-2.1315339,2.2842789,-1.9042525,2.4049234,-1.9222869,-1.9491436,2.4906065,2.3164828,-1.999681,2.3776486,-1.871079,-1.8449466,2.428455,2.4813159,2.2583857,2.4109116,2.4761958
-1.7764107,-1.9258465,-1.9858392,-2.140295,2.286759,-1.9140853,2.4049234,-1.930747,-1.9585248,2.4906065,2.3164828,-2.0090415,2.3776486,-1.875843,-1.8516015,2.428455,2.4813159,2.280693,2.4108775,2.4983437
-1.7846717,-1.9353207,-1.994928,-2.1490166,2.2948728,-1.9238693,2.428339,-1.9392489,-1.9678767,2.4906065,2.3084993,-2.0183578,2.3776486,-1.8807727,-1.8583951,2.459281,2.4813159,2.2806864,2.4002378,2.5002887
-1.7930238,-1.9447674,-2.0040019,-2.1576989,2.2948728,-1.9336053,2.4283779,-1.9477862,-1.9771972,2.5107493,2.323896,-2.0276256,2.3776486,-1.8858668,-1.8653222,2.4592817,2.4813159,2.292274,2.397462,2.5005507
-1.8014615,-1.9541845,-2.0130448,-2.1663406,2.2948728,-1.9432936,2.4283779,-1.956354,-1.986486,2.5107493,2.323896,-2.0368514,2.3876777,-1.8911237,-1.8723768,2.4592817,2.4813159,2.2998705,2.397462,2.5064788
-1.8099775,-1.963571,-2.0220683,-2.1749403,2.2948728,-1.9529341,2.4283779,-1.9649502,-1.9957427,2.5107493,2.323896,-2.0460346,2.3876777,-1.8965415,-1.8795533,2.4860814,2.4813159,2.305534,2.4053972,2.5069776
-1.8185652,-1.9729251,-2.0310712,-2.1835022,2.3059497,-1.9625275,2.4283779,-1.9735676,-2.0049636,2.5107493,2.323896,-2.0551696,2.3876777,-1.9021173,-1.886846,2.486239,2.4813159,2.3234382,2.408123,2.5069776
-1.8272183,-1.9822465,-2.040047,-2.1920261,2.3074062,-1.9720737,2.4283779,-1.9822043,-2.0141542,2.5107493,2.3453457,-2.0642636,2.4207537,-1.9078486,-1.8942478,2.486239,2.492756,2.347783,2.408123,2.5069776
-1.8359314,-1.991535,-2.048993,-2.2005126,2.3074062,-1.9815722,2.4283779,-1.990857,-2.023311,2.5107493,2.3608007,-2.0733166,2.4214444,-1.9137318,-1.9017534,2.486239,2.4927628,2.347848,2.408123,2.5069776
-1.8446977,-2.0007894,-2.0579143,-2.2089622,2.3074062,-1.9910243,2.4283779,-1.9995192,-2.0324333,2.5107493,2.3677351,-2.0823252,2.4214444,-1.9197636,-1.9093571,2.486239,2.520654,2.3611567,2.408123,2.5069776
-1.8535113,-2.0100095,-2.0668087,-2.2173748,2.2946367,-2.0004306,2.4283779,-2.0081923,-2.041521,2.5403116,2.3677351,-2.0912905,2.4251895,-1.9259391,-1.9170517,2.486239,2.5217774,2.3611732,2.4285784,2.5069776
-1.8623679,-2.019195,-2.0756755,-2.2257512,2.2946367,-2.0097911,2.450013,-2.0168655,-2.0505738,2.5403397,2.3677351,-2.1002157,2.4270568,-1.9322544,-1.924832,2.486239,2.5272384,2.3611732,2.4403892,2.5069776
-1.8712611,-2.0283456,-2.0845137,-2.2340913,2.2894497,-2.0191069,2.4505765,-2.0255387,-2.0595913,2.5403397,2.3677351,-2.109101,2.4270568,-1.9387044,-1.9326918,2.486239,2.530717,2.37979,2.4405181,2.5069776
-1.8801863,-2.0374606,-2.0933213,-2.2423947,2.3105233,-2.0283742,2.4505765,-2.0342119,-2.0685735,2.5403397,2.3738801,-2.1179454,2.4270568,-1.945284,-1.9406248,2.4847138,2.530717,2.3799415,2.4405181,2.5069776
-1.8891383,-2.04654,-2.1020966,-2.250662,2.3105268,-2.0375996,2.4505765,-2.042885,-2.0775201,2.543946,2.4150155,-2.1267462,2.4270568,-1.951988,-1.9486256,2.4847138,2.530717,2.3799415,2.4405181,2.5069776
-1.8981129,-2.0555823,-2.1108418,-2.2588947,2.3105268,-2.0467815,2.4505765,-2.0515583,-2.0864313,2.543946,2.4150155,-2.135508,2.4270568,-1.9588114,-1.9566879,2.4847138,2.530717,2.3799415,2.4405181,2.5069776
-1.907106,-2.0645878,-2.1195567,-2.2670927,2.3105268,-2.0559158,2.4501898,-2.0602314,-2.0953054,2.543946,2.4150155,-2.1442313,2.4270568,-1.9657487,-1.9648074,2.4847138,2.530717,2.3799415,2.4373088,2.5069776
-1.9161154,-2.0735571,-2.1282406,-2.2752566,2.3105268,-2.0650089,2.4501898,-2.0688736,-2.1041434,2.543946,2.4150155,-2.1529164,2.4270568,-1.9727935,-1.9729779,2.5123293,2.530717,2.3799415,2.4373085,2.5069776
-1.9251353,-2.0824904,-2.1368935,-2.2833867,2.316763,-2.074061,2.4501898,-2.0775132,-2.1129456,2.543946,2.398101,-2.1615634,2.4270568,-1.9799408,-1.9811956,2.5123415,2.530717,2.3799415,2.4373085,2.5069776
-1.9341614,-2.0913875,-2.145515,-2.2914832,2.3472934,-2.0830672,2.4501898,-2.0861475,-2.1217122,2.543946,2.405256,-2.1701717,2.4270568,-1.9871842,-1.9894532,2.5123415,2.530717,2.394646,2.4620285,2.5069776
-1.9431876,-2.1002486,-2.1541047,-2.2995465,2.3473055,-2.0920312,2.4501898,-2.0947535,-2.1304433,2.543946,2.405266,-2.1787395,2.4270568,-1.9945185,-1.9977483,2.5143304,2.530717,2.402085,2.462031,2.5069776
-1.9522138,-2.1090734,-2.1626627,-2.307577,2.3473055,-2.100955,2.4501898,-2.1033576,-2.139139,2.543946,2.4309716,-2.1872704,2.4270568,-2.001938,-2.0060806,2.5143304,2.530717,2.4275603,2.462031,2.5069776
-1.9612399,-2.1178622,-2.171189,-2.3155746,2.3584673,-2.109839,2.4501898,-2.11193,-2.1477993,2.543946,2.4309716,-2.1957645,2.4270568,-2.0094364,-2.0144365,2.5143304,2.530717,2.427575,2.462031,2.5345314
-1.9702661,-2.126615,-2.1796834,-2.3235402,2.3584673,-2.1186802,2.4501898,-2.120494,-2.1564243,2.5277658,2.4309716,-2.2042222,2.449025,-2.0170083,-2.0228114,2.5143304,2.530717,2.427575,2.462031,2.5345383
-1.9792784,-2.135332,-2.1881459,-2.3314736,2.3584673,-2.1274796,2.4501898,-2.1290326,-2.1650143,2.5277448,2.4309716,-2.2126439,2.449025,-2.0246491,-2.0312157,2.5338416,2.530717,2.427575,2.462031,2.5345383
-1.9882858,-2.1440132,-2.1965764,-2.3393736,2.3584673,-2.1362398,2.4501898,-2.1375508,-2.1735692,2.5277448,2.4444761,-2.2210298,2.449025,-2.0323534,-2.0396252,2.5338416,2.530717,2.427575,2.462031,2.5345383
-1.9972783,-2.1526587,-2.204975,-2.3472416,2.3597455,-2.1449614,2.4501898,-2.1460536,-2.1820893,2.5277448,2.4468842,-2.2293801,2.449025,-2.040114,-2.048063,2.5414596,2.530717,2.427575,2.462031,2.5345383
-2.0062568,-2.1612687,-2.2133415,-2.3550782,2.3655114,-2.1536446,2.4501898,-2.154525,-2.1905746,2.5277448,2.4429145,-2.2376952,2.449025,-2.0479288,-2.056501,2.5414596,2.530717,2.442609,2.462031,2.5345383
-2.0152237,-2.1698432,-2.2216763,-2.3628833,2.3655114,-2.1622896,2.4501898,-2.1895342,-2.1990256,2.5277448,2.4521673,-2.2459753,2.449025,-2.0557885,-2.0649388,2.5414596,2.530717,2.442609,2.462031,2.563179
-2.0241659,-2.1783814,-2.2299793,-2.3706574,2.3655114,-2.170894,2.4501898,-2.1920283,-2.2074423,2.5277448,2.4522681,-2.2542207,2.449025,-2.0636957,-2.0733767,2.5414596,2.530717,2.442609,2.4809854,2.5640113
-2.0330932,-2.1868844,-2.238249,-2.3784008,2.371304,-2.1794598,2.4501898,-2.194631,-2.2158248,2.5553393,2.4522681,-2.2624319,2.449025,-2.0716403,-2.0818145,2.5414596,2.5524354,2.4680767,2.4875305,2.5640113
-2.0420017,-2.1953528,-2.246487,-2.3861134,2.3732932,-2.1879885,2.4501898,-2.197359,-2.2241733,2.5553756,2.45515,-2.270609,2.4659343,-2.0796185,-2.0902524,2.5414596,2.5527034,2.4681098,2.4875305,2.5640113
-2.0508823,-2.2037866,-2.2546933,-2.3937955,2.380198,-2.1964805,2.4501898,-2.200215,-2.2324882,2.5553756,2.45515,-2.2787523,2.4659467,-2.0876253,-2.0986903,2.5414596,2.5527034,2.4681098,2.4875305,2.5640113
-2.0597456,-2.212186,-2.2628682,-2.4014473,2.3809483,-2.204936,2.4501898,-2.203202,-2.2407694,2.5553756,2.45515,-2.2868621,2.4659467,-2.0956597,-2.1071281,2.5693417,2.5527034,2.4681098,2.5144625,2.5890598
-2.0685868,-2.2205515,-2.2710118,-2.4090688,2.3988092,-2.2133555,2.4501898,-2.2063222,-2.2490175,2.5553756,2.45515,-2.294939,2.4659467,-2.1037214,-2.115566,2.5693417,2.5527034,2.4681098,2.5144625,2.5890598
-2.077396,-2.228883,-2.2791243,-2.4166603,2.3991144,-2.221739,2.4501898,-2.2095773,-2.2572324,2.5553756,2.45515,-2.302983,2.4659467,-2.1117907,-2.124004,2.5923953,2.5527034,2.4658434,2.5144625,2.5890598
-2.086182,-2.237181,-2.2872057,-2.4242218,2.3991144,-2.230087,2.4501898,-2.2129693,-2.2654147,2.5553756,2.45515,-2.3109944,2.4659467,-2.1198924,-2.1324081,2.6122303,2.5527034,2.4690979,2.5144625,2.5890598
-2.0949438,-2.2454455,-2.2952564,-2.431752,2.3991144,-2.2383997,2.4501898,-2.216499,-2.2735643,2.5553756,2.4435434,-2.3189735,2.4947312,-2.127994,-2.1408124,2.6122303,2.5527034,2.4690979,2.5144625,2.5890598
-2.1036797,-2.2536767,-2.3032765,-2.4392495,2.3991144,-2.2466774,2.4515505,-2.2201676,-2.2816815,2.5553756,2.4435353,-2.3269205,2.5258906,-2.136101,-2.1492019,2.6331751,2.5527034,2.4859457,2.545165,2.5890598
-2.1123865,-2.261875,-2.3112662,-2.446717,2.3991144,-2.2549205,2.4515505,-2.2239754,-2.2897666,2.5553756,2.4435353,-2.3348358,2.525152,-2.1442363,-2.1575725,2.6331751,2.5527034,2.4868882,2.5455873,2.5890598
-2.1210618,-2.2700405,-2.3192253,-2.4541545,2.3991144,-2.2631292,2.4515505,-2.2279224,-2.2978199,2.5553756,2.4435353,-2.3427196,2.5231206,-2.1523716,-2.1659307,2.6331751,2.5527034,2.4868882,2.5455873,2.5890598
-2.1297095,-2.2781737,-2.3271544,-2.4615617,2.4048874,-2.271304,2.4747694,-2.23201,-2.3058414,2.5553756,2.4435353,-2.350572,2.5231206,-2.160507,-2.1742678,2.6331751,2.5527034,2.4868882,2.5455873,2.6047106
-2.138329,-2.2862747,-2.3350534,-2.4689386,2.4007323,-2.2794447,2.4817173,-2.2362354,-2.3138316,2.5553756,2.4627132,-2.3583937,2.5231206,-2.1686423,-2.1825864,2.6331751,2.5527034,2.4868882,2.5455873,2.6146812
-2.1469195,-2.2943428,-2.3429198,-2.476285,2.4007323,-2.287552,2.4817173,-2.2405984,-2.3217905,2.5553756,2.4627132,-2.3661845,2.5231206,-2.1767776,-2.1908898,2.6407957,2.5527034,2.4868882,2.5455873,2.6146812
-2.1554806,-2.3023782,-2.3507552,-2.4836006,2.4392602,-2.2956264,2.4817173,-2.2450974,-2.3297184,2.5553756,2.4627132,-2.3739445,2.5231206,-2.184894,-2.199164,2.6408143,2.5527034,2.4868882,2.5455873,2.6146812
-2.1640122,-2.3103817,-2.358561,-2.4908853,2.441259,-2.3036678,2.4817173,-2.2497303,-2.3376155,2.5553756,2.4612422,-2.3816743,2.5231206,-2.1929958,-2.2074234,2.6408143,2.5527034,2.4868882,2.5455873,2.6146812
-2.1725137,-2.3183537,-2.366337,-2.4981387,2.4476638,-2.3116765,2.4817173,-2.2544954,-2.3454819,2.5553756,2.4612422,-2.3893726,2.5231206,-2.2010975,-2.2156596,2.6408143,2.5527034,2.4868882,2.5455873,2.6146812
-2.1809852,-2.3262944,-2.3740838,-2.5053606,2.4476686,-2.319653,2.512387,-2.2593892,-2.3533146,2.5553756,2.4612422,-2.3970382,2.5231206,-2.2091992,-2.2238688,2.6575537,2.5527034,2.4868882,2.5428977,2.6146812
-2.189423,-2.3342042,-2.381801,-2.5125508,2.4494703,-2.3275976,2.5123887,-2.2644114,-2.3611171,2.5553756,2.4612422,-2.4046738,2.5231206,-2.217283,-2.2320592,2.6575537,2.571045,2.4868882,2.5426004,2.6146812
-2.1978304,-2.342083,-2.3894887,-2.5197089,2.459076,-2.3355103,2.5123887,-2.2695565,-2.3688893,2.5553756,2.4612422,-2.4122794,2.5231206,-2.225351,-2.2402282,2.6575537,2.571783,2.4868882,2.5426004,2.6146812
-2.2062075,-2.3499312,-2.3971472,-2.5268342,2.4591084,-2.3433914,2.5123887,-2.2748208,-2.3766315,2.5864394,2.4804184,-2.4198549,2.5231206,-2.2334192,-2.2483647,2.6575537,2.571783,2.4868882,2.556212,2.6146812
-2.214554,-2.357749,-2.4047766,-2.5339265,2.4591084,-2.3512414,2.5197573,-2.2802024,-2.3843436,2.5864403,2.503618,-2.4274004,2.5231206,-2.2414544,-2.2564797,2.6575537,2.571783,2.4868882,2.5562139,2.6146812
-2.2228699,-2.3655365,-2.412374,-2.540985,2.4591084,-2.3590603,2.5197573,-2.2856963,-2.392026,2.5864403,2.5064998,-2.434916,2.5380702,-2.2494888,-2.2645726,2.6575537,2.5996678,2.4868882,2.5562139,2.6319406
-2.2311552,-2.3732936,-2.4199405,-2.5480099,2.4591084,-2.3668482,2.5197573,-2.291298,-2.3996785,2.5864403,2.5064998,-2.4424016,2.5419824,-2.2574944,-2.2726407,2.6575537,2.6103795,2.4868882,2.5562139,2.6359031
-2.2394097,-2.3810208,-2.4274778,-2.555,2.4591084,-2.3746057,2.5197573,-2.297004,-2.4073014,2.5864403,2.5064998,-2.4498572,2.5419824,-2.2654953,-2.2806768,2.6575537,2.6440337,2.4868882,2.5562139,2.6359031
-2.2476337,-2.3887181,-2.4349859,-2.5619552,2.4591084,-2.3823326,2.5197573,-2.3028102,-2.4148948,2.5864403,2.528974,-2.4572828,2.5419824,-2.2734635,-2.2886891,2.6575537,2.6440434,2.508294,2.5562139,2.6359031
-2.2558272,-2.3963828,-2.4424646,-2.5688748,2.4591084,-2.3900292,2.5197573,-2.3087113,-2.4224584,2.5864403,2.529079,-2.464678,2.5419824,-2.281423,-2.296677,2.6575537,2.6440434,2.508294,2.5562139,2.6359031
-2.2639904,-2.4040167,-2.4499137,-2.5757585,2.4591084,-2.3976939,2.5465002,-2.3147018,-2.4299886,2.5864403,2.546722,-2.4720402,2.5419824,-2.2893567,-2.3046405,2.6575537,2.6440434,2.508294,2.5562139,2.6359031
-2.272123,-2.411621,-2.4573333,-2.5826054,2.4591084,-2.4053266,2.5465002,-2.320781,-2.437489,2.5864403,2.5507731,-2.4793713,2.5419824,-2.2972708,-2.3125741,2.6575537,2.6440434,2.508294,2.5562139,2.6359031
-2.2802248,-2.4191957,-2.4647233,-2.589415,2.4591084,-2.4129293,2.56478,-2.326939,-2.4449599,2.5864403,2.5507731,-2.486672,2.5419824,-2.3051703,-2.320479,2.6575537,2.6440434,2.508294,2.5812805,2.6359031
-2.2882936,-2.4267406,-2.4720833,-2.5961869,2.4457877,-2.420502,2.5577717,-2.3331747,-2.452401,2.5864403,2.5507731,-2.4939418,2.5419824,-2.3130367,-2.3283584,2.6575537,2.6440434,2.4860666,2.5812805,2.6359031
-2.2963324,-2.434256,-2.4794118,-2.6029205,2.4455233,-2.4280448,2.5577717,-2.339483,-2.4598122,2.5864403,2.5507731,-2.5011804,2.5419824,-2.3208864,-2.3362122,2.6575537,2.6440434,2.5138466,2.5812805,2.6359031
-2.304341,-2.4417417,-2.486708,-2.6096144,2.4455233,-2.4355576,2.5577717,-2.345858,-2.4671934,2.5864403,2.5507731,-2.5083876,2.5419824,-2.328718,-2.3440402,2.6575537,2.6440434,2.5138466,2.5812805,2.6359031
-2.3123198,-2.4491975,-2.4939737,-2.6162634,2.4455233,-2.4430404,2.5810313,-2.3522964,-2.4745445,2.5864403,2.5507731,-2.515563,2.5419824,-2.336517,-2.3518393,2.6575537,2.6440434,2.5346754,2.5812805,2.6359031
-2.3202686,-2.4566236,-2.5012085,-2.6228719,2.4349544,-2.450493,2.587992,-2.358795,-2.4818652,2.5864403,2.5656254,-2.5227063,2.5717592,-2.344296,-2.3596075,2.6575537,2.6440434,2.5346754,2.5812805,2.6359031
-2.3281877,-2.4640193,-2.5084124,-2.6294394,2.4349542,-2.4579158,2.587992,-2.365345,-2.489155,2.5864403,2.5551739,-2.5298169,2.5717592,-2.3520546,-2.3673494,2.6575537,2.6440434,2.5346754,2.5812805,2.6359031
-2.3360772,-2.4713817,-2.5155847,-2.6359613,2.4349542,-2.4653082,2.587992,-2.3719478,-2.4964142,2.5864403,2.5551739,-2.5368946,2.5717592,-2.3597865,-2.375065,2.6575537,2.6440434,2.5346754,2.5812805,2.6359031
