field,中文名,score
gen_fuel_coal_mw,燃煤出力,2.6575536727905273
gen_fuel_natural_gas_mw,燃气出力,2.644043445587158
gen_fuel_solar_mw,光伏出力,2.6359031200408936
area_3_load_day_ahead_mw,区域3日前负荷,2.587991952896118
system_losses_mw,系统网损,2.586440324783325
gen_fuel_wind_mw,风电出力,2.581280469894409
reserve_spin_r1_mw,区域1旋转备用,2.5717592239379883
reserve_reg_up_mw,调频上备用,2.555173873901367
gen_fuel_nuclear_mw,核电出力,2.534675359725952
area_1_load_day_ahead_mw,区域1日前负荷,2.4349541664123535
area_1_load_actual_mw,区域1实时负荷,-2.3360772132873535
reserve_spin_r2_mw,区域2旋转备用,-2.3597865104675293
system_load_day_ahead_mw,系统日前负荷,-2.371947765350342
reserve_spin_r3_mw,区域3旋转备用,-2.3750650882720947
area_2_load_day_ahead_mw,区域2日前负荷,-2.46530818939209
area_2_load_actual_mw,区域2实时负荷,-2.471381664276123
system_generation_mw,系统发电量,-2.4964141845703125
area_3_load_actual_mw,区域3实时负荷,-2.515584707260132
reserve_reg_down_mw,调频下备用,-2.5368945598602295
system_load_actual_mw,系统实时负荷,-2.6359612941741943
