epoch,train_r2,test_r2,n_active
1,0.990380801519611,0.990190591607558,49
2,0.9958266591142346,0.9956805875831136,49
3,0.9973949693115071,0.9971887035815059,49
4,0.9973586029924191,0.9975699412010338,49
5,0.9985232831749646,0.998426491521648,49
6,0.9994616292040287,0.999391573711013,49
7,0.9996247868828151,0.9995815839457558,49
8,0.9997126760056418,0.9996701837002816,48
9,0.999673381206882,0.9996417737043567,33
10,0.9997522089336301,0.9997116520127,16
11,0.9998091630009078,0.9997741241555239,11
12,0.9997450205110588,0.999710675251449,8
13,0.9996842182797044,0.9996357045404447,4
14,0.9996899172542368,0.9996464396563445,4
15,0.9996916379461644,0.9996430328083435,4
16,0.9997866463218883,0.9997389591126997,4
17,0.9997898946573155,0.9997442537988956,3
18,0.9995959526265998,0.9995405872635352,1
19,0.9998036404648463,0.9997600655221056,1
20,0.9997681529333596,0.9997307230300494,1
21,0.9997808201753413,0.9997485428492753,1
22,0.9993577707655582,0.9992896789646996,1
23,0.9997853137850269,0.9997393668254124,1
24,0.9997821243668334,0.9997407857445236,1
25,0.9996645918347224,0.9996326901807686,1
26,0.9997600094069182,0.9997173621195319,1
27,0.9998007216506106,0.9997588495368754,1
28,0.9995961623732597,0.999542750502013,1
29,0.9997560770673296,0.9997219935680642,1
30,0.9996647027937664,0.9996101468801707,1
31,0.9995861182262018,0.9995270401267676,1
32,0.9997792025889934,0.9997333183655728,1
33,0.9996197858733098,0.9995686568553633,1
34,0.99972327860127,0.999687400869993,1
35,0.9997427048695678,0.9997062818211246,1
36,0.9995289980857136,0.9994971616438448,1
37,0.9998031532618209,0.999763335788122,1
38,0.9997630611010635,0.999725351597961,1
39,0.9998073303589993,0.9997670877200887,1
40,0.999357157436879,0.9992935966192366,1
41,0.9996565337069064,0.9996012892700953,1
42,0.9997740096055331,0.9997319809797008,1
43,0.999795077855976,0.9997552906359086,1
44,0.9998032909482749,0.9997602542014769,1
45,0.9984690243375551,0.9984441812892375,1
46,0.9994012685524062,0.9993756206802445,1
47,0.9991416651669834,0.9991027160752849,1
48,0.9997107694028874,0.9996574724146277,1
49,0.9989777811840223,0.9989080219084188,1
50,0.9997633278339578,0.9997145695725206,1
51,0.9989928867302057,0.9989201733281557,1
52,0.9996544759402177,0.9996230636067537,1
53,0.9998015613315044,0.9997582270018102,1
54,0.9987622328119291,0.9987315977111552,1
55,0.9997144745413996,0.9996636143841815,1
56,0.9996210446838146,0.9995759912913641,1
57,0.9997016494030363,0.99964931723289,1
58,0.9997121134544112,0.999683321455165,1
59,0.9997717821434656,0.9997281983986128,1
60,0.9997691599413651,0.9997213273248032,1
61,0.9996616519430606,0.9996252723171641,1
62,0.9997716664552255,0.9997256046372801,1
63,0.998689370861188,0.9986071495568115,1
64,0.9997639001568686,0.9997295080621406,1
65,0.9998127463976719,0.9997696478389357,1
66,0.9997410123122504,0.9997084453785212,1
67,0.9994258324712998,0.9993626728266648,1
68,0.9997398296498481,0.9997053068755428,1
69,0.9996375468280255,0.9995818316421795,1
70,0.9997783551428069,0.9997314237039224,1
71,0.9992285538776057,0.9991680854487883,1
72,0.9995653605437098,0.9995071916221687,1
73,0.9994730923746843,0.999413743823616,1
74,0.9997753724084351,0.9997342877167942,1
75,0.9996063783182708,0.9995763833118241,1
76,0.9997887614633758,0.9997483645363999,1
77,0.9995612357666238,0.9995252085365134,1
78,0.9992967625016366,0.9992289794540761,1
79,0.9997385363635367,0.9996864081250088,1
80,0.9993326598303784,0.9993077545728606,1
81,0.9997869294868784,0.9997428045316465,1
82,0.9997562002871363,0.9997216021430335,1
83,0.9985841828346695,0.9985023766272245,1
84,0.999781586141619,0.9997440293070846,1
85,0.99975434675222,0.9997069235824037,1
86,0.9996940444732075,0.9996414669485262,1
87,0.9997063221212937,0.9996533303026903,1
88,0.9997580479786173,0.9997155857750907,1
89,0.9996783083432237,0.9996268722398074,1
90,0.999696395755721,0.9996426034376651,1
91,0.9991642587719726,0.9991391671221429,1
92,0.9966977262661694,0.9965780076976324,1
93,0.9997072033637368,0.9996533597822143,1
94,0.9994439839051075,0.9993784416160858,1
95,0.9996671525333087,0.9996102410201979,1
96,0.9994868679815961,0.999422981257189,1
97,0.9997507209407895,0.9996990922391438,1
98,0.999539501768736,0.9995124685420088,1
99,0.9996724697046206,0.9996179123383404,1
100,0.9997080399067406,0.9996535045326328,1
101,0.999689139470954,0.9996377623145236,1
102,0.9994063078831142,0.9993405103677327,1
103,0.9995655944117007,0.9995372938068863,1
104,0.9996429271291836,0.9996110777960409,1
105,0.9994367358655506,0.9993700187144878,1
106,0.9992461461772248,0.9992172504483501,1
107,0.9994387001699941,0.9993776295607204,1
108,0.9986212473221886,0.9985993916092015,1
109,0.9995379908437421,0.999508326074844,1
110,0.9991182528761412,0.9990464611377129,1
111,0.9995506565042882,0.9995159154900138,1
112,0.999769023345388,0.9997191189406421,1
113,0.9995412259535974,0.9995034397544955,1
114,0.9991492249010114,0.9990805774305449,1
115,0.9988771877142412,0.9988014254854144,1
116,0.9985602605622305,0.9985412817262619,1
117,0.9988688170279545,0.9988480503857213,1
118,0.9992495707882729,0.9991778331179967,1
119,0.9994589053841231,0.9994213470559964,1
120,0.9997616439986012,0.9997233127041514,1
121,0.9997818040982843,0.9997333158066409,1
122,0.999688432932689,0.9996540950914695,1
123,0.9998044477734545,0.9997596860598623,1
124,0.9994535352339824,0.9993918279476873,1
125,0.9996136437429243,0.9995817217336961,1
126,0.9990630509693851,0.9989859921525746,1
127,0.9997658405613883,0.999725207426625,1
128,0.9997513610694112,0.9997016147571153,1
129,0.9986388760880668,0.9985539752684935,1
130,0.9995429303306497,0.9995110666528538,1
131,0.9972329789625444,0.9972052537437123,1
132,0.9997574324020152,0.9997071459876397,1
133,0.9998006528079657,0.999754128068663,1
134,0.9995152058040692,0.9994586283308249,1
135,0.999785678399794,0.9997433818510881,1
136,0.9990489778581548,0.9990242314629038,1
137,0.9995752518912177,0.9995464864835318,1
138,0.9996217011681935,0.9995613785793812,1
139,0.999079921122811,0.9990614764485833,1
140,0.9993058551879836,0.9992355381583626,1
141,0.9992016521304896,0.9991844827292661,1
142,0.9979992558718551,0.9979898743596018,1
143,0.99961764836285,0.9995587186378473,1
144,0.9997060653543395,0.9996523147200734,1
145,0.9997897476632507,0.9997426204296445,1
146,0.9993063352618134,0.9992835063780909,1
147,0.9994198506362829,0.999398450986941,1
148,0.9997630150562395,0.9997217151625404,1
149,0.9994330202965671,0.9994045718951147,1
150,0.9983784339623262,0.9982891977222952,1
151,0.9997526168871413,0.9997004977334404,1
152,0.9992025834309948,0.9991319146348792,1
153,0.9996069463791493,0.9995773295244567,1
154,0.9994344815934163,0.9994071880334693,1
155,0.9997804094043079,0.9997288720407878,1
156,0.9993974776008117,0.9993286480831456,1
157,0.9997666210651274,0.9997188653290535,1
158,0.9997178081055547,0.9996610337799751,1
159,0.9996222212412316,0.9995668751303904,1
160,0.999786494729467,0.9997382521941769,1
161,0.9997617189899056,0.9997086698327282,1
162,0.9998102522339354,0.9997637774559895,1
163,0.9992044997337656,0.9991363905112395,1
164,0.9997872917535456,0.9997373574609508,1
165,0.9995433018332784,0.9994798755880865,1
166,0.9997680862093097,0.9997289356078549,1
167,0.9992568837896204,0.9991842206808842,1
168,0.9997779922996004,0.9997359172581145,1
169,0.9991043540457809,0.9990310468845008,1
170,0.9996939039556234,0.9996588572439713,1
171,0.999263759360412,0.9992377212208087,1
172,0.9998033959889882,0.999762899850739,1
173,0.9981043818285521,0.9980035356715882,1
174,0.9991301568734641,0.9990563218833819,1
175,0.9992101950615676,0.9991880022778045,1
176,0.9989055725977,0.9988253987587267,1
177,0.9997540242760221,0.9997147133087909,1
178,0.9995376750746582,0.9995042144383798,1
179,0.9993161297089932,0.9992907405974035,1
180,0.9997696752400002,0.9997327747382563,1
181,0.9997853714090581,0.9997441111504871,1
182,0.999393131601767,0.9993257798846489,1
183,0.9989122525138866,0.998828242832505,1
184,0.9995517908341853,0.9995254297789471,1
185,0.9991962861438206,0.9991200397345161,1
186,0.9996639920934955,0.9996231295673565,1
187,0.9997780171583472,0.9997395708085637,1
188,0.9982653785699935,0.9981681918548154,1
189,0.9997054136059632,0.9996664571680465,1
190,0.999577937142497,0.9995432275742656,1
191,0.9997117511629047,0.9996578670775247,1
192,0.9995794585461696,0.9995217782432039,1
193,0.9994088532203629,0.9993839815083455,1
194,0.9996866824506019,0.999654966082538,1
195,0.9983078571848504,0.9982114785344979,1
196,0.9997448506223577,0.9997073704671481,1
197,0.9997145507518036,0.9996793480997347,1
198,0.9997036818006952,0.9996677535717491,1
199,0.9994310327796558,0.9993774273437653,1
200,0.9997361699242575,0.999694911902513,1
