W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.07079142,0.038659174,0.04336445,0.04726737,0.061804987,0.06880997,1
0.08267707,0.039308313,0.0453091,0.050857473,0.06972561,0.08168578,2
0.088561706,0.040828098,0.04710067,0.053808622,0.07340215,0.08769558,3
0.09330119,0.04383546,0.050263833,0.0576452,0.076401114,0.092984125,4
0.09820405,0.047177937,0.05392162,0.061855026,0.079598375,0.100272104,5
0.102092,0.048668396,0.055911243,0.06428803,0.08165773,0.105043665,6
0.104474515,0.050037358,0.057208866,0.066252,0.08258905,0.108256415,7
0.11032836,0.05395841,0.061543673,0.0709822,0.087343924,0.114542924,8
0.11349023,0.055344142,0.06345335,0.0732319,0.08913899,0.120801084,9
0.1161,0.057908125,0.066001795,0.07610338,0.090881325,0.122973315,10
0.11814715,0.05952209,0.067798294,0.0780851,0.09215276,0.12644053,11
0.12222691,0.06252819,0.07105764,0.08154803,0.09517525,0.13142411,12
0.12448967,0.06435489,0.07274485,0.08393378,0.09651264,0.13539961,13
0.12803996,0.06739897,0.075787924,0.08737955,0.09900135,0.13881649,14
0.13038956,0.06930859,0.077660285,0.08963146,0.10040461,0.14203115,15
0.13257998,0.07204365,0.08024305,0.092504635,0.101872526,0.14480984,16
0.13560888,0.072078094,0.08101213,0.0935805,0.10397012,0.14834724,17
0.13729583,0.07329396,0.08230728,0.095137775,0.104809634,0.15044636,18
0.14009158,0.07584011,0.08488125,0.09796182,0.10678968,0.153693,19
0.14125575,0.07633562,0.08547516,0.098888546,0.10690474,0.1562867,20
0.14251687,0.07512424,0.08447681,0.09858345,0.106996566,0.15893628,21
0.14519422,0.07786775,0.08726933,0.101499185,0.10888249,0.16159889,22
0.14773735,0.07952583,0.08872361,0.10350991,0.1109634,0.16407819,23
0.14896894,0.07928498,0.08856694,0.10395222,0.11114377,0.16546728,24
0.151927,0.08186859,0.09120766,0.106856406,0.1133244,0.17053762,25
0.15394197,0.08313861,0.09234111,0.10852535,0.11448644,0.17209266,26
0.15562344,0.0842701,0.09348692,0.1098846,0.11570738,0.1729446,27
0.15897794,0.08680481,0.09607823,0.112894446,0.11791504,0.17684066,28
0.16053417,0.087469414,0.09696133,0.11400831,0.11884099,0.17909478,29
0.1629896,0.08924884,0.09889548,0.11628992,0.120476335,0.18342172,30
0.1648522,0.090349555,0.10000206,0.117720045,0.121614955,0.1860642,31
0.16693617,0.090359285,0.10017963,0.11839374,0.12277202,0.1885646,32
0.16845702,0.091851205,0.10142924,0.120163225,0.12367218,0.1915943,33
0.17150092,0.093098246,0.10288306,0.122050226,0.12582755,0.19518016,34
0.1737245,0.09566636,0.10526734,0.124765255,0.12743914,0.19785954,35
0.17598219,0.09626278,0.10605826,0.12591346,0.12864257,0.19950454,36
0.17724812,0.0970638,0.1066385,0.12707366,0.12900905,0.20207588,37
0.17937781,0.09733769,0.10716187,0.12793311,0.13033718,0.2054378,38
0.18166335,0.099726096,0.10962032,0.13038614,0.13211273,0.20689048,39
0.18372704,0.100876145,0.110653095,0.13197346,0.1333045,0.20883936,40
0.18701103,0.10265455,0.11263057,0.1342859,0.13617447,0.21273065,41
0.18972701,0.10394133,0.114142925,0.13610375,0.13811186,0.21583977,42
0.19178408,0.103873774,0.11430969,0.13687198,0.13895956,0.220199,43
0.19321716,0.10449846,0.11486537,0.13802607,0.13954267,0.22330631,44
0.19427724,0.104342125,0.11464996,0.1384644,0.13936579,0.22538312,45
0.1969313,0.1054376,0.11584705,0.14006783,0.14150852,0.22831494,46
0.19945824,0.106803134,0.11724929,0.14196883,0.14295897,0.23307295,47
0.20075782,0.1066765,0.11729763,0.1424733,0.14303206,0.2349685,48
0.20360185,0.10969056,0.12023365,0.14550129,0.14574695,0.23774733,49
0.20537075,0.10990715,0.120441675,0.14636232,0.1466854,0.24030125,50
0.20728898,0.10964211,0.12045672,0.1470023,0.14727734,0.24317317,51
0.20880483,0.110170774,0.121131934,0.14797582,0.14781345,0.24523506,52
0.21074264,0.10907452,0.121461734,0.14792277,0.14843439,0.25033522,53
0.2125201,0.10953612,0.12197783,0.14892463,0.149871,0.25255683,54
0.21446735,0.10994042,0.122344024,0.15001976,0.15062252,0.25627407,55
0.21598811,0.11092984,0.123198874,0.15122716,0.1515156,0.2570751,56
0.21783239,0.11105803,0.12352582,0.1521308,0.15212946,0.2601327,57
0.22152166,0.11041534,0.12467967,0.15337989,0.15447262,0.27097854,58
0.22300093,0.1107546,0.12502094,0.15418595,0.15512289,0.27330536,59
0.22550474,0.11164619,0.1260773,0.15570037,0.1566837,0.27665728,60
0.22687584,0.11062117,0.12548795,0.1555337,0.15695718,0.27966985,61
0.22956353,0.112975255,0.12777072,0.15804122,0.1591107,0.28060365,62
0.23030302,0.11149106,0.1263749,0.15731196,0.15877259,0.2829903,63
0.23171599,0.111646384,0.12649956,0.1580238,0.1593317,0.28578767,64
0.23460315,0.11263778,0.12750462,0.15956275,0.1609672,0.28741673,65
0.23613064,0.11402559,0.12889256,0.16116916,0.16193952,0.2900441,66
0.2374001,0.113949984,0.12899534,0.16161601,0.16217768,0.29151502,67
0.24010286,0.115829244,0.13095711,0.16382883,0.164412,0.29305378,68
