epoch,feature_index,feature,gate
0,1,da_as_as_mw_thirty_minutes_reserve,1.0
0,2,da_as_total_mw_thirty_minutes_reserve,1.0
0,3,gross_sched_interchange_mw,1.0
0,4,gen_fuel_nuclear_mw,1.0
0,5,gen_fuel_gas_mw,1.0
0,6,da_as_as_req_mw_thirty_minutes_reserve,1.0
0,7,da_as_as_req_mw_primary_reserve,1.0
0,8,da_as_as_req_mw_synchronized_reserve,1.0
0,9,total_pjm_assigned_reg,1.0
0,10,da_as_as_mw_primary_reserve,1.0
0,11,da_as_total_mw_primary_reserve,1.0
0,12,da_as_as_mw_synchronized_reserve,1.0
0,13,total_pjm_reg_purchases,1.0
0,14,gen_fuel_other_renewables_mw,1.0
0,15,total_lmp_da,1.0
0,16,total_pjm_rmpcp_cr,1.0
0,17,forecast_load_mw_day_ahead,1.0
0,18,total_pjm_rmccp_cr,1.0
0,19,gen_fuel_wind_mw,1.0
0,20,da_as_total_mw_synchronized_reserve,1.0
0,21,system_energy_price_da,1.0
0,22,gen_fuel_multiple_fuels_pct,1.0
0,23,gen_fuel_multiple_fuels_mw,1.0
0,24,marginal_loss_price_rt,1.0
0,25,gen_fuel_gas_pct,1.0
0,26,marginal_loss_price_da,1.0
0,27,total_lmp_rt,1.0
0,28,rmccp,1.0
0,29,system_energy_price_rt,1.0
0,30,rmpcp,1.0
0,31,gen_fuel_wind_pct,1.0
0,32,gen_fuel_coal_mw,1.0
0,33,wind_generation_mw,1.0
0,34,gross_inadv_interchange_mw,1.0
0,35,gen_fuel_oil_mw,1.0
0,36,da_as_mcp_primary_reserve,1.0
0,37,total_pjm_rt_load_mwh,1.0
0,38,metered_load_mw,1.0
0,39,forecast_load_mw_latest_available,1.0
0,40,prelim_load_avg_hourly,1.0
0,41,gross_actual_interchange_mw,1.0
0,42,gen_fuel_hydro_mw,1.0
0,43,total_pjm_loc_credit,1.0
0,44,total_losses,1.0
0,45,net_inadv_interchange_mw,1.0
0,46,da_as_nsr_mw_primary_reserve,1.0
0,47,total_pjm_self_sched_reg,1.0
0,48,da_as_ss_mw_synchronized_reserve,1.0
0,49,da_as_ss_mw_thirty_minutes_reserve,1.0
0,50,da_as_ss_mw_primary_reserve,1.0
0,51,gen_fuel_solar_mw,1.0
0,52,gen_fuel_coal_pct,1.0
0,53,congestion_price_rt,1.0
0,54,da_as_mcp_synchronized_reserve,1.0
0,55,congestion_price_da,1.0
1,1,da_as_as_mw_thirty_minutes_reserve,0.8827013
1,2,da_as_total_mw_thirty_minutes_reserve,0.8783584
1,3,gross_sched_interchange_mw,1.2349077
1,4,gen_fuel_nuclear_mw,0.9313301
1,5,gen_fuel_gas_mw,1.049545
1,6,da_as_as_req_mw_thirty_minutes_reserve,0.9238516
1,7,da_as_as_req_mw_primary_reserve,0.8580153
1,8,da_as_as_req_mw_synchronized_reserve,0.9444271
1,9,total_pjm_assigned_reg,1.0286657
1,10,da_as_as_mw_primary_reserve,1.0073562
1,11,da_as_total_mw_primary_reserve,0.8326446
1,12,da_as_as_mw_synchronized_reserve,0.758108
1,13,total_pjm_reg_purchases,0.83141917
1,14,gen_fuel_other_renewables_mw,0.80940515
1,15,total_lmp_da,0.83670205
1,16,total_pjm_rmpcp_cr,0.8234832
1,17,forecast_load_mw_day_ahead,0.79349256
1,18,total_pjm_rmccp_cr,0.7532455
1,19,gen_fuel_wind_mw,0.82120836
1,20,da_as_total_mw_synchronized_reserve,0.86161673
1,21,system_energy_price_da,0.8901833
1,22,gen_fuel_multiple_fuels_pct,0.90487295
1,23,gen_fuel_multiple_fuels_mw,0.8315839
1,24,marginal_loss_price_rt,0.759501
1,25,gen_fuel_gas_pct,0.74518335
1,26,marginal_loss_price_da,0.79116803
1,27,total_lmp_rt,0.7544741
1,28,rmccp,0.7914449
1,29,system_energy_price_rt,0.78519195
1,30,rmpcp,0.78267556
1,31,gen_fuel_wind_pct,0.79775774
1,32,gen_fuel_coal_mw,0.80922925
1,33,wind_generation_mw,0.79415894
1,34,gross_inadv_interchange_mw,0.8998475
1,35,gen_fuel_oil_mw,0.7705519
1,36,da_as_mcp_primary_reserve,0.7834981
1,37,total_pjm_rt_load_mwh,0.86511236
1,38,metered_load_mw,0.8110974
1,39,forecast_load_mw_latest_available,0.8118815
1,40,prelim_load_avg_hourly,0.8165595
1,41,gross_actual_interchange_mw,0.76133126
1,42,gen_fuel_hydro_mw,0.7702888
1,43,total_pjm_loc_credit,0.754012
1,44,total_losses,1.046957
1,45,net_inadv_interchange_mw,0.78752506
1,46,da_as_nsr_mw_primary_reserve,0.80311674
1,47,total_pjm_self_sched_reg,0.78195614
1,48,da_as_ss_mw_synchronized_reserve,0.7996338
1,49,da_as_ss_mw_thirty_minutes_reserve,0.7615868
1,50,da_as_ss_mw_primary_reserve,0.77793926
1,51,gen_fuel_solar_mw,0.88695776
1,52,gen_fuel_coal_pct,0.8216605
1,53,congestion_price_rt,0.85697365
1,54,da_as_mcp_synchronized_reserve,0.8528022
1,55,congestion_price_da,0.75001234
2,1,da_as_as_mw_thirty_minutes_reserve,0.80329657
2,2,da_as_total_mw_thirty_minutes_reserve,0.7828437
2,3,gross_sched_interchange_mw,1.1398402
2,4,gen_fuel_nuclear_mw,0.7662385
2,5,gen_fuel_gas_mw,1.1196921
2,6,da_as_as_req_mw_thirty_minutes_reserve,0.8033899
2,7,da_as_as_req_mw_primary_reserve,0.70335823
2,8,da_as_as_req_mw_synchronized_reserve,0.8243387
2,9,total_pjm_assigned_reg,0.9532675
2,10,da_as_as_mw_primary_reserve,0.84832823
2,11,da_as_total_mw_primary_reserve,0.676126
2,12,da_as_as_mw_synchronized_reserve,0.6392856
2,13,total_pjm_reg_purchases,0.70375055
2,14,gen_fuel_other_renewables_mw,0.6612682
2,15,total_lmp_da,0.76711345
2,16,total_pjm_rmpcp_cr,0.6971059
2,17,forecast_load_mw_day_ahead,0.64936304
2,18,total_pjm_rmccp_cr,0.5746821
2,19,gen_fuel_wind_mw,0.7270884
2,20,da_as_total_mw_synchronized_reserve,0.713943
2,21,system_energy_price_da,0.8537128
2,22,gen_fuel_multiple_fuels_pct,0.78046983
2,23,gen_fuel_multiple_fuels_mw,0.6526352
2,24,marginal_loss_price_rt,0.5937985
2,25,gen_fuel_gas_pct,0.59877115
2,26,marginal_loss_price_da,0.6793123
2,27,total_lmp_rt,0.58995265
2,28,rmccp,0.6510252
2,29,system_energy_price_rt,0.62512326
2,30,rmpcp,0.6343506
2,31,gen_fuel_wind_pct,0.6818182
2,32,gen_fuel_coal_mw,0.80758154
2,33,wind_generation_mw,0.7205108
2,34,gross_inadv_interchange_mw,0.81071556
2,35,gen_fuel_oil_mw,0.6336649
2,36,da_as_mcp_primary_reserve,0.68692935
2,37,total_pjm_rt_load_mwh,0.7433994
2,38,metered_load_mw,0.63670135
2,39,forecast_load_mw_latest_available,0.624171
2,40,prelim_load_avg_hourly,0.6798527
2,41,gross_actual_interchange_mw,0.6501685
2,42,gen_fuel_hydro_mw,0.65603137
2,43,total_pjm_loc_credit,0.60214174
2,44,total_losses,1.0621045
2,45,net_inadv_interchange_mw,0.6333027
2,46,da_as_nsr_mw_primary_reserve,0.6307502
2,47,total_pjm_self_sched_reg,0.6397559
2,48,da_as_ss_mw_synchronized_reserve,0.63807684
2,49,da_as_ss_mw_thirty_minutes_reserve,0.618745
2,50,da_as_ss_mw_primary_reserve,0.6399476
2,51,gen_fuel_solar_mw,0.77941304
2,52,gen_fuel_coal_pct,0.7104567
2,53,congestion_price_rt,0.74510384
2,54,da_as_mcp_synchronized_reserve,0.7675277
2,55,congestion_price_da,0.53877944
3,1,da_as_as_mw_thirty_minutes_reserve,0.7180118
3,2,da_as_total_mw_thirty_minutes_reserve,0.6856664
3,3,gross_sched_interchange_mw,1.0606562
3,4,gen_fuel_nuclear_mw,0.6322983
3,5,gen_fuel_gas_mw,1.1471435
3,6,da_as_as_req_mw_thirty_minutes_reserve,0.70131874
3,7,da_as_as_req_mw_primary_reserve,0.57912624
3,8,da_as_as_req_mw_synchronized_reserve,0.7076732
3,9,total_pjm_assigned_reg,0.8493563
3,10,da_as_as_mw_primary_reserve,0.7203804
3,11,da_as_total_mw_primary_reserve,0.573674
3,12,da_as_as_mw_synchronized_reserve,0.55246985
3,13,total_pjm_reg_purchases,0.55520284
3,14,gen_fuel_other_renewables_mw,0.58410555
3,15,total_lmp_da,0.71319294
3,16,total_pjm_rmpcp_cr,0.5813393
3,17,forecast_load_mw_day_ahead,0.52827895
3,18,total_pjm_rmccp_cr,0.440179
3,19,gen_fuel_wind_mw,0.6383202
3,20,da_as_total_mw_synchronized_reserve,0.59710735
3,21,system_energy_price_da,0.8021714
3,22,gen_fuel_multiple_fuels_pct,0.68644667
3,23,gen_fuel_multiple_fuels_mw,0.51961887
3,24,marginal_loss_price_rt,0.48513025
3,25,gen_fuel_gas_pct,0.48944044
3,26,marginal_loss_price_da,0.5850258
3,27,total_lmp_rt,0.45293158
3,28,rmccp,0.5245908
3,29,system_energy_price_rt,0.50184333
3,30,rmpcp,0.51687837
3,31,gen_fuel_wind_pct,0.6045383
3,32,gen_fuel_coal_mw,0.8113951
3,33,wind_generation_mw,0.64271086
3,34,gross_inadv_interchange_mw,0.75578046
3,35,gen_fuel_oil_mw,0.52294636
3,36,da_as_mcp_primary_reserve,0.5972813
3,37,total_pjm_rt_load_mwh,0.6482425
3,38,metered_load_mw,0.51736385
3,39,forecast_load_mw_latest_available,0.49265894
3,40,prelim_load_avg_hourly,0.5925933
3,41,gross_actual_interchange_mw,0.54491794
3,42,gen_fuel_hydro_mw,0.588572
3,43,total_pjm_loc_credit,0.46589926
3,44,total_losses,0.9970698
3,45,net_inadv_interchange_mw,0.4993476
3,46,da_as_nsr_mw_primary_reserve,0.4947641
3,47,total_pjm_self_sched_reg,0.5128547
3,48,da_as_ss_mw_synchronized_reserve,0.5027226
3,49,da_as_ss_mw_thirty_minutes_reserve,0.5214588
3,50,da_as_ss_mw_primary_reserve,0.51785654
3,51,gen_fuel_solar_mw,0.7326551
3,52,gen_fuel_coal_pct,0.6512907
3,53,congestion_price_rt,0.6566338
3,54,da_as_mcp_synchronized_reserve,0.67990595
3,55,congestion_price_da,0.41141304
4,1,da_as_as_mw_thirty_minutes_reserve,0.618798
4,2,da_as_total_mw_thirty_minutes_reserve,0.59641886
4,3,gross_sched_interchange_mw,1.0061872
4,4,gen_fuel_nuclear_mw,0.541144
4,5,gen_fuel_gas_mw,1.1446202
4,6,da_as_as_req_mw_thirty_minutes_reserve,0.6220786
4,7,da_as_as_req_mw_primary_reserve,0.47637576
4,8,da_as_as_req_mw_synchronized_reserve,0.5976243
4,9,total_pjm_assigned_reg,0.74988645
4,10,da_as_as_mw_primary_reserve,0.62118703
4,11,da_as_total_mw_primary_reserve,0.48729113
4,12,da_as_as_mw_synchronized_reserve,0.462445
4,13,total_pjm_reg_purchases,0.4388249
4,14,gen_fuel_other_renewables_mw,0.5357978
4,15,total_lmp_da,0.63239443
4,16,total_pjm_rmpcp_cr,0.4658456
4,17,forecast_load_mw_day_ahead,0.4514921
4,18,total_pjm_rmccp_cr,0.33025065
4,19,gen_fuel_wind_mw,0.5639808
4,20,da_as_total_mw_synchronized_reserve,0.50788414
4,21,system_energy_price_da,0.7225668
4,22,gen_fuel_multiple_fuels_pct,0.60973907
4,23,gen_fuel_multiple_fuels_mw,0.41316086
4,24,marginal_loss_price_rt,0.40241003
4,25,gen_fuel_gas_pct,0.39922968
4,26,marginal_loss_price_da,0.49647215
4,27,total_lmp_rt,0.34513706
4,28,rmccp,0.4077293
4,29,system_energy_price_rt,0.42152247
4,30,rmpcp,0.40894067
4,31,gen_fuel_wind_pct,0.5237931
4,32,gen_fuel_coal_mw,0.8070929
4,33,wind_generation_mw,0.57075775
4,34,gross_inadv_interchange_mw,0.69055176
4,35,gen_fuel_oil_mw,0.4282438
4,36,da_as_mcp_primary_reserve,0.5114692
4,37,total_pjm_rt_load_mwh,0.588079
4,38,metered_load_mw,0.44143507
4,39,forecast_load_mw_latest_available,0.4055825
4,40,prelim_load_avg_hourly,0.5711845
4,41,gross_actual_interchange_mw,0.46391165
4,42,gen_fuel_hydro_mw,0.53937346
4,43,total_pjm_loc_credit,0.3611223
4,44,total_losses,0.9241666
4,45,net_inadv_interchange_mw,0.38797095
4,46,da_as_nsr_mw_primary_reserve,0.39774042
4,47,total_pjm_self_sched_reg,0.412846
4,48,da_as_ss_mw_synchronized_reserve,0.40167862
4,49,da_as_ss_mw_thirty_minutes_reserve,0.4309546
4,50,da_as_ss_mw_primary_reserve,0.41335434
4,51,gen_fuel_solar_mw,0.68487203
4,52,gen_fuel_coal_pct,0.6127748
4,53,congestion_price_rt,0.57147586
4,54,da_as_mcp_synchronized_reserve,0.61561614
4,55,congestion_price_da,0.32411456
5,1,da_as_as_mw_thirty_minutes_reserve,0.545473
5,2,da_as_total_mw_thirty_minutes_reserve,0.5116214
5,3,gross_sched_interchange_mw,0.94383615
5,4,gen_fuel_nuclear_mw,0.50297123
5,5,gen_fuel_gas_mw,1.1452916
5,6,da_as_as_req_mw_thirty_minutes_reserve,0.54115576
5,7,da_as_as_req_mw_primary_reserve,0.3950878
5,8,da_as_as_req_mw_synchronized_reserve,0.512274
5,9,total_pjm_assigned_reg,0.6454531
5,10,da_as_as_mw_primary_reserve,0.5267359
5,11,da_as_total_mw_primary_reserve,0.41455987
5,12,da_as_as_mw_synchronized_reserve,0.39012334
5,13,total_pjm_reg_purchases,0.3533182
5,14,gen_fuel_other_renewables_mw,0.49364984
5,15,total_lmp_da,0.55665517
5,16,total_pjm_rmpcp_cr,0.36836764
5,17,forecast_load_mw_day_ahead,0.40004182
5,18,total_pjm_rmccp_cr,0.2603521
5,19,gen_fuel_wind_mw,0.5005996
5,20,da_as_total_mw_synchronized_reserve,0.43619636
5,21,system_energy_price_da,0.638402
5,22,gen_fuel_multiple_fuels_pct,0.543784
5,23,gen_fuel_multiple_fuels_mw,0.3271908
5,24,marginal_loss_price_rt,0.32317525
5,25,gen_fuel_gas_pct,0.31698653
5,26,marginal_loss_price_da,0.40988052
5,27,total_lmp_rt,0.25427902
5,28,rmccp,0.33289364
5,29,system_energy_price_rt,0.35845906
5,30,rmpcp,0.31770366
5,31,gen_fuel_wind_pct,0.4528227
5,32,gen_fuel_coal_mw,0.80235654
5,33,wind_generation_mw,0.5147672
5,34,gross_inadv_interchange_mw,0.6467291
5,35,gen_fuel_oil_mw,0.35417798
5,36,da_as_mcp_primary_reserve,0.4465335
5,37,total_pjm_rt_load_mwh,0.5717867
5,38,metered_load_mw,0.41628015
5,39,forecast_load_mw_latest_available,0.3595498
5,40,prelim_load_avg_hourly,0.59220743
5,41,gross_actual_interchange_mw,0.39155188
5,42,gen_fuel_hydro_mw,0.50704515
5,43,total_pjm_loc_credit,0.27938107
5,44,total_losses,0.8416125
5,45,net_inadv_interchange_mw,0.30391654
5,46,da_as_nsr_mw_primary_reserve,0.32523507
5,47,total_pjm_self_sched_reg,0.33843112
5,48,da_as_ss_mw_synchronized_reserve,0.32756993
5,49,da_as_ss_mw_thirty_minutes_reserve,0.35583994
5,50,da_as_ss_mw_primary_reserve,0.3209304
5,51,gen_fuel_solar_mw,0.6668218
5,52,gen_fuel_coal_pct,0.5687517
5,53,congestion_price_rt,0.5087979
5,54,da_as_mcp_synchronized_reserve,0.5476931
5,55,congestion_price_da,0.25670657
6,1,da_as_as_mw_thirty_minutes_reserve,0.4793477
6,2,da_as_total_mw_thirty_minutes_reserve,0.43654844
6,3,gross_sched_interchange_mw,0.8903222
6,4,gen_fuel_nuclear_mw,0.47476184
6,5,gen_fuel_gas_mw,1.1486517
6,6,da_as_as_req_mw_thirty_minutes_reserve,0.46796688
6,7,da_as_as_req_mw_primary_reserve,0.32492954
6,8,da_as_as_req_mw_synchronized_reserve,0.43045646
6,9,total_pjm_assigned_reg,0.5552693
6,10,da_as_as_mw_primary_reserve,0.4475868
6,11,da_as_total_mw_primary_reserve,0.3432109
6,12,da_as_as_mw_synchronized_reserve,0.312988
6,13,total_pjm_reg_purchases,0.2834714
6,14,gen_fuel_other_renewables_mw,0.4650844
6,15,total_lmp_da,0.47921434
6,16,total_pjm_rmpcp_cr,0.29916257
6,17,forecast_load_mw_day_ahead,0.36011282
6,18,total_pjm_rmccp_cr,0.19851482
6,19,gen_fuel_wind_mw,0.43574634
6,20,da_as_total_mw_synchronized_reserve,0.36397773
6,21,system_energy_price_da,0.5494761
6,22,gen_fuel_multiple_fuels_pct,0.48928186
6,23,gen_fuel_multiple_fuels_mw,0.2615826
6,24,marginal_loss_price_rt,0.27026775
6,25,gen_fuel_gas_pct,0.24145672
6,26,marginal_loss_price_da,0.3407054
6,27,total_lmp_rt,0.18765645
6,28,rmccp,0.26408485
