目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
branch_cb_1_loading_pct,线路CB-1负载率,95%,7,STG,DGatingDNN,0.9101682030794997,0.9767972019193356,43,area_3_fuel_natural_gas_mw|area_1_fuel_wind_mw|system_losses_mw|gen_fuel_solar_mw|area_2_fuel_natural_gas_mw|area_3_fuel_wind_mw|area_1_fuel_natural_gas_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,7,STG,STG,0.9358153143722822,0.9767972019193356,43,area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|area_2_fuel_natural_gas_mw|system_losses_mw|area_3_fuel_wind_mw|gen_fuel_coal_mw|area_1_fuel_wind_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,7,STG,LassoNet,0.898772058731983,0.9767972019193356,43,area_1_fuel_wind_mw|area_3_fuel_solar_mw|gen_fuel_nuclear_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_2_fuel_natural_gas_mw|gen_fuel_hydro_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,7,STG,XGBoost,0.8994134856687396,0.9767972019193356,43,area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_load_day_ahead_mw|gen_fuel_solar_mw|area_3_fuel_solar_mw|area_1_generation_mw|area_3_fuel_natural_gas_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,7,STG,Lasso,0.9083251173835452,0.9767972019193356,43,area_1_fuel_wind_mw|gen_fuel_nuclear_mw|area_3_fuel_solar_mw|area_2_fuel_natural_gas_mw|gen_fuel_wind_mw|area_3_fuel_coal_mw|area_1_fuel_hydro_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,7,STG,Pearson,0.865676235049904,0.9767972019193356,43,area_1_fuel_wind_mw|gen_fuel_wind_mw|area_3_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw|area_1_fuel_solar_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,8,DGatingDNN,DGatingDNN,0.9590488822391856,0.9767972019193356,43,area_3_fuel_natural_gas_mw|area_1_fuel_wind_mw|system_losses_mw|gen_fuel_solar_mw|area_2_fuel_natural_gas_mw|area_3_fuel_wind_mw|area_1_fuel_natural_gas_mw|gen_fuel_hydro_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,8,DGatingDNN,STG,0.9410649968089999,0.9767972019193356,43,area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|area_2_fuel_natural_gas_mw|system_losses_mw|area_3_fuel_wind_mw|gen_fuel_coal_mw|area_1_fuel_wind_mw|gen_fuel_nuclear_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,8,DGatingDNN,LassoNet,0.9049335256153905,0.9767972019193356,43,area_1_fuel_wind_mw|area_3_fuel_solar_mw|gen_fuel_nuclear_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_2_fuel_natural_gas_mw|gen_fuel_hydro_mw|area_1_fuel_natural_gas_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,8,DGatingDNN,XGBoost,0.9087083911165992,0.9767972019193356,43,area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_load_day_ahead_mw|gen_fuel_solar_mw|area_3_fuel_solar_mw|area_1_generation_mw|area_3_fuel_natural_gas_mw|area_2_generation_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,8,DGatingDNN,Lasso,0.9220206825015451,0.9767972019193356,43,area_1_fuel_wind_mw|gen_fuel_nuclear_mw|area_3_fuel_solar_mw|area_2_fuel_natural_gas_mw|gen_fuel_wind_mw|area_3_fuel_coal_mw|area_1_fuel_hydro_mw|gen_fuel_hydro_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,8,DGatingDNN,Pearson,0.8664498023230062,0.9767972019193356,43,area_1_fuel_wind_mw|gen_fuel_wind_mw|area_3_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw|area_1_fuel_solar_mw|area_2_fuel_solar_mw
