epoch,train_standardized_mse,validation_standardized_mse,selection_objective,validation_r2,n_active_at_0_01
1,0.829807258963042,0.38790950179100037,0.38790950179100037,0.38605466849443926,8
2,0.4823978785364831,0.21274679899215698,0.21274679899215698,0.6632850658214482,8
3,0.2893916388492481,0.16946116089820862,0.16946116089820862,0.7317933707149722,8
4,0.22524955510007302,0.13526058197021484,0.13526058197021484,0.7859227341573232,8
5,0.20109701443587175,0.12729956209659576,0.12729956209659576,0.7985226416187764,8
6,0.160953272383711,0.126705601811409,0.126705601811409,0.7994627183215852,8
7,0.14215751050467917,0.10004978626966476,0.10004978626966476,0.8416509594054062,8
8,0.12368074085340891,0.08612639456987381,0.08612639456987381,0.8636875302980609,8
9,0.10469517776852857,0.07244947552680969,0.07244947552680969,0.8853340153200492,8
10,0.1050036653498201,0.06969553232192993,0.06969553232192993,0.8896926964705312,8
11,0.08827739500270389,0.08472493290901184,0.08472493290901184,0.8659056345219163,8
12,0.09777328987995486,0.060239918529987335,0.060239918529987335,0.9046581320509712,8
13,0.0708647190593789,0.05019388720393181,0.05019388720393181,0.9205580080326176,8
14,0.0666822328416433,0.045156750828027725,0.045156750828027725,0.9285302935793714,8
15,0.06078117214889789,0.04188769310712814,0.04188769310712814,0.9337042448352832,8
16,0.05725307428419212,0.037407755851745605,0.037407755851745605,0.940794650016738,8
17,0.05297228520906972,0.036484330892562866,0.036484330892562866,0.9422561497398065,8
18,0.051985787740371096,0.03657013922929764,0.03657013922929764,0.9421203521093936,8
19,0.045545962703382147,0.030230600386857986,0.030230600386857986,0.9521539496094599,8
20,0.04292563543136979,0.027688657864928246,0.027688657864928246,0.9561770888037655,8
21,0.039646742081362936,0.030739638954401016,0.030739638954401016,0.9513482903795853,8
22,0.05184254951886566,0.025447873398661613,0.025447873398661613,0.9597235833197796,8
23,0.03598224427902474,0.022855423390865326,0.022855423390865326,0.963826656829301,8
24,0.032622105336403286,0.021657535806298256,0.021657535806298256,0.9657225609589566,8
25,0.030081670917934154,0.02035849541425705,0.02035849541425705,0.9677785490030596,8
26,0.0362561451302685,0.020334037020802498,0.020334037020802498,0.9678172714356023,8
27,0.02770328920547564,0.018211307004094124,0.018211307004094124,0.9711769179900863,8
28,0.02538545203692702,0.017362726852297783,0.017362726852297783,0.9725199701325036,8
29,0.02555172894567811,0.017726916819810867,0.017726916819810867,0.9719435619539389,8
30,0.022007906340152296,0.01641366258263588,0.01641366258263588,0.9740220566291248,8
31,0.02186761108677284,0.015319311991333961,0.015319311991333961,0.9757540847314049,8
32,0.02023161925913532,0.016158707439899445,0.016158707439899445,0.9744255727122317,8
33,0.02358356707777268,0.015673933550715446,0.015673933550715446,0.9751928252327117,8
34,0.016917364972218792,0.01424132939428091,0.01424132939428091,0.9774602066418994,8
35,0.015609021913535921,0.013633260503411293,0.013633260503411293,0.9784226025455293,8
36,0.014091278259716952,0.01704552210867405,0.01704552210867405,0.9730220048063488,8
37,0.018093289582182398,0.011881847865879536,0.011881847865879536,0.981194569858987,8
38,0.01228805092116727,0.010874230414628983,0.010874230414628983,0.9827893290733822,8
39,0.011439495573938863,0.017188135534524918,0.017188135534524918,0.9727962864632513,8
40,0.01657907807742498,0.01456105150282383,0.01456105150282383,0.9769541801161465,8
41,0.012053099910333412,0.009105765260756016,0.009105765260756016,0.9855882832857135,8
42,0.008560163892378998,0.010268558748066425,0.010268558748066425,0.983747922609655,8
43,0.009394016956778549,0.009096813388168812,0.009096813388168812,0.9856024514121607,8
44,0.00747970848301245,0.007769482675939798,0.007769482675939798,0.9877032191966317,8
45,0.007792301526559467,0.008463455364108086,0.008463455364108086,0.9866048634703339,8
46,0.006626913398528495,0.010883900336921215,0.010883900336921215,0.9827740200654984,8
47,0.006723644818997625,0.006727958098053932,0.006727958098053932,0.9893516414410087,8
48,0.006609421342761812,0.006435438059270382,0.006435438059270382,0.9898146166625622,8
49,0.005364348504161517,0.006486060097813606,0.006486060097813606,0.9897344968613906,8
50,0.004863261683433812,0.005425135605037212,0.005425135605037212,0.9914136235759119,8
51,0.004654911906011863,0.005831284914165735,0.005831284914165735,0.9907708116113821,8
52,0.004802866206275967,0.005874283611774445,0.005874283611774445,0.9907027531744732,8
53,0.00432922771468967,0.00651503587141633,0.00651503587141633,0.9896886344824921,8
54,0.004515501475125241,0.004960453137755394,0.004960453137755394,0.9921490789247192,8
55,0.004652542556546963,0.006138061173260212,0.006138061173260212,0.9902852770295337,8
56,0.005369300601086546,0.0072547257877886295,0.0072547257877886295,0.9885179227805431,8
57,0.003950247006398346,0.00481175072491169,0.00481175072491169,0.9923844284446652,8
58,0.0038263571948747993,0.0061766617000103,0.0061766617000103,0.9902241783430762,8
