epoch,train_standardized_mse,validation_standardized_mse,selection_objective,validation_r2,n_active_at_0_01
1,0.8571877836327935,0.4339291751384735,0.889135740995407,0.31321916799315674,21
2,0.47128691269774364,0.2478964775800705,0.67042260825634,0.6076536277519312,21
3,0.24071410474795837,0.15117406845092773,0.5484487342834472,0.7607364080283524,21
4,0.1627165163694787,0.12988018989562988,0.5045051670074463,0.7944382862578508,21
5,0.13061470999979283,0.10912641137838364,0.4618385848402977,0.8272853452260165,21
6,0.11157148444350075,0.08734741061925888,0.4203206619620323,0.8617550383195255,21
7,0.10770911014915753,0.06813091784715652,0.3859588673710823,0.8921690039052187,21
8,0.0993483046005512,0.06471266597509384,0.3674891552329064,0.897579086995557,21
9,0.09515901139671336,0.06560012698173523,0.355657194852829,0.8961745007088364,21
10,0.08128817108364032,0.05954410135746002,0.3380592876672745,0.9057593923316861,21
11,0.07423317736825465,0.05316316708922386,0.3213085375726223,0.9158585149816645,21
12,0.08110185722937406,0.04717869684100151,0.30523747369647025,0.9253301532827045,21
13,0.06760836817765283,0.048863038420677185,0.2978115743398666,0.9226643337766873,21
14,0.06536123842708694,0.04133601486682892,0.2819210749864578,0.9345773840164293,21
15,0.05972909960331045,0.0397021621465683,0.27262612760066984,0.9371632774289289,21
16,0.05972269097998709,0.038161501288414,0.2640718597173691,0.9396016918485222,21
17,0.05459196934392876,0.040227487683296204,0.2592352086305618,0.936331844973396,21
18,0.05465636939439309,0.03760480880737305,0.250048885345459,0.9404827641964286,21
19,0.06167620698905931,0.04724334552884102,0.2540093596279621,0.9252278427370667,21
20,0.06243502988779061,0.03395118936896324,0.23496517404913903,0.9462653590096548,21
21,0.04827571892898794,0.03175916150212288,0.22775914624333382,0.9497346895475348,21
22,0.04676482658362151,0.03067561611533165,0.22180667385458946,0.9514496166127236,21
23,0.04550225134525707,0.030913958325982094,0.2175370929390192,0.9510723929236228,20
24,0.043860377839577996,0.05126025527715683,0.23399091094732286,0.9188702683381333,20
25,0.06959001558166901,0.02854214422404766,0.2066951059550047,0.954826267660441,20
26,0.04472230771927935,0.028918281197547913,0.20341050684452058,0.9542309594781958,19
27,0.04123366536862213,0.02677697129547596,0.19777613587677478,0.9576200142187334,19
28,0.044343016050373024,0.030653025954961777,0.19810351118445396,0.9514853706073542,19
29,0.042594232532833794,0.0250468198210001,0.1895116177946329,0.9603583315520643,19
30,0.052895194044362125,0.028509249910712242,0.18973102115094662,0.9548783275677715,19
31,0.04111100742278321,0.024620385840535164,0.18325575418770312,0.9610332542569935,19
32,0.03727400351361788,0.024326374754309654,0.18007121346890928,0.9614985844869945,19
33,0.039643215701297876,0.024054676294326782,0.17735570549964905,0.961928597622255,19
34,0.03603830874313228,0.024037854745984077,0.1744974685460329,0.9619552218427427,19
35,0.03540314303396879,0.02581842802464962,0.1735639324039221,0.959137104753138,19
36,0.035671803180465235,0.02418222650885582,0.16965578302741052,0.961726727694925,19
37,0.0414651449304377,0.022840581834316254,0.16582290261983873,0.9638501539108619,19
38,0.03466800502128778,0.02172146923840046,0.16230706341564655,0.9656213746522019,19
39,0.033146510446177654,0.021521205082535744,0.1598877040296793,0.9659383286793086,19
40,0.03420490433601935,0.021255511790513992,0.15737554505467416,0.9663588434596316,19
41,0.033333692532432645,0.0219008419662714,0.1558835766464472,0.9653374786722919,19
42,0.03342238436989297,0.025094760581851006,0.1568531071394682,0.9602824506738162,19
43,0.040967818368983853,0.019734298810362816,0.14985901080071926,0.9687664715564959,19
44,0.03133191558045851,0.02153019979596138,0.1495300491154194,0.9659240927730649,19
45,0.03356952818744394,0.02189447730779648,0.1482538351416588,0.9653475569406297,18
46,0.03140088927458848,0.028366075828671455,0.15307596810162066,0.9551049401232387,18
47,0.04448271947896966,0.01962686888873577,0.1428366982191801,0.9689365009875771,17
48,0.03101727149280233,0.018799275159835815,0.1403426158428192,0.9702463366867977,16
49,0.03152421233410872,0.017576778307557106,0.13735729970037935,0.9721811896794736,15
50,0.03189859995903252,0.019773580133914948,0.13797813564538958,0.9687042988382378,15
51,0.03298988472836949,0.02250242978334427,0.13932127743959427,0.9643853483025181,15
52,0.030376657945386916,0.020728565752506256,0.13613187462091447,0.9671928499406367,15
53,0.04017620176418315,0.017582688480615616,0.13180058971047404,0.9721718350397847,15
54,0.028757927636820436,0.016654638573527336,0.12945298604667188,0.9736406591103962,15
55,0.027882204608711384,0.020009323954582214,0.13143104255199434,0.9683311931013285,15
56,0.02802899497801713,0.017226727679371834,0.1274169570952654,0.9727352104126913,15
57,0.029801257977488758,0.03288828954100609,0.1417111025750637,0.9479476174282269,15
58,0.033046665032459066,0.020628636702895164,0.1284876473993063,0.9673510065860966,15
59,0.02774325488095407,0.01800413243472576,0.12483037106692792,0.9715048153855574,15
60,0.027213476756866355,0.01994089037179947,0.12553614526987078,0.9684395027262458,15
61,0.030236823244374853,0.02676638588309288,0.13143143638968469,0.9576367766309253,15
62,0.029472320401470287,0.019689973443746567,0.12314000472426415,0.9688366318814458,15
63,0.027362164680130426,0.016312170773744583,0.11886031225323677,0.9741826848586215,15
64,0.026933893758595163,0.01886419579386711,0.12036432549357415,0.9701435896435731,15
65,0.02954356524023917,0.017417045310139656,0.11788598604500294,0.972433997447359,14
66,0.025379132635041008,0.021976757794618607,0.1216679771244526,0.9652173320068388,14
67,0.026602937054926626,0.017324931919574738,0.11601052075624466,0.9725797849459406,13
68,0.024825982006585433,0.02587689459323883,0.12368495047092438,0.9590445728384558,13
69,0.028241322414007914,0.019089119508862495,0.11596704728901386,0.9697876016590185,13
70,0.029515566287056903,0.019451728090643883,0.11546147845685482,0.9692137044131062,13
71,0.02583315061572236,0.019245190545916557,0.11449931614100933,0.9695405849942802,13
72,0.02515192066665276,0.03971439599990845,0.13418495416641235,0.93714394148934,12
73,0.03476479574469797,0.018556777387857437,0.11223339214920998,0.9706301405978074,12
74,0.025254315906670096,0.024593695998191833,0.11750307023525239,0.9610754994175944,12
75,0.02732656790923979,0.025424674153327942,0.11765802681446076,0.9597603027410851,12
76,0.03160378266194729,0.017994774505496025,0.10968306414783001,0.9715196289002069,12
77,0.024828933830153034,0.02169019542634487,0.11267161212861539,0.9656708719435124,12
78,0.026878191843658725,0.019507654011249542,0.10987459927797318,0.969125189276094,12
79,0.02402318691714832,0.0166721660643816,0.10641715355217457,0.9736129193677564,12
80,0.030873729290517026,0.04159167408943176,0.13083525776863097,0.9341727597886782,12
81,0.030803496674573543,0.01867419295012951,0.1073147302120924,0.9704443078495949,12
82,0.021995565156581423,0.02588079124689102,0.11391815811395645,0.9590383981103978,12
83,0.029315811567973145,0.02113237977027893,0.10872563004493714,0.9665537316622006,12
84,0.02278442254923793,0.01989646628499031,0.10690747931599617,0.9685098145515362,12
85,0.021913994994513377,0.017123928293585777,0.10367069266736507,0.9728979145492737,12
86,0.022143440943321862,0.020903168246150017,0.10678106360137463,0.966916503152536,12
87,0.022018364390424074,0.02011309191584587,0.1055928473174572,0.9681669618652655,12
88,0.021376646249861048,0.021514330059289932,0.10646756187081337,0.9659492168467391,12
89,0.022227314500732245,0.018325479701161385,0.1028100473433733,0.9709962164382474,12
90,0.020547379086024498,0.016003673896193504,0.10009863696992398,0.9746709407650378,12
91,0.02016755683128234,0.016435084864497185,0.10011130861938,0.9739881496674369,12
92,0.020626441595582662,0.02545587718486786,0.10873949229717254,0.9597109214989223,12
93,0.020675079784755152,0.015120583586394787,0.09788892846554519,0.9760686131309513,12
94,0.018167772824181003,0.015052666887640953,0.09744102977216244,0.9761761057478537,12
95,0.023498047538290726,0.02410382777452469,0.10623925715684891,0.9618508104354986,12
96,0.02174820148131341,0.012391109019517899,0.09408158257603645,0.9803885602814066,12
97,0.017499328808460286,0.03960884362459183,0.12092870980501175,0.9373109922485321,12
98,0.030446799791340153,0.012682965956628323,0.09391800280660391,0.9799266356806156,12
99,0.017899530644667327,0.013635925017297268,0.09448788043111563,0.9784183856100588,12
100,0.020600731597466348,0.013700868934392929,0.09409601435065269,0.9783155984481562,12
101,0.01721105845851088,0.01360226608812809,0.09351794697344304,0.9784716621010124,12
102,0.01563484695477674,0.015094650909304619,0.09467719428241253,0.9761096585649026,12
103,0.020440114140714873,0.010894636623561382,0.09012215089052916,0.9827570336547682,12
104,0.013981558029856787,0.021862130612134933,0.10077786013484001,0.965398745469395,12
105,0.015546200221323237,0.03501565009355545,0.11341586619615555,0.9445806375595663,12
106,0.04125710414866775,0.023839324712753296,0.10234389185905457,0.962269444176653,12
