epoch,feature_index,feature,gate
1,1,gross_inadv_interchange_mw,0.9875657
1,2,total_losses,1.0840358
1,3,total_pjm_loc_credit,0.94310766
1,4,da_as_nsr_mw_primary_reserve,0.96580285
1,5,marginal_loss_price_rt,0.9908887
1,6,total_pjm_rmccp_cr,0.9563846
1,7,gross_actual_interchange_mw,0.9415911
1,8,gross_sched_interchange_mw,0.9528871
1,9,total_lmp_rt,0.99890864
1,10,total_lmp_da,1.0364413
1,11,system_energy_price_da,1.06355
1,12,system_energy_price_rt,0.9912724
1,13,marginal_loss_price_da,1.0150758
1,14,total_pjm_reg_purchases,0.9428413
1,15,da_as_mcp_synchronized_reserve,0.96456397
1,16,da_as_mcp_primary_reserve,0.955533
1,17,da_as_as_req_mw_synchronized_reserve,1.0182755
1,18,da_as_as_req_mw_thirty_minutes_reserve,0.9831386
1,19,da_as_as_mw_primary_reserve,0.95638406
1,20,da_as_as_req_mw_primary_reserve,1.0040852
1,21,da_as_total_mw_primary_reserve,0.9321256
1,22,congestion_price_rt,0.9575328
1,23,congestion_price_da,0.94567
1,24,rmccp,0.9657958
1,25,net_inadv_interchange_mw,0.9610932
1,26,da_as_as_mw_thirty_minutes_reserve,1.0600857
1,27,da_as_total_mw_thirty_minutes_reserve,1.048189
1,28,total_pjm_self_sched_reg,0.96231663
1,29,net_sched_interchange_mw,0.97664165
1,30,net_actual_interchange_mw,0.9709335
1,31,total_pjm_assigned_reg,0.99653786
1,32,da_as_ss_mw_primary_reserve,0.93092084
1,33,da_as_ss_mw_synchronized_reserve,0.9576928
1,34,da_as_ss_mw_thirty_minutes_reserve,0.9447895
1,35,da_as_as_mw_synchronized_reserve,0.9778303
1,36,total_pjm_rmpcp_cr,0.97079116
1,37,rmpcp,0.9495821
2,1,gross_inadv_interchange_mw,0.954502
2,2,total_losses,1.0712866
2,3,total_pjm_loc_credit,0.88915074
2,4,da_as_nsr_mw_primary_reserve,0.93522274
2,5,marginal_loss_price_rt,0.9734645
2,6,total_pjm_rmccp_cr,0.92442364
2,7,gross_actual_interchange_mw,0.9299709
2,8,gross_sched_interchange_mw,0.955104
2,9,total_lmp_rt,0.9588636
2,10,total_lmp_da,1.041859
2,11,system_energy_price_da,1.0845995
2,12,system_energy_price_rt,0.9640763
2,13,marginal_loss_price_da,1.0004964
2,14,total_pjm_reg_purchases,0.9268828
2,15,da_as_mcp_synchronized_reserve,0.9627903
2,16,da_as_mcp_primary_reserve,0.9265023
2,17,da_as_as_req_mw_synchronized_reserve,0.98980165
2,18,da_as_as_req_mw_thirty_minutes_reserve,0.9430193
2,19,da_as_as_mw_primary_reserve,0.9189576
2,20,da_as_as_req_mw_primary_reserve,0.9682227
2,21,da_as_total_mw_primary_reserve,0.8767994
2,22,congestion_price_rt,0.9292216
2,23,congestion_price_da,0.9014385
2,24,rmccp,0.9333761
2,25,net_inadv_interchange_mw,0.9270138
2,26,da_as_as_mw_thirty_minutes_reserve,1.0614936
2,27,da_as_total_mw_thirty_minutes_reserve,1.0461569
2,28,total_pjm_self_sched_reg,0.9128933
2,29,net_sched_interchange_mw,0.9783696
2,30,net_actual_interchange_mw,0.95713013
2,31,total_pjm_assigned_reg,0.9746656
2,32,da_as_ss_mw_primary_reserve,0.87080765
2,33,da_as_ss_mw_synchronized_reserve,0.90516233
2,34,da_as_ss_mw_thirty_minutes_reserve,0.90336037
2,35,da_as_as_mw_synchronized_reserve,0.92725015
2,36,total_pjm_rmpcp_cr,0.91254854
2,37,rmpcp,0.9253221
3,1,gross_inadv_interchange_mw,0.9355229
3,2,total_losses,1.0627873
3,3,total_pjm_loc_credit,0.8261216
3,4,da_as_nsr_mw_primary_reserve,0.91037595
3,5,marginal_loss_price_rt,0.9597566
3,6,total_pjm_rmccp_cr,0.89378697
3,7,gross_actual_interchange_mw,0.9264293
3,8,gross_sched_interchange_mw,0.94969237
3,9,total_lmp_rt,0.9216509
3,10,total_lmp_da,1.045948
3,11,system_energy_price_da,1.0949587
3,12,system_energy_price_rt,0.9364461
3,13,marginal_loss_price_da,0.99332786
3,14,total_pjm_reg_purchases,0.90951365
3,15,da_as_mcp_synchronized_reserve,0.95111054
3,16,da_as_mcp_primary_reserve,0.8857824
3,17,da_as_as_req_mw_synchronized_reserve,0.97002715
3,18,da_as_as_req_mw_thirty_minutes_reserve,0.91310656
3,19,da_as_as_mw_primary_reserve,0.8843457
3,20,da_as_as_req_mw_primary_reserve,0.93293625
