epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss,active_features
0,,,,,,,,25
1,0.3230218172505282,0.6769781708717346,0.32916853685931463,0.6525415778160095,0.6669851681892423,0.6581718645575027,0.5508313183562615,25
2,0.2102599808339578,0.7897399663925171,0.21756973115318431,0.7703412771224976,0.27337944460997227,0.2644636003196831,0.5572402875310678,27
3,0.14905378631934876,0.8509461879730225,0.15702258853423523,0.8342525959014893,0.19628207222150082,0.18738320910866982,0.5561789379694551,25
4,0.11198904073472518,0.8880109786987305,0.12166833315362655,0.8715713024139404,0.1434925940799904,0.13481584464964932,0.5422967879668527,26
5,0.08791672568384652,0.9120832681655884,0.09964822512120008,0.8948149085044861,0.11221513979727989,0.10384257279285304,0.5232854270234897,27
6,0.07279717908073913,0.9272028207778931,0.08505730059497603,0.9102165699005127,0.08995572582716982,0.08189552996810569,0.5037622233777442,27
7,0.05876230620043842,0.9412376880645752,0.07367863260186845,0.9222275018692017,0.08064605960726147,0.0728015839502295,0.4902797332253736,26
8,0.0513237841330713,0.9486762285232544,0.06539868911523826,0.9309675097465515,0.06650821325702352,0.058818878436888745,0.48058338160964026,26
9,0.04841640620037038,0.9515835642814636,0.05948187131434679,0.9372130632400513,0.06263525151909762,0.05505017902628213,0.4740670228236327,24
10,0.0473944027783828,0.9526056051254272,0.05756538728729072,0.939236044883728,0.05592967368574269,0.04842544724904768,0.4690141255600047,24
11,0.03912977975154541,0.9608702063560486,0.05098153035179144,0.9461857080459595,0.051355837092008146,0.04391285592532403,0.46518628718651134,24
12,0.03553657444985335,0.9644634127616882,0.0474308900359064,0.949933648109436,0.04815257972065135,0.04076678318154098,0.46161225076671053,24
13,0.04036259774294839,0.9596374034881592,0.05024986448357018,0.946958065032959,0.047504077613649255,0.04016655403765488,0.45859519665610415,24
14,0.035141233900387175,0.9648587703704834,0.04756595476008043,0.9497910737991333,0.045183921150414204,0.037907310672712455,0.4547881224881048,24
15,0.031200409011913906,0.9687995910644531,0.04210901203588015,0.955551266670227,0.04319631399105152,0.035946717958195484,0.4530997294151174,24
16,0.036307760195353395,0.9636922478675842,0.04756456948589624,0.9497925639152527,0.04144702702732281,0.03423399564509602,0.4508144463818097,24
17,0.03065681553067118,0.9693431854248047,0.04128740535106328,0.956418514251709,0.03920905422035698,0.03203528789514967,0.4483603690640786,24
18,0.02690632024518492,0.9730936884880066,0.038249459597509264,0.959625244140625,0.038174111236946716,0.031030134626818376,0.4464985235650334,24
19,0.02808377293381104,0.9719161987304688,0.04001240817284802,0.9577643275260925,0.03753686446943736,0.030427039817578005,0.4443640280301838,24
20,0.02724000651028482,0.9727599620819092,0.03865519558397553,0.9591969847679138,0.03643117897414257,0.0293411847135062,0.44312462069713643,24
21,0.02608470768510761,0.9739152789115906,0.037651081189013474,0.9602568745613098,0.035851609403683794,0.028785799345119503,0.4416131059987958,23
22,0.027257034753276635,0.9727429747581482,0.03769068857768505,0.9602150917053223,0.039504659431755636,0.03247225812929707,0.4395250619526222,23
23,0.02750511393398558,0.972494900226593,0.039035760649911516,0.9587952494621277,0.03561307296219398,0.0285988628827348,0.4383881047515811,23
24,0.027212971782711037,0.9727870225906372,0.038748204333298814,0.9590988159179688,0.0332923658457844,0.02630049502157374,0.43699189656841037,23
25,0.023767115591231715,0.9762328863143921,0.03509529301521891,0.9629546999931335,0.03313078862223504,0.02615858584501753,0.43576265563499283,23
26,0.024884543266548036,0.9751154780387878,0.036364794172142154,0.9616146087646484,0.033401520117907056,0.026442694522136385,0.43492658322635813,22
27,0.02523172319661414,0.9747682809829712,0.03692760944037085,0.9610205292701721,0.03270086686714381,0.025759000533624836,0.4338666233258971,22
28,0.02270376214240397,0.9772962331771851,0.03503281510968852,0.9630206227302551,0.03150749437064842,0.024583884741127788,0.43272558413872186,22
29,0.02137696246341621,0.9786230325698853,0.03292898558614003,0.9652413725852966,0.029831221729977316,0.022924426349887266,0.4316746930440449,22
30,0.022516679971014995,0.977483332157135,0.03505862363409705,0.9629933834075928,0.031157310384316447,0.024264580412809742,0.430795603267661,22
31,0.02123901576285402,0.9787609577178955,0.032859724281900905,0.9653144478797913,0.03191366199543238,0.025039035856047494,0.4296641151337656,22
32,0.021282730517521057,0.9787172675132751,0.03246739507005436,0.9657285809516907,0.02902127788803511,0.022159687378731485,0.4288493825632775,22
33,0.01967427665033839,0.9803256988525391,0.031933913223172836,0.9662917256355286,0.029308430550010443,0.022456957053955756,0.4282170758731123,22
34,0.021604399808805397,0.9783955812454224,0.03445734764256219,0.9636280536651611,0.02908487850693598,0.022250262435744458,0.42716348380373237,22
35,0.021632828036838934,0.9783671498298645,0.0326586203456561,0.9655267596244812,0.028852076211434163,0.02202361278217442,0.4267789512236186,22
36,0.022446975207153757,0.9775530099868774,0.03412722386192621,0.9639765620231628,0.029507960098377174,0.022697307685891652,0.4256657623862784,22
37,0.02302480231498849,0.9769752025604248,0.03467060323157234,0.9634029865264893,0.030104549024836603,0.023309130207752677,0.42471365166883446,22
38,0.018946742929140295,0.9810532331466675,0.030895343104309244,0.9673879742622375,0.027991583614882215,0.021214014326643504,0.423598053605842,22
39,0.020027678089769036,0.9799723029136658,0.03203899101581334,0.9661808013916016,0.029116652353256826,0.022347588108427692,0.4230664968149613,22
40,0.021090942497836166,0.9789090752601624,0.03315450983667156,0.9650033116340637,0.02889123414859778,0.022134945974035244,0.4222679934617129,22
41,0.017983698734017638,0.9820163249969482,0.03057169888407083,0.9677296280860901,0.027852175662806934,0.021113451751422145,0.42117021861965653,22
42,0.02165609369378375,0.9783439040184021,0.03429785323124833,0.9637964367866516,0.027163573910150476,0.020433356410033097,0.42063857457003095,22
43,0.018509856052625666,0.9814901351928711,0.030998007496591748,0.9672796130180359,0.02720979005410915,0.02049339173395758,0.4197748792844361,21
44,0.017685206239356807,0.9823148250579834,0.029783970125519286,0.9685611128807068,0.02609814126271837,0.019386618552995175,0.4194701438660298,21
45,0.02030043470624246,0.9796995520591736,0.03273861755605605,0.9654422998428345,0.026538283288518632,0.01984589487068429,0.4182742517540966,20
46,0.01759221945398414,0.982407808303833,0.030801319366707127,0.9674872159957886,0.02886610165306578,0.022188831905356282,0.4173293490045222,20
47,0.0193738501908259,0.9806261658668518,0.03104491694830358,0.9672300815582275,0.026539466603112804,0.01986979510390763,0.4168544494405582,21
48,0.01797094914535079,0.9820290803909302,0.031499257967125896,0.9667505025863647,0.025913577712219832,0.019251303064965797,0.41639214043713635,20
49,0.017852808711844307,0.982147216796875,0.031030484571734945,0.96724534034729,0.025897864210415806,0.019238326069490427,0.4162211100351347,19
50,0.017137970208118632,0.9828620553016663,0.02976057232959514,0.9685858488082886,0.025655333492634953,0.019001660502318954,0.41585454191305,19
51,0.016692735121211052,0.9833072423934937,0.029968903837271216,0.9683659076690674,0.026500969737324888,0.019857216279734916,0.415234567678493,19
52,0.015558052783182657,0.9844419360160828,0.028510397603939766,0.969905436038971,0.024398821700168282,0.0177621736374494,0.4147904899786848,19
53,0.019096505059203534,0.9809035062789917,0.03193014540720913,0.9662957191467285,0.025576759043805342,0.0189400235269841,0.4147959506916327,19
54,0.01740485353609881,0.9825951457023621,0.030110726672474566,0.9682161808013916,0.02516078554139303,0.01853953606983992,0.41382807647790915,19
55,0.01612588016687119,0.9838741421699524,0.029233888669007616,0.9691417813301086,0.025214386149149736,0.018609718485677815,0.41279171367440853,19
56,0.01825805492969095,0.9817419648170471,0.03034225797064875,0.9679718017578125,0.02508200670810577,0.018489186490035576,0.41205124734331866,19
57,0.01693257217030492,0.9830674529075623,0.030624127597548068,0.9676742553710938,0.025174297042855953,0.018598292130922924,0.4110002885284904,19
58,0.016727289531953935,0.9832727313041687,0.03003148926228921,0.9682998657226562,0.023472174276078502,0.01689637499285292,0.4109874345890717,19
59,0.018001561172442934,0.9819984436035156,0.03094758154688085,0.9673328399658203,0.024061965278025167,0.017491491917097368,0.41065456660806815,19
60,0.015188813773228935,0.9848111867904663,0.029300871694165214,0.9690710306167603,0.023907414285862474,0.017341193810182048,0.4103887597287911,19
61,0.016424180770010142,0.9835758209228516,0.029910094576047326,0.9684280157089233,0.02462454962534908,0.018065942399144105,0.4099129322123473,19
62,0.01628295290990698,0.9837170243263245,0.029683222105476734,0.9686674475669861,0.02523187124173915,0.018687945719194562,0.40899532660557786,19
63,0.015778534117202373,0.9842214584350586,0.028344377415345574,0.9700806736946106,0.023923217971091003,0.017388836201848668,0.4083988373057702,19
64,0.0160845418298698,0.9839154481887817,0.029547711221001496,0.968810498714447,0.023921477282313242,0.01738939756345683,0.4082549621275051,19
65,0.01532021283103163,0.9846797585487366,0.029112707000089492,0.9692696928977966,0.023328831533011272,0.01680830523725471,0.4075328731905132,19
66,0.016538382133839808,0.9834616184234619,0.030395721176230326,0.9679153561592102,0.02371737458419927,0.017202133592005044,0.40720254277155477,19
67,0.013448317124437992,0.9865517020225525,0.027035496580959637,0.9714623093605042,0.022683272954832384,0.016175972797902918,0.40670624218488993,19
68,0.017065164445907242,0.982934832572937,0.03116337330046496,0.9671050906181335,0.022734023644116478,0.016228390114153165,0.4066020717814531,19
69,0.015573565341662942,0.9844264388084412,0.02955561557716531,0.9688021540641785,0.02221407484359795,0.01570911827894293,0.40655976628229695,19
70,0.014504165455065297,0.9854958057403564,0.028070808797166114,0.9703694581985474,0.0227480529758491,0.016252774154003013,0.40595490863357764,19
71,0.013020954037285506,0.986979067325592,0.027435359391724555,0.9710402488708496,0.022320964802013926,0.015841749834371296,0.4049509214500177,19
72,0.013950365677392104,0.9860496520996094,0.028213573315907722,0.9702187776565552,0.023464048163387086,0.016996575896304975,0.4042169899657698,19
73,0.014426353239595697,0.9855736494064331,0.028054268505401547,0.9703869223594666,0.022339203392818262,0.015877442818396446,0.4038600205329427,19
74,0.014354478007872979,0.9856455326080322,0.028382912593348544,0.9700400233268738,0.022463420982466203,0.016010575398907895,0.4033028311760347,19
75,0.01592948696129223,0.9840705394744873,0.029920641551498414,0.9684168696403503,0.022356688884647407,0.015910111225269093,0.402911086206578,19
76,0.01543490231871139,0.9845650792121887,0.029091239009597678,0.9692923426628113,0.021880693093629895,0.015442064135675664,0.40241428758468817,19
77,0.015733859093481864,0.9842661619186401,0.030350604193943847,0.9679629802703857,0.021586797928294092,0.015151131249222589,0.40222915172758766,19
78,0.01683979997948426,0.9831601977348328,0.0311433192280053,0.9671262502670288,0.022553087624172095,0.01612876464018185,0.4015201722775408,19
79,0.013399938887594698,0.9866000413894653,0.027829392100457193,0.9706243276596069,0.022531307675370635,0.01612168694381026,0.40060127253163236,19
80,0.012932853509326025,0.9870671629905701,0.027352946884248677,0.9711272120475769,0.022815028808635895,0.016414690679109716,0.40002111516591704,19
81,0.012833882355884934,0.9871661067008972,0.027343741061574802,0.9711369276046753,0.02230484621040949,0.015901205047871278,0.4002275565691707,19
82,0.015537014680052877,0.9844629764556885,0.029295796721537665,0.96907639503479,0.02132000813145591,0.014923422996588422,0.39978654523508683,18
83,0.013803654282675626,0.9861963391304016,0.027989532931980383,0.9704552888870239,0.02255871519126697,0.016166346886995853,0.39952300116135636,18
84,0.018797894959671182,0.9812021255493164,0.03366826353140357,0.9644609689712524,0.02128054493928824,0.01490626832566911,0.398392272588863,18
85,0.013755970177028263,0.9862440228462219,0.028839939256857444,0.9695575833320618,0.0228332470119295,0.01646910066994136,0.3977591262165596,18
86,0.013898969605539498,0.9861010313034058,0.028925221934403497,0.9694675803184509,0.021311746205861768,0.014948492647737583,0.397703327119214,18
87,0.016559034619341134,0.9834409952163696,0.03029719025475859,0.9680193662643433,0.021007181172245655,0.014647335202122727,0.397490348539036,18
88,0.013414505520525788,0.9865854978561401,0.027812346994945007,0.9706422686576843,0.021644134426093073,0.015297121089164943,0.39668831207614014,18
89,0.019649735700572088,0.9803502559661865,0.033841393320117055,0.9642782211303711,0.02080088416945607,0.014458417777727911,0.39640413424743215,18
90,0.012341579193963998,0.9876584410667419,0.026491187169307436,0.9720368385314941,0.021364443662663754,0.015029126234085482,0.3959573210422362,18
91,0.01277980812744278,0.9872201681137085,0.027357375325930373,0.9711225628852844,0.020743340442083567,0.014412447728478071,0.39568077877993624,18
92,0.01264150002381667,0.9873585104942322,0.027870542937662543,0.9705808758735657,0.020824570044332406,0.014513794348904086,0.3944234677187638,18
93,0.015757506590728696,0.9842424988746643,0.030311506896041243,0.9680042862892151,0.02046019580779266,0.014152346976125552,0.39424053002731385,18
94,0.012752203668789508,0.9872478246688843,0.02760314959294458,0.9708631038665771,0.020507648490613695,0.01421141850603652,0.39351435269361956,18
95,0.012389512929048113,0.9876104593276978,0.02766203885420975,0.9708009362220764,0.020542590286792985,0.014246338234275216,0.39351573941091106,18
96,0.013287847205068743,0.9867121577262878,0.027924410181074607,0.97052401304245,0.02050149559507233,0.014205442480089371,0.39350329661169275,18
97,0.016194984880165915,0.9838050007820129,0.031624312626152506,0.966618537902832,0.020707604757344605,0.014418335231539632,0.3930793270343683,18
98,0.015953915993221997,0.9840461015701294,0.031076096287905808,0.9671971797943115,0.02087512173960561,0.014600985835524436,0.3921334706445762,18
99,0.015623793763930473,0.9843761920928955,0.03066050055402717,0.9676358699798584,0.021397972933047266,0.015125939977539292,0.39200204041375175,18
100,0.012202996904816134,0.9877970218658447,0.027277637662070735,0.9712067246437073,0.020220873296661494,0.013953146566285216,0.39173290829091106,18
101,0.012070772840664882,0.9879292249679565,0.02698357433092031,0.9715170860290527,0.02062600975235303,0.014364717110691693,0.3913307771439047,18
102,0.011764249436004608,0.9882357716560364,0.02695562942067116,0.9715465903282166,0.019635231936354726,0.013380441300160358,0.39092439739282214,18
103,0.015063036154333322,0.9849369525909424,0.03108609801658043,0.9671866297721863,0.019203838740967778,0.012950318497850707,0.39084499874340495,18
104,0.015954958762643925,0.9840450286865234,0.03124161995947361,0.9670224785804749,0.01991466399528012,0.013667228908550128,0.39046467326916784,18
105,0.011001970938994379,0.9889980554580688,0.026967820382063707,0.9715337157249451,0.019380354301891736,0.013135624145854528,0.39029561619691316,18
