epoch,train_mse,val_mse,val_r2,max_effective_norm,median_effective_norm
1,0.9760671944329233,0.9614781737327576,0.05624234472241607,1.8046718835830688,1.389148235321045
2,0.9316645296234073,0.9278481602668762,0.08925254764322355,1.8591506481170654,1.4070799350738525
3,0.9058628944736539,0.9014730453491211,0.11514154881936223,1.8366179466247559,1.4080355167388916
4,0.890632764859633,0.8975085616111755,0.11903297087252984,1.814637541770935,1.4152153730392456
5,0.8755662305788561,0.8773584961891174,0.13881169855038922,1.7572095394134521,1.42183518409729
6,0.8657507580338102,0.8638076186180115,0.1521128023052183,1.7279112339019775,1.4190112352371216
7,0.8298198725237991,0.8679264187812805,0.14806988964738366,1.7204729318618774,1.4320744276046753
8,0.8400476719393875,0.8843205571174622,0.13197792879072656,1.6638931035995483,1.4324277639389038
9,0.8174203458157453,0.858579695224762,0.15724438933108265,1.6620224714279175,1.4361109733581543
10,0.8021486324794365,0.8596700429916382,0.15617412250067653,1.6868749856948853,1.4325344562530518
11,0.783391463485631,0.843946099281311,0.17160827113548327,1.6873321533203125,1.4326869249343872
12,0.7924243871009711,0.8420727849006653,0.1734470240785455,1.6838608980178833,1.4328159093856812
13,0.7787591187339841,0.8391134142875671,0.17635187071460234,1.678925633430481,1.4241828918457031
14,0.7778049183614326,0.8438266515731812,0.17172551914686895,1.6498932838439941,1.432107925415039
15,0.7673371289715623,0.8277585506439209,0.18749746324695016,1.6569246053695679,1.4476195573806763
16,0.7663347161177433,0.8307656645774841,0.18454579743911137,1.699743628501892,1.4418408870697021
17,0.7470365812381109,0.8277384042739868,0.18751724277495574,1.7582056522369385,1.4374568462371826
18,0.7604438265164694,0.8228073716163635,0.19235739617720038,1.7217937707901,1.4268113374710083
19,0.7364535164652448,0.8202988505363464,0.1948196615825658,1.7203773260116577,1.4247734546661377
20,0.7346421439539302,0.8396205902099609,0.17585406687103988,1.7066930532455444,1.4265594482421875
21,0.7320530401034788,0.8150109648704529,0.20001012986231959,1.763031005859375,1.4127569198608398
22,0.707601222576517,0.7998250126838684,0.2149161765326304,1.763803243637085,1.4198670387268066
23,0.6961323528578787,0.8247806429862976,0.19042048875556694,1.8091309070587158,1.4179315567016602
24,0.7163759605451063,0.7924562692642212,0.22214913832715733,1.841760516166687,1.4202558994293213
25,0.6913057922413854,0.804743766784668,0.21008808521249334,1.8480499982833862,1.4257296323776245
26,0.6945016686663483,0.7912487983703613,0.22333430935204668,1.8752007484436035,1.427473783493042
27,0.6841020597652956,0.7916475534439087,0.22294294909561252,1.9193384647369385,1.4267299175262451
28,0.6885871598214814,0.7999794483184814,0.2147645715954316,1.9208049774169922,1.4356179237365723
29,0.6911739756663641,0.8007140159606934,0.21404353348348248,1.9705556631088257,1.434661626815796
30,0.6699087678483038,0.773354709148407,0.2408986445535355,2.0071516036987305,1.4211698770523071
31,0.6707537097461296,0.7922005653381348,0.22240009823451135,2.0611143112182617,1.402381420135498
32,0.6672655673641147,0.793830931186676,0.22079978578656834,2.048603057861328,1.4048469066619873
33,0.669408840211955,0.7927940487861633,0.22181757398486712,2.068655490875244,1.4056541919708252
34,0.6395816401098714,0.8023319840431213,0.21245539745017872,2.10209321975708,1.3925679922103882
35,0.6518974588675932,0.7683894038200378,0.24577241172013642,2.104135036468506,1.395820140838623
36,0.656980067039981,0.7670902013778687,0.2470476767801032,2.140799045562744,1.380198359489441
37,0.6417461281472986,0.7632045745849609,0.2508616957092259,2.1965484619140625,1.3618870973587036
38,0.6297950554977764,0.7749390602111816,0.23934349345566308,2.224412441253662,1.3565189838409424
39,0.6414261379025199,0.7728637456893921,0.2413805561751744,2.2186152935028076,1.3539161682128906
40,0.6189116984605789,0.7792105674743652,0.23515069084860696,2.1985907554626465,1.362435221672058
41,0.6307746849276803,0.749740719795227,0.2640773930627822,2.193957805633545,1.3540546894073486
42,0.6108771670948375,0.7586873769760132,0.25529562562589914,2.193965435028076,1.3423089981079102
43,0.6077036279620547,0.7598617672920227,0.25414286787378193,2.1978869438171387,1.3343605995178223
44,0.6035387705672871,0.7470252513885498,0.2667428273771991,2.217973232269287,1.328356146812439
45,0.602501341790864,0.7742192149162292,0.24005006850233646,2.2726447582244873,1.3422224521636963
46,0.6119105093406908,0.7647326588630676,0.24936176722422454,2.272916793823242,1.349112868309021
47,0.5852856459942731,0.7424122095108032,0.2712708529675637,2.276982307434082,1.339189887046814
48,0.5988596975803375,0.7670543193817139,0.247082891199905,2.274134874343872,1.3280352354049683
49,0.5862839461276026,0.7558931708335876,0.2580383487318293,2.2953298091888428,1.3247044086456299
50,0.5978493704037233,0.7586693167686462,0.2553133471683319,2.304564952850342,1.3233815431594849
51,0.5839271685390761,0.7569016218185425,0.2570484576712956,2.2790608406066895,1.3292902708053589
52,0.5819731747562235,0.7573083639144897,0.2566492084701656,2.279156446456909,1.3279259204864502
