field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
da_as_nsr_mw_primary_reserve,0.045424188791637364,0.09924312630840594,0.07000582961476803,0.031214867170974343,0.10847770264459528,0.009437667149045863,0,0,0,1,0,0,1,1
gross_actual_interchange_mw,0.2032319486511621,0.18076687735066413,0.13039385992232277,0.018529567248573204,0.1957797371646692,0.02334429528812413,1,0,0,0,0,0,1,1
solar_generation_mw,0.023374287160051323,0.11058893082390622,0.06955872703139586,0.026640862979592964,0.10374503858140784,0.016308596704441444,0,0,0,1,0,0,1,1
gen_fuel_solar_mw,0.02926461241700437,0.14535057940702262,0.10007184019052205,0.03238234135552884,0.10849852976417174,0.01669751516574239,0,0,0,1,0,0,1,1
gen_fuel_solar_pct,0.026162550911306398,0.11869090862057259,0.0788086971737152,0.04011599395249968,0.12260681541772399,0.022718351812516246,0,0,0,1,0,0,1,1
da_as_as_req_mw_synchronized_reserve,0.12379922998896274,0.1128583260433548,0.08671951314630144,0.03774221838772867,0.09338973600447133,0.0036414738216785907,0,0,0,1,0,0,1,1
da_as_as_req_mw_thirty_minutes_reserve,0.12350288807005572,0.11491190821879754,0.08765472502094403,0.04011156256946914,0.0926770381522081,0.004627624047189154,0,0,0,1,0,0,1,1
da_as_as_req_mw_primary_reserve,0.12380535814571929,0.1128583260433548,0.08671951314630144,0.03774221838772867,0.09339229045116644,0.0036415537503526963,0,0,0,1,0,0,1,1
da_as_as_mw_primary_reserve,0.08700070703049041,0.08468819380406778,0.0459703124747581,0.015572068732318608,0.08803923388536558,0.003262440371697999,0,0,0,0,0,0,0,0
gross_sched_interchange_mw,0.08745386003156601,0.059891711129064384,0.01066534333701718,0.012542107596432253,0.10734124763969308,0.01297824541777447,0,0,0,0,0,0,0,0
total_pjm_self_sched_reg,0.015516665007528374,0.032465686828295426,0.043363725226360096,0.009443132175587485,0.09074936511069118,0.010079525819591964,0,0,0,0,0,0,0,0
net_inadv_interchange_mw,0.09590861476426214,0.07616251713734287,0.04225274256633712,0.00701761755846986,0.1200431656601847,0.0053628217187006695,0,0,0,0,0,0,0,0
wind_generation_mw,0.0018268706982532696,0.035795708060248496,0.012051037569828511,0.011226047827111896,0.06622511778756777,0.00811295069218612,0,0,0,0,0,0,0,0
gen_fuel_other_renewables_mw,0.08122343295266041,0.08351063989204054,0.06316676901094434,0.01732287503860245,0.11813519555576409,0.014679165350073707,0,0,0,0,0,0,0,0
gen_fuel_wind_mw,0.0010017280640852045,0.03437736658910522,0.010666962849571084,0.011749225116694968,0.06503250979972976,0.00789466187733203,0,0,0,0,0,0,0,0
da_as_as_mw_synchronized_reserve,0.046041277291202644,0.008163583898002435,0.013398130033122025,0.021080956520920773,0.079834542774394,0.00832671835763352,0,0,0,0,0,0,0,0
gen_fuel_gas_pct,0.12770574743196542,0.10911835100711627,0.07433242738828116,0.01748822558143514,0.14847914445075217,0.014975958984274887,0,0,0,0,0,0,0,0
gen_fuel_multiple_fuels_pct,0.11480242637810875,0.053998336656870295,0.04427606760205787,0.01649729728545738,0.1545367969712219,0.014331519930277535,0,0,0,0,0,0,0,0
total_pjm_assigned_reg,0.1549833594334323,0.13116930990618966,0.09571709784167742,0.021280247571767615,0.20196607837900948,0.02352810055238239,0,0,0,0,0,0,0,0
gen_fuel_wind_pct,0.09976141367751051,0.06663929984845504,0.05604268915676205,0.014955243749008949,0.10305716269139166,0.005186851264011451,0,0,0,0,0,0,0,0
da_as_ss_mw_primary_reserve,0.043393591358973915,0.07226030187783328,0.03064171168216927,0.022475324448415723,0.10574329498121812,0.012520643756026113,0,0,0,0,0,0,0,0
rmpcp,0.053874067803886934,0.05938788212913961,0.05564124330541674,0.013218119053067913,0.06670321010133912,0.003697349553292266,0,0,0,0,0,0,0,0
total_pjm_rmpcp_cr,0.0719027635151047,0.05343273532708704,0.05632268420876241,0.015240594608115861,0.0730065164129982,0.00568139528022327,0,0,0,0,0,0,0,0
