field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
total_losses,0.622980080910406,0.675150942325278,0.4781831508435105,0.12295988575902013,0.6254536715618285,0.23837910012981073,1,1,1,1,1,1,6,1
gen_fuel_other_renewables_pct,0.701863180685444,0.6873085633392273,0.5570424109520384,0.2713819291650263,0.6783847430914757,0.2777464016166132,1,1,1,1,1,1,6,1
forecast_load_mw_latest_available,0.9863121951154861,0.9818153069644632,0.8849060233449206,0.5549150553195041,0.9779221303540577,0.9147637742186807,1,1,1,1,1,1,6,1
prelim_load_avg_hourly,0.9894557141168698,0.9852403125440095,0.8975126538400229,0.5850203063335906,0.9829128451661837,0.9331763595442333,1,1,1,1,1,1,6,1
metered_load_mw,0.989454760095286,0.9852938908536617,0.8976468234117058,0.5856950572198057,0.9829822428965025,0.9333908417722097,1,1,1,1,1,1,6,1
total_pjm_rt_load_mwh,0.9899230089152902,0.9858245829417634,0.9000140070035016,0.5935933668071894,0.9838555972558228,0.9365633475062036,1,1,1,1,1,1,6,1
da_as_as_req_mw_primary_reserve,0.3343575445838152,0.33077456518931175,0.23023355055028927,0.06894029402338148,0.2905924762343128,0.05559311485007671,1,1,1,1,1,1,6,1
da_as_as_req_mw_synchronized_reserve,0.3343552108716275,0.33077456518931175,0.23023355055028927,0.06894029402338148,0.2905923582513133,0.05559269303658007,1,1,1,1,1,1,6,1
da_as_as_req_mw_thirty_minutes_reserve,0.32810923181270596,0.3240538691533845,0.2402791929985586,0.08172846269943497,0.2879026297462794,0.05432648845751997,1,1,1,1,1,1,6,1
da_as_as_mw_primary_reserve,0.29945489076260734,0.3111422134669782,0.2015634604977874,0.06036665193347963,0.30192727567620703,0.055722324689532254,1,1,1,1,1,1,6,1
system_energy_price_da,0.5941845895885852,0.5886113117397044,0.4264268913555135,0.10910228983259257,0.5789400393635583,0.1577966012305531,1,1,1,1,1,1,6,1
total_lmp_da,0.6049595019160826,0.597479804279056,0.43130626095705726,0.1113616128392418,0.5923293463546264,0.16422640417369944,1,1,1,1,1,1,6,1
marginal_loss_price_da,0.5322567502596072,0.5384156232426216,0.384671720532179,0.07817886407357783,0.5580622182749917,0.14047396657083908,1,1,1,1,1,1,6,1
system_energy_price_rt,0.4023995073051628,0.5423778972197826,0.3873131131433092,0.08789834465656314,0.5105250939840577,0.15328861205745326,1,1,1,1,1,1,6,1
total_lmp_rt,0.4025786969934995,0.54222893301567,0.38707953976988496,0.08789350243795714,0.5101166879558722,0.15303485312197176,1,1,1,1,1,1,6,1
marginal_loss_price_rt,0.4012688758286958,0.569964054545779,0.4067952707080313,0.08870092167448866,0.52445770854291,0.16804029421464492,1,1,1,1,1,1,6,1
gross_actual_interchange_mw,0.33504440652124223,0.3633384215704333,0.25808560732507246,0.03900012114628383,0.31408772259190837,0.0694809606589678,1,1,1,1,1,1,6,1
gen_fuel_wind_pct,0.34720220028772963,0.33218838252615757,0.22511709813852626,0.04150647665988855,0.31141768138311904,0.04471248116839414,1,1,1,1,1,1,6,1
gross_inadv_interchange_mw,0.47207394322040397,0.4442489736976459,0.3211385692846423,0.05359127985772022,0.4370754655804956,0.09699162503557754,1,1,1,1,1,1,6,1
gen_fuel_oil_pct,0.5982588559609101,0.4259066007052085,0.2997202435587871,0.1309180979850637,0.5506570257911734,0.12693573343441056,1,1,1,1,1,1,6,1
gen_fuel_coal_pct,0.5558123298147484,0.5767505606162789,0.4147198877304136,0.10475241344764678,0.5945978144012108,0.227568091815298,1,1,1,1,1,1,6,1
gen_fuel_multiple_fuels_mw,0.41528356819924206,0.3325216444761513,0.22915492453298114,0.055175137039711775,0.3770103126622575,0.058304510152317336,1,1,1,1,1,1,6,1
gen_fuel_hydro_mw,0.49303636977885723,0.3898164758905878,0.25465201930722087,0.07227667770111947,0.4386326722235173,0.07091235193068786,1,1,1,1,1,1,6,1
gen_fuel_nuclear_mw,0.5751613271758164,0.6108798821041124,0.3911957617059233,0.13316044141403308,0.6098192349204352,0.29451218544827934,1,1,1,1,1,1,6,1
gen_fuel_coal_mw,0.8447456574337205,0.8221472828484423,0.6442961550946205,0.22858411374570994,0.8342431606451234,0.5115448295350625,1,1,1,1,1,1,6,1
gen_fuel_gas_mw,0.9229728973118456,0.902599046953956,0.725463339175922,0.3102138767207355,0.8950484529936309,0.6484700609009202,1,1,1,1,1,1,6,1
gen_fuel_oil_mw,0.6768360779829078,0.5515453180199259,0.3862960474122409,0.1310714405589513,0.6450848065732515,0.1709510930279958,1,1,1,1,1,1,6,1
gen_fuel_gas_pct,0.3983387420482548,0.39334689540989876,0.25926913482144703,0.04542929781783806,0.3749931988751841,0.06175037096122114,1,1,1,1,1,1,6,1
gen_fuel_nuclear_pct,0.9099014199261446,0.8852785245331962,0.7253492110602886,0.3454269500509462,0.8790710031948684,0.6239053030775148,1,1,1,1,1,1,6,1
gen_fuel_other_renewables_mw,0.29568548526858385,0.3203430784145837,0.20444066590726792,0.0379737456985051,0.3045370195671901,0.08472787446841228,1,1,1,0,1,1,5,1
congestion_price_rt,0.27491080029297077,0.31113967759346767,0.20342400113927567,0.03017492388300418,0.2767228412767402,0.045434358988619354,1,1,1,0,1,1,5,1
da_as_mcp_primary_reserve,0.2856786890804272,0.1659304755920172,0.10926639742833458,0.07346720902147413,0.28121213850117704,0.028507547006616698,1,0,0,1,1,0,3,1
congestion_price_da,0.32107202162298604,0.2044204299377725,0.14384292146073036,0.04928286824406369,0.3723383219923839,0.03740618960348479,1,0,0,1,1,0,3,1
da_as_mcp_synchronized_reserve,0.31837767260473376,0.20154576482241926,0.13756188806466005,0.06079225727487643,0.32284412967381587,0.03932018061402391,1,0,0,1,1,0,3,1
