field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
total_gen,0.321072021622986,0.2044204299377725,0.14384292146073036,0.04928286824406369,0.3723383219923839,0.03740618960348479,1,1,1,1,1,1,6,1
system_energy_price_da,0.35504299087565505,0.20379751349937725,0.14809654380653084,0.08545171091108014,0.5006288699547861,0.12312296305688969,1,1,1,1,1,1,6,1
metered_load_mw,0.321418790796882,0.20070172843626755,0.13821010505252626,0.054507156023613244,0.3882334458675781,0.047299236150703514,1,1,1,1,1,1,6,1
total_pjm_rt_load_mwh,0.31973993595960637,0.20123303620904384,0.13861630815407702,0.05448078697456472,0.3872233679700942,0.047011740413856674,1,1,1,1,1,1,6,1
gen_fuel_other_renewables_pct,0.20548873374934212,0.23182415220589517,0.1610235919162298,0.07434956250681177,0.31644867668151416,0.05386336947741184,1,1,1,1,1,1,6,1
da_as_mcp_primary_reserve,0.26804425291649864,0.2020899943069001,0.15678322176836285,0.07680147886727949,0.35829347091106417,0.06847812270418856,1,1,1,1,1,1,6,1
gen_fuel_nuclear_pct,0.24267738131584912,0.18495133740296824,0.13066419617089087,0.05405441617904891,0.3655480142127372,0.06708021419499025,1,1,1,1,1,1,6,1
da_as_mcp_synchronized_reserve,0.2718529125970248,0.24656749337350492,0.18553935166839391,0.060412971073865215,0.38280524338902006,0.08070217723888941,1,1,1,1,1,1,6,1
gen_fuel_hydro_pct,0.14488471277596113,0.21462288845816072,0.1395889032016711,0.03281742834802583,0.28852175101139726,0.059509058722444885,1,1,1,1,1,1,6,1
prelim_load_avg_hourly,0.32189798728019203,0.2011436432540839,0.13850739220356326,0.05440899965099592,0.38863447214812885,0.04729463240619514,1,1,1,1,1,1,6,1
forecast_load_mw_latest_available,0.3228652712459992,0.2049125342341526,0.1425172194186988,0.055168034460793464,0.39140924102489155,0.04678459752231292,1,1,1,1,1,1,6,1
total_lmp_da,0.47225575888368576,0.305153611005558,0.21844177549819982,0.09328317951977363,0.5554587540274369,0.12013045559298818,1,1,1,1,1,1,6,1
gen_fuel_oil_mw,0.3736771850662708,0.17159035017012056,0.11951866713027981,0.058751895015329576,0.4453589250280934,0.07082531922948139,1,1,1,1,1,1,6,1
marginal_loss_price_da,0.39609096207245503,0.28064311434496025,0.19871955849890738,0.0661964941208999,0.478109253373109,0.08465727026725728,1,1,1,1,1,1,6,1
system_energy_price_rt,0.2665460810233912,0.19189428313161097,0.14271773972743984,0.05723545643697831,0.4125806491898475,0.09458268986042496,1,1,1,1,1,1,6,1
gen_fuel_hydro_mw,0.2241288886935073,0.23630048758164218,0.15586864811824305,0.038198181591665104,0.34431787245487594,0.0654303126683789,1,1,1,1,1,1,6,1
gen_fuel_gas_mw,0.3044882432637154,0.21547788662069572,0.14620644254307633,0.03884339857556795,0.34737599690983734,0.027718398399443477,1,1,1,1,1,1,6,1
gen_fuel_coal_mw,0.2889953734471226,0.15023535273076039,0.1092488473122139,0.04439771585797015,0.31602312085046547,0.0271144140644382,1,1,1,1,1,1,6,1
total_lmp_rt,0.26657083748474447,0.19124720803491724,0.14226613306653327,0.05732200212803924,0.4123505350435711,0.09471934003594304,1,1,1,1,1,1,6,1
marginal_loss_price_rt,0.2941716467241851,0.17339465966416057,0.12842309210171518,0.05062567147834156,0.4102953261530899,0.07493048182504862,1,1,1,1,1,1,6,1
da_as_as_req_mw_thirty_minutes_reserve,0.19712955230392293,0.23238086842428246,0.18024020504037883,0.057062769462391756,0.22159298487868134,0.016997832798316487,1,1,1,1,1,0,5,1
da_as_as_req_mw_synchronized_reserve,0.2041962447342195,0.2347732650338217,0.1749089774232156,0.048331608397361545,0.22830011293840968,0.017792669662695684,1,1,1,1,1,0,5,1
da_as_as_req_mw_primary_reserve,0.20419991612305707,0.2347732650338217,0.1749089774232156,0.048331608397361545,0.22830231592208924,0.017792876995573314,1,1,1,1,1,0,5,1
da_as_as_mw_synchronized_reserve,0.15331081435026137,0.17955948463244883,0.11393281609481656,0.02724385582187219,0.17438693904928468,0.007590981656928306,1,1,1,1,1,0,5,1
gross_inadv_interchange_mw,0.24901055495763508,0.1904758338963745,0.1147703851925963,0.024457956690604358,0.2784744550552739,0.02215957918895334,1,1,1,1,1,0,5,1
gen_fuel_storage_mw,0.11580799067652751,0.1414375067486391,0.09573331724969816,0.04742073532376704,0.24206450155056095,0.04882077082699171,1,1,0,1,1,1,5,1
gen_fuel_oil_pct,0.3237020121767614,0.14548530110355504,0.09966573360595017,0.06530222259663376,0.40951798842288056,0.07347000088458747,1,1,0,1,1,1,5,1
total_pjm_rmccp_cr,0.12255015501696095,0.08662308682616213,0.062127890117338415,0.022943010279420847,0.23900308783309768,0.03453331255344306,1,0,0,1,1,1,4,1
congestion_price_rt,0.14574878595944774,0.022408607938105087,0.035195238514166075,0.03812882317067461,0.28242793991376314,0.06345197255599289,1,0,0,1,1,1,4,1
gen_fuel_multiple_fuels_mw,0.11735719828474696,0.025669482638118423,0.013387602380598693,0.04400510056218655,0.29309074965970616,0.06441618522468644,1,0,0,1,1,1,4,1
da_as_as_mw_thirty_minutes_reserve,0.10608043005019628,0.0917173337118713,0.06329567002644607,0.04197402799628762,0.26927386057390074,0.06262107026004216,1,0,0,1,1,1,4,1
rmccp,0.12681561645488243,0.08096585533705225,0.05790278647788404,0.022400185776817384,0.23181100151750456,0.032529561700942566,1,0,0,1,1,1,4,1
total_pjm_loc_credit,0.14079418522779102,0.18244991878410738,0.14094504379681916,0.014272665649878313,0.22702033320978274,0.014006948343640833,1,1,1,0,1,0,4,1
total_pjm_reg_purchases,0.13139214749682782,0.10706717736774399,0.0745632816408204,0.0301947425986375,0.20711534606632315,0.030862461525443956,1,0,0,1,1,1,4,1
total_losses,0.2606620807237753,0.08850857864433678,0.061386274810775986,0.033343217411856675,0.27533461713958884,0.031126215073416313,1,0,0,1,1,1,4,1
gen_fuel_multiple_fuels_pct,0.00767134635185526,0.03430469239341816,0.025484692139127872,0.03334680771562656,0.23307033316230816,0.050293143204288814,0,0,0,1,1,1,3,1
gen_fuel_gas_pct,0.13503975127428383,0.15088816736577895,0.09395236720604931,0.014427088309695996,0.1766603736801925,0.0063305463584477474,1,1,0,0,1,0,3,1
gen_fuel_coal_pct,0.18890119967559982,0.1102938666928078,0.08563187821903981,0.0341368017520598,0.216322294972095,0.016830977168787287,1,0,0,1,1,0,3,1
da_as_as_mw_primary_reserve,0.11740207000531502,0.13234506538210478,0.08950810315061722,0.025624872729203847,0.17938492588981808,0.011443049560305016,1,0,0,1,1,0,3,1
