epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss
1,0.012480284425328414,0.9875197410583496,0.013770936037095763,0.9862146377563477,0.2565901174361325,0.2565901174361325,0.0
2,0.003636543044673377,0.9963634610176086,0.00401370651862391,0.9959821105003357,0.006821193700886461,0.006821193700886461,0.0
3,0.0021345323507733,0.9978654384613037,0.002418113911982978,0.9975793361663818,0.0028915303575196803,0.0028915303575196803,0.0
4,0.0016641767227487294,0.9983358383178711,0.001898923459875954,0.9980990886688232,0.0019924730911135566,0.0019924730911135566,0.0
5,0.0012959726880069022,0.9987040162086487,0.0015836852539129124,0.9984146356582642,0.001499301286212337,0.001499301286212337,0.0
6,0.0012933962155612288,0.998706579208374,0.0015035598709534786,0.9984948635101318,0.0013403371525447089,0.0013403371525447089,0.0
7,0.0009750376747323315,0.9990249872207642,0.0011989716479480948,0.998799741268158,0.001266324780953332,0.001266324780953332,0.0
8,0.0010270966072357243,0.9989728927612305,0.0011045129983203214,0.9988943338394165,0.0012792149372363333,0.0012792149372363333,0.0
9,0.001651569283161558,0.9983484148979187,0.0015167984249895132,0.9984816312789917,0.0011796190345105392,0.0011796190345105392,0.0
10,0.0016080970488267388,0.9983919262886047,0.0017066607292579692,0.998291552066803,0.0011151683890910054,0.0011151683890910054,0.0
11,0.000883358175882112,0.9991166591644287,0.0009577330957853985,0.9990412592887878,0.0011426672529646577,0.0011426672529646577,0.0
12,0.001245313928721236,0.9987546801567078,0.001157158720605189,0.9988416433334351,0.0009489408585762045,0.0009489408585762045,0.0
13,0.0006969977088267599,0.9993029832839966,0.0008949028774733916,0.9991041421890259,0.0009718183343357163,0.0009718183343357163,0.0
14,0.0005309877112408543,0.9994690418243408,0.0007378766334490715,0.9992613792419434,0.0007892708348882513,0.0007892708348882513,0.0
15,0.0004751370135364588,0.9995248913764954,0.0007005281393769731,0.9992987513542175,0.0005423877056508518,0.0005423877056508518,0.0
