rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,36,net_sched_interchange_mw,total_pjm_rmccp_cr,0.13706972869852974,0.2549588452783915,0.15548139473879685,0.20017501051835476,0.25046954278810163,0.9012754861457383,1,1,1,1,1,1,6,0.9012754861457383
2,5,net_sched_interchange_mw,gen_fuel_coal_mw,0.06328451752078144,-0.13285596333253175,-0.17480961007532408,-0.08932401609496539,0.2227588188568264,0.8943207690458334,1,1,1,1,1,1,6,0.8943207690458334
3,46,net_sched_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.058781589016841725,-0.4184771790807921,-0.3864498497008103,-0.28362483884254813,0.39467195336657357,0.8665138875575247,1,1,1,1,1,1,6,0.8665138875575247
4,49,net_sched_interchange_mw,da_as_as_mw_thirty_minutes_reserve,0.07159349321641921,-0.42663855890040886,-0.3916273278703025,-0.26239197550398646,0.3777192492415954,0.851554935129012,1,1,1,1,1,1,6,0.851554935129012
5,67,net_sched_interchange_mw,gross_sched_interchange_mw,0.14338098346529357,-0.4454718473736435,-0.4825743461849722,-0.3353838861440107,0.5048205847750414,0.8039847853234859,1,1,1,1,1,1,6,0.8039847853234859
6,9,net_sched_interchange_mw,gen_fuel_nuclear_mw,0.10149167458788662,-0.34138238104214746,-0.4116349583860198,-0.22912513560226494,0.4173129549356433,0.7884584195021097,1,1,1,1,1,1,6,0.7884584195021097
7,42,net_sched_interchange_mw,da_as_as_req_mw_synchronized_reserve,0.19852917990145305,-0.309179862396164,-0.40241572922854646,-0.2713787580810585,0.4602359836607595,0.06414015252357301,1,1,1,1,1,1,6,0.4602359836607595
8,41,net_sched_interchange_mw,da_as_as_req_mw_primary_reserve,0.17217170221745778,-0.3209156490327459,-0.4013286379411644,-0.23239673141326153,0.4098425918211547,0.06543561742197881,1,1,1,1,1,1,6,0.4098425918211547
9,48,net_sched_interchange_mw,da_as_as_mw_synchronized_reserve,0.06594100434981708,-0.3774617200740072,-0.35812805510969187,-0.2342435353391344,0.33463181497322614,0.2008826356749347,1,1,1,1,1,1,6,0.3774617200740072
10,44,net_sched_interchange_mw,da_as_total_mw_primary_reserve,0.07970442129289387,-0.3384429821841514,-0.3480053258681376,-0.2311810042068337,0.36946209762066945,0.12221534708047994,1,1,1,1,1,1,6,0.36946209762066945
11,47,net_sched_interchange_mw,da_as_as_mw_primary_reserve,0.08797886703700594,-0.35736565211831134,-0.3594058163875433,-0.22678436003311545,0.3691358824801433,0.11083048173254248,1,1,1,1,1,1,6,0.3691358824801433
12,45,net_sched_interchange_mw,da_as_total_mw_synchronized_reserve,0.08053042953633809,-0.35969717077245794,-0.3354423285758639,-0.2570495080495297,0.3568379509304426,0.21866109603818049,1,1,1,1,1,1,6,0.35969717077245794
