epoch,train_standardized_mse,validation_standardized_mse,selection_objective,validation_r2,n_active_at_0_01
1,0.6962742820508153,0.3132725656032562,0.3132725656032562,0.6865711456516331,24
2,0.22445066676522976,0.19923727214336395,0.19923727214336395,0.8006633153288357,24
3,0.15530580636804647,0.16784311830997467,0.16784311830997467,0.8320731374441324,24
4,0.1269718482523851,0.1416042447090149,0.1416042447090149,0.8583251110566589,24
5,0.10720774133992063,0.11262471973896027,0.11262471973896027,0.8873190815125003,24
6,0.0903887979603853,0.09751670807600021,0.09751670807600021,0.9024346379367106,24
7,0.0776582077768478,0.08739857375621796,0.08739857375621796,0.9125578232391677,24
8,0.06812498914701991,0.06756632775068283,0.06756632775068283,0.932399967689585,24
9,0.06080658198516057,0.06250349432229996,0.06250349432229996,0.9374653297890722,24
10,0.053856717424573854,0.06223373860120773,0.06223373860120773,0.9377352133920194,24
11,0.04681335294558003,0.049494072794914246,0.049494072794914246,0.9504812362434231,24
12,0.044305781923202954,0.04830317571759224,0.04830317571759224,0.9516727258719405,24
13,0.04329295030982272,0.04546111077070236,0.04546111077070236,0.9545162061814162,24
14,0.04034864683435574,0.0403822623193264,0.0403822623193264,0.9595975900581998,24
15,0.035828076081687345,0.0416727215051651,0.0416727215051651,0.9583064881450206,24
16,0.03469746775450106,0.04529823362827301,0.04529823362827301,0.9546791636693808,24
17,0.034520386078232254,0.038101255893707275,0.038101255893707275,0.9618797340279454,24
18,0.03131596037645981,0.03501300886273384,0.03501300886273384,0.9649695233076822,24
19,0.030637857787160806,0.03947395831346512,0.03947395831346512,0.9605063452793327,24
20,0.049173839294540084,0.03887613117694855,0.03887613117694855,0.9611044758210977,24
21,0.03293134353748325,0.03208964690566063,0.03208964690566063,0.9678943433316881,24
22,0.028525458218586777,0.03783249855041504,0.03783249855041504,0.9621486284081737,24
23,0.03618524954990571,0.033402618020772934,0.033402618020772934,0.9665807186437859,24
24,0.030360196956958095,0.03333215415477753,0.03333215415477753,0.9666512145614178,24
25,0.02566046028918476,0.031388286501169205,0.031388286501169205,0.9685960534425455,24
26,0.025176509706103974,0.032036345452070236,0.032036345452070236,0.9679476748573105,24
27,0.025254747995448697,0.03070436604321003,0.03070436604321003,0.9692803169648554,24
28,0.02322374076869023,0.031624384224414825,0.031624384224414825,0.9683598405629898,24
29,0.02452640658578967,0.03188732638955116,0.03188732638955116,0.9680967638566811,24
30,0.022543393923775593,0.041726406663656235,0.041726406663656235,0.958252777449365,24
31,0.07870672234163179,0.0322098471224308,0.0322098471224308,0.9677740838112419,24
32,0.029478624574573457,0.03346060588955879,0.03346060588955879,0.9665226999736332,24
33,0.051430606637757496,0.03469729796051979,0.03469729796051979,0.9652853887270004,24
34,0.026038539777834043,0.030522318556904793,0.030522318556904793,0.9694624512603671,24
35,0.025521659872463735,0.02845635637640953,0.02845635637640953,0.9715294485214336,24
36,0.023612414146246354,0.02965550497174263,0.02965550497174263,0.9703296999509897,24
37,0.021453280789140192,0.0315847210586071,0.0315847210586071,0.9683995177437024,24
38,0.021420843134749023,0.030679592862725258,0.030679592862725258,0.9693050994759509,24
39,0.020608250102029463,0.03155394643545151,0.03155394643545151,0.9684303085344148,24
40,0.020547558969150618,0.02871956117451191,0.02871956117451191,0.971266110775351,24
41,0.0197968932316913,0.026272615417838097,0.026272615417838097,0.973714276201619,24
42,0.017939107058091555,0.03868987038731575,0.03868987038731575,0.9612908249122194,24
43,0.019130523128873714,0.027630317956209183,0.027630317956209183,0.9723558985191592,24
44,0.019262683917538045,0.025830630213022232,0.025830630213022232,0.9741564854725263,24
45,0.018076132853980804,0.025946857407689095,0.025946857407689095,0.974040195037228,24
46,0.016933270885765725,0.02927151508629322,0.02927151508629322,0.9707138799227075,24
47,0.01692247718709558,0.030795207247138023,0.030795207247138023,0.9691894275546383,24
48,0.018182206167317607,0.025256536900997162,0.025256536900997162,0.9747308622979036,24
49,0.01806646927590703,0.03134946525096893,0.03134946525096893,0.9686348921536141,24
50,0.015377617793772115,0.03566370904445648,0.03566370904445648,0.9643184959446235,24
51,0.016780892980640824,0.027443183586001396,0.027443183586001396,0.9725431260359658,24
52,0.015051650822059013,0.03674190491437912,0.03674190491437912,0.9632397584989916,24
53,0.015941998392656184,0.028018655255436897,0.028018655255436897,0.9719673661670096,24
54,0.017728014760053847,0.07694271206855774,0.07694271206855774,0.9230189003240242,24
55,0.10833939560310323,0.06763166189193726,0.06763166189193726,0.9323346027648989,24
56,0.03580755105649019,0.04579402506351471,0.04579402506351471,0.9541831292075844,24
57,0.02829658223552994,0.03619172424077988,0.03619172424077988,0.9637902203438212,24
58,0.020300950057359678,0.03602377325296402,0.03602377325296402,0.963958253741347,24
59,0.018499129732359364,0.035592976957559586,0.035592976957559586,0.9643892638299297,24
60,0.0176695870924738,0.035916659981012344,0.035916659981012344,0.964065416652848,24
61,0.016079481016716052,0.03511759638786316,0.03511759638786316,0.9648648824448994,24
62,0.016284561835162137,0.03170713037252426,0.03170713037252426,0.9682770506853596,24
63,0.015584503983878882,0.03919246047735214,0.03919246047735214,0.9607879850363436,24
64,0.016486348908829485,0.03396577015519142,0.03396577015519142,0.9660172828868677,24
65,0.014007633375173596,0.03668016567826271,0.03668016567826271,0.9633015326632217,24
66,0.013974620401450278,0.02883380651473999,0.02883380651473999,0.9711518051004305,24
