n_fields,test_r2,fields
1,0.8570256481095169,gen_fuel_natural_gas_mw
2,0.9144915664234018,gen_fuel_natural_gas_mw|area_2_load_actual_mw
3,0.9368854514788614,gen_fuel_natural_gas_mw|area_2_load_actual_mw|gen_fuel_hydro_mw
5,0.9569206792512075,gen_fuel_natural_gas_mw|area_2_load_actual_mw|gen_fuel_hydro_mw|gen_fuel_solar_mw|gen_fuel_wind_mw
7,0.9565048168175027,gen_fuel_natural_gas_mw|area_2_load_actual_mw|gen_fuel_hydro_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|area_3_net_export_mw|reserve_spin_r1_mw
8,0.9535365829341574,gen_fuel_natural_gas_mw|area_2_load_actual_mw|gen_fuel_hydro_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|area_3_net_export_mw|reserve_spin_r1_mw|reserve_spin_r3_mw
12,0.9622914276944086,gen_fuel_natural_gas_mw|area_2_load_actual_mw|gen_fuel_hydro_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|area_3_net_export_mw|reserve_spin_r1_mw|reserve_spin_r3_mw|area_3_load_actual_mw|reserve_spin_r2_mw|area_3_load_day_ahead_mw|system_losses_mw
24,0.9723231672420993,gen_fuel_natural_gas_mw|area_2_load_actual_mw|gen_fuel_hydro_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|area_3_net_export_mw|reserve_spin_r1_mw|reserve_spin_r3_mw|area_3_load_actual_mw|reserve_spin_r2_mw|area_3_load_day_ahead_mw|system_losses_mw|area_1_load_actual_mw|area_2_load_day_ahead_mw|gen_fuel_coal_mw|system_load_day_ahead_mw|gen_fuel_nuclear_mw|area_2_net_export_mw|area_1_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|system_generation_mw|area_1_load_day_ahead_mw|system_load_actual_mw
