model,seed,best_epoch,elapsed_seconds,validation_r2,validation_rmse,validation_mae,validation_pearson_r,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,test_r2,test_rmse,test_mae,test_pearson_r,test_accuracy,test_balanced_accuracy,test_roc_auc
full_DNN,42,48,0.7321910858154297,0.9747308622979036,0.07944091928816888,0.02427103007233496,0.987327480301026,0.989749430523918,0.9897753538501494,0.9981508894948707,0.9704094756843505,0.08363769373787251,0.02160823389260571,0.9852814212351217,0.9914675767918089,0.9919588402115476,0.9987216266821421
full_DNN,43,45,0.7118091583251953,0.9763788977140848,0.07680670427881114,0.024936054809897256,0.9881607844269454,0.9920273348519362,0.9920555771977665,0.998478119724711,0.9677855700283287,0.0872671803949207,0.022199369060030297,0.9838116583798214,0.9903299203640501,0.9896334052361295,0.9991897248349338
full_DNN,44,53,0.8056340217590332,0.975957287190748,0.07748912992821123,0.023592230568985732,0.9880463624794333,0.9908883826879271,0.9909518244383846,0.998208024931827,0.9673711229616445,0.08782674396304148,0.023254669592445622,0.983595177237665,0.9908987485779295,0.9900946598486757,0.9969559932988055
DGatingDNN,42,205,2.739135980606079,0.9766515305364308,0.07636216952425746,0.016940765659874284,0.9883090116039981,0.9920273348519362,0.9920555771977665,0.9997610699909103,0.9669781091018053,0.08835409599934807,0.01698554386051035,0.9834297049476057,0.9903299203640501,0.9907557458363901,0.9995729630886814
DGatingDNN,43,220,2.5744340419769287,0.9742817131304077,0.08014382541062863,0.015901225150174596,0.9870940812614428,0.9908883826879271,0.991024542267238,0.9998130112972341,0.95923618717715,0.09816645726687953,0.016238088239581918,0.9795893679598271,0.9891922639362912,0.9887108960110373,0.9993224895156964
DGatingDNN,44,217,2.6988039016723633,0.9778930824115282,0.0743041629699109,0.01801362009146219,0.9888927241948199,0.9931662870159453,0.9932320477860017,0.9998078171666017,0.9563873501949788,0.10153878344550486,0.01839024028544811,0.9780583252733378,0.9880546075085325,0.9875078016358798,0.9978524970709648
selected_retrain_DNN,42,47,0.6720676422119141,0.9730346474851064,0.08206389030442657,0.02505212282265509,0.9865731713869331,0.989749430523918,0.9898480716790028,0.9997506817296455,0.9565048168175027,0.10140194860306641,0.023425261789892585,0.9781586296842121,0.987485779294653,0.9870465470233338,0.9979702059631872
selected_retrain_DNN,43,50,0.6958532333374023,0.976855139477244,0.0760284845800956,0.021937924189013608,0.9883995053307754,0.9920273348519362,0.9920555771977665,0.999823399558499,0.9572315369195079,0.10055126543160205,0.02213361854235874,0.9785802663890136,0.987485779294653,0.987327132173399,0.9958623955675758
selected_retrain_DNN,44,120,1.3202102184295654,0.9790378857192947,0.07235467419615654,0.01901709714348604,0.9894692395368204,0.9920273348519362,0.9919101415400597,0.9997402934683808,0.9561993109368343,0.10175744410147979,0.023055343548592448,0.9781241625608914,0.9886234357224118,0.9885302265485563,0.9917028918063661
