total_losses,wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,total_lmp_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.28235653,8.740905e-14,0.13343884,0.34704643,3.7525457e-28,0.2075185,0.06872442,0.24362291,0.04227563,0.16112408,0.22758557,0.18211678,0.20678687,0.0,0.0,3.072204e-34,7.876954e-07,0.05325488,5.362174e-16,0.040374286,1.6382484e-18,0.005330886,0.23438273,2.7098694e-28,5.557293e-07,0.1609591,9.606888e-06,0.2256611,0.10258802,0.0,1.4e-44,5.571428e-13,4.1136672e-32,0.25001448
0.27749193,9.149248e-15,0.13165724,0.34168905,2.6006947e-30,0.20425682,0.06817908,0.24186659,0.03875852,0.15604006,0.22650234,0.17885163,0.207935,0.0,0.0,5.4462207e-37,2.4745563e-07,0.05248777,3.3815147e-17,0.04109687,6.9817895e-20,0.004172137,0.23643114,1.479961e-30,1.8021933e-07,0.15995504,4.426004e-06,0.22094789,0.10241681,0.0,0.0,4.0692957e-14,1.2375648e-34,0.24421914
0.27166036,8.0394173e-16,0.12776057,0.33901927,1.1840131e-32,0.204875,0.068151884,0.24252732,0.040142037,0.15531597,0.22224644,0.17361595,0.20297888,0.0,0.0,5.49334e-40,7.1239434e-08,0.052081764,1.7157486e-18,0.0393514,2.3145178e-21,0.0032111635,0.23470359,5.1839587e-33,5.369779e-08,0.15801136,1.9247757e-06,0.21945216,0.10114979,0.0,0.0,2.4212907e-15,2.2443335e-37,0.23773798
0.27057043,5.8448165e-17,0.12320158,0.33484268,3.3936175e-35,0.20113657,0.069166765,0.24094282,0.037349187,0.15816993,0.21885394,0.1749737,0.20459785,0.0,0.0,2.96e-43,1.8668114e-08,0.051424496,6.87509e-20,0.03957803,5.83798e-23,0.0023884305,0.23035523,1.1123978e-35,1.4604281e-08,0.15357852,7.8645616e-07,0.21738623,0.104454376,0.0,0.0,1.1534446e-16,2.32174e-40,0.23422052
0.26608503,3.4604042e-18,0.12018415,0.32988703,5.833261e-38,0.20028575,0.06863947,0.23663124,0.03719713,0.15224269,0.21975021,0.17081766,0.2032741,0.0,0.0,0.0,4.4207535e-09,0.05289352,2.1314445e-21,0.03811234,1.0933167e-24,0.001753516,0.22596307,1.3872768e-38,3.599928e-09,0.15454955,3.005617e-07,0.21443696,0.100093134,0.0,0.0,4.315811e-18,1.29e-43,0.23373769
0.26040584,1.6395422e-19,0.115556985,0.3271563,5.6856e-41,0.20042646,0.069575965,0.23368791,0.038195223,0.15478115,0.2138592,0.17101558,0.19760309,0.0,0.0,0.0,9.385518e-10,0.051557653,4.9979898e-23,0.036853842,1.4794527e-26,0.0012442805,0.22296293,9.459e-42,7.980931e-10,0.15322034,1.0688212e-07,0.21217327,0.099128164,0.0,0.0,1.241906e-19,0.0,0.22867726
0.25953203,6.0986633e-21,0.11298208,0.32098058,3e-44,0.19705302,0.06771044,0.22763157,0.035701934,0.1498715,0.21411273,0.16868629,0.19426355,0.0,0.0,0.0,1.7711267e-10,0.05148115,8.644339e-25,0.038236275,1.4032885e-28,0.0008621463,0.2198548,3e-45,1.5780999e-10,0.1515507,3.5172622e-08,0.20861848,0.09954061,0.0,0.0,2.685043e-21,0.0,0.22613326
0.25518218,1.7437577e-22,0.108980305,0.3183802,0.0,0.19966315,0.0706965,0.23186441,0.033791784,0.14677583,0.21036959,0.1662409,0.19300853,0.0,0.0,0.0,2.9431266e-11,0.051152512,1.0723754e-26,0.038467154,9.017929e-31,0.0005803833,0.2198705,0.0,2.7580271e-11,0.15416278,1.0646712e-08,0.21010551,0.09433504,0.0,0.0,4.2502803e-23,0.0,0.22225398
0.24996546,3.7439425e-24,0.10614322,0.3121254,0.0,0.19968294,0.06796329,0.22288331,0.034859568,0.14688317,0.21051757,0.16468613,0.19105121,0.0,0.0,0.0,4.2630435e-12,0.051311065,9.248649e-29,0.03397626,3.7784657e-33,0.00037714018,0.2140129,0.0,4.2186155e-12,0.14973347,2.945387e-09,0.20474449,0.09632886,0.0,0.0,4.7860807e-25,0.0,0.22462174
0.24743573,5.881709e-26,0.10367653,0.30969942,0.0,0.19291888,0.068031,0.22452264,0.034615543,0.14620686,0.20761378,0.16535947,0.1884816,0.0,0.0,0.0,5.3232023e-13,0.050455194,5.354283e-31,0.035310686,9.8822585e-36,0.00023921583,0.21389623,0.0,5.5872375e-13,0.1443235,7.395059e-10,0.20600167,0.096954286,0.0,0.0,3.7123286e-27,0.0,0.22051881
0.24661222,6.5685516e-28,0.101067655,0.30827454,0.0,0.19593754,0.06676033,0.2228471,0.035361025,0.14473628,0.20496252,0.16341299,0.186722,0.0,0.0,0.0,5.6615194e-14,0.04932642,1.9999675e-33,0.033318475,1.5349071e-38,0.00014610632,0.21011265,0.0,6.333067e-14,0.1484027,1.6723131e-10,0.19785716,0.09549859,0.0,0.0,1.9128601e-29,0.0,0.21478617
0.23984899,5.0489153e-30,0.09781746,0.2998717,0.0,0.19478877,0.06723943,0.22068593,0.033219,0.14511988,0.2055948,0.1629294,0.19019723,0.0,0.0,0.0,5.061535e-15,0.047171514,4.6076896e-36,0.03534972,1.3366e-41,8.5679676e-05,0.20878199,0.0,6.065908e-15,0.14246008,3.3782904e-11,0.20014495,0.09570493,0.0,0.0,6.2847447e-32,0.0,0.21122088
0.24089573,2.575784e-32,0.094690114,0.2982701,0.0,0.18822607,0.062790126,0.2170096,0.032853052,0.14684485,0.20233947,0.16218041,0.18514176,0.0,0.0,0.0,3.7495255e-16,0.047950007,6.218039e-39,0.034244962,6e-45,4.82749e-05,0.20696081,0.0,4.8418293e-16,0.14114265,6.0422973e-12,0.1938204,0.098501936,0.0,0.0,1.2565203e-34,0.0,0.2112683
0.2354425,8.370502e-35,0.09278804,0.29824537,0.0,0.18982212,0.06319868,0.21768749,0.034029383,0.13913947,0.20307943,0.15772627,0.18059574,0.0,0.0,0.0,2.2655597e-17,0.046755437,4.63e-42,0.035234455,0.0,2.604519e-05,0.20444286,0.0,3.1721424e-17,0.13934214,9.475885e-13,0.19073714,0.09526025,0.0,0.0,1.4487588e-37,0.0,0.20920114
0.23311172,1.6533628e-37,0.089287505,0.2926458,0.0,0.19019233,0.06466385,0.21450411,0.034390204,0.14036633,0.19815494,0.15544547,0.17960127,0.0,0.0,0.0,1.0974326e-18,0.04932859,1e-45,0.03492033,0.0,1.3418818e-05,0.20424613,0.0,1.67761e-18,0.139874,1.2893453e-13,0.1893833,0.0940044,0.0,0.0,9.0497e-41,0.0,0.20744775
0.22916058,1.88082e-40,0.085978806,0.2891494,0.0,0.184214,0.06373287,0.21382543,0.03380541,0.14129011,0.19735733,0.15397388,0.17738602,0.0,0.0,0.0,4.1815524e-20,0.04748837,0.0,0.034267217,0.0,6.5756467e-06,0.20226923,0.0,7.031944e-20,0.13992319,1.5047449e-14,0.18748388,0.09385004,0.0,0.0,2.8e-44,0.0,0.2067686
0.22450672,1.16e-43,0.08453955,0.28823727,0.0,0.18630113,0.06432172,0.2099405,0.03487402,0.137121,0.1983493,0.15473692,0.18115431,0.0,0.0,0.0,1.2273375e-21,0.047627486,0.0,0.03349196,0.0,3.056741e-06,0.19812849,0.0,2.2895794e-21,0.13786682,1.4875206e-15,0.18326302,0.09422156,0.0,0.0,0.0,0.0,0.2027043
0.2209675,0.0,0.08189319,0.2816524,0.0,0.18479444,0.06457949,0.20997111,0.03406545,0.13821782,0.1947862,0.15458637,0.17896189,0.0,0.0,0.0,2.711477e-23,0.048983954,0.0,0.032787595,0.0,1.342092e-06,0.19644946,0.0,5.663287e-23,0.14010574,1.2286656e-16,0.18463896,0.0925398,0.0,0.0,0.0,0.0,0.20060563
0.22154863,0.0,0.0790333,0.27801213,0.0,0.18207334,0.062845424,0.20705736,0.033793066,0.13710447,0.19208315,0.15367694,0.17872752,0.0,0.0,0.0,4.394595e-25,0.046571933,0.0,0.03432035,0.0,5.539903e-07,0.20016697,0.0,1.0382732e-24,0.1381286,8.353738e-18,0.18550538,0.09461692,0.0,0.0,0.0,0.0,0.19728673
0.22037975,0.0,0.07655031,0.27820718,0.0,0.18046391,0.06141898,0.20559785,0.03207821,0.13614602,0.1918935,0.15296422,0.17549591,0.0,0.0,0.0,5.0780236e-27,0.04691905,0.0,0.033703383,0.0,2.1402728e-07,0.19413194,0.0,1.3727382e-26,0.13922957,4.5992726e-19,0.18147923,0.09337384,0.0,0.0,0.0,0.0,0.19813135
0.2210736,0.0,0.07453463,0.2748742,0.0,0.1768911,0.05937471,0.20669608,0.033169962,0.13743313,0.19136678,0.15203953,0.17720017,0.0,0.0,0.0,4.0518837e-29,0.046257805,0.0,0.032762613,0.0,7.700414e-08,0.19368157,0.0,1.2694528e-28,0.13674699,2.0139421e-20,0.1794763,0.090622075,0.0,0.0,0.0,0.0,0.19535889
0.21797007,0.0,0.07266634,0.27258447,0.0,0.18115392,0.06081666,0.20396522,0.032188658,0.13426852,0.19213817,0.14772101,0.1719672,0.0,0.0,0.0,2.1538186e-31,0.0456711,0.0,0.031391118,0.0,2.5661171e-08,0.18822925,0.0,7.934179e-31,0.13501573,6.8763503e-22,0.17595229,0.09370776,0.0,0.0,0.0,0.0,0.19387174
0.21479341,0.0,0.0698404,0.26916343,0.0,0.17905708,0.060092542,0.20141871,0.03220407,0.1327058,0.19204874,0.14719605,0.17332974,0.0,0.0,0.0,7.323381e-34,0.04518261,0.0,0.030755734,0.0,7.873896e-09,0.1873876,0.0,3.224336e-33,0.13528278,1.7911497e-23,0.1752554,0.09298249,0.0,0.0,0.0,0.0,0.19174446
0.21186829,0.0,0.06779659,0.26649794,0.0,0.17682254,0.061382744,0.19950712,0.034814432,0.1302061,0.18709967,0.14543247,0.17182295,0.0,0.0,0.0,1.520808e-36,0.04401291,0.0,0.030291487,0.0,2.2104527e-09,0.19213423,0.0,8.153553e-36,0.13246053,3.47429e-25,0.17430323,0.09076566,0.0,0.0,0.0,0.0,0.18941921
0.21116273,0.0,0.06589778,0.2647759,0.0,0.1744086,0.059419315,0.19595516,0.033195842,0.12985238,0.18653394,0.14533636,0.16984874,0.0,0.0,0.0,1.828976e-39,0.043657247,0.0,0.028872397,0.0,5.6381816e-10,0.18880321,0.0,1.2200268e-38,0.12968372,4.885333e-27,0.17468868,0.08916953,0.0,0.0,0.0,0.0,0.19017097
0.20844896,0.0,0.06358763,0.263419,0.0,0.17442724,0.060367953,0.1966993,0.03214864,0.13245068,0.18303789,0.14650194,0.1696966,0.0,0.0,0.0,1.198e-42,0.043239843,0.0,0.02903984,0.0,1.2969206e-10,0.18305604,0.0,1.0192e-41,0.12980287,4.83285e-29,0.17169583,0.09021733,0.0,0.0,0.0,0.0,0.18513913
0.20827241,0.0,0.06231091,0.25922462,0.0,0.17114043,0.06047499,0.19620724,0.030418178,0.1289525,0.18538554,0.14566398,0.1677766,0.0,0.0,0.0,0.0,0.043804247,0.0,0.028165465,0.0,2.6685723e-11,0.18243288,0.0,4e-45,0.12879889,3.2524516e-31,0.1714414,0.088972956,0.0,0.0,0.0,0.0,0.18389687
0.20406996,0.0,0.059599448,0.25666684,0.0,0.173702,0.060622253,0.19196728,0.031150272,0.13290551,0.18405797,0.14354897,0.16252753,0.0,0.0,0.0,0.0,0.04207746,0.0,0.02822654,0.0,4.8686133e-12,0.18172553,0.0,0.0,0.1297977,1.4337881e-33,0.1656117,0.089007705,0.0,0.0,0.0,0.0,0.18303291
0.20293923,0.0,0.05801525,0.2558409,0.0,0.16874705,0.06042349,0.19205143,0.030830063,0.12402075,0.18073729,0.14360553,0.16791867,0.0,0.0,0.0,0.0,0.04303206,0.0,0.028511066,0.0,7.800736e-13,0.18238825,0.0,0.0,0.12348577,3.9663137e-36,0.16949253,0.08912725,0.0,0.0,0.0,0.0,0.18177101
0.20197022,0.0,0.056266382,0.25220838,0.0,0.17111868,0.059240047,0.19058444,0.030188052,0.12723391,0.1826498,0.14052011,0.16095202,0.0,0.0,0.0,0.0,0.042862196,0.0,0.028821206,0.0,1.0862985e-13,0.17816003,0.0,0.0,0.12700132,6.555605e-39,0.16553763,0.0876336,0.0,0.0,0.0,0.0,0.17578536
0.20148446,0.0,0.05392016,0.25092578,0.0,0.16971567,0.060334347,0.19070089,0.028910438,0.12490543,0.17766903,0.1418238,0.15816036,0.0,0.0,0.0,0.0,0.042179205,0.0,0.02938909,0.0,1.29994926e-14,0.17667066,0.0,0.0,0.12266141,6.118e-42,0.16384077,0.091420405,0.0,0.0,0.0,0.0,0.17519085
0.19853069,0.0,0.05239794,0.24771987,0.0,0.16885006,0.06174371,0.18292344,0.029515887,0.12577775,0.17952836,0.14003238,0.1658255,0.0,0.0,0.0,0.0,0.041832123,0.0,0.028390903,0.0,1.320393e-15,0.17612503,0.0,0.0,0.12471791,3e-45,0.16271137,0.08706087,0.0,0.0,0.0,0.0,0.1739002
0.19475669,0.0,0.049933124,0.24571246,0.0,0.16854897,0.057954226,0.1878097,0.027574332,0.12659302,0.18027407,0.14109646,0.16188443,0.0,0.0,0.0,0.0,0.0406013,0.0,0.028474266,0.0,1.1231149e-16,0.1730691,0.0,0.0,0.12206392,0.0,0.1591536,0.08818078,0.0,0.0,0.0,0.0,0.1730998
0.19521354,0.0,0.04794294,0.24389113,0.0,0.1690854,0.059708714,0.1858859,0.028537458,0.122002095,0.17878631,0.14063554,0.15616779,0.0,0.0,0.0,0.0,0.041431118,0.0,0.02726689,0.0,7.882959e-18,0.17299344,0.0,0.0,0.12236238,0.0,0.1635324,0.086592734,0.0,0.0,0.0,0.0,0.17351508
0.19170378,0.0,0.046539117,0.2429384,0.0,0.16603993,0.060581945,0.18038103,0.02851184,0.12447783,0.17852017,0.13774703,0.15731864,0.0,0.0,0.0,0.0,0.04140114,0.0,0.027728606,0.0,4.492488e-19,0.17272319,0.0,0.0,0.11957842,0.0,0.15972269,0.085307784,0.0,0.0,0.0,0.0,0.17135318
0.19223094,0.0,0.04426013,0.23984471,0.0,0.16604765,0.060620487,0.18740447,0.028912526,0.12129559,0.17673084,0.13691168,0.15541084,0.0,0.0,0.0,0.0,0.04133659,0.0,0.027380597,0.0,2.0423026e-20,0.17087403,0.0,0.0,0.11925832,0.0,0.16028906,0.08536936,0.0,0.0,0.0,0.0,0.16936271
0.18775645,0.0,0.042833228,0.23881456,0.0,0.16738227,0.060841795,0.18534791,0.02726949,0.121717244,0.1782206,0.1356129,0.15489516,0.0,0.0,0.0,0.0,0.042032212,0.0,0.026422797,0.0,7.2631017e-22,0.16875313,0.0,0.0,0.120694585,0.0,0.15837424,0.08413732,0.0,0.0,0.0,0.0,0.16784197
0.1850868,0.0,0.04064191,0.23721588,0.0,0.16417462,0.059582643,0.180448,0.02589109,0.12632601,0.17546067,0.13624154,0.15774946,0.0,0.0,0.0,0.0,0.03943575,0.0,0.027788498,0.0,1.9776681e-23,0.1707063,0.0,0.0,0.121228725,0.0,0.15658566,0.08368242,0.0,0.0,0.0,0.0,0.16664231
0.18702345,0.0,0.038338073,0.23473892,0.0,0.16375192,0.059199065,0.17794299,0.027599197,0.12147793,0.17602462,0.13616925,0.15881605,0.0,0.0,0.0,0.0,0.042015333,0.0,0.02694362,0.0,4.0260544e-25,0.16718617,0.0,0.0,0.116057724,0.0,0.15352298,0.08519996,0.0,0.0,0.0,0.0,0.16773377
0.18614824,0.0,0.03696203,0.23374298,0.0,0.16421317,0.05975642,0.17700242,0.02792625,0.121761166,0.17421621,0.13531761,0.1503196,0.0,0.0,0.0,0.0,0.042371575,0.0,0.026961477,0.0,5.9680228e-27,0.16905428,0.0,0.0,0.117359616,0.0,0.15508601,0.08280893,0.0,0.0,0.0,0.0,0.16401024
0.18348004,0.0,0.035099834,0.23233837,0.0,0.16074328,0.058594253,0.17888683,0.02701651,0.120483555,0.17430726,0.13435143,0.15391059,0.0,0.0,0.0,0.0,0.03887514,0.0,0.026088215,0.0,6.254879e-29,0.16799459,0.0,0.0,0.11599447,0.0,0.14690985,0.08510381,0.0,0.0,0.0,0.0,0.1645998
0.18343876,0.0,0.033513658,0.23135027,0.0,0.1617452,0.057007194,0.17775032,0.026228428,0.122548066,0.17216711,0.1350249,0.14979891,0.0,0.0,0.0,0.0,0.03761839,0.0,0.025247687,0.0,4.484635e-31,0.16344404,0.0,0.0,0.11267263,0.0,0.14562973,0.085049346,0.0,0.0,0.0,0.0,0.16408569
0.18305817,0.0,0.031362675,0.2290983,0.0,0.15855673,0.058417376,0.17555858,0.025842424,0.12100751,0.17150643,0.13427165,0.15374893,0.0,0.0,0.0,0.0,0.038436282,0.0,0.024433568,0.0,2.119524e-33,0.16356803,0.0,0.0,0.113762796,0.0,0.14898655,0.083506316,0.0,0.0,0.0,0.0,0.1634085
0.18177676,0.0,0.029515527,0.2283207,0.0,0.15985553,0.058420476,0.17320897,0.025167296,0.12145231,0.17013858,0.13384187,0.1508209,0.0,0.0,0.0,0.0,0.03943495,0.0,0.02511725,0.0,6.331284e-36,0.16403908,0.0,0.0,0.11367475,0.0,0.14934298,0.085329704,0.0,0.0,0.0,0.0,0.16062589
0.18017581,0.0,0.027989063,0.22715166,0.0,0.15903385,0.059071813,0.17282271,0.02720429,0.11802813,0.17082128,0.13174038,0.14797148,0.0,0.0,0.0,0.0,0.036664132,0.0,0.024185041,0.0,1.1393032e-38,0.16208847,0.0,0.0,0.11611643,0.0,0.147185,0.08218786,0.0,0.0,0.0,0.0,0.16236606
0.17926228,0.0,0.026225768,0.2250198,0.0,0.15874065,0.057891186,0.17282137,0.026146684,0.11836383,0.17018591,0.13155547,0.14804783,0.0,0.0,0.0,0.0,0.03764114,0.0,0.025186948,0.0,1.1685e-41,0.16250138,0.0,0.0,0.11067431,0.0,0.14751802,0.085425064,0.0,0.0,0.0,0.0,0.16054279
0.17709844,0.0,0.024521772,0.22409156,0.0,0.15489696,0.058922973,0.17357773,0.027174233,0.117859185,0.16933595,0.13293988,0.14813994,0.0,0.0,0.0,0.0,0.037643854,0.0,0.024268087,0.0,7e-45,0.162483,0.0,0.0,0.111800216,0.0,0.14510733,0.08410908,0.0,0.0,0.0,0.0,0.15908435
0.17845912,0.0,0.022971803,0.2219318,0.0,0.15461327,0.058316734,0.17383324,0.025667585,0.11742465,0.1695714,0.13070685,0.14784262,0.0,0.0,0.0,0.0,0.03776815,0.0,0.023762763,0.0,0.0,0.15928796,0.0,0.0,0.11317967,0.0,0.14651953,0.083265886,0.0,0.0,0.0,0.0,0.15971464
0.17790061,0.0,0.0214599,0.22034563,0.0,0.15478908,0.05778122,0.1686663,0.026475545,0.11982913,0.16833541,0.1320148,0.14311585,0.0,0.0,0.0,0.0,0.03678135,0.0,0.023936111,0.0,0.0,0.1610652,0.0,0.0,0.10979347,0.0,0.14596993,0.08344211,0.0,0.0,0.0,0.0,0.15739015
0.177337,0.0,0.019717783,0.21962976,0.0,0.1557127,0.057682417,0.17029075,0.024581963,0.11838892,0.16875935,0.1301046,0.14480886,0.0,0.0,0.0,0.0,0.035729453,0.0,0.024169516,0.0,0.0,0.15545493,0.0,0.0,0.11193393,0.0,0.14362372,0.08126874,0.0,0.0,0.0,0.0,0.15619601
0.17447057,0.0,0.018239673,0.21698818,0.0,0.15445496,0.05741101,0.17022012,0.026120733,0.11933608,0.16805677,0.1314745,0.14330511,0.0,0.0,0.0,0.0,0.035707705,0.0,0.023641817,0.0,0.0,0.15651995,0.0,0.0,0.11356182,0.0,0.14404987,0.08156319,0.0,0.0,0.0,0.0,0.1566229
0.17309387,0.0,0.016876794,0.21790086,0.0,0.15615064,0.057294454,0.16771573,0.026620395,0.11675373,0.16902784,0.13047244,0.14263648,0.0,0.0,0.0,0.0,0.034766037,0.0,0.024392255,0.0,0.0,0.15603016,0.0,0.0,0.11343937,0.0,0.1461243,0.07904715,0.0,0.0,0.0,0.0,0.15502784
0.17225462,0.0,0.015259718,0.2151658,0.0,0.15227768,0.057044268,0.169107,0.026393019,0.11363611,0.16698368,0.12866576,0.14490828,0.0,0.0,0.0,0.0,0.035753127,0.0,0.022995826,0.0,0.0,0.15934561,0.0,0.0,0.11054536,0.0,0.14400762,0.08086282,0.0,0.0,0.0,0.0,0.15443681
0.17146696,0.0,0.014049622,0.21460088,0.0,0.1513305,0.05645586,0.16569552,0.025849171,0.115755,0.16749541,0.12736297,0.1442047,0.0,0.0,0.0,0.0,0.0351365,0.0,0.022412505,0.0,0.0,0.15141237,0.0,0.0,0.110782914,0.0,0.14214167,0.08023221,0.0,0.0,0.0,0.0,0.1547895
0.17151068,0.0,0.012485856,0.2121857,0.0,0.1535434,0.05623206,0.16548097,0.027315713,0.11426201,0.1659684,0.1267484,0.14501329,0.0,0.0,0.0,0.0,0.036451783,0.0,0.024512684,0.0,0.0,0.15305066,0.0,0.0,0.11169449,0.0,0.1427881,0.080539025,0.0,0.0,0.0,0.0,0.15194626
0.17058852,0.0,0.01129352,0.21198428,0.0,0.1517723,0.05571289,0.16332461,0.02749883,0.113060534,0.16723487,0.12545384,0.13992709,0.0,0.0,0.0,0.0,0.03444206,0.0,0.02487318,0.0,0.0,0.15391172,0.0,0.0,0.1150975,0.0,0.14033821,0.079453334,0.0,0.0,0.0,0.0,0.15193512
0.16782528,0.0,0.010095884,0.20921475,0.0,0.1513794,0.055478618,0.16113748,0.026562957,0.11352645,0.16698937,0.12551932,0.14051841,0.0,0.0,0.0,0.0,0.034543525,0.0,0.02341436,0.0,0.0,0.15219554,0.0,0.0,0.10854909,0.0,0.13786535,0.07697672,0.0,0.0,0.0,0.0,0.15041624
0.16714446,0.0,0.008927018,0.20884103,0.0,0.15214178,0.05366103,0.16097376,0.02622192,0.11039119,0.16452576,0.1253316,0.14174433,0.0,0.0,0.0,0.0,0.034495875,0.0,0.023206599,0.0,0.0,0.15284155,0.0,0.0,0.10767044,0.0,0.13634336,0.08096748,0.0,0.0,0.0,0.0,0.14756764
0.16501498,0.0,0.007919635,0.2082175,0.0,0.15123662,0.055732388,0.15829636,0.024934864,0.11418002,0.16610934,0.12551597,0.13926886,0.0,0.0,0.0,0.0,0.03588425,0.0,0.022222007,0.0,0.0,0.1525349,0.0,0.0,0.10727154,0.0,0.13813208,0.081168145,0.0,0.0,0.0,0.0,0.1498993
0.167173,0.0,0.0067571145,0.20631495,0.0,0.15052024,0.056832004,0.15994261,0.025735198,0.11126601,0.16261813,0.12423539,0.13815789,0.0,0.0,0.0,0.0,0.036933634,0.0,0.021602172,0.0,0.0,0.15364191,0.0,0.0,0.10807725,0.0,0.13805169,0.07806887,0.0,0.0,0.0,0.0,0.14759512
0.16542347,0.0,0.0057932846,0.20717655,0.0,0.15088433,0.055657282,0.15901442,0.025173122,0.11096835,0.16288038,0.12441866,0.14062864,0.0,0.0,0.0,0.0,0.034383103,0.0,0.022812724,0.0,0.0,0.1482192,0.0,0.0,0.10846908,0.0,0.13948108,0.07697475,0.0,0.0,0.0,0.0,0.14508319
0.16352327,0.0,0.0049004196,0.20698753,0.0,0.1481962,0.054260343,0.16014671,0.024258494,0.11098364,0.1632949,0.12214116,0.13761158,0.0,0.0,0.0,0.0,0.033530965,0.0,0.023646053,0.0,0.0,0.15131292,0.0,0.0,0.1042464,0.0,0.13907586,0.07935428,0.0,0.0,0.0,0.0,0.1448193
0.16452989,0.0,0.004084129,0.20446905,0.0,0.15020262,0.05359884,0.15694037,0.024424784,0.111896016,0.16186833,0.12231111,0.13756578,0.0,0.0,0.0,0.0,0.033683583,0.0,0.023277754,0.0,0.0,0.14823502,0.0,0.0,0.10975797,0.0,0.13674842,0.07642887,0.0,0.0,0.0,0.0,0.14638247
0.16328095,0.0,0.003396768,0.20312083,0.0,0.15122926,0.053142402,0.15459467,0.024775475,0.10792866,0.16323775,0.122272715,0.13639984,0.0,0.0,0.0,0.0,0.033800393,0.0,0.022014985,0.0,0.0,0.14907548,0.0,0.0,0.107330404,0.0,0.1349953,0.0746528,0.0,0.0,0.0,0.0,0.14514807
0.16173474,0.0,0.0027465906,0.20317632,0.0,0.14886698,0.053692296,0.15516585,0.026519354,0.11098149,0.15843427,0.12227545,0.139145,0.0,0.0,0.0,0.0,0.033465855,0.0,0.02413067,0.0,0.0,0.14539807,0.0,0.0,0.10914432,0.0,0.13015635,0.076883994,0.0,0.0,0.0,0.0,0.14170161
0.16158952,0.0,0.0021975716,0.20151274,0.0,0.14890505,0.054400846,0.15934803,0.02467663,0.10940893,0.15782031,0.12216793,0.13728982,0.0,0.0,0.0,0.0,0.03243519,0.0,0.022270024,0.0,0.0,0.14776456,0.0,0.0,0.103740625,0.0,0.13051021,0.07624776,0.0,0.0,0.0,0.0,0.14303395
0.16318317,0.0,0.0017191338,0.19968459,0.0,0.14717023,0.05318732,0.15582962,0.025389139,0.109827645,0.1587231,0.12178647,0.13939257,0.0,0.0,0.0,0.0,0.032433093,0.0,0.02146686,0.0,0.0,0.14615099,0.0,0.0,0.102384605,0.0,0.13016288,0.0766567,0.0,0.0,0.0,0.0,0.14277212
0.16076215,0.0,0.0013262288,0.19840944,0.0,0.14835045,0.05306003,0.15282847,0.027466675,0.10986298,0.15826146,0.12131636,0.13669167,0.0,0.0,0.0,0.0,0.03218891,0.0,0.02188831,0.0,0.0,0.14503026,0.0,0.0,0.106566906,0.0,0.13022728,0.07948337,0.0,0.0,0.0,0.0,0.1432869
0.15826571,0.0,0.0010013954,0.196057,0.0,0.14587991,0.053047664,0.1547411,0.02384706,0.10953378,0.15966989,0.12105776,0.13430622,0.0,0.0,0.0,0.0,0.0324844,0.0,0.022814581,0.0,0.0,0.14477438,0.0,0.0,0.104326844,0.0,0.13120686,0.07780597,0.0,0.0,0.0,0.0,0.1434621
0.15726534,0.0,0.0007399712,0.19690624,0.0,0.14650756,0.052308865,0.15371808,0.025868677,0.110371664,0.15555029,0.12064101,0.1323928,0.0,0.0,0.0,0.0,0.03210369,0.0,0.021911714,0.0,0.0,0.14430387,0.0,0.0,0.10461137,0.0,0.12962691,0.07910366,0.0,0.0,0.0,0.0,0.13921915
0.15735313,0.0,0.0005342512,0.19555269,0.0,0.147033,0.05394797,0.15106782,0.024859713,0.10761219,0.15483457,0.11939409,0.1337106,0.0,0.0,0.0,0.0,0.032349072,0.0,0.022336785,0.0,0.0,0.14702408,0.0,0.0,0.10416566,0.0,0.12931679,0.077413835,0.0,0.0,0.0,0.0,0.14110649
0.15811712,0.0,0.00037702447,0.19526945,0.0,0.1441759,0.05342574,0.15302473,0.024703564,0.10734761,0.15533714,0.1187445,0.13210683,0.0,0.0,0.0,0.0,0.031375755,0.0,0.021467723,0.0,0.0,0.14172067,0.0,0.0,0.103777505,0.0,0.12606327,0.07719599,0.0,0.0,0.0,0.0,0.13845113
0.1575398,0.0,0.00025973163,0.19453886,0.0,0.14649181,0.054669127,0.14886627,0.026381979,0.10645909,0.15578648,0.11934042,0.1305911,0.0,0.0,0.0,0.0,0.030796502,0.0,0.021629605,0.0,0.0,0.14197965,0.0,0.0,0.101173915,0.0,0.13081695,0.07688323,0.0,0.0,0.0,0.0,0.13424692
