rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,57,total_lmp_da,system_energy_price_da,1.0,0.9893598421248957,0.9877854407307382,0.9250409089351861,0.986814254171901,0.4402421485462647,1,1,1,1,1,1,6,1.0
2,60,total_lmp_da,system_energy_price_rt,1.0,0.8260734539728037,0.6394121706385603,0.6404109923449123,0.728426522888985,0.091620086361477,1,1,1,1,1,1,6,1.0
3,61,total_lmp_da,total_lmp_rt,1.0,0.8337524565095787,0.659790464050828,0.6369641367806504,0.7437727465921711,0.08631359586430486,1,1,1,1,1,1,6,1.0
4,39,total_lmp_da,da_as_mcp_synchronized_reserve,0.8336880867651574,0.5845313768182564,0.7597230039022462,0.48682915752271394,0.6961735127495595,0.051728507561891596,1,1,1,1,1,1,6,0.8336880867651574
5,10,total_lmp_da,gen_fuel_oil_mw,0.3731308304763653,0.6239831148396608,0.8027164473505353,0.40977885827093197,0.7174283857792202,0.09395429946846122,1,1,1,1,1,1,6,0.8027164473505353
6,19,total_lmp_da,gen_fuel_nuclear_pct,0.32094581185527155,-0.7096778053602116,-0.6030496863538332,-0.5135114648519258,0.6402128175603199,0.0562849579207854,1,1,1,1,1,1,6,0.7096778053602116
7,27,total_lmp_da,prelim_load_avg_hourly,0.3482997985038518,0.6786690683839733,0.6175452704794101,0.48988774665548845,0.6373270377060966,0.18980760918472253,1,1,1,1,1,1,6,0.6786690683839733
8,31,total_lmp_da,total_pjm_rt_load_mwh,0.30350468174045114,0.678249058103034,0.6478347219073944,0.46450097303308313,0.6096567840957803,0.18480400665255445,1,1,1,1,1,1,6,0.678249058103034
9,28,total_lmp_da,metered_load_mw,0.3613712112270409,0.6732460189547235,0.6333614102329823,0.4960633861551293,0.6418892843042997,0.19298238355455508,1,1,1,1,1,1,6,0.6732460189547235
10,25,total_lmp_da,forecast_load_mw_latest_available,0.3069700956748299,0.6645366476698504,0.6405810028054546,0.5002529900126345,0.6536998685166177,0.18989030884704802,1,1,1,1,1,1,6,0.6645366476698504
11,1,total_lmp_da,total_gen,0.24715537268868112,0.6039099444344381,0.6212391649297018,0.4279583180139468,0.5988102730632907,0.1864183141373653,1,1,1,1,1,1,6,0.6212391649297018
12,26,total_lmp_da,forecast_load_mw_day_ahead,0.3153485136665336,0.5961634569135561,0.613315271031137,0.43928667249143877,0.6127751290643925,0.19195428323633823,1,1,1,1,1,1,6,0.613315271031137
13,7,total_lmp_da,gen_fuel_hydro_mw,0.19296567862576064,0.5152539846315649,0.4546402891291632,0.37898700037464356,0.5614486208129283,0.164369140912563,1,1,1,1,1,1,6,0.5614486208129283
14,6,total_lmp_da,gen_fuel_gas_mw,0.20298393718946975,0.5375308327345364,0.5436341096495256,0.3809272274600557,0.5528717406936109,0.19144588295272424,1,1,1,1,1,1,6,0.5528717406936109
15,5,total_lmp_da,gen_fuel_coal_mw,0.2479308950666153,0.5497389778575825,0.5128018430301691,0.4035330375715379,0.5371722913496441,0.18709948314162073,1,1,1,1,1,1,6,0.5497389778575825
16,8,total_lmp_da,gen_fuel_multiple_fuels_mw,0.16501745393021935,0.5021175665724696,0.4475687382028781,0.3078198870580426,0.44117975490316524,0.07602191386901475,1,1,1,1,1,1,6,0.5021175665724696
17,33,total_lmp_da,total_pjm_reg_purchases,0.1672989487530552,0.4895569041729893,0.362713747807157,0.34702807895468446,0.438512376433824,0.0827835558626884,1,1,1,1,1,1,6,0.4895569041729893
18,49,total_lmp_da,da_as_as_mw_thirty_minutes_reserve,0.18983794245381108,-0.47394903921823717,-0.4808224556973811,-0.31170549780156126,0.44541037262181354,0.18011879013675522,1,1,1,1,1,1,6,0.4808224556973811
