field,中文名,score
gen_fuel_coal_mw,燃煤出力,0.2904163897037506
metered_load_mw,计量负荷,0.13144813477993011
prelim_load_avg_hourly,预估小时负荷,0.1128021776676178
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.09558864682912827
gen_fuel_nuclear_mw,核电出力,0.059258777648210526
gen_fuel_wind_mw,风电出力,0.0374557226896286
marginal_loss_price_da,日前边际损耗价,0.036378685384988785
marginal_loss_price_rt,实时边际损耗价,0.030203232541680336
net_sched_interchange_mw,净计划交换,0.022550661116838455
wind_generation_mw,风电出力,0.020505836233496666
forecast_load_mw_latest_available,最新负荷预测,0.016946787014603615
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.012142249383032322
net_actual_interchange_mw,净实际交换,0.011940903961658478
gen_fuel_coal_pct,燃煤占比,0.011507329531013966
gen_fuel_oil_mw,燃油出力,0.009327255189418793
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.008311496116220951
gen_fuel_solar_pct,光伏占比,0.007869808003306389
gen_fuel_other_renewables_mw,其他可再生出力,0.006820794194936752
gen_fuel_multiple_fuels_mw,多燃料出力,0.0051519135013222694
gross_actual_interchange_mw,总实际交换,0.0050470903515815735
gen_fuel_solar_mw,光伏出力,0.004801962990313768
gen_fuel_oil_pct,燃油占比,0.004524005576968193
da_as_as_mw_primary_reserve,日前主用备用实际量,0.004290050361305475
congestion_price_rt,实时阻塞价,0.003915624693036079
system_energy_price_da,日前能量价格,0.0038591925986111164
total_lmp_rt,实时总电价,0.003635389031842351
gross_sched_interchange_mw,总计划交换,0.003441053908318281
solar_generation_mw,光伏出力,0.003374309279024601
total_pjm_reg_purchases,调频购买量,0.0033389858435839415
gen_fuel_gas_mw,燃气出力,0.003162316745147109
gen_fuel_hydro_mw,水电出力,0.003134337952360511
congestion_price_da,日前阻塞价,0.003072853200137615
gross_inadv_interchange_mw,总非计划交换,0.0030720585491508245
da_as_nsr_mw_primary_reserve,非同步备用,0.0028692996129393578
system_energy_price_rt,实时能量价格,0.002788766985759139
gen_fuel_other_renewables_pct,其他可再生占比,0.0023412671871483326
gen_fuel_hydro_pct,水电占比,0.002216631779447198
gen_fuel_nuclear_pct,核电占比,0.0019038835307583213
total_lmp_da,日前总电价,0.0017270538955926895
total_pjm_loc_credit,机会成本信用,0.0014651502715423703
total_pjm_assigned_reg,调频分配量,0.0013605194399133325
rmccp,调频容量出清价,0.0012355889193713665
total_pjm_rt_load_mwh,实时负荷电量,0.001203505089506507
total_pjm_rmccp_cr,调频容量信用额,0.0010288209887221456
total_gen,总发电量,0.0005636445712298155
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
