epoch,train_r2,test_r2,n_active
1,0.7297639369263799,0.7388768093947818,49
2,0.7654140432574672,0.7638403083439974,49
3,0.771974575746122,0.7684251597489323,49
4,0.7855757517276181,0.780843029446104,49
5,0.7902015978302567,0.78133030780448,49
6,0.795848865181905,0.7852436237529944,49
7,0.7964306023155643,0.7834850875706063,49
8,0.8051066663195598,0.7919980431571011,49
9,0.8065118534928488,0.7950352747075529,49
10,0.8108836670463988,0.7949667436965145,49
11,0.8085832849647024,0.792342777753023,49
12,0.8134307465550178,0.7948341771016962,48
13,0.8100579972102808,0.7953394202410826,48
14,0.8237404459675794,0.8064144912652385,46
15,0.8277540168568407,0.8114223273626506,44
16,0.8320604615731945,0.8150145662255747,43
17,0.8190176963681347,0.7986378318638246,40
18,0.8174765791119749,0.7964157780610734,37
19,0.8385384399680285,0.8211441454129764,34
20,0.8389977580471966,0.8215246721709837,32
21,0.8368886964093293,0.8126777420052785,32
22,0.842102682987056,0.8222288601906351,31
23,0.8473107691361621,0.8297711382026722,29
24,0.8445838847121385,0.8211321195936214,27
25,0.851430059253327,0.8297641249757294,27
26,0.8520997497574117,0.8263102003684412,27
27,0.8570925358426046,0.8318563452025298,26
28,0.8599090271117844,0.8379705484056013,25
29,0.860962318581478,0.8343654116279144,25
30,0.862952145407667,0.8389841395034789,25
31,0.8656732970740927,0.8377255329948947,25
32,0.8572622906684526,0.8334887363271652,25
33,0.8620426785447487,0.8391968802474812,24
34,0.8686903120204624,0.839840027242514,24
35,0.8693090802756351,0.8395516568431407,24
36,0.8678944908912903,0.8382553934091392,24
37,0.869240338640842,0.8389222194359656,24
38,0.871933718331841,0.8416741687086728,24
39,0.872599516248169,0.8425760520414272,24
40,0.8692531279562732,0.8413436819177345,24
41,0.8679884620039264,0.8401116567526518,24
42,0.8743444888696639,0.8418542902919519,24
43,0.8768381153129357,0.8436588827906115,24
44,0.8817515802516599,0.8493305063224481,24
45,0.8840019868438473,0.848087699476798,23
46,0.8841615013086249,0.8499668305153196,23
47,0.8777148374244594,0.8432266953971679,23
48,0.8836993159561999,0.8483500254295537,23
49,0.8792163338213829,0.8439678799399473,23
50,0.8833738637883637,0.8477045146780691,23
51,0.8873121495135468,0.8509572828301697,23
52,0.8836978774754208,0.844165193249845,23
53,0.886827076706475,0.849740910164235,23
54,0.886405661507934,0.8465330668336183,23
55,0.8687891014809106,0.8326841115712134,23
56,0.8798086437322961,0.8409270211445949,22
57,0.8876138633675712,0.8483611680324418,22
58,0.8879700496636159,0.8441285785769281,22
59,0.8938256967742702,0.8524466864677018,22
60,0.8806871179734868,0.8356153153936476,22
61,0.8966169803661131,0.8530341748194084,22
62,0.8924046027811412,0.8513276360543905,22
63,0.8952926684905368,0.8511079346046921,21
64,0.8893911434819712,0.8474305393164214,21
