epoch,train_r2,test_r2,n_active
1,0.7287999560144167,0.7377430476383194,49
2,0.7789482103595989,0.7764668654632461,49
3,0.7855811687810182,0.7780424068036476,49
4,0.7988715471787774,0.7922627140020403,49
5,0.8025426929607069,0.7948759274305135,49
6,0.8061042716973064,0.7915368598692054,49
7,0.8242359201993633,0.7987545687444356,49
8,0.824013639484288,0.8083549687520297,49
9,0.8407107345797548,0.8179955781436474,49
10,0.8439619945138321,0.8194685597185157,49
11,0.8472120135489063,0.8185180122876654,49
12,0.8493323102935761,0.8166029285183102,49
13,0.8614617268771463,0.8295966944466603,49
14,0.8638561600274197,0.8252780627644319,49
15,0.8683636303396857,0.8345858234246997,49
16,0.8681450769772504,0.8259465151254923,49
17,0.8677879344775055,0.8294975325020839,49
18,0.8755295462896787,0.8364862411481281,49
19,0.8837359361500612,0.8383137630595892,49
20,0.8779799469388293,0.8357593174472141,49
21,0.8838733049996124,0.8333222922165822,49
22,0.8896944254216582,0.8419368877238123,49
23,0.8864488260006128,0.8396808312097487,49
24,0.88792437135943,0.8340703462809456,49
25,0.8989836692908016,0.8439450806674462,49
26,0.8951526900020221,0.8429057510275606,49
27,0.8985789124217128,0.8450594778991584,49
28,0.8994930124153521,0.8400425719406057,49
29,0.9020040041189336,0.8459598391084097,49
30,0.8997649597219423,0.8434930752839168,49
31,0.905413184829549,0.8424179895303983,49
32,0.9095969003893256,0.8486173873639462,49
33,0.9076587604806785,0.8477200210090328,49
34,0.9128598313728175,0.8502100503063925,49
35,0.9125652287686262,0.8492359305661505,49
36,0.9134614099170452,0.8468850967363493,49
37,0.9131507073668045,0.844633434382768,49
38,0.9129160718614857,0.8506123502099859,49
39,0.902436566126747,0.8407410672199294,49
40,0.9155725223489535,0.8493025239298966,49
41,0.9200743533723357,0.8535373932678885,49
42,0.918940369302979,0.8443414410992948,49
43,0.9175292377965354,0.8438464573988201,49
44,0.9254505629047975,0.8548712029955353,49
45,0.9252426370316034,0.8566658554999506,49
46,0.9218002586790968,0.850710397593456,49
47,0.9231477007969905,0.8537236180700885,49
48,0.9287314233925288,0.8563846620686811,49
49,0.9165573202221656,0.845147396098915,49
50,0.9287714750270833,0.854446387549292,49
51,0.9319383719619513,0.8591409765078337,49
52,0.9294736534416203,0.8569045026798534,49
53,0.9291301746999294,0.8537888354603249,49
54,0.9316134369539109,0.8570320609902966,49
55,0.9313633044157259,0.8602078037481751,49
56,0.9308684815159806,0.8591637452709956,49
57,0.9329369460210166,0.8541514068849522,49
58,0.9363739481145315,0.8603105902341803,49
59,0.9337736431924241,0.8537180941742452,49
60,0.9331776814670887,0.8562551643214587,49
61,0.932157690716305,0.8504470487599722,49
62,0.9360920113862244,0.8594287870533758,49
63,0.9368278654042363,0.855635345393038,49
64,0.939994942653188,0.8562994605937394,49
65,0.9380371589860911,0.8575916765038714,49
66,0.9388279928003594,0.8592799975008195,49
67,0.9392228332862983,0.8547850207057023,49
68,0.9412741544752391,0.8588795791360022,49
69,0.9399298652138159,0.8623539460824166,49
70,0.9405461879931528,0.8576515703796346,49
71,0.9424049154817105,0.8633016873344382,49
72,0.942483190110876,0.8599395146016361,49
73,0.9368250982734362,0.853769166657307,49
74,0.9450074756403759,0.856366708399096,49
75,0.9447986834932629,0.8660128621665223,49
76,0.9449667666151734,0.8587635056055263,49
77,0.9429266319165978,0.8541883179898785,49
78,0.9390718291015185,0.8546943013287212,49
79,0.9460750908353543,0.859804966664644,49
80,0.9360630857262096,0.8464960682218227,49
81,0.9478413899201756,0.8573522810557697,49
82,0.9429999325888533,0.8550004040329593,49
83,0.9455546525594752,0.8508573188235669,49
84,0.951126870986156,0.8620700472153106,49
85,0.9436859087924929,0.8563896381752465,49
86,0.9483540429672844,0.8581687525795338,49
87,0.9499591077685663,0.8615218628279782,49
88,0.9444399788662302,0.8564541823757328,49
89,0.9415536852035163,0.8462801129166633,49
90,0.9490379482556779,0.8556412284652963,49
91,0.9491187585868621,0.8592410960630228,49
92,0.9476799156626644,0.8562765742875962,49
93,0.9478195083556707,0.853776282927838,49
94,0.9519341735972624,0.8619144838792104,49
95,0.9500143082743474,0.854088213933551,49
96,0.9496846073366401,0.8562975906932594,49
97,0.9505487045803177,0.8573116894235756,49
98,0.9489042607870067,0.8538909226962232,49
99,0.9534262522098598,0.8571442720044706,49
100,0.953541811995808,0.858945224852856,49
101,0.9491586038417251,0.8550478983569951,49
102,0.9533068982246299,0.8585173278824061,49
103,0.9490128069903331,0.8569006202887499,49
104,0.9533564470248239,0.8587562179178874,49
105,0.9499956847649793,0.8559600260393508,49
106,0.9537760191901707,0.8573041921055392,49
107,0.9568668526814282,0.8587021982062499,49
108,0.950338673207284,0.8504999820365128,49
109,0.9457721882421626,0.8427511274277111,49
110,0.9531888085513669,0.857182845863659,49
111,0.9591584682953497,0.8602010014817202,49
112,0.9550448776131797,0.8532341869299755,49
113,0.9578651375314519,0.8563237536324906,49
114,0.9581076087637751,0.8588140920809488,49
115,0.9562950056319364,0.8580298117878441,49
116,0.9591455061974374,0.8573233601811387,49
117,0.9539263368168339,0.8581537972640215,49
118,0.9553584068109554,0.8512440810955746,49
119,0.9556114800427439,0.8547583619991576,49
120,0.9557477180630787,0.8537996290772922,49
121,0.9490969438560316,0.8489975262116425,49
122,0.9604795412417675,0.8603783123029718,49
123,0.9577838629138801,0.8552120488209457,49
124,0.9569805738779641,0.8555786275741817,49
125,0.9532440845905978,0.8537748681157042,49
126,0.9579341090920922,0.8507538382695761,49
127,0.9573224556271103,0.8540340006469627,49
128,0.9589914685713044,0.8547952834289345,49
129,0.9455246689463329,0.8481189721173102,49
130,0.9607230551947564,0.8572637697441567,49
131,0.9595453048431906,0.8543209991230649,49
132,0.9614951618811524,0.8557095255502931,49
133,0.9591144343585722,0.8534539634103557,49
134,0.9612023129037722,0.8544362081261605,49
135,0.9604748865627988,0.8561684224984145,49
136,0.9592920696946342,0.8525954601392602,49
137,0.9601264985189708,0.8521309175127051,49
138,0.9519134732179609,0.8460802185998764,49
139,0.9614273071070351,0.8526913449321258,49
140,0.9634486545103786,0.8531364558568828,49
141,0.9637834656073593,0.856658470144532,49
142,0.9593246608270716,0.8558475154364624,49
143,0.9627683223336102,0.8560597741077663,49
144,0.9623343870722937,0.853378433628406,49
145,0.9570702713424237,0.8456400954301497,49
146,0.9622518031988254,0.85051739776062,49
147,0.9635505026378851,0.8544571104720482,49
148,0.9617259436169471,0.8502435975904461,49
149,0.9618937753753918,0.8536836519299806,49
150,0.9596731849601114,0.847035202427906,49
151,0.9620043833222477,0.8538262107599236,49
152,0.9570827494183991,0.8443877115917062,49
153,0.9646550809949326,0.8555330308272648,49
154,0.958333324672974,0.8515841204112071,49
155,0.9627349736996368,0.8502930286636681,49
156,0.9651350667911645,0.8548955385110725,49
157,0.964414024650473,0.8542104032579478,49
158,0.9616719409040573,0.8502903873549605,49
159,0.9566343886759571,0.8460505153646674,49
160,0.961357665934516,0.8525651913034986,49
161,0.9650250608496611,0.8518484080891758,49
162,0.9656454449514187,0.8493392546257598,49
163,0.9643200354295256,0.8511924227064289,49
164,0.9635288803917785,0.848013609205309,49
165,0.9592392012393531,0.8457102094154021,49
166,0.9622647238778259,0.8499166639201841,49
167,0.9630078708209528,0.8515218568270186,49
168,0.9650111822055137,0.8491649163904367,49
169,0.9656557908258091,0.8497298308672533,49
170,0.962472251247808,0.8502894699799808,49
171,0.9646497323721838,0.8510120204305748,49
172,0.9594568552294326,0.8504588991542155,49
173,0.9628256188411634,0.8460703837325527,49
174,0.9626336469788807,0.850047515263014,49
175,0.9679186351998511,0.8516306433089378,49
176,0.9579512982157443,0.840990445218063,49
177,0.9645477203604624,0.8492252232079252,49
178,0.9666452104036054,0.8512304839944091,49
179,0.9657915673689833,0.847067391907006,49
180,0.9656681848563443,0.8476449799267198,49
181,0.9651019780952133,0.8519142300910061,49
182,0.9648159114415165,0.8489004100900367,49
183,0.9657918328284456,0.8521664338599311,49
184,0.9650609593740356,0.8479583613103513,49
185,0.9681939650144417,0.8523655282323459,49
186,0.9670878791084052,0.8501611808144942,49
187,0.9669658615111628,0.8508902928504671,49
188,0.964594765179027,0.8492103370426882,49
189,0.9690858854922583,0.8502043042824081,49
190,0.9667173961570894,0.8507256619240461,49
191,0.9659581585983328,0.8519891028391045,49
192,0.9667645110846845,0.8532582730917834,49
193,0.9641809923462815,0.8458216288798106,49
194,0.9567867741745035,0.8422808855214376,49
195,0.9563852415832365,0.8500009947909951,49
196,0.9650206785212618,0.8540497224642973,49
197,0.968480725343736,0.8551045875673524,49
198,0.9654870757455063,0.8468644970843777,49
199,0.9699468630262267,0.851318755876394,49
200,0.9661578835244036,0.8521400705267481,49
