epoch,b_meta
0,0.0
1,0.08078936487436295
2,0.10230366140604019
3,0.1144288033246994
4,0.11647781729698181
5,0.11561686545610428
6,0.1128847673535347
7,0.10925060510635376
8,0.10838460177183151
9,0.10622747242450714
10,0.10320355743169785
11,0.10167592018842697
12,0.10255706310272217
13,0.0993536189198494
14,0.09674663096666336
15,0.09698686003684998
16,0.09483924508094788
17,0.09520396590232849
18,0.0929681658744812
19,0.09143666177988052
20,0.08813005685806274
21,0.08987552672624588
22,0.08914986997842789
23,0.08692914247512817
24,0.0845281332731247
25,0.08456087857484818
26,0.08250662684440613
27,0.08125036209821701
28,0.0792492926120758
29,0.0802905410528183
30,0.07827126234769821
31,0.07741323113441467
32,0.07645485550165176
33,0.07636847347021103
34,0.0763104259967804
35,0.07414541393518448
36,0.07572121918201447
37,0.07526414841413498
38,0.07604700326919556
39,0.07421819865703583
40,0.07501529902219772
41,0.07344493269920349
42,0.07421372085809708
43,0.0726502388715744
44,0.07502396404743195
45,0.07541084289550781
46,0.07349786907434464
47,0.07354433089494705
48,0.07312966138124466
49,0.07353005558252335
50,0.07244756817817688
51,0.06356465816497803
52,0.05386946722865105
53,0.04567994549870491
54,0.035456787794828415
55,0.027858734130859375
56,0.018609600141644478
57,0.011170861311256886
58,0.003606847720220685
59,-0.0038867301773279905
60,-0.012112479656934738
61,-0.019947288557887077
62,-0.02724330499768257
63,-0.03503319248557091
64,-0.04088014364242554
65,-0.04908215254545212
66,-0.0562775544822216
67,-0.06311578303575516
68,-0.0703146904706955
69,-0.07748712599277496
70,-0.08321312814950943
71,-0.0906190499663353
72,-0.09652707725763321
73,-0.10384248197078705
74,-0.10847733169794083
75,-0.11542250216007233
76,-0.12177131325006485
77,-0.12749312818050385
78,-0.13420464098453522
79,-0.13964058458805084
80,-0.14626047015190125
81,-0.15254317224025726
82,-0.15825170278549194
83,-0.16392797231674194
84,-0.1695806086063385
85,-0.17559374868869781
86,-0.1800987422466278
87,-0.18537424504756927
88,-0.19044367969036102
89,-0.19660323858261108
90,-0.20380562543869019
91,-0.2088116705417633
92,-0.21279510855674744
93,-0.21809905767440796
94,-0.2243228405714035
95,-0.2299700379371643
96,-0.23455357551574707
97,-0.23909194767475128
98,-0.24450936913490295
99,-0.24933595955371857
100,-0.25356027483940125
101,-0.2601623237133026
102,-0.2640984058380127
103,-0.26915186643600464
104,-0.2739565670490265
105,-0.27941787242889404
106,-0.28380051255226135
107,-0.29028159379959106
108,-0.29376015067100525
109,-0.2985933721065521
110,-0.3032223582267761
111,-0.3072679936885834
112,-0.3112300932407379
113,-0.3160407245159149
114,-0.3202878534793854
115,-0.3245306611061096
116,-0.32904958724975586
117,-0.33400410413742065
118,-0.33802956342697144
119,-0.34158217906951904
120,-0.34603187441825867
121,-0.3507889211177826
122,-0.3549134433269501
123,-0.3594125509262085
124,-0.36315250396728516
125,-0.36874204874038696
126,-0.3716503977775574
127,-0.37498196959495544
128,-0.3784996569156647
129,-0.3835059702396393
130,-0.386523574590683
131,-0.3902731239795685
132,-0.3940231502056122
133,-0.39843299984931946
134,-0.4017629027366638
135,-0.40475934743881226
136,-0.4087062478065491
137,-0.41219571232795715
138,-0.415545254945755
139,-0.41868892312049866
140,-0.4224175214767456
141,-0.42554372549057007
142,-0.42905643582344055
143,-0.4318719804286957
144,-0.4352901577949524
145,-0.43877214193344116
146,-0.4420219361782074
147,-0.445036381483078
148,-0.44830796122550964
149,-0.45108935236930847
150,-0.4537825882434845
151,-0.456586092710495
152,-0.4603097438812256
153,-0.46300560235977173
154,-0.4663901627063751
155,-0.4688839614391327
156,-0.4724923074245453
157,-0.47494977712631226
158,-0.47765350341796875
159,-0.4807942509651184
160,-0.4837123453617096
161,-0.4860074520111084
162,-0.4887532889842987
163,-0.49158185720443726
164,-0.4947834014892578
165,-0.49766474962234497
166,-0.4997463524341583
167,-0.5025171041488647
168,-0.5048748850822449
169,-0.5077643394470215
170,-0.5105487704277039
171,-0.5127893686294556
172,-0.5157270431518555
173,-0.5179240703582764
174,-0.5203462839126587
175,-0.5229516625404358
176,-0.5256127119064331
177,-0.5280344486236572
178,-0.5303378105163574
179,-0.5327176451683044
180,-0.5349560379981995
181,-0.5372918844223022
182,-0.5392521619796753
183,-0.54172283411026
184,-0.544170618057251
185,-0.5461894273757935
186,-0.548732578754425
187,-0.5511888861656189
188,-0.5536752343177795
189,-0.5555635690689087
190,-0.5578686594963074
191,-0.5596703886985779
192,-0.5618183016777039
193,-0.5636768937110901
194,-0.566067636013031
195,-0.5682151913642883
196,-0.5703044533729553
197,-0.5719739198684692
198,-0.5739250183105469
199,-0.576052725315094
200,-0.5778336524963379
