field,中文名,score
forecast_load_mw_latest_available,最新负荷预测,28466.140625
gross_sched_interchange_mw,总计划交换,481.60748291015625
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,165.30421447753906
gen_fuel_nuclear_pct,核电占比,146.78541564941406
da_as_mcp_primary_reserve,日前主用备用出清价,96.84546661376953
total_pjm_reg_purchases,调频购买量,96.84546661376953
gen_fuel_gas_pct,燃气占比,94.94654083251953
gen_fuel_hydro_pct,水电占比,94.94654083251953
gen_fuel_oil_pct,燃油占比,93.0848388671875
marginal_loss_price_rt,实时边际损耗价,91.25965118408203
total_lmp_rt,实时总电价,91.25965118408203
gen_fuel_coal_pct,燃煤占比,91.25965118408203
da_as_mcp_synchronized_reserve,日前同步备用出清价,91.25965118408203
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,89.47024536132812
gen_fuel_other_renewables_pct,其他可再生占比,89.47024536132812
da_as_as_mw_primary_reserve,日前主用备用实际量,87.71592712402344
gen_fuel_wind_pct,风电占比,87.71592712402344
system_energy_price_da,日前能量价格,85.99600219726562
gen_fuel_solar_pct,光伏占比,84.30980682373047
gross_inadv_interchange_mw,总非计划交换,84.30980682373047
da_as_as_req_mw_primary_reserve,日前主用备用需求,79.44701385498047
da_as_as_mw_synchronized_reserve,日前同步备用实际量,79.44701385498047
