W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.063618906,0.06434329,0.06259468,0.06355055,0.0668248,0.07046031,1
0.08816641,0.088273786,0.086783215,0.08849915,0.090440325,0.1055161,2
0.08984562,0.090145566,0.08828599,0.09084864,0.09222315,0.11594015,3
0.09094121,0.09153821,0.089587025,0.09266075,0.09351722,0.123169936,4
0.088808596,0.08979324,0.087681524,0.09144042,0.0916701,0.12969856,5
0.08977087,0.091063365,0.08880986,0.09282112,0.09268824,0.13301218,6
0.089824475,0.091312736,0.089131415,0.09328753,0.0929044,0.13585927,7
0.090125576,0.09173164,0.089481644,0.09376846,0.093308344,0.13780601,8
0.09061023,0.092285834,0.0900022,0.094456136,0.093825705,0.14021339,9
0.0898941,0.09194541,0.089711644,0.09431406,0.09334798,0.14235893,10
0.0899406,0.09223125,0.08993579,0.09472836,0.09348777,0.14474812,11
0.08946749,0.091842815,0.08948332,0.094331816,0.0930307,0.14490052,12
0.09022999,0.09271738,0.0903215,0.095384374,0.09391281,0.14796162,13
0.08947056,0.092041135,0.08960628,0.0947254,0.09318541,0.14806281,14
0.090384066,0.09303865,0.09068681,0.09622271,0.09405779,0.1535812,15
0.09039688,0.0931525,0.090767406,0.09644783,0.094169274,0.15482521,16
0.089821726,0.09272697,0.09033542,0.09615397,0.09363353,0.15574116,17
0.09071429,0.09403118,0.092027724,0.099208735,0.09475132,0.16736808,18
0.09285982,0.096324705,0.09419807,0.10147824,0.09690633,0.1698514,19
0.09080548,0.09463338,0.09261206,0.09990721,0.0950976,0.16960101,20
0.09188433,0.09574401,0.09376934,0.10109671,0.09640124,0.17134078,21
0.08986905,0.093901865,0.09189797,0.09931418,0.09450402,0.17027847,22
0.09035522,0.09442464,0.092405014,0.099908456,0.0949751,0.17148803,23
0.09047297,0.094858915,0.092879556,0.1005948,0.0953052,0.17296441,24
0.09050857,0.0951551,0.09315447,0.10123564,0.09543404,0.17612502,25
0.09345576,0.09833673,0.09655662,0.10459229,0.09850529,0.17855512,26
0.09335754,0.098203816,0.09635391,0.10462035,0.09832201,0.17976236,27
0.090893164,0.095626876,0.09369157,0.10232134,0.095786326,0.17929274,28
