wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.09976481,0.0023509287,0.01715004,0.18943058,0.012843437,0.010427152,0.010746565,0.35331142,0.030002788,0.003691293,0.010775181,0.023464968,0.29462934,0.06682391,0.0044277827,0.0025938225,0.066631176,0.47901574,0.094205305,0.0038740623,0.0032010118,0.4734836,0.0035716717,0.017874202,0.003105755,0.020183455,0.10157166,0.06742388,0.004591305,0.0064613903,0.11025732,0.0024918048,0.16638595,0.77830535,0.0021818187,0.0017449455,0.0019992641,0.0035519612,0.0020244159,0.25683358,0.004439697,0.004097563,0.07637468,0.34686825,0.2216967,0.004410367,0.123319365,0.10960787
0.09718674,0.0008761681,0.009064792,0.18315902,0.0065371096,0.0051435526,0.0047479025,0.3155817,0.019589938,0.0014851656,0.0053804074,0.013351333,0.274882,0.057903163,0.0018379804,0.0009702053,0.048267048,0.43966743,0.08481495,0.0015662757,0.0012545796,0.44634068,0.001467854,0.010337004,0.0012428206,0.011281948,0.089638054,0.06412265,0.0019866803,0.0029484956,0.085627496,0.00095264433,0.15273976,0.7333578,0.0008155182,0.0006323327,0.00073888083,0.0014219367,0.0007544705,0.23891695,0.0018851422,0.0017332578,0.055077776,0.30204692,0.2101706,0.0018901081,0.10919414,0.099990934
0.09716307,0.00029023807,0.0046083885,0.18205962,0.0030600454,0.0023376925,0.001836681,0.2957722,0.010978265,0.0005272113,0.0024832122,0.006816556,0.25131455,0.05217027,0.0006934245,0.00032737345,0.035152584,0.41352898,0.077766724,0.0005606567,0.00044818062,0.4220599,0.0005591857,0.0056566526,0.00045513088,0.0059953,0.08450683,0.059961326,0.000788238,0.0012079983,0.06532462,0.0003330294,0.1371788,0.7147266,0.00027778934,0.00020824667,0.0002485851,0.00051901117,0.00025638935,0.2232074,0.0007211772,0.0006667488,0.03844939,0.26589474,0.20089807,0.0007471351,0.09922922,0.09255784
0.09336225,8.630103e-05,0.0021785602,0.17621411,0.0013096563,0.000957532,0.00062701904,0.275033,0.0053630653,0.0001681919,0.0010606034,0.0030915749,0.23531428,0.044643186,0.00023832542,9.9117126e-05,0.024587588,0.39273435,0.072019845,0.00018063975,0.00014528024,0.40721345,0.00019522528,0.0029551832,0.0001512966,0.0030286585,0.07467885,0.058165044,0.0002800491,0.00044110016,0.051459935,0.00010544614,0.1276662,0.6917327,8.575239e-05,6.195538e-05,7.56678e-05,0.00017245108,7.898008e-05,0.2110273,0.00024757363,0.00023364843,0.026728269,0.24052833,0.20269978,0.00027087962,0.08911177,0.0859943
0.08949667,2.2924292e-05,0.00095886143,0.1723942,0.000519265,0.000354826,0.00019199951,0.24930218,0.0022281276,4.805787e-05,0.00041810493,0.0012726244,0.22359504,0.0407231,7.444178e-05,2.6879523e-05,0.016973305,0.36501572,0.06828536,5.2256386e-05,4.257502e-05,0.387605,6.204062e-05,0.0014627023,4.5550107e-05,0.0014447643,0.072547674,0.056718554,9.034311e-05,0.00014562771,0.03959722,3.010007e-05,0.120495245,0.6696901,2.3830557e-05,1.6535594e-05,2.0704567e-05,5.185547e-05,2.1904674e-05,0.1953787,7.65263e-05,7.421706e-05,0.018052142,0.2143322,0.19454168,8.9579364e-05,0.083339475,0.08134612
0.08736494,5.4125217e-06,0.00039461668,0.17101239,0.0001880159,0.00011945036,5.2606854e-05,0.23344016,0.00079152145,1.2266637e-05,0.00015134351,0.0004783744,0.20869327,0.03431288,2.09894e-05,6.494491e-06,0.0114238085,0.3503427,0.06419198,1.35288965e-05,1.1205354e-05,0.37117705,1.7846427e-05,0.0006876297,1.233666e-05,0.00064897013,0.06495962,0.0548909,2.6306187e-05,4.333779e-05,0.029367214,7.6935e-06,0.11180378,0.6521959,5.9198032e-06,3.9301026e-06,5.0565636e-06,1.4014344e-05,5.4293587e-06,0.18263358,2.1253365e-05,2.1228512e-05,0.012331084,0.20509757,0.18289474,2.6896547e-05,0.076882415,0.07498521
0.08090104,1.127547e-06,0.00015009863,0.16293575,6.229793e-05,3.6457124e-05,1.2873585e-05,0.20916447,0.0002510855,2.780328e-06,5.0146304e-05,0.0001641563,0.19078016,0.030763844,5.3079666e-06,1.3877187e-06,0.0073124035,0.32433087,0.060552534,3.1153652e-06,2.6288856e-06,0.35776642,4.613117e-06,0.00030327932,2.983796e-06,0.00027299058,0.061130386,0.053329017,6.881411e-06,1.1608601e-05,0.021321682,1.7472418e-06,0.10081392,0.63658416,1.3041514e-06,8.2506153e-07,1.0934529e-06,3.382959e-06,1.1931711e-06,0.17854445,5.282589e-06,5.444106e-06,0.008010637,0.18882869,0.17920482,7.2836615e-06,0.06561945,0.069710806
0.07862983,2.0548019e-07,5.2774958e-05,0.16003045,1.8812509e-05,1.0049902e-05,2.7946041e-06,0.19537401,7.1239614e-05,5.553581e-07,1.5145181e-05,5.143902e-05,0.18248522,0.028097395,1.1948597e-06,2.599917e-07,0.0045255492,0.31211928,0.057421602,6.3317077e-07,5.4534956e-07,0.34317386,1.0635789e-06,0.0001247807,6.401159e-07,0.00010691478,0.05671941,0.052430697,1.6066053e-06,2.780671e-06,0.015919285,3.4994125e-07,0.09371522,0.61115897,2.5260945e-07,1.5163377e-07,2.0754912e-07,7.2373484e-07,2.3050198e-07,0.16894469,1.1663642e-06,1.2437185e-06,0.0051231026,0.1778966,0.17141078,1.7663893e-06,0.06531379,0.06567794
0.07816646,3.2441594e-08,1.7005324e-05,0.1580308,5.1414045e-06,2.4855913e-06,5.3366864e-07,0.18046181,1.8102572e-05,9.688225e-08,4.1390745e-06,1.4621551e-05,0.1747533,0.024744144,2.3740627e-07,4.230425e-08,0.0026962082,0.29597878,0.05584195,1.12567456e-07,9.913914e-08,0.3292971,2.1686648e-07,4.781243e-05,1.2069579e-07,3.880065e-05,0.053019054,0.050326206,3.3209463e-07,5.910699e-07,0.011878122,6.122888e-08,0.08915472,0.5930446,4.262054e-08,2.4162128e-08,3.4253908e-08,1.3604507e-07,3.877858e-08,0.15892516,2.2689575e-07,2.510523e-07,0.0030997524,0.162045,0.16934772,3.8054827e-07,0.06216884,0.062444534
0.072902486,4.390562e-09,4.994134e-06,0.1574161,1.2626216e-06,5.478401e-07,8.8823676e-08,0.16997354,4.1036083e-06,1.4614793e-08,1.016837e-06,3.7467164e-06,0.1648529,0.021817768,4.125476e-08,5.9162506e-09,0.0015374407,0.2840944,0.053981014,1.7334381e-08,1.564097e-08,0.31400514,3.8761133e-08,1.6986267e-05,1.9813086e-08,1.2971076e-05,0.04465461,0.04927684,6.024028e-08,1.10525946e-07,0.0083799185,9.266424e-09,0.08203649,0.5782385,6.200178e-09,3.303029e-09,4.8649125e-09,2.225817e-08,5.6236176e-09,0.15020266,3.8531688e-08,4.4380045e-08,0.0018287466,0.15473688,0.16244015,7.2208756e-08,0.058304235,0.05900697
0.06834497,5.034619e-10,1.3271439e-06,0.15164845,2.7654113e-07,1.06695204e-07,1.2753807e-08,0.15968585,8.238362e-07,1.885739e-09,2.2278434e-07,8.5940337e-07,0.15364775,0.019196577,6.207634e-09,7.0304473e-10,0.00083020044,0.27485567,0.053076733,2.287311e-09,2.1189317e-09,0.30669296,6.0133383e-09,5.549507e-06,2.8024587e-09,3.969784e-06,0.043339007,0.048952293,9.496961e-09,1.800967e-08,0.006053804,1.1998625e-09,0.07654692,0.5585318,7.690562e-10,3.8291242e-10,5.878957e-10,3.1368734e-09,6.951656e-10,0.14740892,5.654734e-09,6.8031287e-09,0.0010197564,0.14362364,0.16050015,1.1954286e-08,0.05575048,0.056171075
0.06407801,4.8293796e-11,3.1691386e-07,0.14706415,5.356178e-08,1.8194076e-08,1.5621502e-09,0.14288299,1.4517724e-07,2.0564543e-10,4.3169173e-08,1.7500874e-07,0.14425926,0.016812963,8.000217e-10,7.0105755e-11,0.0004278131,0.25658792,0.052385747,2.5558491e-10,2.4364272e-10,0.2973142,8.0112816e-10,1.6589912e-06,3.3770065e-10,1.1051562e-06,0.039412893,0.04846817,1.2875006e-09,2.5307256e-09,0.004116264,1.3134994e-10,0.07506726,0.5352854,8.034665e-11,3.7168966e-11,5.970273e-11,3.7650594e-10,7.235819e-11,0.14104111,7.092436e-10,8.946329e-10,0.000544618,0.13473587,0.15985838,1.7090197e-09,0.05128574,0.053179238
0.06326075,3.8212437e-12,6.7498746e-08,0.14744121,9.089489e-09,2.689295e-09,1.6122542e-10,0.13419065,2.2237524e-08,1.8707202e-11,7.329479e-09,3.135835e-08,0.13626955,0.013761903,8.725874e-11,5.7861146e-12,0.0002093043,0.2498321,0.051904522,2.3873552e-11,2.3476875e-11,0.2870827,9.0585796e-11,4.5066773e-07,3.42403e-11,2.77852e-07,0.03724596,0.047699876,1.4836497e-10,3.0321085e-10,0.00260722,1.1998467e-11,0.06781615,0.5279307,6.976025e-12,2.979212e-12,5.0262468e-12,3.801106e-11,6.2571723e-12,0.13362387,7.51092e-11,9.973902e-11,0.00027763442,0.1315556,0.154679,2.086274e-10,0.050391693,0.05259672
0.06175289,2.4558968e-13,1.2706453e-08,0.14338632,1.3379187e-09,3.4078673e-10,1.3832852e-11,0.123481795,2.929065e-09,1.3992695e-12,1.0794435e-09,4.8959494e-09,0.13468117,0.010612495,7.9498725e-12,3.893335e-13,9.6539305e-05,0.24240857,0.05057378,1.8378229e-12,1.8694237e-12,0.28026074,8.582445e-12,1.1041782e-07,2.8816654e-12,6.261151e-08,0.03539798,0.046486434,1.4348876e-11,3.059145e-11,0.0016202475,9.0153183e-13,0.06927337,0.5085439,4.95998e-13,1.941812e-13,3.4558242e-13,3.1841097e-12,4.42942e-13,0.13147917,6.6271463e-12,9.305724e-12,0.00013438646,0.12741683,0.14869714,2.1480647e-11,0.047920868,0.05409585
0.05966843,1.2604811e-14,2.0947593e-09,0.13960506,1.689398e-10,3.6579233e-11,9.72141e-13,0.1125887,3.278735e-10,8.4708045e-14,1.3638184e-10,6.59004e-10,0.12717725,0.007868631,5.963688e-13,2.1005916e-14,4.1917494e-05,0.23134555,0.04949109,1.1479342e-13,1.2113975e-13,0.26998657,6.7179595e-13,2.4212866e-08,1.9831707e-13,1.2540585e-08,0.03388116,0.047281448,1.1485598e-12,2.56383e-12,0.0009866661,5.48453e-14,0.06562287,0.4976139,2.8415001e-14,1.0119859e-14,1.9088474e-14,2.1802105e-13,2.5254785e-14,0.12556152,4.8012793e-13,7.1636425e-13,6.1404804e-05,0.12226141,0.1479922,1.840423e-12,0.046500877,0.051344994
0.054939702,5.070567e-16,2.9931466e-10,0.1372814,1.8080436e-11,3.282213e-12,5.5057884e-14,0.105491534,3.0790533e-11,4.0786487e-15,1.4605293e-11,7.558871e-11,0.11930319,0.0051766313,3.6259373e-14,8.922583e-16,1.7066899e-05,0.22237007,0.049801994,5.7187307e-15,6.2811953e-15,0.2614469,4.2778403e-14,4.7119206e-09,1.0978678e-14,2.2124853e-09,0.032559592,0.047392834,7.4936564e-14,1.7583878e-13,0.0005710438,2.6549443e-15,0.060988892,0.487844,1.2884298e-15,4.1393163e-16,8.318189e-16,1.2002974e-14,1.1392063e-15,0.12164147,2.8107079e-14,4.4796794e-14,2.639618e-05,0.11509181,0.144451,1.2928673e-13,0.043192398,0.048489362
0.04992772,1.565995e-17,3.6655425e-11,0.13414015,1.6185675e-12,2.42662e-13,2.4683213e-15,0.097137235,2.3918265e-12,1.5322714e-16,1.3083746e-12,7.294929e-12,0.11457441,0.0028182082,1.7560453e-15,2.9240543e-17,6.479121e-06,0.21786161,0.047888387,2.229615e-16,2.5579537e-16,0.2566207,2.1786399e-15,8.062819e-10,4.801268e-16,3.4046188e-10,0.030867517,0.04665822,3.9186184e-15,9.708148e-15,0.00031066022,1.003244e-16,0.06022981,0.47014278,4.5338563e-17,1.3018158e-17,2.803054e-17,5.2177605e-16,3.986152e-17,0.119648166,1.3062803e-15,2.2368808e-15,1.0628682e-05,0.10530034,0.14417048,7.3264775e-15,0.042224266,0.04644514
0.048468992,3.629031e-19,3.8005666e-12,0.13479076,1.1945885e-13,1.4549702e-14,8.5880664e-17,0.08937082,1.5132637e-13,4.3970973e-18,9.6637454e-14,5.8416927e-13,0.110838465,0.0012795124,6.645856e-17,7.229405e-19,2.283712e-06,0.20829415,0.04811927,6.6623236e-18,8.0151634e-18,0.24649586,8.709349e-17,1.2010351e-10,1.6259562e-17,4.520929e-11,0.030726878,0.04505489,1.6122339e-16,4.2373755e-16,0.00015775514,2.8973202e-18,0.057627767,0.45538542,1.2114663e-18,3.0772316e-19,7.144297e-19,1.7554668e-17,1.058566e-18,0.11310831,4.7267416e-17,8.7522326e-17,3.9968927e-06,0.102115266,0.13768801,3.2898185e-16,0.041452523,0.047645606
0.047765266,6.151881e-21,3.291831e-13,0.1325766,7.1545485e-15,6.9526423e-16,2.268862e-18,0.0809102,7.666181e-15,9.4143726e-20,5.792484e-15,3.8228033e-14,0.106191225,0.00050758955,1.9243513e-18,1.3153679e-20,7.428088e-07,0.2018194,0.048640233,1.4908213e-19,1.8889515e-19,0.24036127,2.6769568e-18,1.5404861e-11,4.1707868e-19,5.1201014e-12,0.029807389,0.044233352,5.113264e-18,1.4332625e-17,7.527441e-05,6.2464725e-20,0.055688724,0.44802716,2.3993884e-20,5.330739e-21,1.3438131e-20,4.470947e-19,2.0824749e-20,0.11017975,1.3033124e-18,2.6279226e-18,1.3941099e-06,0.10120756,0.13547844,1.1476679e-17,0.039489657,0.046664
0.046351824,7.41519e-23,2.3471027e-14,0.12994018,3.4170672e-16,2.5974432e-17,4.4424006e-20,0.07231353,3.0519839e-16,1.465061e-21,2.7689976e-16,2.0103654e-15,0.101564944,0.0001791055,4.164522e-20,1.7131555e-22,2.2167106e-07,0.19320333,0.04803294,2.434736e-21,3.2647197e-21,0.2327175,6.183147e-20,1.681177e-12,7.907613e-21,4.882828e-13,0.02918041,0.043335684,1.2221331e-19,3.674848e-19,3.3930217e-05,9.794766e-22,0.05408507,0.43328395,3.4289638e-22,6.579648e-23,1.8150335e-22,8.410837e-21,2.9541978e-22,0.10801334,2.6738573e-20,5.916879e-20,4.4850404e-07,0.096633665,0.1340953,3.0433756e-19,0.036302052,0.045097616
0.042376887,6.156563e-25,1.3556298e-15,0.12688868,1.2767108e-17,7.42728e-19,6.2750353e-22,0.06549161,9.352784e-18,1.6094949e-23,1.0355742e-17,8.340871e-17,0.096059024,5.688445e-05,6.562842e-22,1.5484799e-24,6.029519e-08,0.18773705,0.04789234,2.8199275e-23,4.0231114e-23,0.22800916,1.0462798e-21,1.5408695e-13,1.0783265e-22,3.866661e-14,0.02756181,0.042874012,2.146757e-21,6.9695944e-21,1.4321386e-05,1.0850152e-23,0.050828245,0.42609456,3.4313e-24,5.606856e-25,1.7072952e-24,1.1371975e-22,2.9324267e-24,0.105462946,3.9747843e-22,9.736783e-22,1.32305e-07,0.094323196,0.13134521,5.988139e-21,0.035161458,0.043816082
0.040027924,3.3973327e-27,6.231368e-17,0.12552735,3.6533724e-19,1.5878137e-20,6.2047827e-24,0.059064813,2.1563373e-19,1.2080655e-25,2.9664698e-19,2.6752462e-18,0.092340656,1.6351982e-05,7.3157596e-24,9.3812256e-27,1.4842459e-08,0.18381836,0.046943236,2.2429818e-25,3.425214e-25,0.22229585,1.2608234e-23,1.1692981e-14,1.0258923e-24,2.5039365e-15,0.028344167,0.04266128,2.694918e-23,9.514775e-23,5.6714975e-06,8.21859e-26,0.04787231,0.41102943,2.3246449e-26,3.183784e-27,1.0806599e-26,1.0718249e-24,1.9691184e-26,0.10002582,4.1564028e-24,1.138046e-23,3.5548116e-08,0.08944508,0.12834457,8.510324e-23,0.03533691,0.042030536
0.039774477,1.1966166e-29,2.2356066e-18,0.12816633,7.821075e-21,2.4724304e-22,4.1521543e-26,0.054286607,3.6465215e-21,5.9712216e-28,6.3578645e-21,6.4858825e-20,0.089051455,4.258458e-06,5.584013e-26,3.6625313e-29,3.2811143e-09,0.17725727,0.04737767,1.1816857e-27,1.944642e-27,0.2136025,1.0482354e-25,7.2328085e-16,6.580265e-27,1.3038708e-16,0.026823638,0.041556623,2.3432534e-25,9.069848e-25,2.0877233e-06,4.1032327e-28,0.046722725,0.3987028,1.0264761e-28,1.1573366e-29,4.4276407e-29,6.804623e-27,8.610345e-29,0.09590007,2.9575893e-26,9.1499785e-26,8.637816e-09,0.087351955,0.1229195,8.477702e-25,0.037006304,0.042439625
0.03664927,2.569016e-32,6.126813e-20,0.12231364,1.2203644e-22,2.7237395e-24,1.8100902e-28,0.047935117,4.3968207e-23,1.8641051e-30,9.9329806e-23,1.1593188e-21,0.086008884,9.997779e-07,2.8135253e-28,8.811192e-32,6.4592737e-10,0.17255156,0.04560175,3.957967e-30,7.07323e-30,0.21194436,5.8019896e-28,3.5847893e-17,2.7378205e-29,5.3597284e-18,0.025406042,0.040762685,1.3624921e-27,5.834145e-27,7.1169217e-07,1.2952119e-30,0.045364246,0.3911909,2.8293376e-31,2.5729217e-32,1.1235574e-31,2.7993085e-29,2.3478534e-31,0.09650811,1.3795058e-28,4.8814505e-28,1.883266e-09,0.083888896,0.12216275,5.723491e-27,0.03519758,0.04141398
0.036384366,3.1882414e-35,1.252437e-21,0.12184712,1.3481661e-24,2.0547958e-26,4.9227033e-31,0.04385615,3.6622697e-25,3.504304e-33,1.0988283e-24,1.4859853e-23,0.08207732,2.0994189e-07,8.977534e-31,1.2408555e-34,1.1221387e-10,0.16613652,0.045107115,8.043379e-33,1.5747163e-32,0.20457798,2.053468e-30,1.3970327e-18,7.0717194e-32,1.7041213e-19,0.024696322,0.039599787,5.0912936e-30,2.436608e-29,2.2356889e-07,2.4648812e-33,0.04373305,0.37693924,4.633477e-34,3.3192864e-35,1.6787707e-34,7.140693e-32,3.7992535e-34,0.09360125,4.042416e-31,1.6589455e-30,3.6531983e-10,0.08139154,0.12462123,2.5211335e-29,0.034128748,0.040441077
0.03484132,2.1505636e-38,1.8597967e-23,0.120539896,1.0206914e-26,1.0232845e-28,7.948095e-34,0.0392176,2.033563e-27,3.7548306e-36,8.331716e-27,1.3241518e-25,0.07786111,3.9112066e-08,1.7302105e-33,9.638173e-38,1.7033675e-11,0.16059493,0.04570017,9.398144e-36,2.0362057e-35,0.19969772,4.438449e-33,4.1927323e-20,1.0783571e-34,4.0975914e-21,0.024576765,0.038954895,1.16855555e-32,6.3241096e-32,6.4250365e-08,2.6773378e-36,0.042071838,0.37417847,4.2581295e-37,2.337992e-38,1.3929322e-37,1.0738835e-34,3.4452781e-37,0.090842776,7.089558e-34,3.4282485e-33,6.2472624e-11,0.07679866,0.118480794,6.93985e-32,0.032257482,0.03778758
0.0335579,7.333e-42,1.9477956e-25,0.117977194,5.1054206e-29,3.2269664e-31,7.194513e-37,0.035068117,7.230705e-30,2.150866e-39,4.174371e-29,7.9222555e-28,0.077293865,6.4035595e-09,1.9071574e-36,3.8505e-41,2.235066e-12,0.15943386,0.044862848,5.930722e-39,1.4389309e-38,0.19601037,5.557281e-36,9.469875e-22,9.159069e-38,7.267483e-23,0.025373664,0.039041046,1.5639995e-35,9.701178e-35,1.6793809e-08,1.557193e-39,0.039728396,0.36304566,2.05411e-40,8.369e-42,5.9925e-41,8.981205e-38,1.63736e-40,0.08976117,7.0362945e-37,4.0835392e-36,9.324432e-12,0.07710527,0.114954084,1.1362851e-34,0.03321897,0.03849031
