epoch,feature_index,feature,gate_logit
1,1,da_as_as_mw_thirty_minutes_reserve,1.2232533
1,2,da_as_total_mw_thirty_minutes_reserve,1.1641859
1,3,gross_sched_interchange_mw,1.4896342
1,4,gen_fuel_nuclear_mw,1.3850095
1,5,gen_fuel_gas_mw,0.9470539
1,6,da_as_as_req_mw_thirty_minutes_reserve,0.971601
1,7,da_as_as_req_mw_primary_reserve,1.0030425
1,8,da_as_as_req_mw_synchronized_reserve,0.92191166
1,9,total_pjm_assigned_reg,0.1687769
1,10,da_as_as_mw_primary_reserve,0.6269886
1,11,da_as_total_mw_primary_reserve,0.6098951
1,12,da_as_as_mw_synchronized_reserve,0.58728385
1,13,total_pjm_reg_purchases,0.21250501
1,14,gen_fuel_other_renewables_mw,0.37929282
1,15,total_lmp_da,0.23609322
1,16,total_pjm_rmpcp_cr,0.4885564
1,17,forecast_load_mw_day_ahead,0.79029083
1,18,total_pjm_rmccp_cr,1.5329105
1,19,gen_fuel_wind_mw,0.4437126
1,20,da_as_total_mw_synchronized_reserve,0.54095274
1,21,system_energy_price_da,0.2510452
1,22,gen_fuel_multiple_fuels_pct,-0.081089854
1,23,gen_fuel_multiple_fuels_mw,0.040718228
1,24,marginal_loss_price_rt,0.43005106
1,25,gen_fuel_gas_pct,0.15280253
1,26,marginal_loss_price_da,0.09739205
1,27,total_lmp_rt,0.37696338
1,28,rmccp,0.32657647
1,29,system_energy_price_rt,0.23714319
1,30,rmpcp,0.1816261
1,31,gen_fuel_wind_pct,-0.24318641
1,32,gen_fuel_coal_mw,0.8489046
1,33,wind_generation_mw,0.4009724
1,34,gross_inadv_interchange_mw,0.6285366
1,35,gen_fuel_oil_mw,0.3063959
1,36,da_as_mcp_primary_reserve,-0.04205525
1,37,total_pjm_rt_load_mwh,0.63636136
1,38,metered_load_mw,0.62995875
1,39,forecast_load_mw_latest_available,0.61533797
1,40,prelim_load_avg_hourly,0.5837973
1,41,gross_actual_interchange_mw,0.55511487
1,42,gen_fuel_hydro_mw,0.356859
1,43,total_pjm_loc_credit,0.20162697
1,44,total_losses,0.21926941
1,45,net_inadv_interchange_mw,0.034254372
1,46,da_as_nsr_mw_primary_reserve,0.13627768
1,47,total_pjm_self_sched_reg,0.07581967
1,48,da_as_ss_mw_synchronized_reserve,0.018783987
1,49,da_as_ss_mw_thirty_minutes_reserve,0.034457803
1,50,da_as_ss_mw_primary_reserve,-0.05294487
1,51,gen_fuel_solar_mw,0.016658664
1,52,gen_fuel_coal_pct,-0.0058855712
1,53,congestion_price_rt,-0.23941094
1,54,da_as_mcp_synchronized_reserve,-0.1459086
1,55,congestion_price_da,0.086808115
2,1,da_as_as_mw_thirty_minutes_reserve,0.94694173
2,2,da_as_total_mw_thirty_minutes_reserve,0.9265697
2,3,gross_sched_interchange_mw,1.0686268
2,4,gen_fuel_nuclear_mw,1.0575141
2,5,gen_fuel_gas_mw,0.8638557
2,6,da_as_as_req_mw_thirty_minutes_reserve,0.4452026
2,7,da_as_as_req_mw_primary_reserve,0.49594665
2,8,da_as_as_req_mw_synchronized_reserve,0.45330733
2,9,total_pjm_assigned_reg,0.41070876
2,10,da_as_as_mw_primary_reserve,0.30594057
2,11,da_as_total_mw_primary_reserve,0.29938287
2,12,da_as_as_mw_synchronized_reserve,0.32640672
2,13,total_pjm_reg_purchases,0.42371464
2,14,gen_fuel_other_renewables_mw,0.3105188
2,15,total_lmp_da,0.41185337
2,16,total_pjm_rmpcp_cr,0.26133916
2,17,forecast_load_mw_day_ahead,0.81854254
2,18,total_pjm_rmccp_cr,1.3026459
2,19,gen_fuel_wind_mw,0.74034643
2,20,da_as_total_mw_synchronized_reserve,0.2956602
2,21,system_energy_price_da,0.43831885
2,22,gen_fuel_multiple_fuels_pct,0.1175316
