W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.18002123,0.020790631,-0.19129041,0.04664958,0.14792292,0.26653188,1
0.08225577,0.07574936,-0.15574074,0.11007026,0.10766768,0.3019527,2
-0.0046273163,0.068973795,-0.16696215,0.10111529,0.07621286,0.3455597,3
-0.100664295,0.04392627,-0.1904821,0.07261556,0.04158866,0.40435046,4
-0.17114967,0.00787759,-0.22567943,0.034573335,0.025808316,0.47188133,5
-0.22712319,-0.008614589,-0.24139543,0.016079811,0.0051976563,0.5212275,6
-0.26824027,-0.02159458,-0.25349733,0.0023090036,-0.01689089,0.56751585,7
-0.28530762,-0.02765169,-0.26058403,-0.0045593106,-0.031537402,0.61006075,8
-0.31441554,-0.03447091,-0.2674577,-0.009812942,-0.03915375,0.63680893,9
-0.33024624,-0.037299708,-0.27099425,-0.0127676455,-0.047217216,0.6649005,10
-0.35924685,-0.039130826,-0.27481952,-0.015504702,-0.055411797,0.6821253,11
-0.36073947,-0.0418445,-0.27808514,-0.01816425,-0.054380987,0.6975634,12
-0.38196698,-0.044666573,-0.2826064,-0.02074165,-0.059251305,0.7087275,13
-0.3742908,-0.048606098,-0.2855813,-0.0237873,-0.060133267,0.72422063,14
-0.3942991,-0.047873616,-0.28471246,-0.023622958,-0.066605054,0.7378022,15
-0.39812824,-0.057634424,-0.29527134,-0.03282458,-0.06099019,0.7424758,16
-0.39816833,-0.054517224,-0.29179457,-0.029907834,-0.063075475,0.7619287,17
-0.40864205,-0.056542583,-0.2936616,-0.032479998,-0.06447377,0.75682443,18
-0.41097155,-0.05956756,-0.29579845,-0.03499421,-0.06443897,0.7640247,19
-0.4040358,-0.061850715,-0.29917088,-0.037050378,-0.064093895,0.7644744,20
-0.4270167,-0.06478631,-0.30033883,-0.04014281,-0.060159754,0.7648435,21
-0.42904672,-0.066237,-0.30229607,-0.042055804,-0.06804279,0.76680624,22
-0.42324692,-0.065311804,-0.30201483,-0.041562732,-0.06650923,0.7631781,23
-0.41922498,-0.06511735,-0.29974565,-0.040726244,-0.064022936,0.7666132,24
-0.4103209,-0.06611696,-0.3019963,-0.042427406,-0.06498492,0.7683338,25
-0.40962133,-0.062986806,-0.2976332,-0.03952506,-0.067366526,0.7663827,26
-0.40887064,-0.06489818,-0.2993356,-0.041629713,-0.06550993,0.7760288,27
-0.41172138,-0.064102374,-0.29816398,-0.041945376,-0.065932505,0.77512515,28
-0.4432379,-0.07818127,-0.3073496,-0.0556072,-0.063344285,0.7899925,29
-0.44883788,-0.07386695,-0.30291218,-0.0517143,-0.06273125,0.7877157,30
