area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
0.026804518,0.025292704,0.10086003,0.1158456,0.18852288,0.054627914,0.034547113,0.018977815,0.011544296,0.3037049,0.035424307,0.0044702846,0.53964543,0.13628748,0.11827397,0.56152976,0.49997863,0.0054827263,0.16866408,0.52580833,0.48349804
0.016372949,0.014320249,0.087327935,0.0899204,0.16453327,0.03808062,0.022302192,0.01047592,0.005838986,0.2562843,0.021762954,0.0018718753,0.5193389,0.10736697,0.10618301,0.53693515,0.46784925,0.002203863,0.15145342,0.4987257,0.45648494
0.009576503,0.007761011,0.07474453,0.0683993,0.14142501,0.025995964,0.013560312,0.005486266,0.0027866007,0.22165628,0.012615805,0.00071881263,0.49540275,0.08470855,0.09470338,0.5005704,0.44913158,0.0008070312,0.13722126,0.4741145,0.42746872
0.005368133,0.0039675063,0.067142576,0.05175777,0.12265335,0.017363887,0.007869169,0.0027292538,0.0012499696,0.18705148,0.0067614294,0.00025266528,0.47585383,0.06646032,0.08890838,0.47171482,0.42674765,0.00026693402,0.12978779,0.44884017,0.40360805
0.0028601182,0.0018841857,0.058953747,0.03832737,0.10581873,0.011191238,0.004256251,0.001275668,0.0005228646,0.15481749,0.00341941,8.082842e-05,0.46061268,0.051271085,0.08322389,0.45161474,0.40507334,7.9650235e-05,0.1213899,0.4234413,0.38164926
0.0014452208,0.0008359629,0.052464657,0.027771842,0.09059822,0.006918743,0.002157304,0.00056066964,0.00020329612,0.12881808,0.0015968197,2.3397544e-05,0.4447214,0.03918424,0.08000521,0.42919704,0.37968424,2.131093e-05,0.11318933,0.40363476,0.35999778
0.00068936567,0.00034559576,0.04631675,0.019719642,0.07691679,0.0041218842,0.0010180598,0.00023033303,7.30544e-05,0.10970055,0.0006918666,6.0898205e-06,0.42925534,0.030185735,0.078213595,0.40766346,0.36790898,5.085478e-06,0.107086584,0.3846054,0.34299865
0.00030947162,0.00013229948,0.041058015,0.013621783,0.0645857,0.0023273402,0.00044734502,8.780977e-05,2.4101344e-05,0.08953051,0.00027765753,1.4141702e-06,0.41507682,0.022560721,0.07862324,0.3895029,0.35357717,1.0742394e-06,0.098723754,0.36586288,0.32402515
0.00013018565,4.6626497e-05,0.034286983,0.009151067,0.054032274,0.0012499088,0.00018225718,3.0909276e-05,7.2540797e-06,0.072289035,0.00010256043,2.906349e-07,0.4052024,0.016464312,0.07592751,0.37318286,0.33731726,1.9912021e-07,0.09419891,0.34762287,0.30593
5.1047056e-05,1.5085352e-05,0.02891432,0.0059268954,0.044196084,0.0006323897,6.894251e-05,9.9974595e-06,1.979365e-06,0.059466593,3.474936e-05,5.2391513e-08,0.39016983,0.011510632,0.077815995,0.35550055,0.324678,3.2079765e-08,0.090065315,0.33168444,0.29363295
1.8572386e-05,4.456817e-06,0.023598863,0.0037225478,0.035847154,0.00030184796,2.4047786e-05,2.9511214e-06,4.8604454e-07,0.0485903,1.07573915e-05,8.203761e-09,0.37756816,0.007726822,0.0803546,0.33846942,0.31205377,4.445669e-09,0.08700741,0.3183241,0.27689084
6.233315e-06,1.1937403e-06,0.018091727,0.0022554384,0.028620277,0.00013547146,7.703297e-06,7.899217e-07,1.06574454e-07,0.03825007,3.0285773e-06,1.1040194e-09,0.36623496,0.005014779,0.08089462,0.32500443,0.2985098,5.2392524e-10,0.08341907,0.30730042,0.2658149
1.9189445e-06,2.8780804e-07,0.013326414,0.001316276,0.022586368,5.6987014e-05,2.2534036e-06,1.9036146e-07,2.069e-08,0.030024031,7.7013465e-07,1.2620821e-10,0.3561634,0.0031085166,0.08236071,0.3117531,0.28582278,5.1853084e-11,0.080085866,0.29662028,0.25555637
5.3831496e-07,6.1974276e-08,0.009181058,0.00073500763,0.017474385,2.2356026e-05,5.980184e-07,4.0965137e-08,3.523417e-09,0.023036348,1.7560487e-07,1.2100452e-11,0.34661523,0.0018074873,0.08020309,0.29879656,0.27523795,4.2507716e-12,0.07760609,0.28409216,0.24166486
1.3665411e-07,1.1818491e-08,0.0061351904,0.00039256166,0.013281707,8.147323e-06,1.4295769e-07,7.80634e-09,5.210769e-10,0.017053433,3.561997e-08,9.594837e-13,0.3368874,0.0009942878,0.08170303,0.2876128,0.26430494,2.8429928e-13,0.07435756,0.27558988,0.23594713
3.1155516e-08,1.9771371e-09,0.003907654,0.00019988074,0.009909717,2.744381e-06,3.053966e-08,1.3049124e-09,6.6189616e-11,0.0124860015,6.370207e-09,6.196154e-14,0.32937413,0.0005152317,0.085688874,0.2755605,0.25644994,1.5256976e-14,0.07352727,0.26515138,0.22609457
6.327046e-09,2.8723018e-10,0.002308464,9.660212e-05,0.0071875793,8.495981e-07,5.7804184e-09,1.894102e-10,7.1353297e-12,0.008852746,9.947554e-10,3.2041734e-15,0.31778768,0.00025217657,0.08252566,0.26820683,0.2462728,6.4503137e-16,0.07214833,0.25797868,0.21890219
1.1343372e-09,3.5836435e-11,0.0013077549,4.4199292e-05,0.00512062,2.402159e-07,9.603538e-10,2.36099e-11,6.4427424e-13,0.0059408927,1.3420556e-10,1.3023739e-16,0.31071278,0.00011656322,0.08219366,0.25713676,0.24096069,2.1053485e-17,0.068397835,0.24913774,0.209596
1.7780197e-10,3.793618e-12,0.00070414325,1.905065e-05,0.0035547824,6.160225e-08,1.3862528e-10,2.4968005e-12,4.8029936e-14,0.0037666569,1.546275e-11,4.0762286e-18,0.30304295,5.0489052e-05,0.083083965,0.24753675,0.23171873,5.187621e-19,0.06614044,0.24074449,0.20195669
2.41094e-11,3.3625015e-13,0.0003587922,7.701554e-06,0.0023972357,1.4222502e-08,1.7193335e-11,2.2106323e-13,2.9099559e-15,0.0023094125,1.5023433e-12,9.603045e-20,0.2945383,2.0478712e-05,0.08109862,0.23997194,0.22405602,9.412808e-21,0.06439841,0.23561525,0.19688709
2.7956203e-12,2.4595499e-14,0.00017344576,2.9066625e-06,0.0015719516,2.9323608e-09,1.8101256e-12,1.6150743e-14,1.4082082e-16,0.00133035,1.2139659e-13,1.6604467e-21,0.28763258,7.748006e-06,0.08198957,0.23239905,0.21901593,1.2233603e-22,0.061853852,0.2268958,0.19150096
2.7374034e-13,1.4612561e-15,7.918487e-05,1.0186556e-06,0.0009980295,5.351663e-10,1.5963384e-13,9.58303e-16,5.3403037e-18,0.000724457,8.035513e-15,2.0487645e-23,0.27940091,2.719298e-06,0.08058468,0.22516306,0.21372642,1.1041576e-24,0.06049672,0.22022994,0.18471561
2.2324651e-14,6.929329e-17,3.4037184e-05,3.2966884e-07,0.0006127882,8.5630183e-11,1.1622513e-14,4.5379386e-17,1.5539515e-19,0.00037479514,4.2851148e-16,1.7480266e-25,0.27103767,8.812123e-07,0.08069656,0.21851136,0.2097015,6.684114e-27,0.059029214,0.21476975,0.17885907
1.4937083e-15,2.572778e-18,1.371756e-05,9.792135e-08,0.00036305282,1.1887695e-11,6.8757693e-16,1.6823102e-18,3.3896892e-21,0.00018283083,1.8076284e-17,9.954814e-28,0.2665591,2.620477e-07,0.0770514,0.21097691,0.20438342,2.609311e-29,0.058297925,0.2099677,0.17492265
8.064834e-17,7.322251e-20,5.162719e-06,2.6519547e-08,0.0002067867,1.4156766e-12,3.2478512e-17,4.779986e-20,5.40126e-23,8.363278e-05,5.911493e-19,3.6356005e-30,0.25950733,7.1048866e-08,0.07731932,0.2049777,0.1963537,6.281407e-32,0.05677769,0.20498765,0.1710185
3.4504582e-18,1.5603488e-21,1.8044437e-06,6.5019705e-09,0.00011298026,1.428356e-13,1.2016287e-18,1.0167569e-21,6.1082732e-25,3.5953835e-05,1.4657227e-20,8.1357e-33,0.25418228,1.7439879e-08,0.07548311,0.20167492,0.19202721,8.8585105e-35,0.056445353,0.20057555,0.16507421
1.1466002e-19,2.4255627e-23,5.824918e-07,1.4320111e-09,5.8989066e-05,1.20457335e-14,3.408973e-20,1.5774263e-23,4.7468892e-27,1.4455579e-05,2.6881277e-22,1.0586839e-35,0.24677446,3.845753e-09,0.07525141,0.194472,0.18789104,6.8963553e-38,0.0548249,0.19513895,0.16042534
2.8946164e-21,2.6717654e-25,1.7261698e-07,2.8094527e-10,2.9352068e-05,8.3659496e-16,7.2435995e-22,1.733784e-25,2.4445108e-29,5.419041e-06,3.5478463e-24,7.539106e-39,0.24268088,7.5549567e-10,0.0743579,0.19036946,0.18414314,2.764e-41,0.055493254,0.189127,0.15503728
5.4171154e-23,2.0186094e-27,4.665121e-08,4.8653193e-11,1.3862309e-05,4.7078948e-17,1.1231518e-23,1.3068247e-27,8.005856e-32,1.885199e-06,3.2679608e-26,2.735e-42,0.2373898,1.3102062e-10,0.07416775,0.18558504,0.1794949,6e-45,0.052449636,0.18683457,0.15096985
7.313193e-25,1.0084913e-29,1.14160885e-08,7.363916e-12,6.190154e-06,2.1087156e-18,1.2343952e-25,6.511837e-30,1.5910609e-34,6.0481847e-07,2.0297202e-28,0.0,0.23246136,1.986114e-11,0.07098493,0.18030068,0.17544985,0.0,0.052612264,0.18446472,0.1479803
6.908678e-27,3.196341e-32,2.510048e-09,9.636699e-13,2.602447e-06,7.3715473e-20,9.308359e-28,2.0579387e-32,1.8179903e-37,1.7797335e-07,8.176547e-31,0.0,0.22769722,2.603427e-12,0.07138217,0.17475353,0.17323999,0.0,0.05075852,0.17889085,0.14449877
4.4137647e-29,6.129817e-35,4.9170235e-10,1.0776218e-13,1.025348e-06,1.9680497e-21,4.6429646e-30,3.9340734e-35,1.12166e-40,4.7721507e-08,2.0440963e-33,0.0,0.22275724,2.9165103e-13,0.070369996,0.17236471,0.17023803,0.0,0.049935974,0.17447084,0.14116398
1.8349643e-31,6.7359683e-38,8.50385e-11,1.0166072e-14,3.7672575e-07,3.9176726e-23,1.469656e-32,4.307815e-38,3.5e-44,1.1580631e-08,3.0148496e-36,0.0,0.21897355,2.756725e-14,0.06927494,0.1680207,0.16767299,0.0,0.049856763,0.17195812,0.13932884
4.751811e-34,3.9808e-41,1.2856256e-11,7.9782e-16,1.2838647e-07,5.6618697e-25,2.8157214e-35,2.5358e-41,0.0,2.523311e-09,2.474233e-39,0.0,0.2149684,2.1679999e-15,0.06929193,0.1643308,0.16287574,0.0,0.04992366,0.1676588,0.1358007
7.2906496e-37,1.1e-44,1.6807817e-12,5.1293433e-17,4.03495e-08,5.7666314e-27,3.0922207e-38,7e-45,0.0,4.8956805e-10,1.055e-42,0.0,0.20905226,1.3970384e-16,0.06794676,0.1614956,0.16001423,0.0,0.04862801,0.16428293,0.13275678
6.2548e-40,0.0,1.878016e-13,2.656586e-18,1.1621586e-08,4.0036208e-29,1.827e-41,0.0,0.0,8.3803554e-11,0.0,0.0,0.20803371,7.253475e-18,0.06667164,0.1574488,0.15609655,0.0,0.04756136,0.16209969,0.12914748
2.8e-43,0.0,1.7705606e-14,1.0880982e-19,3.0469092e-09,1.8249886e-31,6e-45,0.0,0.0,1.2531183e-11,0.0,0.0,0.20264374,2.9789211e-19,0.065749705,0.15562224,0.154761,0.0,0.047504902,0.15894572,0.12705939
0.0,0.0,1.3888638e-15,3.4534754e-21,7.2183187e-10,5.234438e-34,0.0,0.0,0.0,1.6191407e-12,0.0,0.0,0.19833995,9.482407e-21,0.06551522,0.1510965,0.15218978,0.0,0.04570541,0.15635611,0.12384973
0.0,0.0,8.92663e-17,8.304734e-23,1.5330122e-10,8.998567e-37,0.0,0.0,0.0,1.7864972e-13,0.0,0.0,0.196077,2.2875626e-22,0.065427236,0.14849728,0.14687018,0.0,0.046175834,0.1541268,0.121560544
0.0,0.0,4.622684e-18,1.4759062e-24,2.8936463e-11,8.76644e-40,0.0,0.0,0.0,1.6616428e-14,0.0,0.0,0.19103636,4.079588e-24,0.06371241,0.14375542,0.14687999,0.0,0.045231383,0.1525095,0.120291375
0.0,0.0,1.8934672e-19,1.8854954e-26,4.8091704e-12,4.54e-43,0.0,0.0,0.0,1.2845955e-15,0.0,0.0,0.18711403,5.2315986e-26,0.066742405,0.14163822,0.14541838,0.0,0.045220148,0.14666633,0.11823326
0.0,0.0,6.0109495e-21,1.6787642e-28,6.9662917e-13,0.0,0.0,0.0,0.0,8.128007e-17,0.0,0.0,0.18544917,4.6774213e-28,0.06344656,0.13995145,0.14247096,0.0,0.04427759,0.1446066,0.11580646
0.0,0.0,1.446077e-22,1.00616815e-30,8.6982586e-14,0.0,0.0,0.0,0.0,4.1384822e-18,0.0,0.0,0.18195511,2.8162561e-30,0.061434336,0.1374323,0.13883007,0.0,0.043671153,0.14452578,0.1129692
0.0,0.0,2.5715063e-24,3.9034215e-33,9.249597e-15,0.0,0.0,0.0,0.0,1.6643985e-19,0.0,0.0,0.17799048,1.0980752e-32,0.06251042,0.13453253,0.13647087,0.0,0.043364584,0.14216197,0.1110005
0.0,0.0,3.2878083e-26,9.3748365e-36,8.2671877e-16,0.0,0.0,0.0,0.0,5.1800324e-21,0.0,0.0,0.17619592,2.651932e-35,0.060694464,0.13135363,0.13620701,0.0,0.042903583,0.13983402,0.11013503
0.0,0.0,2.9303356e-28,1.3244832e-38,6.1219154e-17,0.0,0.0,0.0,0.0,1.2196524e-22,0.0,0.0,0.17230749,3.7698146e-38,0.06146777,0.129055,0.13265634,0.0,0.041621033,0.13717371,0.108086176
0.0,0.0,1.7585189e-30,1.0375e-41,3.697202e-18,0.0,0.0,0.0,0.0,2.118703e-24,0.0,0.0,0.17060186,2.9736e-41,0.05996339,0.12676735,0.13190363,0.0,0.04174327,0.13592198,0.106961
0.0,0.0,6.832527e-33,4e-45,1.7898217e-19,0.0,0.0,0.0,0.0,2.6406598e-26,0.0,0.0,0.168013,1.3e-44,0.059269764,0.12516919,0.13009529,0.0,0.04171584,0.13400866,0.105219066
0.0,0.0,1.6439214e-35,0.0,6.814688e-21,0.0,0.0,0.0,0.0,2.2888753e-28,0.0,0.0,0.16648398,0.0,0.058039766,0.12340182,0.12917466,0.0,0.04045762,0.13203056,0.10425419
0.0,0.0,2.3274518e-38,0.0,1.9984223e-22,0.0,0.0,0.0,0.0,1.3322826e-30,0.0,0.0,0.16301066,0.0,0.057202272,0.121982165,0.12676004,0.0,0.040507015,0.1293607,0.10249262
0.0,0.0,1.8277e-41,0.0,4.410429e-24,0.0,0.0,0.0,0.0,5.0056983e-33,0.0,0.0,0.16116874,0.0,0.057591036,0.12049156,0.12376345,0.0,0.039903205,0.12732908,0.10110716
0.0,0.0,7e-45,0.0,7.139621e-26,0.0,0.0,0.0,0.0,1.1606462e-35,0.0,0.0,0.15798347,0.0,0.057782017,0.11878262,0.12583001,0.0,0.03925603,0.12664899,0.099003516
0.0,0.0,0.0,0.0,8.238662e-28,0.0,0.0,0.0,0.0,1.5772796e-38,0.0,0.0,0.15766403,0.0,0.056178752,0.1176343,0.12392514,0.0,0.040172722,0.124074265,0.09841793
0.0,0.0,0.0,0.0,6.563589e-30,0.0,0.0,0.0,0.0,1.1834e-41,0.0,0.0,0.1555584,0.0,0.056085777,0.11648928,0.1204128,0.0,0.039943554,0.12212865,0.096589245
0.0,0.0,0.0,0.0,3.4827576e-32,0.0,0.0,0.0,0.0,4e-45,0.0,0.0,0.1521925,0.0,0.057122286,0.112831816,0.11905406,0.0,0.038665984,0.12205289,0.09655429
0.0,0.0,0.0,0.0,1.1818255e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15070385,0.0,0.056660958,0.11257421,0.1187798,0.0,0.03802498,0.11919773,0.09481845
0.0,0.0,0.0,0.0,2.4486435e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14823824,0.0,0.055833984,0.11192187,0.11720844,0.0,0.03790839,0.11839976,0.093851924
0.0,0.0,0.0,0.0,2.93719e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14671807,0.0,0.055326223,0.10901007,0.11638007,0.0,0.03799944,0.115633465,0.09290286
0.0,0.0,0.0,0.0,1.92e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438499,0.0,0.05399779,0.10836855,0.112856075,0.0,0.038086433,0.11600149,0.09220292
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14225836,0.0,0.053954463,0.10747717,0.11120511,0.0,0.03763901,0.115425564,0.092030525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413422,0.0,0.052378826,0.10583081,0.110841535,0.0,0.037049368,0.11338441,0.0913339
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402308,0.0,0.05289787,0.10297174,0.11106255,0.0,0.03687157,0.112579115,0.09004001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13919486,0.0,0.052352075,0.1041232,0.108385235,0.0,0.035900712,0.11073542,0.088734165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13644107,0.0,0.052966915,0.10313455,0.1089129,0.0,0.034975104,0.11081877,0.08895726
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13549463,0.0,0.052341204,0.10127582,0.10768456,0.0,0.03609701,0.10824797,0.086820684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13301556,0.0,0.051206414,0.099611975,0.105615355,0.0,0.034568124,0.10878926,0.0865316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13140213,0.0,0.050322406,0.09729199,0.10606026,0.0,0.034601826,0.106944576,0.08623038
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13184705,0.0,0.05046471,0.09711834,0.104670614,0.0,0.034500465,0.1057857,0.0843725
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1292758,0.0,0.04892014,0.095441796,0.10462458,0.0,0.034125347,0.10518225,0.083758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12868157,0.0,0.05072677,0.09569404,0.10490783,0.0,0.033652112,0.104221486,0.08396164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275169,0.0,0.049332373,0.095842056,0.101917796,0.0,0.033135835,0.10322642,0.08344489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12610845,0.0,0.04872709,0.094437994,0.10172468,0.0,0.033155374,0.10124348,0.082871154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12489842,0.0,0.047886305,0.09368502,0.09984919,0.0,0.033321004,0.10067838,0.0828473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124468125,0.0,0.047842767,0.09177463,0.098330624,0.0,0.03342674,0.1016637,0.0810027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12308395,0.0,0.04787967,0.09058904,0.09764227,0.0,0.03222395,0.10123449,0.07998273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12170478,0.0,0.04822378,0.090344176,0.0967449,0.0,0.031684242,0.09919782,0.07893119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12054584,0.0,0.04786961,0.08941547,0.097532496,0.0,0.033081476,0.09934194,0.08009501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11922961,0.0,0.0488391,0.08899832,0.09719623,0.0,0.03289032,0.096281655,0.0796437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11921409,0.0,0.046874613,0.08822,0.09504726,0.0,0.032598756,0.09696585,0.07817103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747553,0.0,0.04659865,0.08727975,0.09338652,0.0,0.032805983,0.096073985,0.07894833
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1160184,0.0,0.047256637,0.08554341,0.095678836,0.0,0.032207746,0.09488937,0.078188114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114446014,0.0,0.047296602,0.08540336,0.09283243,0.0,0.03261081,0.09462461,0.07828564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113794744,0.0,0.04560323,0.0833669,0.09162642,0.0,0.032137554,0.09522284,0.07571604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11319505,0.0,0.04637,0.08286897,0.091578364,0.0,0.032236814,0.0934733,0.076594785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11305631,0.0,0.046037506,0.083508424,0.090868324,0.0,0.03134143,0.09308775,0.07615402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11253651,0.0,0.045172818,0.08245253,0.090516984,0.0,0.03163919,0.09257547,0.07541169
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11047868,0.0,0.045443233,0.08230499,0.08933768,0.0,0.030774461,0.091447644,0.07551509
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10944621,0.0,0.046426166,0.08142285,0.08941139,0.0,0.03160113,0.09049274,0.07519502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109972954,0.0,0.044409413,0.08048211,0.08936136,0.0,0.03106493,0.09046324,0.07428281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10912543,0.0,0.04354022,0.08099882,0.08892552,0.0,0.031434443,0.09137251,0.0731656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107871056,0.0,0.044725973,0.08086929,0.087926105,0.0,0.03028455,0.09018872,0.07343765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10696951,0.0,0.043538384,0.08029604,0.087140225,0.0,0.030635256,0.08890435,0.07392091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10605175,0.0,0.04271829,0.07828511,0.087767325,0.0,0.030858822,0.08770617,0.07309427
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10525268,0.0,0.043049235,0.07818838,0.085066184,0.0,0.03080922,0.08862612,0.07290731
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10496727,0.0,0.042841464,0.0789494,0.08592126,0.0,0.029637774,0.08823746,0.072038196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104703784,0.0,0.043485604,0.07781853,0.08484932,0.0,0.031266447,0.08709169,0.07133502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103578225,0.0,0.043052066,0.077377066,0.08466392,0.0,0.031190233,0.086187266,0.07237095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10428035,0.0,0.043997254,0.076466404,0.08470803,0.0,0.030858655,0.08582774,0.071161084
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10208717,0.0,0.04205371,0.07614312,0.083025694,0.0,0.030190617,0.08610737,0.07010814
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101896696,0.0,0.042312562,0.07569792,0.083728604,0.0,0.029182363,0.08515477,0.070778325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10166457,0.0,0.042007055,0.07580676,0.08314302,0.0,0.030392164,0.084402196,0.07010863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10063443,0.0,0.041941617,0.07543898,0.08256157,0.0,0.030388944,0.084024176,0.070928246
