feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,rmccp,1,29,total_lmp_da,1.0,0.42261084172522495,0.2886538357896748,0.26072728308723775,0.36337943771192804,0.04470877119324957,1,1,1,1,1,0,5,1.0,0.04158034,0.04158034,0.043474622
2,system_energy_price_rt,2,57,total_lmp_da,1.0,0.8241167574486338,0.6441090267366324,0.6606286935185451,0.7594792075296708,0.09127246573871207,1,1,1,1,1,0,5,1.0,0.04826519,0.04826519,0.056259256
3,total_lmp_rt,3,58,total_lmp_da,1.0,0.8266210301223216,0.6314253951144521,0.6407812065610231,0.7427072757436576,0.08732152427215087,1,1,1,1,1,0,5,1.0,-0.0013884989,-0.0013884989,0.00015407779
4,marginal_loss_price_rt,4,60,total_lmp_da,1.0,0.7912996629540022,0.6338637786074638,0.6031269439472604,0.724666708129353,0.02446792550363988,1,1,1,1,1,0,5,1.0,0.025909944,0.025909944,0.035345927
5,da_as_mcp_synchronized_reserve,5,39,total_lmp_da,0.8336880867651574,0.5845313768182564,0.7597230039022476,0.48682915752271394,0.6961735127495615,0.05172850756189162,1,1,1,1,1,0,5,0.8336880867651574,0.36255795,0.36255795,0.47527435
6,gen_fuel_oil_mw,6,10,total_lmp_da,0.3731308304763653,0.6239831148396608,0.8027164473505345,0.40977885827093197,0.717428385779221,0.09395429946846118,1,1,1,1,1,0,5,0.8027164473505345,0.06345206,0.06345206,0.09308639
7,gen_fuel_oil_pct,7,20,total_lmp_da,0.25469134582462094,0.5805005930097151,0.7700312257046832,0.4288118896144411,0.6903954371124965,0.038811435470281014,1,1,1,1,1,0,5,0.7700312257046832,0.09245083,0.09245083,0.11184334
8,gen_fuel_nuclear_pct,8,19,total_lmp_da,0.32094581185527155,-0.7096778053602116,-0.6030496863538337,-0.5135114648519258,0.6402128175602683,0.05628495792078549,1,1,1,1,1,0,5,0.7096778053602116,0.039428663,0.039428663,0.045368243
9,da_as_mcp_primary_reserve,9,38,total_lmp_da,0.3816618575029869,0.49931430132440413,0.6879507936075965,0.3622045021962934,0.6095602361321866,0.03496468470742229,1,1,1,1,1,0,5,0.6879507936075965,0.016023804,0.016023804,0.011886194
10,prelim_load_avg_hourly,10,27,total_lmp_da,0.3482997985038518,0.6786690683839733,0.6175452704794102,0.48988774665548845,0.6373270377061203,0.18980760918472245,1,1,1,1,1,0,5,0.6786690683839733,0.004482278,0.004482278,0.0010966324
11,total_pjm_rt_load_mwh,11,31,total_lmp_da,0.30350468174045114,0.678249058103034,0.6478347219073941,0.46450097303308313,0.6096567840958033,0.18480400665255453,1,1,1,1,1,0,5,0.678249058103034,0.0008080063,0.0008080063,-0.00091215194
12,metered_load_mw,12,28,total_lmp_da,0.3613712112270409,0.6732460189547235,0.6333614102329824,0.4960633861551293,0.6418892843043295,0.19298238355455466,1,1,1,1,1,0,5,0.6732460189547235,0.0034062173,0.0034062173,-0.0017247074
13,forecast_load_mw_latest_available,13,25,total_lmp_da,0.3069700956748299,0.6645366476698504,0.6405810028054543,0.5002529900126345,0.6536998685166256,0.18989030884704788,1,1,1,1,1,0,5,0.6645366476698504,0.0009079172,0.0009079172,-0.00075640203
14,total_gen,14,1,total_lmp_da,0.24715537268868112,0.6039099444344381,0.6212391649297022,0.4279583180139468,0.5988102730632542,0.1864183141373651,1,1,1,1,1,0,5,0.6212391649297022,-0.00018103613,-0.00018103613,-0.00011276067
15,forecast_load_mw_day_ahead,15,26,total_lmp_da,0.3153485136665336,0.5961634569135561,0.6133152710311374,0.43928667249143877,0.6127751290643806,0.191954283236338,1,1,1,1,1,0,5,0.6133152710311374,0.2336608,0.2336608,0.29231983
16,gen_fuel_hydro_mw,16,7,total_lmp_da,0.19296567862576064,0.5152539846315649,0.4546402891291632,0.37898700037464356,0.5614486208129381,0.164369140912563,1,1,1,1,1,0,5,0.5614486208129381,0.059694543,0.059694543,0.07062631
17,gen_fuel_gas_mw,17,6,total_lmp_da,0.20298393718946975,0.5375308327345364,0.5436341096495256,0.3809272274600557,0.5528717406936232,0.19144588295272424,1,1,1,1,1,0,5,0.5528717406936232,0.0010652114,0.0010652114,0.004097678
18,gen_fuel_coal_mw,18,5,total_lmp_da,0.2479308950666153,0.5497389778575825,0.5128018430301693,0.4035330375715379,0.5371722913496372,0.18709948314162053,1,1,1,1,1,0,5,0.5497389778575825,0.00073313015,0.00073313015,0.003710541
19,gen_fuel_other_renewables_pct,19,21,total_lmp_da,0.16863613058564292,-0.5336754381937803,-0.43548486277633197,-0.4524092867761072,0.5200948318881766,0.040586011474778,1,1,1,1,1,0,5,0.5336754381937803,0.09960819,0.09960819,0.12731041
20,gen_fuel_multiple_fuels_mw,20,8,total_lmp_da,0.16501745393021935,0.5021175665724696,0.4475687382028777,0.3078198870580426,0.44117975490315736,0.07602191386901476,1,1,1,1,1,0,5,0.5021175665724696,0.006151476,0.006151476,0.0023884568
21,total_pjm_reg_purchases,21,33,total_lmp_da,0.1672989487530552,0.4895569041729893,0.3627137478071569,0.34702807895468446,0.43851237643383906,0.08278355586268839,1,1,1,1,1,0,5,0.4895569041729893,0.08121047,0.08121047,0.10209898
22,da_as_as_mw_thirty_minutes_reserve,22,49,total_lmp_da,0.18983794245381108,-0.47394903921823717,-0.48082245569738113,-0.31170549780156126,0.44541037262174715,0.18011879013675522,1,1,1,1,1,0,5,0.48082245569738113,0.0026241723,0.0026241723,0.013990575
23,da_as_total_mw_thirty_minutes_reserve,23,46,total_lmp_da,0.20202391660254018,-0.475169816611422,-0.4775264232731027,-0.3449388863186237,0.47800112087496094,0.1821235142664388,1,1,1,1,1,0,5,0.47800112087496094,0.25126514,0.25126514,0.3142497
24,total_pjm_rmccp_cr,24,36,total_lmp_da,0.4089297638328312,0.47549787686752,0.4251622371378852,0.3139610126224112,0.41716764678357293,0.18773774837484292,1,1,1,1,1,0,5,0.47549787686752,-0.00058047206,-0.00058047206,0.004807818
25,total_losses,25,2,total_lmp_da,0.12731678542938515,0.4745243339177714,0.4588984035613578,0.3324658586875462,0.4493022279845434,0.08979884166681333,1,1,1,1,1,0,5,0.4745243339177714,0.17664285,0.17664285,0.23314746
26,congestion_price_rt,26,59,total_lmp_da,0.11091634952085158,0.44292635174391576,0.4688690324601971,0.2985653668569616,0.43329019501433613,0.020664196137265382,1,1,1,1,1,0,5,0.4688690324601971,0.039157066,0.039157066,0.055773005
27,gen_fuel_hydro_pct,27,17,total_lmp_da,0.15187052477508922,0.4509001115595817,0.3516208691318446,0.298965327695803,0.4585593081731189,0.038740497564168544,1,1,1,1,1,0,5,0.4585593081731189,0.014079124,0.014079124,0.013652447
28,gen_fuel_storage_mw,28,13,total_lmp_da,0.0888147990696176,0.44075930056847223,0.3085154213771042,0.3540854675699176,0.43054244374445205,0.03523027244364009,1,1,1,1,1,0,5,0.44075930056847223,0.031520884,0.031520884,0.03672136
29,gross_inadv_interchange_mw,29,66,total_lmp_da,0.09884698706291603,0.4332907284137799,0.4084884009110263,0.2720183486238532,0.38415783051068497,0.1713920374836733,1,1,1,1,1,0,5,0.4332907284137799,0.09598079,0.09598079,0.12439948
30,gen_fuel_coal_pct,30,15,total_lmp_da,0.13004429820810887,0.417977861208217,0.3570563278335632,0.28931870832295675,0.38136369512116186,0.024875218284972196,1,1,1,1,1,0,5,0.417977861208217,0.06466803,0.06466803,0.07523007
31,gen_fuel_multiple_fuels_pct,31,18,total_lmp_da,0.08228359917097493,0.37164728497847777,0.2559630246163853,0.2808046558113518,0.3518486262656991,0.032654256517102354,1,1,1,1,1,0,5,0.37164728497847777,0.07028291,0.07028291,0.0883194
32,total_pjm_assigned_reg,32,35,total_lmp_da,0.0681342216806249,0.369965122495705,0.2801504682323501,0.22131651162261892,0.3030519381948586,0.08548604180164532,1,1,1,1,1,0,5,0.369965122495705,0.020233031,0.020233031,0.019912278
33,gross_actual_interchange_mw,33,64,total_lmp_da,0.07791652883687311,0.3375976934011652,0.31030204468413286,0.23919933277731442,0.3141866570510749,0.17474316638137452,1,1,1,1,1,0,5,0.3375976934011652,0.048710234,0.048710234,0.06559292
34,gen_fuel_gas_pct,34,16,total_lmp_da,0.07818272524136813,0.2574159894448378,0.24168219172207753,0.17171749856168408,0.2895666788079432,0.016148668935310882,1,1,1,1,1,0,5,0.2895666788079432,0.09410963,0.09410963,0.10759063
35,total_pjm_loc_credit,35,32,total_lmp_da,0.08447929902410457,0.2211923113237426,0.28669876805350547,0.1265659845647457,0.21871884060951013,0.11720583431954755,1,1,1,1,1,0,5,0.28669876805350547,0.04264952,0.04264952,0.044171445
36,net_sched_interchange_mw,36,62,total_lmp_da,0.09493881750877459,0.3203458780740248,0.13804778451329255,0.23757297748123435,0.2836785125279579,0.1771500370189528,1,1,0,1,1,0,4,0.3203458780740248,-0.002117284,-0.002117284,-0.0033183636
37,net_actual_interchange_mw,37,61,total_lmp_da,0.09608824035617822,0.29802228717981466,0.09035209754896092,0.18726160689463442,0.2256388246653677,0.1748827633990445,1,1,0,1,1,0,4,0.29802228717981466,0.09767392,0.09767392,0.12414248
38,total_pjm_rmpcp_cr,38,37,total_lmp_da,0.06541846283179276,-0.27500072963019306,-0.01236885951326907,-0.19718924994132994,0.2203240772416346,0.04323618700230941,1,1,0,1,1,0,4,0.27500072963019306,0.012262378,0.012262378,0.012547918
39,rmpcp,39,30,total_lmp_da,0.0549492040392783,-0.2569316393973559,-0.033412153441201846,-0.1603182107943716,0.18662569195741083,0.017972704047366707,0,1,0,1,0,0,2,0.2569316393973559,0.022160469,0.022160469,0.028250385
40,gen_fuel_wind_pct,40,24,total_lmp_da,0.0515228958020483,-0.1503685718438734,-0.16449426997330918,-0.08335540002372221,0.14693213181666306,0.012682520287231129,0,1,1,0,0,0,2,0.16449426997330918,0.043025218,0.043025218,0.05032333
41,da_as_total_mw_synchronized_reserve,41,45,total_lmp_da,0.11384281739376642,-0.1080037231848897,0.018381448688143096,-0.07035954248213565,0.18136442138267697,0.050024397062547694,1,0,0,0,0,0,1,0.18136442138267697,0.026573945,0.026573945,0.028355636
42,gross_sched_interchange_mw,42,65,total_lmp_da,0.03143232660288947,0.08829827137628553,0.15791380579853953,0.03753825238967572,0.16505653228164086,0.17057225902708056,0,0,1,0,0,0,1,0.17057225902708056,0.050853666,0.050853666,0.062645055
43,net_inadv_interchange_mw,43,63,total_lmp_da,0.04099002048690253,0.16443103593529135,0.1431769407557006,0.09589115358801811,0.1677500262995043,0.0808800589803064,0,1,0,0,0,0,1,0.1677500262995043,0.023107113,0.023107113,0.02726519
