epoch,b_meta
1,0.07677441835403442
2,0.09269041568040848
3,0.10084685683250427
4,0.10448519885540009
5,0.10599425435066223
6,0.10535978525876999
7,0.10593190789222717
8,0.1046903133392334
9,0.10288632661104202
10,0.10014700889587402
11,0.09782317280769348
12,0.0999111607670784
13,0.09558305144309998
14,0.09354355186223984
15,0.09318256378173828
16,0.09259694069623947
17,0.08770263195037842
18,0.08533911406993866
19,0.08437017351388931
20,0.08010421693325043
21,0.07646495848894119
22,0.07432720810174942
23,0.07218293100595474
24,0.06819397211074829
25,0.066327303647995
26,0.06202873960137367
27,0.06101801246404648
28,0.05810720473527908
29,0.05438711866736412
30,0.05465984717011452
31,0.052484024316072464
32,0.047919273376464844
33,0.044199295341968536
34,0.04194648563861847
35,0.03732976317405701
36,0.03471597656607628
37,0.03023940697312355
38,0.029634548351168633
39,0.027540886774659157
40,0.025378378108143806
41,0.023242391645908356
42,0.01782992109656334
43,0.01886010356247425
44,0.015289920382201672
45,0.014373742043972015
46,0.009181555360555649
47,0.005649734754115343
48,0.004248499404639006
49,0.0018356202635914087
50,-0.0032526894938200712
51,-0.004637591075152159
52,-0.007197679486125708
53,-0.009556054137647152
54,-0.015683801844716072
55,-0.013766142539680004
56,-0.014060734771192074
57,-0.021107640117406845
58,-0.021882478147745132
59,-0.02259068191051483
60,-0.026264797896146774
61,-0.028893833979964256
62,-0.031643420457839966
63,-0.033609263598918915
64,-0.034140292555093765
65,-0.03402789309620857
66,-0.03668918088078499
67,-0.038715217262506485
68,-0.04162057489156723
69,-0.043082427233457565
70,-0.047789424657821655
71,-0.04821547120809555
72,-0.049886614084243774
73,-0.052070602774620056
74,-0.05327174812555313
75,-0.05441315099596977
76,-0.05450362339615822
77,-0.05681271478533745
78,-0.05736934393644333
79,-0.06151033565402031
80,-0.06514468789100647
81,-0.06615301966667175
82,-0.06638245284557343
83,-0.0682946965098381
84,-0.07021883875131607
85,-0.07246828824281693
86,-0.07392597943544388
87,-0.07529642432928085
88,-0.07635422050952911
89,-0.07417819648981094
90,-0.07915819436311722
91,-0.07936941832304001
92,-0.07819917798042297
93,-0.07986488193273544
94,-0.08199870586395264
95,-0.08117428421974182
96,-0.08528409153223038
97,-0.08534558862447739
98,-0.08823662251234055
99,-0.08794510364532471
100,-0.09050112962722778
101,-0.09147626906633377
102,-0.09368663281202316
103,-0.09702974557876587
104,-0.0986420288681984
105,-0.09942793846130371
106,-0.09898524731397629
107,-0.10233452171087265
108,-0.1049814447760582
109,-0.10215385258197784
110,-0.10339415073394775
111,-0.10374793410301208
112,-0.1093357503414154
113,-0.10847948491573334
114,-0.10907959192991257
115,-0.10949821025133133
116,-0.11339932680130005
