feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,best_gate
40,gen_fuel_solar_mw,40,12,marginal_loss_price_rt,0.312238149115583,-0.0329207575749158,-0.0245204753907171,0.0087764282253459,0.0975004791573418,0.0132775846988295,1,0,0,0,0,0,1,0.312238149115583,0.029817954
41,da_as_total_mw_synchronized_reserve,41,34,marginal_loss_price_rt,0.2431715359039825,-0.0589916844988415,0.0319826799865655,-0.0209429662440858,0.0896638851284405,0.0153805501887759,1,0,0,0,0,0,1,0.2431715359039825,0.03007218
42,gen_fuel_other_renewables_mw,42,11,marginal_loss_price_rt,0.2367549681905564,0.0238815013119738,0.0270307467484051,-0.0156954623621237,0.0887008970352916,0.0139868467979914,1,0,0,0,0,0,1,0.2367549681905564,0.025580721
43,da_as_as_req_mw_synchronized_reserve,43,31,marginal_loss_price_rt,0.1991960300552591,0.0676151861148405,0.0748021035334939,0.0331540641646307,0.0608069930494874,0.0054363881844407,1,0,0,0,0,0,1,0.1991960300552591,0.0046796417
44,da_as_as_req_mw_primary_reserve,44,30,marginal_loss_price_rt,0.1367240116641873,0.088101696250469,0.07278952096858,0.0347529638170617,0.0785304631266377,0.0060659575630451,1,0,0,0,0,0,1,0.1367240116641873,0.0016187299
45,net_inadv_interchange_mw,45,47,marginal_loss_price_rt,0.0104409216994626,0.1343082057951749,0.0726141024874128,0.0685747647378559,0.0990240695385281,0.0148897417684544,0,1,0,0,0,0,1,0.1343082057951749,0.055580378
46,da_as_nsr_mw_primary_reserve,46,37,marginal_loss_price_rt,0.0811854161944826,0.033889927742942,0.0079897890633411,0.0194692787752873,0.061184120699691,0.0275199813587752,1,0,0,0,0,0,1,0.0811854161944826,-0.0008836947
47,da_as_as_req_mw_thirty_minutes_reserve,47,32,marginal_loss_price_rt,0.056340409864152,0.0538293854635763,0.0770494781994695,0.0515907396223821,0.0772910932066307,0.002190307102878,1,0,0,0,0,0,1,0.0772910932066307,0.0031200673
48,wind_generation_mw,48,3,marginal_loss_price_rt,0.0694078443217938,-0.0556367610164137,-0.0416795401790337,-0.0244778015755099,0.0604130632947921,0.0273978487234817,1,0,0,0,0,0,1,0.0694078443217938,-0.00011414106
49,gen_fuel_wind_mw,49,14,marginal_loss_price_rt,0.0677712747182102,-0.0496441189296147,-0.0559228527861948,-0.047383218894931,0.0682648026460188,0.0363526056990519,1,0,0,0,0,0,1,0.0682648026460188,-0.001835561
