field,中文名,score
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.3186127245426178
gen_fuel_multiple_fuels_pct,多燃料占比,0.11985080689191818
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.08632556349039078
gross_sched_interchange_mw,总计划交换,0.08126610517501831
gen_fuel_nuclear_mw,核电出力,0.0646928921341896
marginal_loss_price_da,日前边际损耗价,0.05004625767469406
total_losses,总网损,0.02875344455242157
system_energy_price_da,日前能量价格,0.02228466421365738
total_pjm_reg_purchases,调频购买量,0.01984044536948204
total_lmp_da,日前总电价,0.01888098753988743
gen_fuel_coal_mw,燃煤出力,0.018715547397732735
total_pjm_assigned_reg,调频分配量,0.01588227041065693
gen_fuel_gas_mw,燃气出力,0.015555533580482006
gen_fuel_other_renewables_pct,其他可再生占比,0.012867658399045467
marginal_loss_price_rt,实时边际损耗价,0.01250026747584343
gen_fuel_coal_pct,燃煤占比,0.011563067324459553
total_pjm_rmpcp_cr,调频性能信用额,0.01073574647307396
gen_fuel_other_renewables_mw,其他可再生出力,0.00999591313302517
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.009892038069665432
gen_fuel_wind_mw,风电出力,0.009237363934516907
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.00847637839615345
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.0074499258771538734
gen_fuel_oil_mw,燃油出力,0.005836740601807833
da_as_as_mw_primary_reserve,日前主用备用实际量,0.005243097897619009
gen_fuel_multiple_fuels_mw,多燃料出力,0.004482204094529152
rmpcp,调频性能出清价,0.004461529199033976
gen_fuel_wind_pct,风电占比,0.004342263098806143
total_lmp_rt,实时总电价,0.0038531299214810133
gen_fuel_gas_pct,燃气占比,0.003772204043343663
congestion_price_rt,实时阻塞价,0.0036893002688884735
wind_generation_mw,风电出力,0.0036187858786433935
gen_fuel_storage_mw,储能出力,0.002202794421464205
system_energy_price_rt,实时能量价格,0.0021069147624075413
total_pjm_rmccp_cr,调频容量信用额,0.0016744195017963648
rmccp,调频容量出清价,0.001290961867198348
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
