gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.45676333,0.1304931,0.09296593,0.19051407,1.0,0.69308585,1.0,0.0,0.9642436,1.0,0.0,0.7645218,0.11480045,0.6184802,0.0,1.0,0.39728868,0.52988476,0.17557505,0.48247617,0.55713147,0.0,0.24455135,0.27567956,0.12021653,0.5921817,0.53746444,0.5973566,0.94740796,0.9159217,0.0,1.0,0.93994457,0.0,1.0,0.20667566,0.2695158,0.4722773,1.0,1.0
0.45631498,0.124577,0.09792547,0.18799238,1.0,0.6941952,1.0,0.0,0.99126273,1.0,0.0,0.7860449,0.108375475,0.6147594,0.0,1.0,0.4034413,0.5266684,0.16672976,0.47771177,0.54993075,0.0,0.2369575,0.26649928,0.097166725,0.60077894,0.5300285,0.59345305,0.9555328,0.93143535,0.0,1.0,0.94788754,0.0,1.0,0.20034106,0.27564427,0.46278507,1.0,1.0
0.4567347,0.11885193,0.08857615,0.17012067,1.0,0.6900092,1.0,0.0,1.0,1.0,0.0,0.7979245,0.09958944,0.6099448,0.0,1.0,0.40022528,0.5263617,0.15124343,0.4705367,0.55545855,0.0,0.2435945,0.25274742,0.10022568,0.6138977,0.53815883,0.5962046,0.97120184,0.9489189,0.0,1.0,0.98204577,0.0,1.0,0.19211966,0.2664244,0.4560043,1.0,1.0
0.45955202,0.09917093,0.10270495,0.15970288,1.0,0.703211,1.0,0.0,1.0,1.0,0.0,0.80286443,0.07940238,0.6125326,0.0,1.0,0.40419114,0.51929295,0.15080607,0.46826315,0.56916463,0.0,0.23591796,0.2700945,0.09517712,0.6198112,0.5599381,0.6087172,0.9892111,0.96308464,0.0,1.0,0.9983714,0.0,1.0,0.1786169,0.27850172,0.4442521,1.0,1.0
0.45604947,0.091812946,0.09418098,0.1681397,1.0,0.69937664,1.0,0.0,1.0,1.0,0.0,0.8173955,0.059724852,0.6141151,0.0,1.0,0.4076464,0.5236935,0.13913052,0.47551328,0.5783129,0.0,0.2227016,0.26930833,0.08788867,0.6183084,0.5636927,0.61299896,0.9962856,0.9891888,0.0,1.0,0.9980258,0.0,1.0,0.18265407,0.27080923,0.4571348,1.0,1.0
0.46830896,0.0745102,0.10849313,0.17002806,1.0,0.70020884,1.0,0.0,1.0,1.0,0.0,0.8518111,0.04321418,0.61573285,0.0,1.0,0.40858233,0.53804904,0.13204384,0.47710443,0.57462835,0.0,0.23657784,0.2626475,0.09048109,0.6074567,0.5693233,0.60806024,0.9985279,1.0,0.0,1.0,1.0,0.0,1.0,0.20124748,0.25894046,0.45016217,1.0,1.0
0.46020752,0.051268306,0.100915946,0.16133095,1.0,0.70215285,1.0,0.0,1.0,1.0,0.0,0.8698615,0.036160458,0.61712193,0.0,1.0,0.3996714,0.5222984,0.1261992,0.47564214,0.57605314,0.0,0.24274875,0.2733474,0.07995646,0.6098433,0.57514066,0.61130416,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.20402755,0.26775098,0.45696113,1.0,1.0
0.45430586,0.029946806,0.08356012,0.15486991,1.0,0.70853513,1.0,0.0,1.0,1.0,0.0,0.8858925,0.030860089,0.6210421,0.0,1.0,0.40643418,0.51502675,0.13581215,0.47242212,0.57925403,0.0,0.23529395,0.27247012,0.061697476,0.60588914,0.5693279,0.6167737,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.19907892,0.2620878,0.45974568,1.0,1.0
0.45053795,0.016169177,0.08469986,0.1638061,1.0,0.71522444,1.0,0.0,1.0,1.0,0.0,0.9036022,0.017631877,0.6270919,0.0,1.0,0.3988704,0.5169764,0.13971916,0.47723526,0.59757835,0.0,0.22983888,0.2875566,0.04063759,0.6108503,0.56559247,0.6159104,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.20226562,0.275501,0.4655337,1.0,1.0
0.44455388,0.0,0.072518565,0.14113498,1.0,0.71638215,1.0,0.0,1.0,1.0,0.0,0.905739,2.899165e-05,0.6239008,0.0,1.0,0.38781956,0.5012795,0.123170555,0.4661783,0.6061606,0.0,0.22323832,0.29538468,0.024151107,0.62863266,0.57773334,0.6177316,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.19712473,0.27351597,0.4698501,1.0,1.0
0.44835892,0.0,0.07856902,0.14020695,1.0,0.69950473,1.0,0.0,1.0,1.0,0.0,0.9091059,0.0,0.6318602,0.0,1.0,0.38610783,0.505841,0.11547758,0.46995395,0.6074555,0.0,0.22064498,0.31299305,0.017602613,0.63892967,0.58970404,0.61153954,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.18512228,0.26623154,0.47443837,1.0,1.0
0.4375137,0.0,0.07279504,0.13821809,1.0,0.6934913,1.0,0.0,1.0,1.0,0.0,0.9160533,0.0,0.6380431,0.0,1.0,0.37395737,0.5026733,0.1045594,0.46108395,0.61809343,0.0,0.20668884,0.3235154,0.006363065,0.6472653,0.5997097,0.6246527,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17454506,0.27380946,0.4942373,1.0,1.0
0.43842527,0.0,0.081112094,0.13622658,1.0,0.6982459,1.0,0.0,1.0,1.0,0.0,0.94423294,0.0,0.6468272,0.0,1.0,0.37690693,0.5038221,0.09473348,0.4584412,0.621955,0.0,0.21048488,0.32130322,0.003151624,0.6526569,0.61314577,0.62297493,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17122863,0.26082113,0.48902252,1.0,1.0
0.43366665,0.0,0.07166869,0.12616116,1.0,0.69650286,1.0,0.0,1.0,1.0,0.0,0.9656444,0.0,0.6531846,0.0,1.0,0.36564538,0.506497,0.103028476,0.4612387,0.6353471,0.0,0.21105117,0.33303484,0.0,0.65372473,0.6152481,0.60649705,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17726156,0.24673967,0.49072355,1.0,1.0
0.43539625,0.0,0.07535771,0.12543856,1.0,0.70811534,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6542905,0.0,1.0,0.3640753,0.49973845,0.098685086,0.45972106,0.6500214,0.0,0.21234268,0.32273632,0.0,0.6540636,0.6150183,0.597455,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17251366,0.25458527,0.48085606,1.0,1.0
0.42981303,0.0,0.0710764,0.1028291,1.0,0.71182185,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6626408,0.0,1.0,0.36734098,0.49835047,0.08260334,0.45856836,0.6606204,0.0,0.2191834,0.31340498,0.0,0.6940923,0.62894654,0.5986173,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.16437711,0.24578623,0.48492396,1.0,1.0
0.4270604,0.0,0.065581754,0.107795484,1.0,0.71816087,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.67099845,0.0,1.0,0.3640697,0.49928698,0.09695574,0.45797575,0.6581259,0.0,0.20214373,0.30694237,0.0,0.6996341,0.6177449,0.59047204,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.16051611,0.23666377,0.5043813,1.0,1.0
0.4334104,0.0,0.045385394,0.0945592,1.0,0.7242823,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.65970296,0.0,1.0,0.35516787,0.50419426,0.09602989,0.46386233,0.6666471,0.0,0.18737201,0.30771515,0.0,0.7042994,0.6330414,0.5872363,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.15567666,0.2368006,0.5100179,1.0,1.0
0.42906278,0.0,0.0458854,0.08436046,1.0,0.74280554,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6645452,0.0,1.0,0.3440307,0.49356538,0.08826856,0.4651852,0.674662,0.0,0.1941277,0.3126992,0.0,0.708232,0.64555556,0.5872652,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1398896,0.23093216,0.5084105,1.0,1.0
0.42484364,0.0,0.041269895,0.078276336,1.0,0.75105214,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6779896,0.0,1.0,0.35587063,0.5024309,0.07081796,0.47719002,0.70153636,0.0,0.20802645,0.31134808,0.0,0.7243527,0.65008205,0.6026581,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.11375308,0.20499347,0.49407777,1.0,1.0
0.4286039,0.0,0.046863537,0.07472266,1.0,0.74596924,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6701041,0.0,1.0,0.3357323,0.49707288,0.06695584,0.4647518,0.69801784,0.0,0.20987758,0.31672046,0.0,0.7188575,0.64597106,0.5953483,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.12821372,0.20254056,0.49686566,1.0,1.0
0.42653164,0.0,0.02876367,0.0607074,1.0,0.7567298,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6853187,0.0,1.0,0.3310973,0.49001285,0.062485274,0.453527,0.7012369,0.0,0.21410932,0.31110576,0.0,0.72276914,0.66949266,0.5717823,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1261685,0.1916635,0.5028348,1.0,1.0
0.41463345,0.0,0.02924991,0.048038494,1.0,0.7724902,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6805434,0.0,1.0,0.32817045,0.4915883,0.053229764,0.47386202,0.7057534,0.0,0.2130574,0.31970122,0.0,0.73011094,0.66672385,0.5674734,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.11786993,0.18184635,0.5050326,1.0,1.0
0.39632288,0.0,0.03424161,0.035816673,1.0,0.7651384,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6926144,0.0,1.0,0.30305076,0.47278303,0.04164101,0.45734403,0.70876175,0.0,0.20855334,0.34216642,0.0,0.7288585,0.6547275,0.5623131,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.12708476,0.17748483,0.5217965,1.0,1.0
0.39636534,0.0,0.01756837,0.016650647,1.0,0.78436494,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.69833964,0.0,1.0,0.29096365,0.4730853,0.024661964,0.45789784,0.7237738,0.0,0.205079,0.3445455,0.0,0.7321141,0.6574145,0.5606054,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1274593,0.17123502,0.52686524,1.0,1.0
0.4021337,0.0,0.0060930904,0.0,1.0,0.7985194,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.715171,0.0,1.0,0.28584233,0.47683215,0.024192948,0.44803664,0.72379786,0.0,0.20265621,0.34993386,0.0,0.7432501,0.6766492,0.5568422,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.12420176,0.1612541,0.5358974,1.0,1.0
0.3953021,0.0,0.0011233866,0.0,1.0,0.80003357,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7172702,0.0,1.0,0.26876286,0.4842418,0.021226978,0.43506247,0.76474786,0.0,0.20302334,0.36018124,0.0,0.7409521,0.6694466,0.55504835,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.12743358,0.1605992,0.53903526,1.0,1.0
0.4126214,0.0,0.0,0.0,1.0,0.82001424,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7433135,0.0,1.0,0.25511733,0.4924328,0.0156673,0.42327365,0.75197786,0.0,0.19681112,0.35925162,0.0,0.7417407,0.67797184,0.54560167,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.12520508,0.14434925,0.54790705,1.0,1.0
0.3985336,0.0,0.0,0.0,1.0,0.8408965,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.73937684,0.0,1.0,0.23980124,0.500225,0.0,0.41437113,0.7747961,0.0,0.21741922,0.34508735,0.0,0.7630208,0.6862596,0.5562503,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.094805986,0.13297488,0.5326356,1.0,1.0
0.40122464,0.0,0.0,0.0,1.0,0.8472136,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7564275,0.0,1.0,0.22417383,0.49121538,0.0,0.41117743,0.78133696,0.0,0.2127493,0.3471893,0.0,0.7695869,0.6963131,0.55330193,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.091516286,0.13631497,0.53327316,1.0,1.0
0.3926047,0.0,0.0,0.0,1.0,0.8617179,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7622247,0.0,1.0,0.21229982,0.48355785,0.0,0.39598265,0.78358644,0.0,0.21679483,0.33526188,0.0,0.7653989,0.7181614,0.5393921,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.08184531,0.13218664,0.5237527,1.0,1.0
0.39813772,0.0,0.0,0.0,1.0,0.8729403,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7574723,0.0,1.0,0.19867033,0.48195055,0.0,0.37976193,0.8016516,0.0,0.22538833,0.32091632,0.0,0.7761367,0.738229,0.53902704,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.07376713,0.13345143,0.52973175,1.0,1.0
0.39192417,0.0,0.0,0.0,1.0,0.88430256,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7624796,0.0,1.0,0.18674305,0.47357646,0.0,0.3813049,0.79691017,0.0,0.23519735,0.3000927,0.0,0.7879191,0.7437063,0.52522796,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.06261816,0.12429435,0.5253344,1.0,1.0
0.37768227,0.0,0.0,0.0,1.0,0.89815176,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7669015,0.0,1.0,0.16774964,0.4643383,0.0,0.36802402,0.8003936,0.0,0.22041346,0.3080258,0.0,0.78091675,0.76987976,0.516911,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.05354366,0.12101722,0.53289765,1.0,1.0
0.3660848,0.0,0.0,0.0,1.0,0.8956723,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.78195214,0.0,1.0,0.1745591,0.47499612,0.0,0.3618231,0.8057067,0.0,0.21815021,0.30632162,0.0,0.7810431,0.7789953,0.5156448,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.038977616,0.11228369,0.52265465,1.0,1.0
0.3509563,0.0,0.0,0.0,1.0,0.8967915,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.790522,0.0,1.0,0.1537039,0.47506827,0.0,0.35403037,0.81261396,0.0,0.22418045,0.3113625,0.0,0.8007039,0.7799037,0.50961965,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.03601383,0.11218523,0.5257533,1.0,1.0
0.34668112,0.0,0.0,0.0,1.0,0.91278034,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.79209703,0.0,1.0,0.14234538,0.4727225,0.0,0.34306538,0.81363016,0.0,0.20649666,0.30111104,0.0,0.80890167,0.7920947,0.49215811,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.02941525,0.116695195,0.52705127,1.0,1.0
0.33413202,0.0,0.0,0.0,1.0,0.93093616,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7968496,0.0,1.0,0.11878886,0.45482996,0.0,0.34667355,0.8251523,0.0,0.2019711,0.3128883,0.0,0.80394226,0.8007221,0.47534823,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0077746566,0.12241032,0.5269744,1.0,1.0
0.3260604,0.0,0.0,0.0,1.0,0.9300992,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7957956,0.0,1.0,0.09324033,0.44272274,0.0,0.3308214,0.84409773,0.0,0.1950361,0.30407333,0.0,0.80758053,0.8111509,0.45057178,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0017027598,0.101555936,0.53221744,1.0,1.0
0.32146394,0.0,0.0,0.0,1.0,0.95457697,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.81582135,0.0,1.0,0.065052815,0.4295444,0.0,0.3203613,0.8451437,0.0,0.1872318,0.31096646,0.0,0.8096142,0.8316219,0.4452604,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.093911216,0.53712875,1.0,1.0
0.31359047,0.0,0.0,0.0,1.0,0.9745007,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.80513734,0.0,1.0,0.050891384,0.4201337,0.0,0.3151568,0.86243695,0.0,0.18397455,0.30557457,0.0,0.82062596,0.8294259,0.43106535,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.093720615,0.5530585,1.0,1.0
0.29564926,0.0,0.0,0.0,1.0,0.9882559,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8111637,0.0,1.0,0.028401963,0.41041973,0.0,0.29732913,0.86542594,0.0,0.18554613,0.3034053,0.0,0.8241042,0.8362224,0.4174958,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.08669926,0.5654522,1.0,1.0
0.28453872,0.0,0.0,0.0,1.0,0.98851454,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8012767,0.0,1.0,0.0,0.39176217,0.0,0.27824154,0.876103,0.0,0.17659798,0.3083362,0.0,0.8206231,0.83611447,0.4102035,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.07890553,0.5646742,1.0,1.0
0.27373555,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8162044,0.0,1.0,0.0,0.38857725,0.0,0.27371055,0.88373923,0.0,0.18409999,0.3020945,0.0,0.8281345,0.84006387,0.40479305,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.06808205,0.57711023,1.0,1.0
0.25667465,0.0,0.0,0.0,1.0,0.9965844,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.82368165,0.0,1.0,0.0,0.38614032,0.0,0.25771445,0.88814473,0.0,0.18309666,0.29802316,0.0,0.8357226,0.855878,0.3860705,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.053626984,0.5849787,1.0,1.0
0.23177892,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.85380363,0.0,1.0,0.0,0.368926,0.0,0.26566765,0.91021407,0.0,0.18360429,0.31971362,0.0,0.8455604,0.8521433,0.37178937,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.015904592,0.601045,1.0,1.0
0.21925165,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.856227,0.0,1.0,0.0,0.36759868,0.0,0.2515311,0.90966743,0.0,0.17529127,0.31163302,0.0,0.85026,0.86781347,0.35750172,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.007727175,0.5967338,1.0,1.0
0.19040945,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.86706316,0.0,1.0,0.0,0.34943035,0.0,0.24051835,0.9068168,0.0,0.19054984,0.31073397,0.0,0.8706622,0.86243635,0.33677998,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.008831842,0.6158951,1.0,1.0
0.17756185,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.87845045,0.0,1.0,0.0,0.34461227,0.0,0.23300406,0.92026776,0.0,0.18412684,0.3084183,0.0,0.8745689,0.8714965,0.30683115,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.011691748,0.62698406,1.0,1.0
0.16415976,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8964391,0.0,1.0,0.0,0.34165356,0.0,0.2238335,0.9174642,0.0,0.19034107,0.2985581,0.0,0.86772835,0.88494885,0.2784718,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.62303424,1.0,1.0
0.14922783,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9070958,0.0,1.0,0.0,0.33180922,0.0,0.22038268,0.9221407,0.0,0.18339008,0.2851645,0.0,0.8644774,0.8714248,0.24701253,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.62580514,1.0,1.0
0.11798464,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9113216,0.0,1.0,0.0,0.3239969,0.0,0.19186783,0.91866106,0.0,0.20736086,0.27327,0.0,0.88518715,0.8922999,0.21602508,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6226678,1.0,1.0
0.09554165,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.91751355,0.0,1.0,0.0,0.30347675,0.0,0.17242321,0.91900116,0.0,0.195962,0.29016784,0.0,0.88652426,0.9020094,0.18456428,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.62674314,1.0,1.0
0.07486729,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.924056,0.0,1.0,0.0,0.30568013,0.0,0.17284599,0.9332474,0.0,0.19628367,0.29196045,0.0,0.8934615,0.91441786,0.15694349,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.010070489,0.6475289,1.0,1.0
0.045219034,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.93368137,0.0,1.0,0.0,0.3034729,0.0,0.1608298,0.9337576,0.0,0.20384718,0.28289294,0.0,0.90784067,0.9183386,0.13637541,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0007646962,0.64357114,1.0,1.0
0.014856878,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9384479,0.0,1.0,0.0,0.2912821,0.0,0.14744729,0.9459939,0.0,0.19519195,0.26335806,0.0,0.91439074,0.9294429,0.09863269,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.64481366,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.94279754,0.0,1.0,0.0,0.29671913,0.0,0.13832122,0.9546209,0.0,0.1771011,0.2443684,0.0,0.9310901,0.94274694,0.059855912,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.660168,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9429177,0.0,1.0,0.0,0.28071582,0.0,0.111035615,0.96168286,0.0,0.17493214,0.24518248,0.0,0.94123966,0.9498975,0.023821354,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.66694516,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9513232,0.0,1.0,0.0,0.2608591,0.0,0.080805585,0.9640743,0.0,0.18273048,0.2410024,0.0,0.9416506,0.9585165,0.0024660504,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6694779,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.93216985,0.0,1.0,0.0,0.2508945,0.0,0.047253635,0.99140096,0.0,0.16538665,0.23044984,0.0,0.9395059,0.9597196,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.68144315,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9480462,0.0,1.0,0.0,0.2377399,0.0,0.03030142,0.99017406,0.0,0.16888416,0.2604672,0.0,0.9362291,0.9575936,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.71092236,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.95971704,0.0,1.0,0.0,0.21796131,0.0,0.012179215,0.9966433,0.0,0.17090282,0.26258898,0.0,0.9493674,0.96400946,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7201385,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9663506,0.0,1.0,0.0,0.19091034,0.0,0.0,1.0,0.0,0.16859217,0.26389953,0.0,0.9695591,0.96406275,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.720932,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9840323,0.0,1.0,0.0,0.17808388,0.0,0.0,1.0,0.0,0.15500568,0.2683515,0.0,0.97735745,0.96484554,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.72942835,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9952256,0.0,1.0,0.0,0.16684851,0.0,0.0,1.0,0.0,0.15169206,0.26277605,0.0,0.98024374,0.98811704,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7392522,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9998576,0.0,1.0,0.0,0.1333071,0.0,0.0,1.0,0.0,0.14113417,0.25838152,0.0,0.98294485,0.9937927,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.73935705,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.099726625,0.0,0.0,1.0,0.0,0.12563987,0.25585917,0.0,1.0,0.9978509,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.73153144,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.080394655,0.0,0.0,1.0,0.0,0.10991123,0.25134912,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7349472,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06471105,0.0,0.0,1.0,0.0,0.09934594,0.25934106,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.75591004,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029933058,0.0,0.0,1.0,0.0,0.07854509,0.25731006,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7752318,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0121556,0.0,0.0,1.0,0.0,0.06593388,0.2517073,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.77637094,1.0,1.0
