field,中文名,score
reserve_spin_r2_mw,区域2旋转备用,0.3618922531604767
area_2_load_day_ahead_mw,区域2日前负荷,0.17312467098236084
gen_fuel_coal_mw,燃煤出力,0.15301620960235596
gen_fuel_solar_mw,光伏出力,0.12368456274271011
reserve_spin_r1_mw,区域1旋转备用,0.06132736802101135
area_2_load_actual_mw,区域2实时负荷,0.04764731600880623
gen_fuel_hydro_mw,水电出力,0.03380698710680008
system_losses_mw,系统网损,0.008751323446631432
area_2_net_export_mw,区域2净送出,0.006512068212032318
system_load_day_ahead_mw,系统日前负荷,0.005799837410449982
system_load_actual_mw,系统实时负荷,0.0036123543977737427
gen_fuel_nuclear_mw,核电出力,0.003188307862728834
area_3_net_export_mw,区域3净送出,0.0028063461650162935
area_3_load_day_ahead_mw,区域3日前负荷,0.0027654445730149746
area_1_load_day_ahead_mw,区域1日前负荷,0.0023623984307050705
reserve_reg_up_mw,调频上备用,0.00226220884360373
area_1_load_actual_mw,区域1实时负荷,0.0021242888178676367
area_3_load_actual_mw,区域3实时负荷,0.001963393297046423
area_1_net_export_mw,区域1净送出,0.0017095525981858373
reserve_spin_r3_mw,区域3旋转备用,0.0016431274125352502
