area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.020631365,0.0001742327,1.9581232e-05,9.345847e-06,0.14126591,9.3715964e-05,4.3192194e-05,3.5725336e-06,8.5577785e-06,0.07281587,8.462679e-06,4.137152e-06,0.19406539,1.7819974e-06,0.000169761,0.0010369732,6.7850524e-06,0.048825327,0.09376871,0.06675775,0.10048894,0.09320641,0.22489096,0.010752308,0.026121527,0.26658866,0.09602967,0.0039107357,0.017924728,0.06366412,5.2989268e-05,2.5527775e-06,7.1638683e-06,0.079899654,3.9457987e-06,6.9295893e-06,0.044538673,0.003758859,4.763162e-05,1.29726595e-05,5.098134e-06,4.7689923e-06,3.4049903e-05
0.015353097,6.241766e-05,5.054504e-06,2.3562307e-06,0.13267057,3.2316577e-05,1.2633114e-05,7.9142995e-07,2.0789164e-06,0.067301236,2.0249374e-06,9.082572e-07,0.18557583,3.656335e-07,5.7449775e-05,0.00048089333,1.5535741e-06,0.047917366,0.08818466,0.06104895,0.09471853,0.091103435,0.21276656,0.007906371,0.023500182,0.2518577,0.09044776,0.0022315304,0.016701845,0.060029194,1.682927e-05,5.4431706e-07,1.7608712e-06,0.07503822,8.065067e-07,1.6770892e-06,0.04172811,0.0021127732,1.3730039e-05,3.18891e-06,1.1807088e-06,1.0360136e-06,9.9618765e-06
0.011123945,2.0529844e-05,1.1622753e-06,5.2942187e-07,0.12424643,1.0197309e-05,3.3247156e-06,1.5451137e-07,4.4856404e-07,0.061733276,4.2990365e-07,1.75591e-07,0.17602782,6.568001e-08,1.755798e-05,0.00020762093,3.1430082e-07,0.045307618,0.083565496,0.056541502,0.08650403,0.08930329,0.20176968,0.0054684514,0.023338001,0.23795125,0.08333989,0.0012149416,0.015849838,0.056213416,4.858455e-06,1.019529e-07,3.849491e-07,0.070721306,1.4420398e-07,3.6051543e-07,0.03981416,0.0011140041,3.5537435e-06,6.966867e-07,2.419743e-07,1.9789394e-07,2.632068e-06
0.007855629,6.162908e-06,2.3650848e-07,1.0514229e-07,0.115949094,2.9270261e-06,7.83136e-07,2.6341572e-08,8.524836e-08,0.057653558,8.028353e-08,2.9618247e-08,0.16699983,1.0228805e-08,4.8482275e-06,8.34052e-05,5.568871e-08,0.041734748,0.07861661,0.05260084,0.081065215,0.08666246,0.18990245,0.0036037983,0.022499273,0.22380671,0.07894042,0.00063036074,0.015695212,0.053026795,1.2665711e-06,1.6615747e-08,7.4209545e-08,0.067034505,2.2340563e-08,6.8243466e-08,0.038109057,0.00055656204,8.2181856e-07,1.3418106e-07,4.348793e-08,3.294148e-08,6.232946e-07
0.005433396,1.6775602e-06,4.2224706e-08,1.8289235e-08,0.10974748,7.592136e-07,1.6384891e-07,3.8821097e-09,1.413595e-08,0.053456016,1.306292e-08,4.314831e-09,0.16124319,1.3663429e-09,1.2026239e-06,3.1066807e-05,8.557562e-09,0.04141993,0.0754843,0.048645284,0.07619331,0.08483471,0.18150114,0.0023356178,0.019635005,0.21162188,0.07540418,0.00031047326,0.015512749,0.049147457,2.9598692e-07,2.3318252e-09,1.2498592e-08,0.06479505,2.9671288e-09,1.1268558e-08,0.036182236,0.00026222708,1.6851082e-07,2.2575048e-08,6.7872894e-09,4.7301714e-09,1.3124163e-07
0.0036434683,4.112817e-07,6.5513355e-09,2.7588918e-09,0.103034176,1.7662033e-07,3.0194276e-08,4.8914484e-10,2.0244386e-09,0.050731465,1.8327306e-09,5.3688404e-10,0.15388979,1.547208e-10,2.6636175e-07,1.0681919e-05,1.1283247e-09,0.03882874,0.07049482,0.04545484,0.0703585,0.08337006,0.17641412,0.0014229113,0.01894297,0.19881137,0.07090549,0.00014473767,0.014710001,0.047614146,6.1503144e-08,2.786007e-10,1.8204901e-09,0.062401276,3.3389672e-10,1.6064482e-09,0.03552551,0.00011593176,3.0379855e-08,3.2842706e-09,9.1015046e-10,5.793968e-10,2.4357314e-08
0.0023694497,9.009724e-08,8.7401203e-10,3.5699732e-10,0.09686194,3.655619e-08,4.854683e-09,5.205869e-11,2.4759783e-10,0.049374495,2.1920822e-10,5.636538e-11,0.1474526,1.4662655e-11,5.2259775e-08,3.3728068e-06,1.2615353e-10,0.03763464,0.067528546,0.041443493,0.06742479,0.08225449,0.17120947,0.0008337707,0.018332174,0.19003044,0.06905075,6.353024e-05,0.01395007,0.044506453,1.1263849e-08,2.79872e-11,2.2678136e-10,0.06054486,3.142853e-11,1.9550636e-10,0.03325496,4.8034963e-05,4.76963e-09,4.0859743e-10,1.0364423e-10,5.9799936e-11,3.9465986e-09
0.0014908848,1.74877e-08,9.909451e-11,3.9157365e-11,0.091188155,6.672727e-09,6.7393374e-10,4.618196e-12,2.554527e-11,0.04613387,2.2075309e-11,4.9266875e-12,0.14097384,1.1466414e-12,9.000781e-09,9.722447e-07,1.18068845e-11,0.035412766,0.0636386,0.039194576,0.06335297,0.0816921,0.16286641,0.00046418727,0.016031517,0.1817491,0.06606942,2.615207e-05,0.013744302,0.043327067,1.8007932e-09,2.3317852e-12,2.3868935e-11,0.058088798,2.439664e-12,2.006288e-11,0.033379972,1.855691e-05,6.452458e-10,4.294459e-11,9.895451e-12,5.1309217e-12,5.5249894e-10
0.00090559316,2.9799736e-09,9.426854e-12,3.5934927e-12,0.08588771,1.0638641e-09,7.986141e-11,3.3655056e-13,2.1935307e-12,0.043445773,1.8463807e-12,3.532957e-13,0.13555044,7.285628e-14,1.347471e-09,2.541371e-07,9.119847e-13,0.03430074,0.061903194,0.036433257,0.060528744,0.081467144,0.15450992,0.00024692714,0.015392924,0.17288092,0.06330247,1.0048723e-05,0.013171078,0.041673362,2.4869742e-10,1.5872491e-13,2.0944652e-12,0.05678147,1.5377268e-13,1.7127539e-12,0.032811295,6.654739e-06,7.434966e-11,3.7625623e-12,7.810721e-13,3.6060345e-13,6.607141e-11
0.00052988686,4.4134651e-10,7.4194383e-13,2.7199578e-13,0.08107071,1.4660488e-10,7.978005e-12,1.982807e-14,1.5446338e-13,0.04178316,1.2635604e-13,2.0453213e-14,0.13046558,3.6977024e-15,1.7343964e-10,5.979973e-08,5.723953e-14,0.032014348,0.060124904,0.03404223,0.056746352,0.08061248,0.15085104,0.00012458868,0.014726354,0.164267,0.060015872,3.5857975e-06,0.013588622,0.039863467,2.9331537e-11,8.682774e-15,1.5100012e-13,0.05516132,7.736508e-15,1.1984707e-13,0.03300033,2.2032143e-06,7.2050404e-12,2.7080923e-13,5.0190554e-14,2.0423909e-14,6.666077e-12
0.00029759365,5.61907e-11,4.7574026e-14,1.6716e-14,0.076693624,1.726298e-11,6.6274785e-13,9.279333e-16,8.776157e-15,0.04051816,6.9596144e-15,9.391171e-16,0.12609793,1.4711754e-16,1.8966845e-11,1.25659305e-08,2.8696528e-15,0.030119115,0.056304425,0.031201666,0.05381084,0.08033845,0.14617759,5.9636317e-05,0.013523118,0.15727362,0.05803802,1.1815825e-06,0.0131111005,0.037677463,2.9175442e-12,3.7482696e-16,8.801743e-15,0.05340612,3.0488816e-16,6.762638e-15,0.031977996,6.695566e-07,5.7911217e-13,1.5756768e-14,2.5815101e-15,9.156761e-16,5.5974415e-13
0.00015993435,6.0766422e-12,2.4434768e-15,8.1984255e-16,0.072388574,1.7153384e-12,4.5100788e-14,3.3832018e-17,3.9520106e-16,0.038722638,3.0298432e-16,3.353624e-17,0.12163744,4.4942352e-18,1.7393974e-12,2.3376205e-09,1.1277033e-16,0.029319132,0.055699028,0.028833639,0.05190773,0.07999615,0.14205168,2.6980963e-05,0.012646073,0.15033437,0.056283034,3.5740928e-07,0.012760831,0.03701366,2.4141735e-13,1.25154015e-17,4.075418e-16,0.051186893,9.217673e-18,3.0225767e-16,0.031909462,1.8557085e-07,3.8022303e-14,7.281396e-16,1.04314536e-16,3.1860837e-17,3.8538278e-14
8.1945785e-05,5.5091543e-13,9.867047e-17,3.1484555e-17,0.067971244,1.4187294e-13,2.4731416e-15,9.405801e-19,1.3829598e-17,0.037521757,1.0219367e-17,9.114893e-19,0.11709062,1.03021604e-19,1.3187487e-13,3.8134418e-10,3.4021138e-18,0.027648399,0.05226698,0.026795316,0.049134973,0.07888127,0.13703254,1.1481306e-05,0.0115631195,0.14274912,0.054612704,9.859192e-08,0.011929392,0.036082644,1.637066e-14,3.161241e-19,1.4700348e-17,0.050509162,2.0891582e-19,1.0491223e-17,0.032258324,4.6578062e-08,2.0053662e-15,2.6208223e-17,3.2440713e-18,8.417711e-19,2.1402439e-15
3.9935796e-05,4.127602e-14,3.0687886e-18,9.270731e-19,0.064499184,9.621573e-15,1.0731847e-16,1.9471311e-20,3.679757e-19,0.036865406,2.6121736e-19,1.840848e-20,0.1135884,1.727432e-21,8.137419e-15,5.3993372e-11,7.699769e-20,0.026525388,0.05076992,0.024536753,0.047055434,0.07846748,0.13405441,4.5775964e-06,0.010719234,0.13669185,0.05308979,2.4628942e-08,0.011671532,0.03483636,8.948498e-16,5.893467e-21,4.0428468e-19,0.048766337,3.459909e-21,2.7667628e-19,0.03229853,1.0507505e-08,8.3411424e-17,7.190873e-19,7.589448e-20,1.6482816e-20,9.416231e-17
1.842836e-05,2.515779e-15,7.185534e-20,2.0449462e-20,0.061114445,5.263023e-16,3.6123048e-18,2.923108e-22,7.26707e-21,0.035566986,4.937535e-21,2.6898738e-22,0.11031849,2.0593009e-23,4.0170424e-16,6.5607927e-12,1.2742615e-21,0.025715578,0.049892366,0.022340145,0.04485608,0.07812188,0.13084275,1.7016832e-06,0.009534355,0.13119443,0.050959937,5.529114e-09,0.011700601,0.03313302,3.8721168e-17,7.889969e-23,8.277379e-21,0.047272753,4.0690657e-23,5.411219e-21,0.03276503,2.1128832e-09,2.6810731e-18,1.468516e-20,1.3023126e-21,2.3284077e-22,3.2174152e-18
8.020285e-06,1.2260389e-16,1.2350505e-21,3.2929606e-22,0.05731784,2.2803477e-17,9.225546e-20,3.0898088e-24,1.03697565e-22,0.03447334,6.7159534e-23,2.7603501e-24,0.10590238,1.6906595e-25,1.5566955e-17,6.7581916e-13,1.4986256e-23,0.024423445,0.04797614,0.020370735,0.043046698,0.07797554,0.12673247,5.867163e-07,0.008450034,0.12627496,0.0494317,1.1062863e-09,0.010991665,0.03285966,1.3001058e-18,7.356297e-25,1.2286482e-22,0.046570256,3.2913298e-25,7.6400005e-23,0.03349127,3.753248e-10,6.5115315e-20,2.1737152e-22,1.5935279e-23,2.3025118e-24,8.3525745e-20
3.2784103e-06,4.68744e-18,1.5150078e-23,3.761185e-24,0.05433546,7.671367e-19,1.74448e-21,2.2247953e-26,1.0375838e-24,0.033406347,6.376196e-25,1.924036e-26,0.103018,9.222544e-28,4.63777e-19,5.822838e-14,1.2131203e-25,0.022956721,0.047252554,0.018133435,0.04167071,0.07727537,0.12528297,1.8655918e-07,0.0074584074,0.121198505,0.048347954,1.9551041e-10,0.0105130775,0.031577174,3.313242e-20,4.614984e-27,1.2836267e-24,0.04561476,1.766291e-27,7.5561116e-25,0.033464175,5.832498e-11,1.1655303e-21,2.2640625e-24,1.3472369e-25,1.5409373e-26,1.6078724e-21
1.2524439e-06,1.3767539e-19,1.2852031e-25,2.9505003e-26,0.05094961,1.9600728e-20,2.3767543e-23,1.0513086e-28,7.0390906e-27,0.033553917,4.0833883e-27,8.7725543e-29,0.09929707,3.20991e-30,1.0379885e-20,4.1351488e-15,6.520447e-28,0.022357952,0.04613198,0.016145503,0.04076217,0.07726498,0.12116308,5.4370016e-08,0.006231717,0.11532342,0.047788583,3.0220958e-11,0.010767255,0.030852985,6.253714e-22,1.8738093e-29,9.131049e-27,0.045238134,6.0376952e-30,5.0611382e-27,0.03433121,7.8451586e-12,1.4954756e-23,1.6051472e-26,7.595606e-28,6.7181805e-29,2.2338282e-23
4.4492526e-07,3.0351753e-21,7.277437e-28,1.533006e-28,0.04827178,3.7117933e-22,2.2632915e-25,3.1252873e-31,3.11726e-29,0.031608332,1.6971415e-29,2.5069599e-31,0.09690892,6.80627e-33,1.7010509e-22,2.3818161e-16,2.2342802e-30,0.02107223,0.04472897,0.013963043,0.038948826,0.07673956,0.11754172,1.4425869e-08,0.0050403727,0.110103644,0.04651674,4.0425363e-12,0.01064715,0.030506682,8.507625e-24,4.7111392e-32,4.2602624e-29,0.044025194,1.2549294e-32,2.2100502e-29,0.033854894,9.028569e-13,1.3334611e-25,7.461515e-29,2.743428e-30,1.827262e-31,2.173169e-25
1.4615829e-07,4.8947188e-23,2.6426892e-30,5.0632336e-31,0.04559893,5.06993e-24,1.4558423e-27,5.569081e-34,8.631588e-32,0.03198143,4.3812685e-32,4.2761468e-34,0.09416209,8.337119e-36,1.9836998e-24,1.0932191e-17,4.6594726e-33,0.020205155,0.04359365,0.012039214,0.036589112,0.07638873,0.114366785,3.4594576e-09,0.00405286,0.105553925,0.044399712,4.6255296e-13,0.010480597,0.02936775,8.092094e-26,6.972112e-35,1.2495833e-31,0.04255608,1.5034676e-35,6.0253454e-32,0.034177735,8.77843e-14,7.9798875e-28,2.179659e-31,6.064445e-33,2.9505847e-34,1.431082e-27
4.413333e-08,5.610737e-25,5.8799355e-33,1.0143716e-33,0.043200325,4.8455892e-26,6.0867143e-30,5.6260488e-37,1.422562e-34,0.031361517,6.680944e-35,4.114728e-37,0.09195597,5.546044e-39,1.5943638e-26,3.921346e-19,5.606593e-36,0.018810831,0.042426877,0.010233699,0.03522925,0.07672362,0.111161016,7.439349e-10,0.0031135967,0.10141294,0.043281272,4.4701835e-14,0.010135321,0.028126234,5.200889e-28,5.7274986e-38,2.1951129e-34,0.04256761,9.75677e-39,9.760994e-35,0.034435615,7.112092e-15,3.0813081e-30,3.8117197e-34,7.7849266e-36,2.6711648e-37,6.1398564e-30
1.2170042e-08,4.42698e-27,7.607009e-36,1.1679771e-36,0.04043974,3.1320575e-28,1.5832434e-32,3.01928e-40,1.3182388e-37,0.030900713,5.677798e-38,2.09117e-40,0.088909425,1.862e-42,8.5200144e-29,1.0758767e-20,3.658353e-39,0.017581673,0.041552,0.008719836,0.034514528,0.07664501,0.10792035,1.4223628e-10,0.0021555421,0.09724742,0.042861145,3.5985797e-15,0.00975044,0.027428301,2.1734008e-30,2.4381e-41,2.1838472e-37,0.041532107,3.188e-42,8.8735987e-38,0.03653812,4.7292925e-16,7.34098e-33,3.773167e-37,5.460283e-39,1.2679e-40,1.6433045e-32
3.0433192e-09,2.3189728e-29,5.384847e-39,7.25923e-40,0.038315754,1.317553e-30,2.4369964e-35,8e-44,6.4264e-41,0.03007019,2.5122e-41,5.2e-44,0.0874181,0.0,2.9064923e-31,2.204777e-22,1.204e-42,0.01687466,0.04075829,0.0070969374,0.033695426,0.076699615,0.10769515,2.3955405e-11,0.0013097196,0.0924582,0.042271953,2.3768123e-16,0.009726469,0.027442444,5.6526886e-33,6e-45,1.1527e-40,0.040863164,0.0,4.234e-41,0.03633749,2.5387295e-17,1.0250695e-35,1.98043e-40,1.948e-42,3e-44,2.6107428e-35
6.8489125e-10,7.741424e-32,1.942e-42,2.26e-43,0.03611691,3.453136e-33,2.0947998e-38,0.0,1.5e-44,0.029884728,6e-45,0.0,0.08537586,0.0,6.0428753e-34,3.2868109e-24,0.0,0.01597284,0.039809372,0.0056570587,0.032424938,0.07633032,0.10576233,3.5182688e-12,0.00072694925,0.08878263,0.04158045,1.26677235e-17,0.009620251,0.026299478,8.7031675e-36,0.0,3e-44,0.040849652,0.0,1e-44,0.035716906,1.0803097e-18,7.904838e-39,5e-44,0.0,0.0,2.3246318e-38
1.3757069e-10,1.5719403e-34,0.0,0.0,0.033738248,5.3638426e-36,9.396e-42,0.0,0.0,0.028519852,0.0,0.0,0.08294703,0.0,7.259721e-37,3.461053e-26,0.0,0.015497816,0.03859243,0.0044364906,0.031960048,0.075837255,0.10303986,4.4567315e-13,0.00036710943,0.0844866,0.041688204,5.349476e-19,0.009422282,0.026341021,7.486154e-39,0.0,0.0,0.03973415,0.0,0.0,0.03573859,3.5717636e-20,3.139e-42,0.0,0.0,0.0,1.0847e-41
2.4443628e-11,1.8401414e-37,0.0,0.0,0.031892493,4.660981e-39,1e-45,0.0,0.0,0.028445007,0.0,0.0,0.08153809,0.0,4.73692e-40,2.4908216e-28,0.0,0.014789089,0.037315894,0.0034038073,0.030079544,0.07584997,0.10264722,4.811346e-14,0.00016824153,0.0819804,0.03940548,1.7542706e-20,0.009117236,0.02549394,3.362e-42,0.0,0.0,0.039264936,0.0,0.0,0.035432763,8.974308e-22,0.0,0.0,0.0,0.0,3e-45
3.804588e-12,1.16678e-40,0.0,0.0,0.029925987,2.117e-42,0.0,0.0,0.0,0.028473774,0.0,0.0,0.07970036,0.0,1.56e-43,1.1804624e-30,0.0,0.014169969,0.03625622,0.0025598882,0.029178342,0.07562573,0.09995419,4.3692268e-15,7.1707385e-05,0.07935471,0.03877565,4.3692635e-22,0.0091161365,0.024663325,1e-45,0.0,0.0,0.03816559,0.0,0.0,0.03600076,1.6720451e-23,0.0,0.0,0.0,0.0,0.0
