model,seed,best_epoch,elapsed_seconds,validation_r2,validation_rmse,validation_mae,validation_pearson_r,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,test_r2,test_rmse,test_mae,test_pearson_r,test_accuracy,test_balanced_accuracy,test_roc_auc
full_DNN,42,129,1.3133111000061035,0.9774451279036596,0.8634017851713629,0.6254939042156802,0.9887693495932824,,,,0.9892305052431215,0.6719208842467406,0.498855215532305,0.9947290761141332,,,
full_DNN,43,183,1.7096309661865234,0.9774816730899062,0.862702025702242,0.6175388619480351,0.9886943451878125,,,,0.9897703705608597,0.6548629591008199,0.5153262235525606,0.9952663801393125,,,
full_DNN,44,158,1.517751693725586,0.9803292626580901,0.8063119152978551,0.5847093139193107,0.9902606402885944,,,,0.9900805010709799,0.6448598570137707,0.46531917749901813,0.9952663161069478,,,
DGatingDNN,42,175,2.1511223316192627,0.9792302793166957,0.8285297094378844,0.5807041018509571,0.9898352346390139,,,,0.9925133452629212,0.5602274412823977,0.44074542922275795,0.9970478841440614,,,
DGatingDNN,43,187,2.319713830947876,0.9795276284058426,0.8225775185623037,0.5369679633955553,0.9902734707028897,,,,0.9955039873427165,0.434144434331063,0.2942121618718136,0.9978744887872281,,,
DGatingDNN,44,211,2.2831227779388428,0.9783143044388116,0.8466022848218275,0.5721690999701636,0.989322731049846,,,,0.9937527264432289,0.5117592919852814,0.3495876393021724,0.9969019792920717,,,
selected_retrain_DNN,42,77,0.9906480312347412,0.9723927742947917,0.9552216142465791,0.6649637900624547,0.9864000110635253,,,,0.9900663640477063,0.6453192125249858,0.47732182911112747,0.9957360188450194,,,
selected_retrain_DNN,43,139,1.370715856552124,0.9771563356517675,0.8689116959693731,0.5934941338570145,0.9885349800139362,,,,0.9939216179327067,0.5047943352684484,0.36267455486659544,0.9972684033188245,,,
selected_retrain_DNN,44,94,1.0001020431518555,0.976639086406238,0.8786940173325193,0.6089751833884689,0.988382814403011,,,,0.9908101198561301,0.620690929489801,0.45927454118991196,0.9964706287038978,,,
