field,中文名,score
gen_fuel_oil_pct,燃油占比,0.4178120791912079
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.07927167415618896
prelim_load_avg_hourly,预估小时负荷,0.07639681547880173
gen_fuel_oil_mw,燃油出力,0.0671452209353447
forecast_load_mw_latest_available,最新负荷预测,0.0627419725060463
marginal_loss_price_rt,实时边际损耗价,0.05277956649661064
gen_fuel_gas_pct,燃气占比,0.016779400408267975
gen_fuel_coal_mw,燃煤出力,0.015231169760227203
gen_fuel_nuclear_mw,核电出力,0.01503173727542162
gen_fuel_hydro_pct,水电占比,0.012017248198390007
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.010062807239592075
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.009514777921140194
gen_fuel_nuclear_pct,核电占比,0.00916601438075304
gen_fuel_storage_mw,储能出力,0.008897049352526665
gen_fuel_solar_mw,光伏出力,0.008707341738045216
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.008539111353456974
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.00810455996543169
gross_inadv_interchange_mw,总非计划交换,0.007003671023994684
gen_fuel_other_renewables_pct,其他可再生占比,0.006739891599863768
da_as_mcp_primary_reserve,日前主用备用出清价,0.0067104147747159
gross_sched_interchange_mw,总计划交换,0.0065247248858213425
gen_fuel_hydro_mw,水电出力,0.006167559884488583
gen_fuel_multiple_fuels_mw,多燃料出力,0.005983466748148203
gen_fuel_wind_mw,风电出力,0.005527215078473091
total_pjm_rt_load_mwh,实时负荷电量,0.00552689703181386
gen_fuel_multiple_fuels_pct,多燃料占比,0.005476847756654024
gen_fuel_wind_pct,风电占比,0.004608306102454662
gen_fuel_coal_pct,燃煤占比,0.004522109404206276
total_pjm_assigned_reg,调频分配量,0.004371768794953823
total_pjm_reg_purchases,调频购买量,0.00432108249515295
da_as_nsr_mw_primary_reserve,非同步备用,0.0039701093919575214
gen_fuel_other_renewables_mw,其他可再生出力,0.0038023642264306545
gen_fuel_gas_mw,燃气出力,0.0036330274306237698
gen_fuel_solar_pct,光伏占比,0.003572457004338503
da_as_ss_mw_primary_reserve,日前主用备用自调度,0.0034108918625861406
total_pjm_rmpcp_cr,调频性能信用额,0.003392257960513234
total_lmp_rt,实时总电价,0.0032745820935815573
net_inadv_interchange_mw,净非计划交换,0.0029266306664794683
da_as_as_mw_primary_reserve,日前主用备用实际量,0.0028053715359419584
wind_generation_mw,风电出力,0.002643803833052516
system_energy_price_rt,实时能量价格,0.002536318963393569
rmpcp,调频性能出清价,0.0023771184496581554
total_pjm_self_sched_reg,调频自调度量,0.002163511933758855
rmccp,调频容量出清价,0.0021628406830132008
total_pjm_loc_credit,机会成本信用,0.0020655931439250708
total_pjm_rmccp_cr,调频容量信用额,0.002015618374571204
solar_generation_mw,光伏出力,0.0015649815322831273
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
