k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.3355793767343701,0.5137484693057023,0.5137484693057023,0.5375478165323335,0.4868113916433675,0.5375478165323335
3,0.751775801423439,0.6973837646794947,0.6341635572666423,0.7055633206857941,0.8787457894862635,0.741795288564536
7,0.8651211425708114,0.8831889662657112,0.8462236808834915,0.8928069197044831,0.9176213817054111,0.9205816062937144
15,0.9407102834239985,0.9256824556855541,0.9280879600539191,0.925325033685257,0.9108532124880173,0.9127612496826362
20,0.9421627776953092,0.9373111973568466,0.9386271931979672,0.9345916439101818,0.9278663763088422,0.9321982848183643
30,0.9379149220297412,0.926869530987996,0.9390973336077058,0.9465876103174016,0.9330205563856888,0.9363064612449314
42,0.9386741151912901,0.9388333404339483,0.9416706014054309,0.938860370114537,0.9372384174214141,0.9397650735782291
